"Rank";"Upregulated";"GSZ";"p.value";"fdr";".";"Downregulated";"GSZ.";"p.value.";"fdr."
32;"pectoral fin development";6,25676307;"      .";"      .";"";"endomembrane system";-4,35862877;"      .";"      ."
33;"central nervous system development";6,23771699;"      .";"      .";"";"flavin adenine dinucleotide binding";-4,31344638;"      .";"      ."
34;"Wnt signaling pathway";6,06546545;"      .";"      .";"";"cholesterol homeostasis";-4,26837955;"      .";"      ."
35;"camera-type eye development";6,04848664;"      .";"      .";"";"triglyceride catabolic process";-4,26531224;"      .";"      ."
36;"photoreceptor outer segment";6,0081821;"      .";"      .";"";"lipid transport";-4,19357085;"      .";"      ."
37;"photoreceptor activity";5,94570981;"      .";"      .";"";"response to cytokine";-4,13513811;"      .";"      ."
38;"hyaluronic acid binding";5,91444352;"      .";"      .";"";"developmental pigmentation";-4,13255293;"      .";"      ."
39;"intermediate filament";5,90043742;"      .";"      .";"";"vesicle-mediated transport";-4,11779386;"      .";"      ."
40;"regulation of neurogenesis";5,84413374;"      .";"      .";"";"cholesterol biosynthetic process";-4,08069396;"      .";"      ."
41;"cerebellum development";5,80438258;"      .";"      .";"";"proton-transporting ATPase activity, rotational mechanism";-4,0695333;"      .";"      ."
42;"serine-type endopeptidase inhibitor activity";5,79264996;"      .";"      .";"";"cholesterol metabolic process";-4,05303777;"      .";"      ."
43;"embryonic viscerocranium morphogenesis";5,72408251;"      .";"      .";"";"translation";-4,03542576;"      .";"      ."
44;"transcription factor activity, sequence-specific DNA binding";5,59651218;"      .";"      .";"";"cardiac muscle cell proliferation";-4,03412356;"      .";"      ."
45;"notochord development";5,52927496;"      .";"      .";"";"autophagy";-3,98141294;"      .";"      ."
46;"protein heterodimerization activity";5,43881225;"      .";"      .";"";"intracellular protein transport";-3,95066138;"      .";"      ."
47;"Wnt-protein binding";5,36020167;"      .";"      .";"";"ATP hydrolysis coupled proton transport";-3,95048983;"      .";"      ."
48;"negative regulation of endopeptidase activity";5,28562074;"      .";"      .";"";"heme biosynthetic process";-3,89938582;"      .";"      ."
49;"protein-chromophore linkage";5,2552575;"      .";"      .";"";"response to lipopolysaccharide";-3,89350296;"      .";"      ."
50;"canonical Wnt signaling pathway";5,22932605;"      .";"      .";"";"nucleoside metabolic process";-3,88422476;"      .";"      ."
51;"G-protein coupled photoreceptor activity";5,14720732;"      .";"      .";"";"high-density lipoprotein particle";-3,88101227;"      .";"      ."
52;"extracellular space";5,11183535;"      .";"      .";"";"melanosome transport";-3,87718116;"      .";"      ."
53;"heparin binding";5,1043055;"      .";"      .";"";"GTPase activity";-3,86648784;"      .";"      ."
54;"cell differentiation";5,05257387;"      .";"      .";"";"iron-sulfur cluster binding";-3,85598454;"      .";"      ."
55;"nervous system development";5,04208842;"      .";"      .";"";"transmembrane transport";-3,73251187;"      .";"      ."
56;"ephrin receptor signaling pathway";5,03595868;"      .";"      .";"";"late endosome membrane";-3,7279711;"      .";"      ."
57;"oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor";4,96816487;"      .";"      .";"";"antigen processing and presentation";-3,70962981;"      .";"      ."
58;"muscle fiber development";4,95701357;"      .";"      .";"";"2 iron, 2 sulfur cluster binding";-3,67288063;"      .";"      ."
59;"adenohypophysis development";4,91864449;"      .";"      .";"";"chylomicron";-3,64959374;"      .";"      ."
60;"transcription, DNA-templated";4,91236104;"      .";"      .";"";"steroid metabolic process";-3,63071372;"      .";"      ."
61;"brain development";4,8954207;"      .";"      .";"";"electron carrier activity";-3,62767318;"      .";"      ."
62;"cell surface receptor signaling pathway";4,88584251;"      .";"      .";"";"response to heat";-3,62633488;"      .";"      ."
63;"non-canonical Wnt signaling pathway";4,88141452;"      .";"      .";"";"Z disc";-3,60181842;"      .";"      ."
64;"transmembrane receptor protein tyrosine kinase activity";4,86141537;"      .";"      .";"";"cardiac muscle tissue development";-3,59898883;"      .";"      ."
65;"Wnt-activated receptor activity";4,8173564;"      .";"      .";"";"non-membrane spanning protein tyrosine kinase activity";-3,59038869;"      .";"      ."
66;"anatomical structure morphogenesis";4,80983156;"      .";"      .";"";"structural constituent of ribosome";-3,57754766;"      .";"      ."
67;"neural crest cell migration";4,78356281;"      .";"      .";"";"carbohydrate metabolic process";-3,53517798;"      .";"      ."
68;"small molecule binding";4,75968146;"      .";"      .";"";"endosome membrane";-3,4754467;"      .";"      ."
69;"semicircular canal morphogenesis";4,74107725;"      .";"      .";"";"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides";-3,46663277;"      .";"      ."
70;"cell migration involved in gastrulation";4,72072114;"      .";"      .";"";"protein catabolic process";-3,44566111;"      .";"      ."
71;"eye development";4,70670416;"      .";"      .";"";"striated muscle myosin thick filament assembly";-3,41114701;"      .";"      ."
72;"neuron differentiation";4,70230053;"      .";"      .";"";"response to bacterium";-3,40463148;"      .";"      ."
73;"smoothened signaling pathway";4,70087304;"      .";"      .";"";"cysteine-type peptidase activity";-3,39929223;"      .";"      ."
74;"midbrain development";4,59225109;"      .";"      .";"";"regulation of cell cycle";-3,39586525;"      .";"      ."
75;"sodium ion transport";4,47720823;"      .";"      .";"";"mitochondrial inner membrane";-3,37523454;"      .";"      ."
76;"BMP signaling pathway";4,45964645;"      .";"      .";"";"cellular iron ion homeostasis";-3,33828894;"      .";"      ."
77;"protein binding";4,44470187;"      .";"      .";"";"extrinsic apoptotic signaling pathway in absence of ligand";-3,32692575;"      .";"      ."
78;"plasma membrane";4,34629372;"      .";"      .";"";"cholesterol efflux";-3,32097178;"      .";"      ."
79;"DNA replication";4,2794737;"      .";"      .";"";"myeloid cell differentiation";-3,30836549;"      .";"      ."
80;"neuron migration";4,2698352;"      .";"      .";"";"proton transport";-3,29718564;"      .";"      ."
81;"chromatin binding";4,22810062;"      .";"      .";"";"response to virus";-3,28528441;"      .";"      ."
82;"negative regulation of angiogenesis";4,18346885;"      .";"      .";"";"response to drug";-3,27017733;"      .";"      ."
83;"otic placode formation";4,17457976;"      .";"      .";"";"Rab GTPase binding";-3,25666911;"      .";"      ."
84;"embryonic retina morphogenesis in camera-type eye";4,15610664;"      .";"      .";"";"hemoglobin biosynthetic process";-3,24408793;"      .";"      ."
85;"collagen fibril organization";4,148224;"      .";"      .";"";"ribosome";-3,22817869;"      .";"      ."
86;"neuropilin binding";4,02604796;"      .";"      .";"";"secretory granule";-3,15610602;"      .";"      ."
87;"notochord morphogenesis";4,01921426;"      .";"      .";"";"cholesterol binding";-3,13989168;"      .";"      ."
88;"ephrin receptor activity";3,97165167;"      .";"      .";"";"extrinsic component of cytoplasmic side of plasma membrane";-3,13742524;"      .";"      ."
89;"muscle organ development";3,92490834;"      .";"      .";"";"cellular response to hormone stimulus";-3,12821195;"      .";"      ."
90;"embryonic pectoral fin morphogenesis";3,92333894;"      .";"      .";"";"endosomal transport";-3,11247474;"      .";"      ."
91;"cell-matrix adhesion";3,91305265;"      .";"      .";"";"trans-Golgi network";-3,11001946;"      .";"      ."
92;"striated muscle cell development";3,90028511;"      .";"      .";"";"innate immune response";-3,05979215;"      .";"      ."
93;"RNA polymerase II transcription factor activity, sequence-specific DNA binding";3,86267823;"      .";"      .";"";"M band";-3,05168947;"      .";"      ."
94;"transcription from RNA polymerase II promoter";3,85659634;"      .";"      .";"";"endocytosis";-2,97222328;"      .";"      ."
95;"presynaptic active zone";3,82378724;"      .";"      .";"";"autophagosome assembly";-2,9412143;"      .";"      ."
96;"negative regulation of peptidase activity";3,81973276;"      .";"      .";"";"antioxidant activity";-2,91087485;"      .";"      ."
97;"peptidase inhibitor activity";3,81973276;"      .";"      .";"";"mitochondrial outer membrane";-2,90161862;"      .";"      ."
98;"positive regulation of cell migration";3,77845839;"      .";"      .";"";"cytosol";-2,88181544;"      .";"      ."
99;"regulation of transcription from RNA polymerase II promoter";3,76480811;"      .";"      .";"";"melanocyte differentiation";-2,87912909;"      .";"      ."
100;"chromatin";3,75570059;"      .";"      .";"";"nucleotide biosynthetic process";-2,86623243;"      .";"      ."
101;"hindbrain development";3,74170248;"      .";"      .";"";"vesicle";-2,861603;"      .";"      ."
102;"response to stimulus";3,7395555;"      .";"      .";"";"defense response to bacterium";-2,84601116;"      .";"      ."
103;"microtubule binding";3,70888795;"      .";"      .";"";"blood microparticle";-2,81376246;"      .";"      ."
104;"photoreceptor cell maintenance";3,70679115;"      .";"      .";"";"biosynthetic process";-2,78198957;"      .";"      ."
105;"posterior lateral line development";3,67223016;"      .";"      .";"";"erythrocyte maturation";-2,77778096;"      .";"      ."
106;"embryonic cranial skeleton morphogenesis";3,6713723;"      .";"      .";"";"peptidyl-tyrosine autophosphorylation";-2,73129564;"      .";"      ."
107;"detection of visible light";3,6653044;"      .";"      .";"";"response to methylmercury";-2,69196773;"      .";"      ."
108;"floor plate formation";3,60737678;"      .";"      .";"";"proton-transporting V-type ATPase, V1 domain";-2,68788223;"      .";"      ."
109;"closure of optic fissure";3,5800839;"      .";"      .";"";"vacuolar acidification";-2,68691755;"      .";"      ."
110;"peripheral nervous system neuron axonogenesis";3,57638067;"      .";"      .";"";"biological_process";-2,65667678;"      .";"      ."
111;"cartilage morphogenesis";3,55645669;"      .";"      .";"";"L-alpha-amino acid transmembrane transport";-2,64883782;"      .";"      ."
112;"inner ear morphogenesis";3,54022533;"      .";"      .";"";"mitophagy";-2,64503982;"      .";"      ."
113;"endocrine pancreas development";3,51333607;"      .";"      .";"";"iron ion binding";-2,63590806;"      .";"      ."
114;"signal transduction";3,51320038;"      .";"      .";"";"cytoplasm";-2,6341992;"      .";"      ."
115;"symporter activity";3,49493652;"      .";"      .";"";"regulation of vesicle fusion";-2,6082582;"      .";"      ."
116;"cell morphogenesis";3,49075593;"      .";"      .";"";"regulation of heart rate";-2,60292296;"      .";"      ."
117;"cytoskeleton";3,47714003;"      .";"      .";"";"SNARE binding";-2,581091;"      .";"      ."
118;"acetylgalactosaminyltransferase activity";3,40850639;"      .";"      .";"";"aspartic-type endopeptidase activity";-2,57859548;"      .";"      ."
119;"metallocarboxypeptidase activity";3,34859037;"      .";"      .";"";"G-protein coupled acetylcholine receptor activity";-2,57207213;"      .";"      ."
120;"transcription regulatory region DNA binding";3,34832129;"      .";"      .";"";"hydrolase activity";-2,54798334;"      .";"      ."
121;"regulation of Notch signaling pathway";3,30476599;"      .";"      .";"";"cholesterol transporter activity";-2,54732717;"      .";"      ."
122;"negative regulation of canonical Wnt signaling pathway";3,30247509;"      .";"      .";"";"late endosome";-2,53487128;"      .";"      ."
123;"sprouting angiogenesis";3,27558112;"      .";"      .";"";"vesicle organization";-2,52641752;"      .";"      ."
124;"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding";3,2740572;"      .";"      .";"";"hemoglobin complex";-2,50352121;"      .";"      ."
125;"regulation of gene expression";3,26030191;"      .";"      .";"";"phosphatidylinositol binding";-2,49769966;"      .";"      ."
126;"odontogenesis";3,2349536;"      .";"      .";"";"sodium-independent organic anion transmembrane transporter activity";-2,49237429;"      .";"      ."
127;"bicellular tight junction";3,23064334;"      .";"      .";"";"sodium-independent organic anion transport";-2,49237429;"      .";"      ."
128;"protein dimerization activity";3,22604815;"      .";"      .";"";"activation of GTPase activity";-2,49132;"      .";"      ."
129;"insulin-like growth factor binding";3,20131689;"      .";"      .";"";"hydrolase activity, acting on glycosyl bonds";-2,48266724;"      .";"      ."
130;"generation of neurons";3,18837562;"      .";"      .";"";"proton-transporting V-type ATPase, V0 domain";-2,48138993;"      .";"      ."
131;"pharyngeal system development";3,14961805;"      .";"      .";"";"mitochondrial transport";-2,45279966;"      .";"      ."
132;"metalloendopeptidase activity";3,13510028;"      .";"      .";"";"chemokine receptor activity";-2,44975194;"      .";"      ."
133;"metallopeptidase activity";3,11701819;"      .";"      .";"";"vacuolar transport";-2,43683437;"      .";"      ."
134;"peptidyl-tyrosine phosphorylation";3,11076942;"      .";"      .";"";"ATP metabolic process";-2,42814216;"      .";"      ."
135;"ephrin receptor binding";3,09961447;"      .";"      .";"";"ligase activity";-2,42405955;"      .";"      ."
136;"glomerulus development";3,08010982;"      .";"      .";"";"response to copper ion";-2,40030366;"      .";"      ."
137;"neural tube formation";3,07666946;"      .";"      .";"";"cell";-2,37229834;"      .";"      ."
138;"forebrain development";3,07431189;"      .";"      .";"";"cyclin binding";-2,37200901;"      .";"      ."
139;"SMAD protein signal transduction";3,05369191;"      .";"      .";"";"glycolytic process";-2,36908355;"      .";"      ."
140;"positive regulation of cell proliferation";3,05214493;"      .";"      .";"";"retrograde transport, endosome to Golgi";-2,34466026;"      .";"      ."
141;"exocrine pancreas development";3,05124849;"      .";"      .";"";"inositol-1,4,5-trisphosphate 3-kinase activity";-2,33385181;"      .";"      ."
142;"inner ear development";3,04810561;"      .";"      .";"";"circadian rhythm";-2,33093034;"      .";"      ."
143;"lymphangiogenesis";3,04647255;"      .";"      .";"";"ribosomal small subunit assembly";-2,3211096;"      .";"      ."
144;"positive regulation of sequence-specific DNA binding transcription factor activity";3,03028705;"      .";"      .";"";"hydrogen ion transmembrane transporter activity";-2,31611506;"      .";"      ."
145;"anterior/posterior pattern specification";3,01563313;"      .";"      .";"";"cellular oxidant detoxification";-2,30935479;"      .";"      ."
146;"centrosome";2,99676069;"      .";"      .";"";"intracellular";-2,28789198;"      .";"      ."
147;"heterotrimeric G-protein complex";2,97395822;"      .";"      .";"";"phosphatidylinositol phosphorylation";-2,28093258;"      .";"      ."
148;"positive regulation of pathway-restricted SMAD protein phosphorylation";2,9624749;"      .";"      .";"";"BLOC-1 complex";-2,27165045;"      .";"      ."
149;"transforming growth factor beta receptor binding";2,9624749;"      .";"      .";"";"neutral amino acid transmembrane transporter activity";-2,2684742;"      .";"      ."
150;"receptor activity";2,96178174;"      .";"      .";"";"neutral amino acid transport";-2,2684742;"      .";"      ."
151;"embryonic neurocranium morphogenesis";2,94140024;"      .";"      .";"";"iron ion transport";-2,25885235;"      .";"      ."
152;"3',5'-cyclic-nucleotide phosphodiesterase activity";2,92374548;"      .";"      .";"";"response to activity";-2,25806993;"      .";"      ."
153;"animal organ morphogenesis";2,90425931;"      .";"      .";"";"inflammatory response";-2,25468014;"      .";"      ."
154;"ion transport";2,90131298;"      .";"      .";"";"lipid metabolic process";-2,24577082;"      .";"      ."
155;"cell development";2,90063789;"      .";"      .";"";"early endosome";-2,23962711;"      .";"      ."
156;"regulation of MAPK cascade";2,89819263;"      .";"      .";"";"immune response";-2,23923387;"      .";"      ."
157;"regulation of cell migration";2,89479684;"      .";"      .";"";"extrinsic component of membrane";-2,2355834;"      .";"      ."
158;"protein tyrosine kinase activity";2,86175288;"      .";"      .";"";"cilium organization";-2,23487136;"      .";"      ."
159;"growth factor activity";2,85880822;"      .";"      .";"";"tricarboxylic acid cycle";-2,23103705;"      .";"      ."
160;"dorsal convergence";2,84491071;"      .";"      .";"";"iron-sulfur cluster assembly";-2,22113939;"      .";"      ."
161;"positive regulation of transcription from RNA polymerase II promoter";2,83609745;"      .";"      .";"";"glutathione transferase activity";-2,20732327;"      .";"      ."
162;"ventral spinal cord interneuron differentiation";2,83358584;"      .";"      .";"";"peroxisome";-2,18361796;"      .";"      ."
163;"histone-lysine N-methyltransferase activity";2,82831886;"      .";"      .";"";"tRNA processing";-2,18139875;"      .";"      ."
164;"fibroblast growth factor receptor signaling pathway";2,80689555;"      .";"      .";"";"protein ubiquitination";-2,17420335;"      .";"      ."
165;"cell fate commitment";2,79541215;"      .";"      .";"";"positive regulation of catalytic activity";-2,17127673;"      .";"      ."
166;"embryonic camera-type eye development";2,79473446;"      .";"      .";"";"neutrophil chemotaxis";-2,16315253;"      .";"      ."
167;"motor neuron axon guidance";2,79268542;"      .";"      .";"";"carbohydrate phosphorylation";-2,14810317;"      .";"      ."
168;"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding";2,78049896;"      .";"      .";"";"NAD binding";-2,12614981;"      .";"      ."
169;"ion transmembrane transport";2,78022064;"      .";"      .";"";"cytokine-mediated signaling pathway";-2,12366444;"      .";"      ."
170;"frizzled binding";2,75626566;"      .";"      .";"";"connexin complex";-2,09409213;"      .";"      ."
171;"neuron projection development";2,75557782;"      .";"      .";"";"organic anion transport";-2,06127614;"      .";"      ."
172;"identical protein binding";2,74787268;"      .";"      .";"";"oxygen binding";-2,04754732;"      .";"      ."
173;"somitogenesis";2,73890747;"      .";"      .";"";"oxygen transport";-2,04754732;"      .";"      ."
174;"calcium ion transmembrane transport";2,72826119;"      .";"      .";"";"oxygen transporter activity";-2,04754732;"      .";"      ."
175;"negative chemotaxis";2,66930877;"      .";"      .";"";"vacuole";-2,03379281;"      .";"      ."
176;"optic nerve development";2,66466596;"      .";"      .";"";"oxalate transmembrane transporter activity";-2,03272288;"      .";"      ."
177;"regulation of cytoskeleton organization";2,66436231;"      .";"      .";"";"oxalate transport";-2,03272288;"      .";"      ."
178;"cilium";2,65876907;"      .";"      .";"";"response to yeast";-2,03005292;"      .";"      ."
179;"positive regulation of neuron differentiation";2,64846621;"      .";"      .";"";"NAD+ ADP-ribosyltransferase activity";-2,02845944;"      .";"      ."
180;"neurogenesis";2,64085411;"      .";"      .";"";"mitochondrial matrix";-2,02845596;"      .";"      ."
181;"guanylate cyclase complex, soluble";2,63605126;"      .";"      .";"";"NADP binding";-2,01390902;"      .";"      ."
182;"mitotic spindle";2,63538502;"      .";"      .";"";"structural constituent of muscle";-1,99553391;"      .";"      ."
183;"post-anal tail morphogenesis";2,61329922;"      .";"      .";"";"vesicle docking";-1,9871237;"      .";"      ."
184;"Rho guanyl-nucleotide exchange factor activity";2,60116779;"      .";"      .";"";"axon development";-1,97399669;"      .";"      ."
185;"neuron development";2,59829902;"      .";"      .";"";"artery development";-1,96936252;"      .";"      ."
186;"posterior lateral line neuromast primordium migration";2,57660871;"      .";"      .";"";"heme binding";-1,95673054;"      .";"      ."
187;"hypothalamus development";2,55870872;"      .";"      .";"";"cyclin-dependent protein serine/threonine kinase activity";-1,95603804;"      .";"      ."
188;"convergent extension";2,54849466;"      .";"      .";"";"sarcolemma";-1,94990999;"      .";"      ."
189;"larval locomotory behavior";2,54317774;"      .";"      .";"";"phosphotransferase activity, alcohol group as acceptor";-1,92948582;"      .";"      ."
190;"spindle pole";2,54118138;"      .";"      .";"";"pyridoxal phosphate binding";-1,92852771;"      .";"      ."
191;"ATP-activated inward rectifier potassium channel activity";2,53711243;"      .";"      .";"";"neutrophil differentiation";-1,9179523;"      .";"      ."
192;"endothelial cell proliferation";2,53319652;"      .";"      .";"";"gap junction";-1,91645499;"      .";"      ."
193;"photoperiodism";2,52050306;"      .";"      .";"";"cAMP binding";-1,90906464;"      .";"      ."
194;"transmembrane signaling receptor activity";2,51805144;"      .";"      .";"";"integral component of peroxisomal membrane";-1,90471284;"      .";"      ."
195;"membrane depolarization during action potential";2,5156325;"      .";"      .";"";"vacuolar proton-transporting V-type ATPase, V0 domain";-1,89298032;"      .";"      ."
196;"transition metal ion binding";2,49571743;"      .";"      .";"";"ferric iron binding";-1,88245206;"      .";"      ."
197;"positive regulation of BMP signaling pathway";2,49427351;"      .";"      .";"";"actin filament polymerization";-1,86419361;"      .";"      ."
198;"histone binding";2,48391557;"      .";"      .";"";"secondary active sulfate transmembrane transporter activity";-1,85300618;"      .";"      ."
199;"cyclic nucleotide biosynthetic process";2,47956274;"      .";"      .";"";"anion:anion antiporter activity";-1,82984159;"      .";"      ."
200;"phosphorus-oxygen lyase activity";2,47956274;"      .";"      .";"";"hydrolase activity, hydrolyzing O-glycosyl compounds";-1,81789939;"      .";"      ."
201;"high voltage-gated calcium channel activity";2,47325883;"      .";"      .";"";"sulfate transport";-1,81739695;"      .";"      ."
202;"axonal fasciculation";2,46808657;"      .";"      .";"";"organic anion transmembrane transporter activity";-1,80478254;"      .";"      ."
203;"cGMP biosynthetic process";2,46085809;"      .";"      .";"";"gluconeogenesis";-1,80345148;"      .";"      ."
204;"guanylate cyclase activity";2,46085809;"      .";"      .";"";"hydrogen ion transmembrane transport";-1,79988197;"      .";"      ."
205;"RNA binding";2,45504386;"      .";"      .";"";"protein tyrosine/serine/threonine phosphatase activity";-1,79427022;"      .";"      ."
206;"Notch signaling pathway";2,43529463;"      .";"      .";"";"cytosolic large ribosomal subunit";-1,77380607;"      .";"      ."
207;"mitotic sister chromatid segregation";2,4340484;"      .";"      .";"";"sphingolipid metabolic process";-1,77236896;"      .";"      ."
208;"determination of left/right symmetry";2,43139469;"      .";"      .";"";"cellular response to nitrogen starvation";-1,77012073;"      .";"      ."
209;"peptide metabolic process";2,42906919;"      .";"      .";"";"exocyst localization";-1,7534317;"      .";"      ."
210;"synapse organization";2,42866477;"      .";"      .";"";"dioxygenase activity";-1,75150542;"      .";"      ."
211;"protein kinase activity";2,41915705;"      .";"      .";"";"oxidoreductase activity, acting on the CH-CH group of donors";-1,7424793;"      .";"      ."
212;"regulation of vascular endothelial growth factor receptor signaling pathway";2,41077486;"      .";"      .";"";"thiol-dependent ubiquitin-specific protease activity";-1,73973879;"      .";"      ."
213;"cell-cell signaling";2,41027667;"      .";"      .";"";"response to xenobiotic stimulus";-1,6977316;"      .";"      ."
214;"positive regulation of Wnt signaling pathway";2,40966402;"      .";"      .";"";"swimming behavior";-1,68795331;"      .";"      ."
215;"oligodendrocyte differentiation";2,40785174;"      .";"      .";"";"macrophage differentiation";-1,67935387;"      .";"      ."
216;"serine-type endopeptidase activity";2,40415116;"      .";"      .";"";"GTP biosynthetic process";-1,67509432;"      .";"      ."
217;"positive regulation of neurogenesis";2,39053553;"      .";"      .";"";"superoxide metabolic process";-1,67038635;"      .";"      ."
218;"extracellular-glutamate-gated ion channel activity";2,3843668;"      .";"      .";"";"cytosolic small ribosomal subunit";-1,6659067;"      .";"      ."
219;"ionotropic glutamate receptor activity";2,3843668;"      .";"      .";"";"ER to Golgi vesicle-mediated transport";-1,66405074;"      .";"      ."
220;"ionotropic glutamate receptor signaling pathway";2,3843668;"      .";"      .";"";"chaperone binding";-1,6533197;"      .";"      ."
221;"synaptic vesicle endocytosis";2,38355737;"      .";"      .";"";"phosphatidylinositol metabolic process";-1,64901156;"      .";"      ."
222;"midbrain-hindbrain boundary development";2,38339599;"      .";"      .";"";"sulfate transmembrane transport";-1,64570271;"      .";"      ."
223;"cytoskeleton-dependent intracellular transport";2,38324112;"      .";"      .";"";"sulfate transmembrane transporter activity";-1,64570271;"      .";"      ."
224;"somite development";2,38104183;"      .";"      .";"";"glycogen metabolic process";-1,64073405;"      .";"      ."
225;"negative regulation of transcription, DNA-templated";2,37138838;"      .";"      .";"";"SNARE complex";-1,63103834;"      .";"      ."
226;"p53 binding";2,35873315;"      .";"      .";"";"lipid catabolic process";-1,62836405;"      .";"      ."
227;"bone mineralization";2,34980408;"      .";"      .";"";"SNAP receptor activity";-1,62697036;"      .";"      ."
228;"signal transduction by protein phosphorylation";2,339416;"      .";"      .";"";"adaptive immune response";-1,62594078;"      .";"      ."
229;"microtubule cytoskeleton organization";2,3383592;"      .";"      .";"";"glycogen biosynthetic process";-1,61435897;"      .";"      ."
230;"ion channel activity";2,33560284;"      .";"      .";"";"synaptic transmission, cholinergic";-1,60806441;"      .";"      ."
231;"calmodulin binding";2,31313869;"      .";"      .";"";"cellular response to oxidative stress";-1,60782998;"      .";"      ."
232;"blood circulation";2,30690391;"      .";"      .";"";"mitochondrial respiratory chain complex IV";-1,60517799;"      .";"      ."
233;"pronephros development";2,29407549;"      .";"      .";"";"mitochondrial large ribosomal subunit";-1,59620157;"      .";"      ."
234;"regulation of Wnt signaling pathway";2,29405843;"      .";"      .";"";"response to oxidative stress";-1,59367;"      .";"      ."
235;"potassium ion transport";2,2916305;"      .";"      .";"";"MAP kinase tyrosine/serine/threonine phosphatase activity";-1,59274708;"      .";"      ."
236;"myelination";2,29078263;"      .";"      .";"";"autophagosome";-1,58417092;"      .";"      ."
237;"response to light stimulus";2,28789487;"      .";"      .";"";"sugar:proton symporter activity";-1,58095325;"      .";"      ."
238;"angiogenesis";2,28659409;"      .";"      .";"";"endoderm formation";-1,58045113;"      .";"      ."
239;"phosphatidylinositol phospholipase C activity";2,26957169;"      .";"      .";"";"single-stranded RNA binding";-1,57980689;"      .";"      ."
240;"lens development in camera-type eye";2,26912428;"      .";"      .";"";"transporter activity";-1,57445174;"      .";"      ."
