"Rank";"Upregulated";"GSZ";"p.value";"fdr";".";"Downregulated";"GSZ.";"p.value.";"fdr."
42;"transaminase activity";4,42878792;"      .";"      .";"";"ubiquitin protein ligase binding";-3,03732339;"      .";"      ."
43;"lipid transport";4,42139662;"      .";"      .";"";"cytosolic large ribosomal subunit";-3,0219691;"      .";"      ."
44;"Z disc";4,41127758;"      .";"      .";"";"heme biosynthetic process";-3,01425074;"      .";"      ."
45;"striated muscle contraction";4,32866841;"      .";"      .";"";"spindle assembly";-3,00940503;"      .";"      ."
46;"glycolytic process";4,30387728;"      .";"      .";"";"nucleolus";-2,96808561;"      .";"      ."
47;"M band";4,24141197;"      .";"      .";"";"ephrin receptor signaling pathway";-2,94116003;"      .";"      ."
48;"cellular response to xenobiotic stimulus";4,2344195;"      .";"      .";"";"RNA processing";-2,93515992;"      .";"      ."
49;"melanosome organization";4,19361296;"      .";"      .";"";"definitive hemopoiesis";-2,92040077;"      .";"      ."
50;"response to stimulus";4,15604522;"      .";"      .";"";"cell morphogenesis";-2,91017527;"      .";"      ."
51;"proteinaceous extracellular matrix";4,14938577;"      .";"      .";"";"RNA polymerase II transcriptional preinitiation complex assembly";-2,89830056;"      .";"      ."
52;"heart contraction";4,10857172;"      .";"      .";"";"histone-lysine N-methyltransferase activity";-2,88543722;"      .";"      ."
53;"high-density lipoprotein particle";4,04381781;"      .";"      .";"";"cytoplasmic translation";-2,8606388;"      .";"      ."
54;"melanosome";4,02763389;"      .";"      .";"";"transcription from RNA polymerase I promoter";-2,80692727;"      .";"      ."
55;"chylomicron";4,02536822;"      .";"      .";"";"cerebellum development";-2,79531785;"      .";"      ."
56;"negative regulation of insulin receptor signaling pathway";4,02393535;"      .";"      .";"";"mRNA splicing, via spliceosome";-2,76611912;"      .";"      ."
57;"detection of visible light";3,97182012;"      .";"      .";"";"mitochondrial translation";-2,75758525;"      .";"      ."
58;"triglyceride catabolic process";3,95974769;"      .";"      .";"";"homophilic cell adhesion via plasma membrane adhesion molecules";-2,73391079;"      .";"      ."
59;"NAD binding";3,92210859;"      .";"      .";"";"ubiquitin protein ligase activity";-2,70874329;"      .";"      ."
60;"flavin adenine dinucleotide binding";3,89790489;"      .";"      .";"";"induction of positive chemotaxis";-2,66627297;"      .";"      ."
61;"myofibril assembly";3,87800221;"      .";"      .";"";"helicase activity";-2,66549308;"      .";"      ."
62;"calcium-transporting ATPase activity";3,8553255;"      .";"      .";"";"methyltransferase activity";-2,62792245;"      .";"      ."
63;"lipid binding";3,80017319;"      .";"      .";"";"voltage-gated calcium channel activity";-2,61221356;"      .";"      ."
64;"regulation of cell growth";3,73820575;"      .";"      .";"";"lysosome organization";-2,61208523;"      .";"      ."
65;"cell";3,7150304;"      .";"      .";"";"transcription cofactor activity";-2,60924128;"      .";"      ."
66;"water transmembrane transporter activity";3,71261614;"      .";"      .";"";"myeloid cell differentiation";-2,59671365;"      .";"      ."
67;"blood microparticle";3,68584884;"      .";"      .";"";"AMPA glutamate receptor complex";-2,5945126;"      .";"      ."
68;"transmembrane transporter activity";3,67390426;"      .";"      .";"";"centriole";-2,55709581;"      .";"      ."
69;"cellular_component";3,66863538;"      .";"      .";"";"muscle cell development";-2,53480139;"      .";"      ."
70;"collagen trimer";3,61760398;"      .";"      .";"";"isoprenoid biosynthetic process";-2,51360499;"      .";"      ."
71;"fructose metabolic process";3,51893741;"      .";"      .";"";"centrosome";-2,49063714;"      .";"      ."
72;"ion transport";3,51372776;"      .";"      .";"";"determination of left/right asymmetry in lateral mesoderm";-2,48815273;"      .";"      ."
73;"cellular response to estrogen stimulus";3,50891741;"      .";"      .";"";"enteric nervous system development";-2,44491457;"      .";"      ."
74;"serine-type peptidase activity";3,49957779;"      .";"      .";"";"U2-type prespliceosome";-2,42644168;"      .";"      ."
75;"sarcoplasmic reticulum";3,4984941;"      .";"      .";"";"channel regulator activity";-2,41924515;"      .";"      ."
76;"water transport";3,4706771;"      .";"      .";"";"regulation of AMPA receptor activity";-2,41924515;"      .";"      ."
77;"actin nucleation";3,44914475;"      .";"      .";"";"methylation";-2,37824318;"      .";"      ."
78;"actin filament";3,43749185;"      .";"      .";"";"kinetochore";-2,35089741;"      .";"      ."
79;"pigmentation";3,42444718;"      .";"      .";"";"ATP-dependent chromatin remodeling";-2,34169177;"      .";"      ."
80;"electron carrier activity";3,37890137;"      .";"      .";"";"autophagosome assembly";-2,34103347;"      .";"      ."
81;"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor";3,37766804;"      .";"      .";"";"positive regulation of cysteine-type endopeptidase activity involved in apoptotic process";-2,33340427;"      .";"      ."
82;"digestive tract morphogenesis";3,36631924;"      .";"      .";"";"mRNA transport";-2,31317272;"      .";"      ."
83;"bicellular tight junction";3,32490435;"      .";"      .";"";"neuron migration";-2,30704517;"      .";"      ."
84;"release of sequestered calcium ion into cytosol";3,32165192;"      .";"      .";"";"regulation of cell morphogenesis";-2,30119419;"      .";"      ."
85;"intracellular membrane-bounded organelle";3,29829659;"      .";"      .";"";"ATP-activated inward rectifier potassium channel activity";-2,29889885;"      .";"      ."
86;"cell junction";3,29485919;"      .";"      .";"";"establishment of mitotic spindle orientation";-2,28783895;"      .";"      ."
87;"actin filament organization";3,26346515;"      .";"      .";"";"voltage-gated calcium channel complex";-2,28175064;"      .";"      ."
88;"organic anion transmembrane transporter activity";3,25073393;"      .";"      .";"";"SCF ubiquitin ligase complex";-2,27958918;"      .";"      ."
89;"calcium-dependent phospholipid binding";3,22154967;"      .";"      .";"";"regulatory region DNA binding";-2,27957477;"      .";"      ."
90;"cholesterol transporter activity";3,20709212;"      .";"      .";"";"transcription coactivator activity";-2,27379247;"      .";"      ."
91;"inner ear development";3,14884897;"      .";"      .";"";"intrahepatic bile duct development";-2,25359784;"      .";"      ."
92;"sodium ion transport";3,10384956;"      .";"      .";"";"protein ubiquitination involved in ubiquitin-dependent protein catabolic process";-2,24760059;"      .";"      ."
93;"organic anion transport";3,07195308;"      .";"      .";"";"U1 snRNP";-2,23749133;"      .";"      ."
94;"RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding";3,0392304;"      .";"      .";"";"positive regulation of cell migration";-2,22715799;"      .";"      ."
95;"fin regeneration";3,01100439;"      .";"      .";"";"phosphatidylinositol 3-kinase signaling";-2,21705235;"      .";"      ."
96;"tricarboxylic acid cycle";3,00266194;"      .";"      .";"";"carboxy-lyase activity";-2,1907561;"      .";"      ."
97;"substrate-specific transmembrane transporter activity";2,99124996;"      .";"      .";"";"mitotic spindle assembly";-2,16782208;"      .";"      ."
98;"steroid hydroxylase activity";2,98792128;"      .";"      .";"";"histone acetyltransferase complex";-2,14662842;"      .";"      ."
99;"peptidase activity";2,9693555;"      .";"      .";"";"sialylation";-2,11615056;"      .";"      ."
100;"cytosol";2,93785629;"      .";"      .";"";"sialyltransferase activity";-2,11615056;"      .";"      ."
101;"actin cytoskeleton";2,93370348;"      .";"      .";"";"membrane depolarization during action potential";-2,08678186;"      .";"      ."
102;"photoperiodism";2,92261291;"      .";"      .";"";"peroxisomal membrane";-2,07732934;"      .";"      ."
103;"inorganic anion transport";2,92192718;"      .";"      .";"";"U2 snRNP";-2,05990375;"      .";"      ."
104;"basolateral plasma membrane";2,88065426;"      .";"      .";"";"condensed chromosome kinetochore";-2,04932952;"      .";"      ."
105;"apical plasma membrane";2,86857324;"      .";"      .";"";"U12-type spliceosomal complex";-2,04439448;"      .";"      ."
106;"inositol-1,4,5-trisphosphate 3-kinase activity";2,85412487;"      .";"      .";"";"intracellular";-2,03548933;"      .";"      ."
107;"cholesterol efflux";2,84865903;"      .";"      .";"";"positive regulation of NF-kappaB transcription factor activity";-2,03356676;"      .";"      ."
108;"intracellular receptor signaling pathway";2,84285654;"      .";"      .";"";"nucleophagy";-2,03189496;"      .";"      ."
109;"skeletal muscle fiber development";2,84055912;"      .";"      .";"";"DNA-dependent DNA replication";-2,02823646;"      .";"      ."
110;"ion transmembrane transport";2,82642872;"      .";"      .";"";"midbody";-2,00444111;"      .";"      ."
111;"proteolysis";2,82310896;"      .";"      .";"";"proteasome-mediated ubiquitin-dependent protein catabolic process";-1,97000858;"      .";"      ."
112;"endoplasmic reticulum";2,81490015;"      .";"      .";"";"axon regeneration";-1,96455115;"      .";"      ."
113;"transferase activity, transferring phosphorus-containing groups";2,81340306;"      .";"      .";"";"cell chemotaxis";-1,95316934;"      .";"      ."
114;"response to mechanical stimulus";2,80838718;"      .";"      .";"";"external side of plasma membrane";-1,94887797;"      .";"      ."
115;"eye development";2,80138063;"      .";"      .";"";"protein O-linked mannosylation";-1,94798028;"      .";"      ."
116;"monooxygenase activity";2,7960635;"      .";"      .";"";"gene silencing by RNA";-1,94545532;"      .";"      ."
117;"carbohydrate metabolic process";2,77491785;"      .";"      .";"";"translational initiation";-1,94339128;"      .";"      ."
118;"branching involved in blood vessel morphogenesis";2,77091061;"      .";"      .";"";"synaptic vesicle";-1,92915399;"      .";"      ."
119;"iron ion homeostasis";2,77086369;"      .";"      .";"";"neuronal action potential";-1,89877718;"      .";"      ."
120;"protein binding, bridging";2,74474384;"      .";"      .";"";"anaphase-promoting complex";-1,88768356;"      .";"      ."
121;"regulation of membrane potential";2,74444542;"      .";"      .";"";"primitive erythrocyte differentiation";-1,88759658;"      .";"      ."
122;"response to cadmium ion";2,73473726;"      .";"      .";"";"mitotic spindle";-1,8850902;"      .";"      ."
123;"GTP binding";2,73388122;"      .";"      .";"";"ribosomal large subunit biogenesis";-1,87003461;"      .";"      ."
124;"insulin-like growth factor binding";2,73179347;"      .";"      .";"";"transcription factor activity, RNA polymerase II transcription factor recruiting";-1,84630327;"      .";"      ."
125;"nucleotide binding";2,67183057;"      .";"      .";"";"postsynaptic density";-1,84380602;"      .";"      ."
126;"secretory granule";2,65887736;"      .";"      .";"";"protein binding";-1,8418822;"      .";"      ."
127;"fin development";2,65591918;"      .";"      .";"";"cullin-RING ubiquitin ligase complex";-1,8297133;"      .";"      ."
128;"integrin-mediated signaling pathway";2,64204251;"      .";"      .";"";"protein N-linked glycosylation via asparagine";-1,82826465;"      .";"      ."
129;"lysosomal membrane";2,63956037;"      .";"      .";"";"calcium ion-regulated exocytosis of neurotransmitter";-1,82360414;"      .";"      ."
130;"cholesterol biosynthetic process";2,63795509;"      .";"      .";"";"transcription, DNA-templated";-1,8226056;"      .";"      ."
131;"defense response to bacterium";2,62971602;"      .";"      .";"";"multicellular organism development";-1,80426122;"      .";"      ."
132;"urea transmembrane transport";2,59907313;"      .";"      .";"";"heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules";-1,80258816;"      .";"      ."
133;"urea transmembrane transporter activity";2,59907313;"      .";"      .";"";"intrinsic apoptotic signaling pathway by p53 class mediator";-1,78638897;"      .";"      ."
134;"polysaccharide binding";2,58491327;"      .";"      .";"";"damaged DNA binding";-1,78515685;"      .";"      ."
135;"notochord development";2,57445631;"      .";"      .";"";"protein complex scaffold";-1,77755179;"      .";"      ."
136;"muscle contraction";2,57304532;"      .";"      .";"";"MAP kinase activity";-1,77380501;"      .";"      ."
137;"response to endoplasmic reticulum stress";2,55226531;"      .";"      .";"";"nuclear-transcribed mRNA catabolic process";-1,74349203;"      .";"      ."
138;"positive regulation of gene expression";2,55098283;"      .";"      .";"";"intraciliary transport particle B";-1,73868979;"      .";"      ."
139;"integrin complex";2,5488597;"      .";"      .";"";"semaphorin-plexin signaling pathway";-1,73827432;"      .";"      ."
140;"nucleoside metabolic process";2,53652381;"      .";"      .";"";"semaphorin receptor activity";-1,73827432;"      .";"      ."
141;"antigen processing and presentation";2,5354764;"      .";"      .";"";"protein kinase C-activating G-protein coupled receptor signaling pathway";-1,72520457;"      .";"      ."
142;"peroxidase activity";2,53501755;"      .";"      .";"";"rRNA binding";-1,71387492;"      .";"      ."
143;"protein disulfide isomerase activity";2,53310347;"      .";"      .";"";"Cul4-RING E3 ubiquitin ligase complex";-1,7080199;"      .";"      ."
144;"L-alpha-amino acid transmembrane transport";2,53007514;"      .";"      .";"";"nuclear pore";-1,69781847;"      .";"      ."
145;"carboxypeptidase activity";2,4863187;"      .";"      .";"";"erythrocyte maturation";-1,6960902;"      .";"      ."
146;"serine-type endopeptidase activity";2,48417974;"      .";"      .";"";"metalloendopeptidase activity";-1,69541149;"      .";"      ."
147;"one-carbon metabolic process";2,47420084;"      .";"      .";"";"oligosaccharide metabolic process";-1,69394908;"      .";"      ."
148;"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen";2,45485074;"      .";"      .";"";"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay";-1,68993198;"      .";"      ."
149;"sodium-independent organic anion transmembrane transporter activity";2,45350259;"      .";"      .";"";"cardiac muscle cell differentiation";-1,6792688;"      .";"      ."
150;"sodium-independent organic anion transport";2,45350259;"      .";"      .";"";"cell cycle";-1,66773756;"      .";"      ."
151;"insulin receptor signaling pathway";2,42200298;"      .";"      .";"";"DNA-directed DNA polymerase activity";-1,65963279;"      .";"      ."
152;"postsynapse";2,40542216;"      .";"      .";"";"regulation of synaptic transmission, glutamatergic";-1,65586535;"      .";"      ."
153;"steroid hormone receptor activity";2,40495743;"      .";"      .";"";"positive regulation of signal transduction";-1,65211034;"      .";"      ."
154;"fatty acid elongation, polyunsaturated fatty acid";2,39604357;"      .";"      .";"";"regulation of transcription from RNA polymerase II promoter";-1,64872061;"      .";"      ."
155;"sensory perception of sound";2,38689182;"      .";"      .";"";"chromosome, telomeric region";-1,64583479;"      .";"      ."
156;"skeletal muscle tissue development";2,38597309;"      .";"      .";"";"double-strand break repair via homologous recombination";-1,6444134;"      .";"      ."
157;"cholesterol binding";2,38173615;"      .";"      .";"";"chromatin binding";-1,63769947;"      .";"      ."
158;"ATPase activity, coupled to transmembrane movement of substances";2,37892232;"      .";"      .";"";"microtubule associated complex";-1,6286396;"      .";"      ."
159;"phosphate ion transmembrane transport";2,37361889;"      .";"      .";"";"ciliary basal body";-1,62056978;"      .";"      ."
160;"steroid hormone mediated signaling pathway";2,37107126;"      .";"      .";"";"microtubule cytoskeleton organization";-1,61561647;"      .";"      ."
161;"iron ion transport";2,36728574;"      .";"      .";"";"transcription corepressor activity";-1,61545785;"      .";"      ."
162;"basement membrane";2,35491018;"      .";"      .";"";"diacylglycerol kinase activity";-1,61328536;"      .";"      ."
163;"proteolysis involved in cellular protein catabolic process";2,34245766;"      .";"      .";"";"DNA recombination";-1,61278857;"      .";"      ."
164;"ATP hydrolysis coupled cation transmembrane transport";2,33881282;"      .";"      .";"";"iron-sulfur cluster assembly";-1,60920114;"      .";"      ."
165;"aspartic-type endopeptidase activity";2,32687979;"      .";"      .";"";"protein methylation";-1,60630687;"      .";"      ."
166;"purine nucleotide biosynthetic process";2,31529044;"      .";"      .";"";"histone lysine methylation";-1,59981859;"      .";"      ."
167;"negative regulation of cell death";2,30612104;"      .";"      .";"";"SMAD binding";-1,59721807;"      .";"      ."
168;"fatty acid elongation, monounsaturated fatty acid";2,29497627;"      .";"      .";"";"cellular response to DNA damage stimulus";-1,58828652;"      .";"      ."
169;"glucose transmembrane transport";2,28631072;"      .";"      .";"";"transmission of nerve impulse";-1,58036651;"      .";"      ."
170;"small molecule binding";2,26553956;"      .";"      .";"";"covalent chromatin modification";-1,57940412;"      .";"      ."
171;"cholesterol metabolic process";2,25545326;"      .";"      .";"";"transcription factor TFIID complex";-1,57744665;"      .";"      ."
172;"phosphoric diester hydrolase activity";2,25423886;"      .";"      .";"";"regulation of ion transmembrane transport";-1,57733088;"      .";"      ."
173;"very long-chain fatty acid biosynthetic process";2,24967418;"      .";"      .";"";"voltage-gated ion channel activity";-1,57733088;"      .";"      ."
174;"cardiac muscle tissue development";2,21279893;"      .";"      .";"";"defense response";-1,57702881;"      .";"      ."
175;"amino acid transport";2,21068001;"      .";"      .";"";"chromosome, centromeric region";-1,56029361;"      .";"      ."
176;"3-oxo-arachidoyl-CoA synthase activity";2,20265902;"      .";"      .";"";"ATP-dependent RNA helicase activity";-1,55874737;"      .";"      ."
177;"3-oxo-cerotoyl-CoA synthase activity";2,20265902;"      .";"      .";"";"protein ubiquitination";-1,55365261;"      .";"      ."
178;"3-oxo-lignoceronyl-CoA synthase activity";2,20265902;"      .";"      .";"";"regulation of translation";-1,54193343;"      .";"      ."
179;"fatty acid elongase activity";2,20265902;"      .";"      .";"";"translation initiation factor activity";-1,53660199;"      .";"      ."
180;"fatty acid elongation, saturated fatty acid";2,20265902;"      .";"      .";"";"potassium ion import";-1,52901002;"      .";"      ."
181;"G-protein coupled receptor signaling pathway";2,19217171;"      .";"      .";"";"hindbrain development";-1,52500523;"      .";"      ."
182;"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides";2,17825571;"      .";"      .";"";"positive regulation of transcription, DNA-templated";-1,52415397;"      .";"      ."
183;"developmental pigmentation";2,17576905;"      .";"      .";"";"mRNA export from nucleus";-1,52073306;"      .";"      ."
184;"identical protein binding";2,16143624;"      .";"      .";"";"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding";-1,51985377;"      .";"      ."
185;"fructose 6-phosphate metabolic process";2,14881559;"      .";"      .";"";"spliceosomal complex";-1,51410759;"      .";"      ."
186;"2 iron, 2 sulfur cluster binding";2,14634806;"      .";"      .";"";"miRNA mediated inhibition of translation";-1,51180759;"      .";"      ."
187;"receptor-mediated endocytosis";2,14515363;"      .";"      .";"";"artery morphogenesis";-1,50760945;"      .";"      ."
188;"serine-type carboxypeptidase activity";2,11162242;"      .";"      .";"";"cytokinesis";-1,49520176;"      .";"      ."
189;"cartilage morphogenesis";2,09996754;"      .";"      .";"";"transcription regulatory region DNA binding";-1,48784366;"      .";"      ."
190;"potassium ion binding";2,09117672;"      .";"      .";"";"spindle pole";-1,48143397;"      .";"      ."
191;"hydrolase activity, hydrolyzing O-glycosyl compounds";2,09076281;"      .";"      .";"";"nucleotidyltransferase activity";-1,47230809;"      .";"      ."
192;"circadian rhythm";2,08912303;"      .";"      .";"";"intrinsic component of the cytoplasmic side of the plasma membrane";-1,47031469;"      .";"      ."
193;"oxidoreductase activity, acting on NAD(P)H";2,08009718;"      .";"      .";"";"nuclease activity";-1,46989343;"      .";"      ."
194;"magnesium ion binding";2,06772759;"      .";"      .";"";"generation of neurons";-1,46884742;"      .";"      ."
195;"negative regulation of catalytic activity";2,06428164;"      .";"      .";"";"zinc ion binding";-1,457717;"      .";"      ."
196;"lyase activity";2,06250783;"      .";"      .";"";"mitochondrial electron transport, cytochrome c to oxygen";-1,45669037;"      .";"      ."
197;"neuromast development";2,05270035;"      .";"      .";"";"N-acetyltransferase activity";-1,45594908;"      .";"      ."
198;"acyl-CoA dehydrogenase activity";2,04862926;"      .";"      .";"";"glutamate receptor activity";-1,44943653;"      .";"      ."
199;"vasculature development";2,03658533;"      .";"      .";"";"determination of pancreatic left/right asymmetry";-1,44821318;"      .";"      ."
200;"potassium ion transmembrane transport";2,02771631;"      .";"      .";"";"primitive hemopoiesis";-1,4346782;"      .";"      ."
201;"fatty acid metabolic process";2,01628963;"      .";"      .";"";"protein serine/threonine kinase activity";-1,43374534;"      .";"      ."
202;"lysosome";2,01475493;"      .";"      .";"";"SH3 domain binding";-1,4277134;"      .";"      ."
203;"pyridoxal phosphate binding";2,00383038;"      .";"      .";"";"DNA-directed 5'-3' RNA polymerase activity";-1,4183841;"      .";"      ."
204;"somite specification";1,99872296;"      .";"      .";"";"protein polyubiquitination";-1,40928435;"      .";"      ."
205;"tumor necrosis factor receptor binding";1,994013;"      .";"      .";"";"ubiquitin ligase complex";-1,3911776;"      .";"      ."
206;"lipid metabolic process";1,98651837;"      .";"      .";"";"negative regulation of nucleic acid-templated transcription";-1,38933152;"      .";"      ."
207;"sarcolemma";1,98518802;"      .";"      .";"";"peripheral nervous system development";-1,38840549;"      .";"      ."
208;"NAD biosynthetic process";1,98087436;"      .";"      .";"";"protein phosphatase inhibitor activity";-1,38724696;"      .";"      ."
209;"glycogen biosynthetic process";1,96983764;"      .";"      .";"";"meiotic cell cycle";-1,38649375;"      .";"      ."
210;"adenylate cyclase-modulating G-protein coupled receptor signaling pathway";1,95968848;"      .";"      .";"";"SH3/SH2 adaptor activity";-1,382491;"      .";"      ."
211;"scavenger receptor activity";1,95056442;"      .";"      .";"";"rRNA processing";-1,3817238;"      .";"      ."
212;"symporter activity";1,94727002;"      .";"      .";"";"dendrite";-1,37917459;"      .";"      ."
213;"liver development";1,94508068;"      .";"      .";"";"animal organ morphogenesis";-1,37412781;"      .";"      ."
214;"proton transport";1,93969316;"      .";"      .";"";"regulation of proteolysis";-1,37080039;"      .";"      ."
215;"dioxygenase activity";1,93943195;"      .";"      .";"";"voltage-gated sodium channel activity";-1,36740367;"      .";"      ."
216;"glucuronosyltransferase activity";1,93585277;"      .";"      .";"";"regulation of cell shape";-1,3667808;"      .";"      ."
217;"3',5'-cyclic-nucleotide phosphodiesterase activity";1,93557631;"      .";"      .";"";"regulation of autophagy";-1,36556131;"      .";"      ."
218;"integral component of plasma membrane";1,9303362;"      .";"      .";"";"high voltage-gated calcium channel activity";-1,36031914;"      .";"      ."
219;"calcium-dependent cysteine-type endopeptidase activity";1,92794744;"      .";"      .";"";"protein tyrosine kinase activity";-1,35947386;"      .";"      ."
220;"neutral amino acid transmembrane transporter activity";1,92707752;"      .";"      .";"";"transcription factor complex";-1,35712577;"      .";"      ."
221;"neutral amino acid transport";1,92707752;"      .";"      .";"";"positive regulation of neuron differentiation";-1,34793496;"      .";"      ."
222;"lipid catabolic process";1,90579095;"      .";"      .";"";"inward rectifier potassium channel activity";-1,34441065;"      .";"      ."
223;"cell redox homeostasis";1,90371561;"      .";"      .";"";"mesoderm formation";-1,33181116;"      .";"      ."
224;"negative regulation of protein serine/threonine kinase activity";1,89632307;"      .";"      .";"";"U5 snRNP";-1,33016037;"      .";"      ."
225;"single organismal cell-cell adhesion";1,88949982;"      .";"      .";"";"mitophagy";-1,32817766;"      .";"      ."
226;"melanosome transport";1,88610535;"      .";"      .";"";"ribosomal small subunit assembly";-1,32756872;"      .";"      ."
227;"locomotory behavior";1,88484027;"      .";"      .";"";"DNA replication initiation";-1,32289714;"      .";"      ."
228;"signal transduction";1,86633206;"      .";"      .";"";"spliceosomal complex assembly";-1,32096947;"      .";"      ."
229;"platelet activation";1,85611848;"      .";"      .";"";"mitochondrial respiratory chain complex IV";-1,31855847;"      .";"      ."
230;"response to hypoxia";1,85350862;"      .";"      .";"";"vacuolar membrane";-1,31248819;"      .";"      ."
231;"vesicle";1,84930648;"      .";"      .";"";"DNA biosynthetic process";-1,30541065;"      .";"      ."
232;"peptidyl-proline hydroxylation";1,8461147;"      .";"      .";"";"transcription from RNA polymerase II promoter";-1,29911487;"      .";"      ."
233;"ion channel activity";1,8387485;"      .";"      .";"";"clathrin adaptor complex";-1,29397313;"      .";"      ."
234;"glutathione transferase activity";1,82787766;"      .";"      .";"";"transmembrane receptor protein tyrosine kinase signaling pathway";-1,29211183;"      .";"      ."
235;"peptide cross-linking";1,81714384;"      .";"      .";"";"cell adhesion molecule binding";-1,28867702;"      .";"      ."
