"Rank";"Upregulated";"GSZ";"p.value";"fdr";".";"Downregulated";"GSZ.";"p.value.";"fdr."
34;"membrane depolarization during action potential";9,43280452;"      .";"      .";"";"negative regulation of endopeptidase activity";-5,4072939;"      .";"      ."
35;"nucleus";9,41389808;"      .";"      .";"";"biological_process";-5,34476179;"      .";"      ."
36;"presynapse";9,37892261;"      .";"      .";"";"high-density lipoprotein particle";-5,24283453;"      .";"      ."
37;"calcium ion transport";9,03047295;"      .";"      .";"";"cysteine-type peptidase activity";-5,13083338;"      .";"      ."
38;"integral component of plasma membrane";9,02129615;"      .";"      .";"";"cholesterol homeostasis";-5,09524417;"      .";"      ."
39;"neurotransmitter secretion";8,95553561;"      .";"      .";"";"cardiac muscle tissue development";-5,05657;"      .";"      ."
40;"neuron development";8,89424306;"      .";"      .";"";"sarcomere organization";-5,04784569;"      .";"      ."
41;"neuron projection development";8,8352931;"      .";"      .";"";"ribosome biogenesis";-5,00857575;"      .";"      ."
42;"chemical synaptic transmission";8,80820689;"      .";"      .";"";"response to bacterium";-4,97920711;"      .";"      ."
43;"receptor activity";8,75967405;"      .";"      .";"";"cellular oxidant detoxification";-4,93720185;"      .";"      ."
44;"clathrin binding";8,74415273;"      .";"      .";"";"heart contraction";-4,89946071;"      .";"      ."
45;"potassium ion transmembrane transport";8,73920899;"      .";"      .";"";"proteolysis";-4,83888331;"      .";"      ."
46;"cell junction";8,71467215;"      .";"      .";"";"protein transport";-4,80288132;"      .";"      ."
47;"synaptic vesicle endocytosis";8,45235796;"      .";"      .";"";"GTP binding";-4,76432925;"      .";"      ."
48;"potassium channel activity";8,27640169;"      .";"      .";"";"translational initiation";-4,64645993;"      .";"      ."
49;"multicellular organism development";8,26839755;"      .";"      .";"";"cellular response to xenobiotic stimulus";-4,64170379;"      .";"      ."
50;"calcium channel activity";8,26193841;"      .";"      .";"";"immune response";-4,62759732;"      .";"      ."
51;"tubulin binding";8,25439874;"      .";"      .";"";"hemoglobin biosynthetic process";-4,57287963;"      .";"      ."
52;"voltage-gated potassium channel activity";8,24375625;"      .";"      .";"";"cytosol";-4,5635855;"      .";"      ."
53;"AMPA glutamate receptor complex";8,18135777;"      .";"      .";"";"translation initiation factor activity";-4,53017188;"      .";"      ."
54;"high voltage-gated calcium channel activity";8,16744972;"      .";"      .";"";"monooxygenase activity";-4,47849934;"      .";"      ."
55;"sodium ion transmembrane transport";8,053131;"      .";"      .";"";"melanosome";-4,47247572;"      .";"      ."
56;"syntaxin binding";7,93957506;"      .";"      .";"";"iron ion binding";-4,4694234;"      .";"      ."
57;"modulation of synaptic transmission";7,80216225;"      .";"      .";"";"cholesterol binding";-4,45971295;"      .";"      ."
58;"transcription factor activity, sequence-specific DNA binding";7,78281084;"      .";"      .";"";"peptidase activity";-4,45677127;"      .";"      ."
59;"signal transduction";7,60824918;"      .";"      .";"";"cysteine-type endopeptidase inhibitor activity";-4,38855243;"      .";"      ."
60;"visual perception";7,48705725;"      .";"      .";"";"4 iron, 4 sulfur cluster binding";-4,36876147;"      .";"      ."
61;"calmodulin binding";7,40500546;"      .";"      .";"";"iron ion transport";-4,36720075;"      .";"      ."
62;"microtubule";7,32380388;"      .";"      .";"";"cell redox homeostasis";-4,35970152;"      .";"      ."
63;"voltage-gated potassium channel complex";7,3127913;"      .";"      .";"";"NAD binding";-4,35323503;"      .";"      ."
64;"GABA-A receptor activity";7,24640995;"      .";"      .";"";"cholesterol efflux";-4,31844337;"      .";"      ."
65;"voltage-gated sodium channel activity";7,21683145;"      .";"      .";"";"lipid binding";-4,29276955;"      .";"      ."
66;"regulation of synaptic transmission, glutamatergic";7,14476248;"      .";"      .";"";"cytoplasmic translation";-4,28103003;"      .";"      ."
67;"regulation of calcium ion-dependent exocytosis";7,06968026;"      .";"      .";"";"cellular iron ion homeostasis";-4,17269041;"      .";"      ."
68;"synapse assembly";7,01696798;"      .";"      .";"";"cholesterol biosynthetic process";-4,17123464;"      .";"      ."
69;"extracellular ligand-gated ion channel activity";6,99744146;"      .";"      .";"";"hydrolase activity, acting on glycosyl bonds";-4,1504872;"      .";"      ."
70;"microtubule cytoskeleton organization";6,91656589;"      .";"      .";"";"cytosolic small ribosomal subunit";-4,09829746;"      .";"      ."
71;"glutamate receptor activity";6,86030999;"      .";"      .";"";"antioxidant activity";-4,09570641;"      .";"      ."
72;"spectrin binding";6,74382699;"      .";"      .";"";"cholesterol transporter activity";-4,07586867;"      .";"      ."
73;"GABA-A receptor complex";6,72463301;"      .";"      .";"";"vesicle organization";-4,06689357;"      .";"      ."
74;"voltage-gated sodium channel complex";6,60655661;"      .";"      .";"";"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen";-4,03830271;"      .";"      ."
75;"sodium channel activity";6,59564638;"      .";"      .";"";"lipid metabolic process";-4,01858241;"      .";"      ."
76;"symporter activity";6,56975196;"      .";"      .";"";"nucleotide biosynthetic process";-4,01311845;"      .";"      ."
77;"neuronal action potential";6,48761603;"      .";"      .";"";"blood microparticle";-3,99650173;"      .";"      ."
78;"protein homooligomerization";6,4858289;"      .";"      .";"";"Arp2/3 complex-mediated actin nucleation";-3,98678792;"      .";"      ."
79;"transcription, DNA-templated";6,4346926;"      .";"      .";"";"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor";-3,98633879;"      .";"      ."
80;"synapse organization";6,33512159;"      .";"      .";"";"rRNA processing";-3,94367752;"      .";"      ."
81;"ephrin receptor signaling pathway";6,33175798;"      .";"      .";"";"regulation of actin filament polymerization";-3,94186368;"      .";"      ."
82;"regulation of postsynaptic membrane potential";6,31746728;"      .";"      .";"";"Arp2/3 protein complex";-3,93466163;"      .";"      ."
83;"synaptic vesicle membrane";6,24887276;"      .";"      .";"";"proteasome complex";-3,91395621;"      .";"      ."
84;"transport";6,22556036;"      .";"      .";"";"cytoplasm";-3,88066613;"      .";"      ."
85;"sodium ion transport";6,10251349;"      .";"      .";"";"late endosome membrane";-3,85477688;"      .";"      ."
86;"neurotransmitter transport";6,08043087;"      .";"      .";"";"ligase activity";-3,79837354;"      .";"      ."
87;"brain development";6,0576989;"      .";"      .";"";"actin cytoskeleton";-3,78705548;"      .";"      ."
88;"central nervous system development";6,0165822;"      .";"      .";"";"heme biosynthetic process";-3,77854149;"      .";"      ."
89;"ephrin receptor activity";6,00083735;"      .";"      .";"";"endosome membrane";-3,77485419;"      .";"      ."
90;"presynaptic membrane";5,98136921;"      .";"      .";"";"tricarboxylic acid cycle";-3,77327641;"      .";"      ."
91;"negative regulation of angiogenesis";5,89517681;"      .";"      .";"";"biosynthetic process";-3,70928579;"      .";"      ."
92;"axonogenesis";5,88906864;"      .";"      .";"";"endoplasmic reticulum membrane";-3,70275111;"      .";"      ."
93;"intracellular signal transduction";5,87069153;"      .";"      .";"";"DNA repair";-3,70176502;"      .";"      ."
94;"synaptic vesicle";5,77906984;"      .";"      .";"";"tRNA processing";-3,69815037;"      .";"      ."
95;"regulation of microtubule polymerization or depolymerization";5,74786799;"      .";"      .";"";"melanosome organization";-3,61543639;"      .";"      ."
96;"vesicle fusion";5,60154108;"      .";"      .";"";"actin filament polymerization";-3,61236759;"      .";"      ."
97;"cell differentiation";5,46062715;"      .";"      .";"";"transmembrane transporter activity";-3,55135521;"      .";"      ."
98;"hemoglobin complex";5,44110795;"      .";"      .";"";"heart morphogenesis";-3,54941575;"      .";"      ."
99;"kinesin complex";5,35412212;"      .";"      .";"";"cell";-3,51475252;"      .";"      ."
100;"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding";5,33337945;"      .";"      .";"";"pyridoxal phosphate binding";-3,49995453;"      .";"      ."
101;"transcription from RNA polymerase II promoter";5,25989021;"      .";"      .";"";"small-subunit processome";-3,48684772;"      .";"      ."
102;"regulation of cytoskeleton organization";5,25418878;"      .";"      .";"";"endosome";-3,48274067;"      .";"      ."
103;"oxygen binding";5,1836942;"      .";"      .";"";"regulation of apoptotic process";-3,46653311;"      .";"      ."
104;"oxygen transport";5,1836942;"      .";"      .";"";"anion:anion antiporter activity";-3,45176163;"      .";"      ."
105;"oxygen transporter activity";5,1836942;"      .";"      .";"";"hydrolase activity, hydrolyzing O-glycosyl compounds";-3,44117243;"      .";"      ."
106;"protein binding";5,12527984;"      .";"      .";"";"ribosomal large subunit biogenesis";-3,40351895;"      .";"      ."
107;"protein kinase inhibitor activity";5,11480643;"      .";"      .";"";"extrinsic component of membrane";-3,3957994;"      .";"      ."
108;"embryonic retina morphogenesis in camera-type eye";5,06794484;"      .";"      .";"";"innate immune response";-3,38520446;"      .";"      ."
109;"clathrin-coated vesicle";5,02238673;"      .";"      .";"";"response to oxidative stress";-3,36184445;"      .";"      ."
110;"phototransduction";4,99837022;"      .";"      .";"";"DNA replication";-3,35831951;"      .";"      ."
111;"calcium-transporting ATPase activity";4,98357494;"      .";"      .";"";"response to toxic substance";-3,35726904;"      .";"      ."
112;"neuronal cell body";4,98117362;"      .";"      .";"";"peroxisome";-3,34943188;"      .";"      ."
113;"cytoskeleton-dependent intracellular transport";4,9809011;"      .";"      .";"";"oxidoreductase activity, acting on the CH-CH group of donors";-3,34730462;"      .";"      ."
114;"skeletal system development";4,97119848;"      .";"      .";"";"endoplasmic reticulum";-3,33827028;"      .";"      ."
115;"regulation of neurogenesis";4,96036825;"      .";"      .";"";"lysosomal membrane";-3,32720022;"      .";"      ."
116;"positive regulation of transcription from RNA polymerase II promoter";4,89219452;"      .";"      .";"";"lipid catabolic process";-3,32433074;"      .";"      ."
117;"microtubule motor activity";4,87884526;"      .";"      .";"";"protein disulfide oxidoreductase activity";-3,28947761;"      .";"      ."
118;"larval locomotory behavior";4,87790582;"      .";"      .";"";"rRNA binding";-3,24185869;"      .";"      ."
119;"regulation of exocytosis";4,83879225;"      .";"      .";"";"ribosomal large subunit assembly";-3,22877728;"      .";"      ."
120;"regulation of cytosolic calcium ion concentration";4,81685274;"      .";"      .";"";"mitochondrial matrix";-3,22429654;"      .";"      ."
121;"PDZ domain binding";4,79459825;"      .";"      .";"";"protein catabolic process";-3,21063926;"      .";"      ."
122;"postsynaptic density";4,77242182;"      .";"      .";"";"phosphatidylinositol binding";-3,19922745;"      .";"      ."
123;"regulation of transcription from RNA polymerase II promoter";4,71290917;"      .";"      .";"";"epiboly involved in gastrulation with mouth forming second";-3,19430969;"      .";"      ."
124;"clathrin coat assembly";4,70780847;"      .";"      .";"";"calcium-dependent cysteine-type endopeptidase activity";-3,19384392;"      .";"      ."
125;"calmodulin-dependent protein kinase activity";4,68067102;"      .";"      .";"";"phosphotransferase activity, alcohol group as acceptor";-3,18158281;"      .";"      ."
126;"protein kinase activity";4,66659253;"      .";"      .";"";"inflammatory response";-3,18095611;"      .";"      ."
127;"retinal ganglion cell axon guidance";4,6215701;"      .";"      .";"";"preribosome, large subunit precursor";-3,15056197;"      .";"      ."
128;"swimming behavior";4,57143486;"      .";"      .";"";"mitochondrial respiratory chain complex I";-3,14455777;"      .";"      ."
129;"negative regulation of protein kinase activity";4,47956062;"      .";"      .";"";"steroid hydroxylase activity";-3,14023686;"      .";"      ."
130;"midbrain development";4,43744896;"      .";"      .";"";"proteasome core complex";-3,10535131;"      .";"      ."
131;"hindbrain development";4,40910462;"      .";"      .";"";"early endosome";-3,10518762;"      .";"      ."
132;"RNA polymerase II core promoter proximal region sequence-specific DNA binding";4,38695473;"      .";"      .";"";"DNA-directed 5'-3' RNA polymerase activity";-3,10204594;"      .";"      ."
133;"negative regulation of canonical Wnt signaling pathway";4,38212692;"      .";"      .";"";"ferric iron binding";-3,08120529;"      .";"      ."
134;"cell morphogenesis";4,37161993;"      .";"      .";"";"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)";-3,07791485;"      .";"      ."
135;"microtubule associated complex";4,3706729;"      .";"      .";"";"eukaryotic translation initiation factor 3 complex";-3,06763523;"      .";"      ."
136;"protein phosphorylation";4,36966864;"      .";"      .";"";"melanosome transport";-3,06652184;"      .";"      ."
137;"hypothalamus development";4,36731839;"      .";"      .";"";"endopeptidase activity";-3,0585195;"      .";"      ."
138;"neurotransmitter:sodium symporter activity";4,35627118;"      .";"      .";"";"carboxypeptidase activity";-3,03939032;"      .";"      ."
139;"heparin binding";4,32153662;"      .";"      .";"";"threonine-type endopeptidase activity";-3,03235379;"      .";"      ."
140;"RNA polymerase II transcription factor activity, sequence-specific DNA binding";4,28547948;"      .";"      .";"";"troponin complex";-3,00903064;"      .";"      ."
141;"protein tyrosine kinase activity";4,28276679;"      .";"      .";"";"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides";-3,00477073;"      .";"      ."
142;"negative regulation of JAK-STAT cascade";4,26453354;"      .";"      .";"";"NADH dehydrogenase (ubiquinone) activity";-3,00468527;"      .";"      ."
143;"peptidyl-tyrosine phosphorylation";4,23347676;"      .";"      .";"";"fatty acid metabolic process";-2,99912118;"      .";"      ."
144;"3',5'-cyclic-nucleotide phosphodiesterase activity";4,2162486;"      .";"      .";"";"dioxygenase activity";-2,97994387;"      .";"      ."
145;"channel regulator activity";4,19691414;"      .";"      .";"";"heme binding";-2,96443516;"      .";"      ."
146;"regulation of AMPA receptor activity";4,19691414;"      .";"      .";"";"melanocyte differentiation";-2,9569087;"      .";"      ."
147;"G-protein coupled receptor signaling pathway";4,1740385;"      .";"      .";"";"mitochondrial large ribosomal subunit";-2,93502313;"      .";"      ."
148;"photoreceptor outer segment";4,16559983;"      .";"      .";"";"fatty acid beta-oxidation";-2,92023154;"      .";"      ."
149;"dopaminergic neuron differentiation";4,1031809;"      .";"      .";"";"neutrophil chemotaxis";-2,88804101;"      .";"      ."
150;"cellular calcium ion homeostasis";4,06965902;"      .";"      .";"";"transaminase activity";-2,87452043;"      .";"      ."
151;"structural constituent of cytoskeleton";4,0645162;"      .";"      .";"";"ribosomal small subunit assembly";-2,86270876;"      .";"      ."
152;"cell surface receptor signaling pathway";4,04412877;"      .";"      .";"";"FAD binding";-2,86071212;"      .";"      ."
153;"signaling";4,03585958;"      .";"      .";"";"cardiac muscle cell proliferation";-2,84485998;"      .";"      ."
154;"microtubule-based movement";4,03505681;"      .";"      .";"";"maturation of LSU-rRNA";-2,8397722;"      .";"      ."
155;"protein dimerization activity";4,03353402;"      .";"      .";"";"respiratory chain";-2,83950239;"      .";"      ."
156;"positive regulation of GTPase activity";4,01841587;"      .";"      .";"";"nucleic acid phosphodiester bond hydrolysis";-2,83451271;"      .";"      ."
157;"positive regulation of neuron differentiation";4,01624301;"      .";"      .";"";"mitochondrial transport";-2,82478635;"      .";"      ."
158;"fin regeneration";4,00233314;"      .";"      .";"";"endomembrane system";-2,81247231;"      .";"      ."
159;"Wnt signaling pathway";3,99319187;"      .";"      .";"";"regulation of muscle contraction";-2,81235665;"      .";"      ."
160;"G-protein coupled receptor activity";3,98675145;"      .";"      .";"";"lipid transporter activity";-2,77664526;"      .";"      ."
161;"canonical Wnt signaling pathway";3,97901905;"      .";"      .";"";"NADP binding";-2,77256275;"      .";"      ."
162;"neuron projection morphogenesis";3,96802035;"      .";"      .";"";"artery development";-2,76929826;"      .";"      ."
163;"signal transducer activity";3,9400634;"      .";"      .";"";"bicarbonate transmembrane transporter activity";-2,75336504;"      .";"      ."
164;"peptidyl-threonine phosphorylation";3,91905334;"      .";"      .";"";"glomerular filtration";-2,74949961;"      .";"      ."
165;"kinase activity";3,91500077;"      .";"      .";"";"actin filament binding";-2,74587609;"      .";"      ."
166;"anatomical structure morphogenesis";3,89331984;"      .";"      .";"";"cardiac muscle contraction";-2,71824423;"      .";"      ."
167;"transmembrane receptor protein tyrosine kinase activity";3,81053299;"      .";"      .";"";"autophagy";-2,71234398;"      .";"      ."
168;"hyaluronic acid binding";3,80596108;"      .";"      .";"";"intracellular protein transport";-2,687554;"      .";"      ."
169;"anterior/posterior pattern specification";3,76269278;"      .";"      .";"";"sulfate transport";-2,67582699;"      .";"      ."
170;"cell adhesion molecule binding";3,71062541;"      .";"      .";"";"developmental pigmentation";-2,67308288;"      .";"      ."
171;"regulation of ARF protein signal transduction";3,70445868;"      .";"      .";"";"chordate embryonic development";-2,66503408;"      .";"      ."
172;"regulation of neuron differentiation";3,70442751;"      .";"      .";"";"vacuolar transport";-2,66412221;"      .";"      ."
173;"photoreceptor activity";3,69679699;"      .";"      .";"";"GTPase activity";-2,66392138;"      .";"      ."
174;"guanyl-nucleotide exchange factor activity";3,69449034;"      .";"      .";"";"cellular response to oxidative stress";-2,66068179;"      .";"      ."
175;"motor neuron axon guidance";3,67652199;"      .";"      .";"";"erythrocyte development";-2,65375766;"      .";"      ."
176;"transmission of nerve impulse";3,6751647;"      .";"      .";"";"defense response to bacterium";-2,63939912;"      .";"      ."
177;"peptidyl-tyrosine dephosphorylation";3,64542007;"      .";"      .";"";"antigen processing and presentation";-2,63169988;"      .";"      ."
178;"protein tyrosine phosphatase activity";3,64162878;"      .";"      .";"";"oxalate transmembrane transporter activity";-2,62354964;"      .";"      ."
179;"negative regulation of mitotic cell cycle";3,6253262;"      .";"      .";"";"oxalate transport";-2,62354964;"      .";"      ."
180;"neuropilin binding";3,61605208;"      .";"      .";"";"cellular response to estrogen stimulus";-2,62289579;"      .";"      ."
181;"phospholipid binding";3,61494465;"      .";"      .";"";"platelet activation";-2,62277752;"      .";"      ."
182;"phosphorylation";3,56917353;"      .";"      .";"";"integrin-mediated signaling pathway";-2,62140969;"      .";"      ."
183;"forebrain development";3,52070665;"      .";"      .";"";"ER to Golgi vesicle-mediated transport";-2,61884569;"      .";"      ."
184;"beta-catenin binding";3,5115936;"      .";"      .";"";"striated muscle contraction";-2,61362423;"      .";"      ."
185;"axon";3,50679333;"      .";"      .";"";"response to activity";-2,60358105;"      .";"      ."
186;"G-protein coupled photoreceptor activity";3,50335699;"      .";"      .";"";"secondary active sulfate transmembrane transporter activity";-2,59645945;"      .";"      ."
187;"protein complex assembly";3,49855514;"      .";"      .";"";"endonuclease activity";-2,57963343;"      .";"      ."
188;"cartilage development";3,48305392;"      .";"      .";"";"endocytosis";-2,56888201;"      .";"      ."
189;"extracellular matrix";3,48114178;"      .";"      .";"";"RNA phosphodiester bond hydrolysis, endonucleolytic";-2,56592548;"      .";"      ."
190;"protein domain specific binding";3,47763246;"      .";"      .";"";"ribosome binding";-2,55612393;"      .";"      ."
191;"dopamine receptor signaling pathway";3,47432807;"      .";"      .";"";"vesicle-mediated transport";-2,51081714;"      .";"      ."
192;"regulation of gene expression";3,46567252;"      .";"      .";"";"DNA replication initiation";-2,50799263;"      .";"      ."
193;"locomotory behavior";3,4495792;"      .";"      .";"";"skeletal muscle contraction";-2,49769175;"      .";"      ."
194;"transmembrane transport";3,44746409;"      .";"      .";"";"transferase activity, transferring acyl groups other than amino-acyl groups";-2,4825672;"      .";"      ."
195;"regulation of molecular function";3,44701557;"      .";"      .";"";"formation of translation preinitiation complex";-2,4819446;"      .";"      ."
196;"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding";3,44369725;"      .";"      .";"";"intracellular";-2,48176237;"      .";"      ."
197;"embryonic cranial skeleton morphogenesis";3,42239506;"      .";"      .";"";"iron ion homeostasis";-2,48009891;"      .";"      ."
198;"heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules";3,41395732;"      .";"      .";"";"eukaryotic 48S preinitiation complex";-2,47162141;"      .";"      ."
199;"protein phosphatase type 2A complex";3,38143461;"      .";"      .";"";"sulfate transmembrane transport";-2,47138424;"      .";"      ."
200;"peptidyl-serine phosphorylation";3,3395354;"      .";"      .";"";"sulfate transmembrane transporter activity";-2,47138424;"      .";"      ."
201;"peripheral nervous system neuron axonogenesis";3,32629688;"      .";"      .";"";"tRNA binding";-2,46606682;"      .";"      ."
202;"ARF guanyl-nucleotide exchange factor activity";3,31827237;"      .";"      .";"";"snoRNA binding";-2,46300771;"      .";"      ."
203;"axon extension";3,3104266;"      .";"      .";"";"protein import into nucleus";-2,46082464;"      .";"      ."
204;"protein-chromophore linkage";3,30764763;"      .";"      .";"";"damaged DNA binding";-2,45855537;"      .";"      ."
205;"transcription regulatory region DNA binding";3,28003038;"      .";"      .";"";"mitochondrial small ribosomal subunit";-2,44956181;"      .";"      ."
206;"guanylate cyclase complex, soluble";3,23807591;"      .";"      .";"";"autophagosome assembly";-2,4288024;"      .";"      ."
207;"protein dephosphorylation";3,2346635;"      .";"      .";"";"immune system process";-2,42305167;"      .";"      ."
208;"muscle fiber development";3,22345011;"      .";"      .";"";"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen";-2,41976186;"      .";"      ."
209;"negative regulation of transcription from RNA polymerase II promoter";3,21824281;"      .";"      .";"";"trans-Golgi network";-2,41727871;"      .";"      ."
210;"fin morphogenesis";3,184995;"      .";"      .";"";"non-membrane spanning protein tyrosine kinase activity";-2,41544088;"      .";"      ."
211;"collagen trimer";3,12875248;"      .";"      .";"";"DNA duplex unwinding";-2,41090436;"      .";"      ."
212;"potassium ion binding";3,12768213;"      .";"      .";"";"acyl-CoA dehydrogenase activity";-2,40875593;"      .";"      ."
213;"axonal fasciculation";3,12065737;"      .";"      .";"";"hemopoiesis";-2,37769215;"      .";"      ."
214;"phosphoprotein phosphatase activity";3,11715107;"      .";"      .";"";"S-adenosylmethionine-dependent methyltransferase activity";-2,37585119;"      .";"      ."
215;"p53 binding";3,08102343;"      .";"      .";"";"isomerase activity";-2,37489292;"      .";"      ."
216;"cytoskeleton organization";3,07345006;"      .";"      .";"";"mitochondrial outer membrane";-2,36239188;"      .";"      ."
217;"transmembrane receptor protein tyrosine kinase signaling pathway";3,06762034;"      .";"      .";"";"cholesterol metabolic process";-2,3285532;"      .";"      ."
218;"cGMP biosynthetic process";3,04616948;"      .";"      .";"";"mitochondrial electron transport, ubiquinol to cytochrome c";-2,31391072;"      .";"      ."
219;"guanylate cyclase activity";3,04616948;"      .";"      .";"";"nucleobase-containing compound metabolic process";-2,30180145;"      .";"      ."
220;"histone-lysine N-methyltransferase activity";3,0350851;"      .";"      .";"";"erythrocyte maturation";-2,29538048;"      .";"      ."
221;"motor activity";3,02224642;"      .";"      .";"";"one-carbon metabolic process";-2,29342084;"      .";"      ."
222;"brain morphogenesis";2,97533343;"      .";"      .";"";"proteasome regulatory particle, base subcomplex";-2,29303717;"      .";"      ."
223;"transcription corepressor activity";2,94130495;"      .";"      .";"";"nitrogen compound metabolic process";-2,28676876;"      .";"      ."
224;"postsynapse";2,93503117;"      .";"      .";"";"cysteine-type endopeptidase activity involved in execution phase of apoptosis";-2,27650354;"      .";"      ."
225;"neuromuscular synaptic transmission";2,934987;"      .";"      .";"";"proteasome core complex, alpha-subunit complex";-2,27566965;"      .";"      ."
226;"central nervous system projection neuron axonogenesis";2,93436979;"      .";"      .";"";"cellular amino acid metabolic process";-2,27354329;"      .";"      ."
227;"nucleosome";2,93402897;"      .";"      .";"";"DNA-dependent DNA replication";-2,26150631;"      .";"      ."
228;"retina layer formation";2,92788606;"      .";"      .";"";"NAD+ ADP-ribosyltransferase activity";-2,25127913;"      .";"      ."
229;"collagen binding";2,91821018;"      .";"      .";"";"heart development";-2,24815525;"      .";"      ."
230;"spinal cord motor neuron differentiation";2,8838855;"      .";"      .";"";"positive regulation of apoptotic process";-2,24188428;"      .";"      ."
231;"DNA-templated transcription, initiation";2,88050783;"      .";"      .";"";"glucose transmembrane transport";-2,24123242;"      .";"      ."
232;"response to drug";2,87935429;"      .";"      .";"";"glutathione metabolic process";-2,22256822;"      .";"      ."
233;"response to biotic stimulus";2,87263193;"      .";"      .";"";"hydrogen ion transmembrane transport";-2,21959506;"      .";"      ."
234;"cyclic nucleotide biosynthetic process";2,87150126;"      .";"      .";"";"iron-sulfur cluster assembly";-2,21153597;"      .";"      ."
