"Rank";"Upregulated";"GSZ";"p.value";"fdr";".";"Downregulated";"GSZ.";"p.value.";"fdr."
51;"carbohydrate metabolic process";4,33331296;"      .";"      .";"";"embryonic pectoral fin morphogenesis";-4,95375443;"      .";"      ."
52;"cardiac muscle contraction";4,31290172;"      .";"      .";"";"branching involved in blood vessel morphogenesis";-4,94511503;"      .";"      ."
53;"biological_process";4,29826628;"      .";"      .";"";"cell morphogenesis";-4,80435956;"      .";"      ."
54;"purine nucleotide biosynthetic process";4,29557474;"      .";"      .";"";"lymphangiogenesis";-4,79541886;"      .";"      ."
55;"late endosome membrane";4,22024352;"      .";"      .";"";"erythrocyte differentiation";-4,78816827;"      .";"      ."
56;"platelet activation";4,20557811;"      .";"      .";"";"embryonic camera-type eye development";-4,60976757;"      .";"      ."
57;"pyridoxal phosphate binding";4,14855057;"      .";"      .";"";"embryonic neurocranium morphogenesis";-4,60125181;"      .";"      ."
58;"lipid transporter activity";4,12956902;"      .";"      .";"";"Wnt-activated receptor activity";-4,59601058;"      .";"      ."
59;"trans-Golgi network";4,07938857;"      .";"      .";"";"non-canonical Wnt signaling pathway";-4,59248171;"      .";"      ."
60;"autophagy";3,98054542;"      .";"      .";"";"Wnt-protein binding";-4,53375273;"      .";"      ."
61;"melanosome";3,95108357;"      .";"      .";"";"brain development";-4,48866585;"      .";"      ."
62;"transmembrane transport";3,92983829;"      .";"      .";"";"histone-lysine N-methyltransferase activity";-4,44944192;"      .";"      ."
63;"intracellular protein transport";3,90594305;"      .";"      .";"";"regulation of transcription from RNA polymerase II promoter";-4,42864113;"      .";"      ."
64;"proteolysis involved in cellular protein catabolic process";3,86870634;"      .";"      .";"";"angiogenesis";-4,40529183;"      .";"      ."
65;"endoplasmic reticulum membrane";3,85737858;"      .";"      .";"";"Notch signaling pathway";-4,37142457;"      .";"      ."
66;"circadian regulation of gene expression";3,83722775;"      .";"      .";"";"peripheral nervous system neuron axonogenesis";-4,23363766;"      .";"      ."
67;"cholesterol metabolic process";3,81307265;"      .";"      .";"";"collagen trimer";-4,22552009;"      .";"      ."
68;"sodium-independent organic anion transmembrane transporter activity";3,80369993;"      .";"      .";"";"cilium";-4,18467572;"      .";"      ."
69;"sodium-independent organic anion transport";3,80369993;"      .";"      .";"";"cell fate commitment";-4,13780133;"      .";"      ."
70;"steroid hydroxylase activity";3,79734101;"      .";"      .";"";"protein kinase activity";-4,13608418;"      .";"      ."
71;"vacuolar transport";3,76591448;"      .";"      .";"";"chromatin";-4,11273941;"      .";"      ."
72;"NAD binding";3,74193464;"      .";"      .";"";"RNA binding";-4,08911404;"      .";"      ."
73;"response to toxic substance";3,71637285;"      .";"      .";"";"ephrin receptor binding";-3,93291181;"      .";"      ."
74;"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor";3,68385244;"      .";"      .";"";"eye development";-3,93254876;"      .";"      ."
75;"transport";3,67082378;"      .";"      .";"";"skeletal system development";-3,92938239;"      .";"      ."
76;"structural constituent of ribosome";3,65942176;"      .";"      .";"";"protein phosphorylation";-3,92500699;"      .";"      ."
77;"biosynthetic process";3,645373;"      .";"      .";"";"structural molecule activity";-3,91794479;"      .";"      ."
78;"cellular amino acid metabolic process";3,63905602;"      .";"      .";"";"mitotic sister chromatid segregation";-3,91488508;"      .";"      ."
79;"endosome";3,63614631;"      .";"      .";"";"heart jogging";-3,90293896;"      .";"      ."
80;"Rab GTPase binding";3,59804334;"      .";"      .";"";"frizzled binding";-3,89625371;"      .";"      ."
81;"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen";3,50116258;"      .";"      .";"";"histone lysine methylation";-3,89176647;"      .";"      ."
82;"ribosome";3,46507793;"      .";"      .";"";"ATP binding";-3,8873802;"      .";"      ."
83;"phosphatidylinositol dephosphorylation";3,46480838;"      .";"      .";"";"neuron development";-3,86496777;"      .";"      ."
84;"cytoplasm";3,44115356;"      .";"      .";"";"chromatin silencing";-3,83454716;"      .";"      ."
85;"neutrophil chemotaxis";3,44055302;"      .";"      .";"";"RNA-directed DNA polymerase activity";-3,81709827;"      .";"      ."
86;"regulation of vesicle fusion";3,41824532;"      .";"      .";"";"adenohypophysis development";-3,80284796;"      .";"      ."
87;"cellular response to xenobiotic stimulus";3,40192894;"      .";"      .";"";"membrane disruption in other organism";-3,79307459;"      .";"      ."
88;"steroid metabolic process";3,3892568;"      .";"      .";"";"striated muscle cell development";-3,79272345;"      .";"      ."
89;"mitophagy";3,37737915;"      .";"      .";"";"heart development";-3,77903714;"      .";"      ."
90;"hydrolase activity";3,36811137;"      .";"      .";"";"plasma membrane";-3,7718641;"      .";"      ."
91;"tricarboxylic acid cycle";3,34971382;"      .";"      .";"";"neural crest cell migration";-3,77038184;"      .";"      ."
92;"extrinsic component of membrane";3,31851929;"      .";"      .";"";"Rho guanyl-nucleotide exchange factor activity";-3,76390561;"      .";"      ."
93;"lyase activity";3,28982086;"      .";"      .";"";"sprouting angiogenesis";-3,72678051;"      .";"      ."
94;"transferase activity, transferring phosphorus-containing groups";3,27806781;"      .";"      .";"";"positive regulation of BMP signaling pathway";-3,70461957;"      .";"      ."
95;"lysosomal membrane";3,2701194;"      .";"      .";"";"centrosome";-3,67620049;"      .";"      ."
96;"immune response";3,26818978;"      .";"      .";"";"fibroblast growth factor receptor signaling pathway";-3,67522966;"      .";"      ."
97;"response to light stimulus";3,26804959;"      .";"      .";"";"RNA-dependent DNA biosynthetic process";-3,67020289;"      .";"      ."
98;"2 iron, 2 sulfur cluster binding";3,23881701;"      .";"      .";"";"transcription factor complex";-3,66026475;"      .";"      ."
99;"organic anion transport";3,20484015;"      .";"      .";"";"lens development in camera-type eye";-3,59786301;"      .";"      ."
100;"defense response to bacterium";3,19873092;"      .";"      .";"";"midbrain development";-3,59085021;"      .";"      ."
101;"mitochondrial outer membrane";3,18844289;"      .";"      .";"";"determination of left/right symmetry";-3,5821633;"      .";"      ."
102;"vesicle";3,18578293;"      .";"      .";"";"embryonic heart tube development";-3,55323046;"      .";"      ."
103;"fatty acid metabolic process";3,17841383;"      .";"      .";"";"inner ear morphogenesis";-3,54543843;"      .";"      ."
104;"autophagosome assembly";3,16442152;"      .";"      .";"";"neuron differentiation";-3,50001619;"      .";"      ."
105;"retrograde transport, endosome to Golgi";3,13013945;"      .";"      .";"";"somitogenesis";-3,48660204;"      .";"      ."
106;"small molecule binding";3,12122267;"      .";"      .";"";"anion transmembrane transporter activity";-3,47322372;"      .";"      ."
107;"melanocyte differentiation";3,10709344;"      .";"      .";"";"DNA replication";-3,45905028;"      .";"      ."
108;"oxalate transmembrane transporter activity";3,07634278;"      .";"      .";"";"microtubule motor activity";-3,4531865;"      .";"      ."
109;"oxalate transport";3,07634278;"      .";"      .";"";"posterior lateral line neuromast primordium migration";-3,44202118;"      .";"      ."
110;"glycolytic process";3,05837824;"      .";"      .";"";"mesoderm development";-3,32126261;"      .";"      ."
111;"circadian rhythm";3,05803962;"      .";"      .";"";"negative regulation of BMP signaling pathway";-3,31403394;"      .";"      ."
112;"BLOC-1 complex";3,0566467;"      .";"      .";"";"intermediate filament";-3,31296005;"      .";"      ."
113;"oxidoreductase activity, acting on the CH-CH group of donors";3,05519326;"      .";"      .";"";"phosphatidylinositol phospholipase C activity";-3,30887958;"      .";"      ."
114;"actin filament polymerization";3,05340499;"      .";"      .";"";"regulation of Rho protein signal transduction";-3,29817779;"      .";"      ."
115;"vesicle-mediated transport";3,05292964;"      .";"      .";"";"embryonic cranial skeleton morphogenesis";-3,28911572;"      .";"      ."
116;"chloride transmembrane transport";3,04606177;"      .";"      .";"";"RNA polymerase II transcription factor activity, sequence-specific DNA binding";-3,27263609;"      .";"      ."
117;"secretory granule";3,04201869;"      .";"      .";"";"transcription regulatory region DNA binding";-3,23745344;"      .";"      ."
118;"organic anion transmembrane transporter activity";3,04141623;"      .";"      .";"";"pectoral fin development";-3,23099817;"      .";"      ."
119;"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen";3,03195571;"      .";"      .";"";"RNA polymerase II core promoter proximal region sequence-specific DNA binding";-3,19486231;"      .";"      ."
120;"mitochondrial inner membrane";3,02060574;"      .";"      .";"";"transcriptional repressor complex";-3,18204547;"      .";"      ."
121;"serine-type endopeptidase inhibitor activity";3,01583258;"      .";"      .";"";"ventral spinal cord interneuron differentiation";-3,15691851;"      .";"      ."
122;"cellular oxidant detoxification";2,98364632;"      .";"      .";"";"cell surface receptor signaling pathway";-3,15366211;"      .";"      ."
123;"melanosome transport";2,982436;"      .";"      .";"";"SMAD protein signal transduction";-3,14543626;"      .";"      ."
124;"translation";2,96928675;"      .";"      .";"";"optic nerve development";-3,12642235;"      .";"      ."
125;"transferase activity, transferring acyl groups other than amino-acyl groups";2,95908072;"      .";"      .";"";"post-anal tail morphogenesis";-3,12294104;"      .";"      ."
126;"hydrogen ion transmembrane transporter activity";2,94060658;"      .";"      .";"";"neuropilin binding";-3,11410759;"      .";"      ."
127;"protein catabolic process";2,93548266;"      .";"      .";"";"defense response to Gram-positive bacterium";-3,11363059;"      .";"      ."
128;"negative regulation of insulin receptor signaling pathway";2,93378134;"      .";"      .";"";"sialylation";-3,09734344;"      .";"      ."
129;"glutathione peroxidase activity";2,92396615;"      .";"      .";"";"sialyltransferase activity";-3,09734344;"      .";"      ."
130;"response to activity";2,91261499;"      .";"      .";"";"negative regulation of canonical Wnt signaling pathway";-3,09521998;"      .";"      ."
131;"response to cytokine";2,87618838;"      .";"      .";"";"BMP signaling pathway";-3,08897762;"      .";"      ."
132;"L-alpha-amino acid transmembrane transport";2,86067889;"      .";"      .";"";"heart morphogenesis";-3,08527636;"      .";"      ."
133;"ATP hydrolysis coupled proton transport";2,86010093;"      .";"      .";"";"negative regulation of angiogenesis";-3,08490199;"      .";"      ."
134;"cysteine-type endopeptidase activity";2,83905482;"      .";"      .";"";"histone binding";-3,08119357;"      .";"      ."
135;"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides";2,83606198;"      .";"      .";"";"blood vessel morphogenesis";-3,07563571;"      .";"      ."
136;"fructose metabolic process";2,83247127;"      .";"      .";"";"atrioventricular canal development";-3,07443821;"      .";"      ."
137;"mitochondrial matrix";2,82000919;"      .";"      .";"";"mitotic spindle";-3,04742574;"      .";"      ."
138;"proton-transporting ATPase activity, rotational mechanism";2,81094667;"      .";"      .";"";"anatomical structure morphogenesis";-3,04513978;"      .";"      ."
139;"sulfate transport";2,79662331;"      .";"      .";"";"mRNA splicing, via spliceosome";-3,03345601;"      .";"      ."
140;"actin cytoskeleton";2,7721854;"      .";"      .";"";"bicellular tight junction";-3,02321463;"      .";"      ."
141;"NADP binding";2,75305054;"      .";"      .";"";"spectrin binding";-3,01877711;"      .";"      ."
142;"antioxidant activity";2,74594275;"      .";"      .";"";"otic placode formation";-3,01523662;"      .";"      ."
143;"fatty acid beta-oxidation";2,72777854;"      .";"      .";"";"cilium movement";-3,01403605;"      .";"      ."
144;"vesicle organization";2,71635279;"      .";"      .";"";"mitotic spindle assembly checkpoint";-3,01389342;"      .";"      ."
145;"acyl-CoA dehydrogenase activity";2,68563137;"      .";"      .";"";"response to heat";-2,98627199;"      .";"      ."
146;"protein disulfide oxidoreductase activity";2,65622553;"      .";"      .";"";"regulation of neurogenesis";-2,98626825;"      .";"      ."
147;"proton transport";2,64441042;"      .";"      .";"";"cell migration involved in gastrulation";-2,9751088;"      .";"      ."
148;"secondary active sulfate transmembrane transporter activity";2,64097473;"      .";"      .";"";"determination of dorsal identity";-2,95928102;"      .";"      ."
149;"carboxylic acid metabolic process";2,631104;"      .";"      .";"";"microtubule binding";-2,95228865;"      .";"      ."
150;"lipid biosynthetic process";2,62632131;"      .";"      .";"";"zinc ion binding";-2,95155622;"      .";"      ."
151;"anion:anion antiporter activity";2,61544697;"      .";"      .";"";"closure of optic fissure";-2,94646812;"      .";"      ."
152;"cellular response to nitrogen starvation";2,61509959;"      .";"      .";"";"axonogenesis";-2,93077066;"      .";"      ."
153;"endosome membrane";2,60124266;"      .";"      .";"";"cytokinesis";-2,89246553;"      .";"      ."
154;"activation of GTPase activity";2,59840572;"      .";"      .";"";"regulation of vascular endothelial growth factor receptor signaling pathway";-2,8906388;"      .";"      ."
155;"sarcomere organization";2,58030152;"      .";"      .";"";"positive regulation of pathway-restricted SMAD protein phosphorylation";-2,89048573;"      .";"      ."
156;"respiratory chain";2,57504162;"      .";"      .";"";"transforming growth factor beta receptor binding";-2,89048573;"      .";"      ."
157;"inositol-1,4,5-trisphosphate 3-kinase activity";2,56236872;"      .";"      .";"";"extracellular matrix organization";-2,88092763;"      .";"      ."
158;"4 iron, 4 sulfur cluster binding";2,55219888;"      .";"      .";"";"transcription factor binding";-2,86274671;"      .";"      ."
159;"SNARE complex";2,51799504;"      .";"      .";"";"transcription corepressor activity";-2,84791127;"      .";"      ."
160;"response to methylmercury";2,51352714;"      .";"      .";"";"transmembrane signaling receptor activity";-2,82342064;"      .";"      ."
161;"chloride transport";2,50303811;"      .";"      .";"";"microtubule-based movement";-2,81994765;"      .";"      ."
162;"O-acyltransferase activity";2,48607829;"      .";"      .";"";"midbrain-hindbrain boundary development";-2,81627217;"      .";"      ."
163;"fatty acid biosynthetic process";2,46922465;"      .";"      .";"";"pharyngeal system development";-2,79468851;"      .";"      ."
164;"enzyme activator activity";2,43281542;"      .";"      .";"";"regulation of heart contraction";-2,79104863;"      .";"      ."
165;"response to virus";2,42619024;"      .";"      .";"";"notochord development";-2,77998253;"      .";"      ."
166;"mitochondrial electron transport, ubiquinol to cytochrome c";2,42561517;"      .";"      .";"";"spinal cord motor neuron differentiation";-2,77742632;"      .";"      ."
167;"inflammatory response";2,4254908;"      .";"      .";"";"nuclear chromatin";-2,77425714;"      .";"      ."
168;"response to copper ion";2,42462343;"      .";"      .";"";"RNA polymerase II transcription factor binding";-2,76931385;"      .";"      ."
169;"nucleotide biosynthetic process";2,40276085;"      .";"      .";"";"DNA recombination";-2,7679917;"      .";"      ."
170;"sulfate transmembrane transport";2,4019032;"      .";"      .";"";"metalloendopeptidase activity";-2,75962772;"      .";"      ."
171;"sulfate transmembrane transporter activity";2,4019032;"      .";"      .";"";"embryonic retina morphogenesis in camera-type eye";-2,73597811;"      .";"      ."
172;"aromatic amino acid family metabolic process";2,39975577;"      .";"      .";"";"motor neuron axon guidance";-2,73102435;"      .";"      ."
173;"glutathione metabolic process";2,39220875;"      .";"      .";"";"sensory perception of sound";-2,69743234;"      .";"      ."
174;"myeloid cell development";2,38211432;"      .";"      .";"";"DNA duplex unwinding";-2,69247565;"      .";"      ."
175;"photoreceptor activity";2,37831165;"      .";"      .";"";"sodium:bicarbonate symporter activity";-2,66725701;"      .";"      ."
176;"NAD biosynthetic process";2,37747807;"      .";"      .";"";"cytoskeletal anchoring at nuclear membrane";-2,63657159;"      .";"      ."
177;"aspartic-type endopeptidase activity";2,35787726;"      .";"      .";"";"kinase activity";-2,62508511;"      .";"      ."
178;"pre-autophagosomal structure";2,32791453;"      .";"      .";"";"collagen binding";-2,62470373;"      .";"      ."
179;"amyloid-beta binding";2,31790343;"      .";"      .";"";"membrane depolarization during action potential";-2,61260014;"      .";"      ."
180;"chemokine-mediated signaling pathway";2,30257131;"      .";"      .";"";"protein glycosylation";-2,60841772;"      .";"      ."
181;"ATP metabolic process";2,29941831;"      .";"      .";"";"dynein complex";-2,60167731;"      .";"      ."
182;"protein transport";2,29467928;"      .";"      .";"";"positive regulation of neuron differentiation";-2,59822724;"      .";"      ."
183;"glycogen biosynthetic process";2,26430306;"      .";"      .";"";"vasculature development";-2,59618887;"      .";"      ."
184;"autophagosome";2,24541229;"      .";"      .";"";"animal organ morphogenesis";-2,58678575;"      .";"      ."
185;"ATP synthesis coupled proton transport";2,22320761;"      .";"      .";"";"forebrain development";-2,58149216;"      .";"      ."
186;"developmental pigmentation";2,21873061;"      .";"      .";"";"mRNA processing";-2,578826;"      .";"      ."
187;"early endosome";2,21574455;"      .";"      .";"";"spindle organization";-2,57856765;"      .";"      ."
188;"endosomal transport";2,20149221;"      .";"      .";"";"primitive erythrocyte differentiation";-2,56062296;"      .";"      ."
189;"SNARE binding";2,17311206;"      .";"      .";"";"growth factor activity";-2,54993629;"      .";"      ."
190;"mitochondrial respiratory chain complex I";2,15540335;"      .";"      .";"";"cell development";-2,54239937;"      .";"      ."
191;"copper ion binding";2,14638334;"      .";"      .";"";"cell-cell signaling";-2,53916143;"      .";"      ."
192;"membrane attack complex";2,14396645;"      .";"      .";"";"collagen fibril organization";-2,51965069;"      .";"      ."
193;"intracellular receptor signaling pathway";2,13819647;"      .";"      .";"";"cell cycle";-2,51639541;"      .";"      ."
194;"response to oxidative stress";2,13555835;"      .";"      .";"";"sodium ion transmembrane transport";-2,51457479;"      .";"      ."
195;"cytokine receptor activity";2,13064766;"      .";"      .";"";"vascular endothelial growth factor receptor signaling pathway";-2,51254776;"      .";"      ."
196;"response to zinc ion";2,1300036;"      .";"      .";"";"inner ear development";-2,51217143;"      .";"      ."
197;"chloride channel activity";2,12040543;"      .";"      .";"";"notochord morphogenesis";-2,50689111;"      .";"      ."
198;"antigen processing and presentation";2,10981711;"      .";"      .";"";"posterior lateral line development";-2,50611818;"      .";"      ."
199;"tumor necrosis factor receptor binding";2,09000967;"      .";"      .";"";"kinesin complex";-2,50492822;"      .";"      ."
200;"vacuole";2,08054834;"      .";"      .";"";"brain morphogenesis";-2,50004306;"      .";"      ."
201;"photoperiodism";2,07933681;"      .";"      .";"";"anterior/posterior pattern specification";-2,49612348;"      .";"      ."
202;"NADH dehydrogenase (ubiquinone) activity";2,07676515;"      .";"      .";"";"regulation of cell adhesion";-2,49042382;"      .";"      ."
203;"cytosolic small ribosomal subunit";2,06906611;"      .";"      .";"";"positive regulation of cell proliferation";-2,477281;"      .";"      ."
204;"regulation of endocytosis";2,06531255;"      .";"      .";"";"regulation of small GTPase mediated signal transduction";-2,46970267;"      .";"      ."
205;"very long-chain fatty acid biosynthetic process";2,04476739;"      .";"      .";"";"floor plate formation";-2,46314924;"      .";"      ."
206;"defense response to virus";1,99364719;"      .";"      .";"";"DNA biosynthetic process";-2,46103144;"      .";"      ."
207;"negative regulation of neuron apoptotic process";1,99342241;"      .";"      .";"";"voltage-gated calcium channel complex";-2,4524642;"      .";"      ."
208;"sphingolipid biosynthetic process";1,98925071;"      .";"      .";"";"eye photoreceptor cell development";-2,45075426;"      .";"      ."
209;"regulation of actin filament polymerization";1,98643281;"      .";"      .";"";"anion transport";-2,44705197;"      .";"      ."
210;"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding";1,98184926;"      .";"      .";"";"positive regulation of sequence-specific DNA binding transcription factor activity";-2,44607368;"      .";"      ."
211;"SNAP receptor activity";1,97364753;"      .";"      .";"";"hindbrain development";-2,44080431;"      .";"      ."
212;"protein-chromophore linkage";1,97327732;"      .";"      .";"";"lymph vessel development";-2,42398078;"      .";"      ."
213;"positive regulation of I-kappaB kinase/NF-kappaB signaling";1,96891109;"      .";"      .";"";"calcium channel activity";-2,42227965;"      .";"      ."
214;"proton-transporting V-type ATPase, V1 domain";1,94498408;"      .";"      .";"";"structural constituent of nuclear pore";-2,41664916;"      .";"      ."
215;"cytokine-mediated signaling pathway";1,94466844;"      .";"      .";"";"positive regulation of cell migration";-2,41503762;"      .";"      ."
216;"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)";1,9393541;"      .";"      .";"";"phosphorylation";-2,40981492;"      .";"      ."
217;"gap junction";1,93241423;"      .";"      .";"";"endocrine pancreas development";-2,40487096;"      .";"      ."
218;"chemokine activity";1,92095558;"      .";"      .";"";"synapse";-2,39629125;"      .";"      ."
219;"manganese ion binding";1,91227384;"      .";"      .";"";"pronephros development";-2,39444633;"      .";"      ."
220;"connexin complex";1,90893408;"      .";"      .";"";"artery development";-2,38861121;"      .";"      ."
221;"integral component of endoplasmic reticulum membrane";1,90751335;"      .";"      .";"";"convergent extension";-2,36257963;"      .";"      ."
222;"mitochondrial membrane";1,90090689;"      .";"      .";"";"pancreas development";-2,36112256;"      .";"      ."
223;"endocytosis";1,89725638;"      .";"      .";"";"oligosaccharide metabolic process";-2,36037489;"      .";"      ."
224;"glucose transmembrane transport";1,89693383;"      .";"      .";"";"dynein intermediate chain binding";-2,36035719;"      .";"      ."
225;"blood coagulation";1,89079114;"      .";"      .";"";"cardiac muscle cell proliferation";-2,35777708;"      .";"      ."
226;"voltage-gated chloride channel activity";1,88329715;"      .";"      .";"";"semicircular canal morphogenesis";-2,35506557;"      .";"      ."
227;"iron ion transport";1,86810072;"      .";"      .";"";"central nervous system development";-2,3528859;"      .";"      ."
228;"ADP transport";1,86772275;"      .";"      .";"";"integral component of plasma membrane";-2,35127378;"      .";"      ."
229;"ATP transport";1,86772275;"      .";"      .";"";"adherens junction";-2,34511649;"      .";"      ."
230;"bicarbonate transmembrane transporter activity";1,85867201;"      .";"      .";"";"myeloid cell differentiation";-2,34102303;"      .";"      ."
231;"response to lipopolysaccharide";1,85695887;"      .";"      .";"";"transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific binding";-2,33204441;"      .";"      ."
232;"fructose 6-phosphate metabolic process";1,85132602;"      .";"      .";"";"regulation of angiogenesis";-2,33182055;"      .";"      ."
233;"steroid hormone mediated signaling pathway";1,85111867;"      .";"      .";"";"regulation of cell migration";-2,32834143;"      .";"      ."
234;"response to yeast";1,84285995;"      .";"      .";"";"sensory epithelium regeneration";-2,31997435;"      .";"      ."
235;"Rho protein signal transduction";1,83769901;"      .";"      .";"";"calmodulin binding";-2,31767702;"      .";"      ."
236;"nucleotide phosphorylation";1,83465346;"      .";"      .";"";"response to endoplasmic reticulum stress";-2,3050156;"      .";"      ."
237;"water transmembrane transporter activity";1,83435089;"      .";"      .";"";"protein dimerization activity";-2,29918107;"      .";"      ."
238;"polysaccharide binding";1,82393929;"      .";"      .";"";"cell projection";-2,29866819;"      .";"      ."
