"Rank";"Upregulated";"GSZ";"p.value";"fdr";".";"Downregulated";"GSZ.";"p.value.";"fdr."
43;"ephrin receptor signaling pathway";6,18528341;"      .";"      .";"";"peroxisome";-4,64758374;"      .";"      ."
44;"retinal ganglion cell axon guidance";6,10390412;"      .";"      .";"";"regulation of muscle contraction";-4,61274597;"      .";"      ."
45;"Wnt signaling pathway";6,09694764;"      .";"      .";"";"biological_process";-4,55589178;"      .";"      ."
46;"oxygen binding";6,09309754;"      .";"      .";"";"intracellular protein transport";-4,41512879;"      .";"      ."
47;"oxygen transport";6,09309754;"      .";"      .";"";"vesicle organization";-4,41483498;"      .";"      ."
48;"oxygen transporter activity";6,09309754;"      .";"      .";"";"lipid transport";-4,38869537;"      .";"      ."
49;"postsynaptic membrane";6,00952267;"      .";"      .";"";"endopeptidase activity";-4,3771189;"      .";"      ."
50;"ephrin receptor activity";5,92523841;"      .";"      .";"";"endomembrane system";-4,36583588;"      .";"      ."
51;"protein tyrosine kinase activity";5,8235942;"      .";"      .";"";"skeletal muscle contraction";-4,35977256;"      .";"      ."
52;"central nervous system development";5,75765321;"      .";"      .";"";"2 iron, 2 sulfur cluster binding";-4,30882296;"      .";"      ."
53;"peptidyl-tyrosine phosphorylation";5,73309276;"      .";"      .";"";"triglyceride catabolic process";-4,30724071;"      .";"      ."
54;"neurotransmitter secretion";5,72399895;"      .";"      .";"";"tricarboxylic acid cycle";-4,30260551;"      .";"      ."
55;"canonical Wnt signaling pathway";5,70303907;"      .";"      .";"";"transmembrane transporter activity";-4,24575847;"      .";"      ."
56;"neuron projection";5,68447683;"      .";"      .";"";"mitochondrial matrix";-4,23885319;"      .";"      ."
57;"cell differentiation";5,64028339;"      .";"      .";"";"cardiac muscle contraction";-4,21427505;"      .";"      ."
58;"brain development";5,62289901;"      .";"      .";"";"innate immune response";-4,14914405;"      .";"      ."
59;"receptor activity";5,61249505;"      .";"      .";"";"chylomicron";-4,08752188;"      .";"      ."
60;"extracellular matrix";5,6062917;"      .";"      .";"";"cholesterol homeostasis";-4,07745921;"      .";"      ."
61;"fin morphogenesis";5,60533676;"      .";"      .";"";"response to bacterium";-4,05479126;"      .";"      ."
62;"signal transduction";5,57393259;"      .";"      .";"";"retrograde transport, endosome to Golgi";-4,03220353;"      .";"      ."
63;"regulation of transcription from RNA polymerase II promoter";5,55168585;"      .";"      .";"";"endosome";-4,01819588;"      .";"      ."
64;"protein binding";5,46948378;"      .";"      .";"";"developmental pigmentation";-3,97956388;"      .";"      ."
65;"collagen binding";5,37963757;"      .";"      .";"";"striated muscle myosin thick filament assembly";-3,97105136;"      .";"      ."
66;"presynapse";5,34883865;"      .";"      .";"";"high-density lipoprotein particle";-3,96328175;"      .";"      ."
67;"voltage-gated sodium channel complex";5,2680371;"      .";"      .";"";"ubiquitin-dependent protein catabolic process";-3,94990345;"      .";"      ."
68;"membrane depolarization during action potential";5,25855333;"      .";"      .";"";"DNA repair";-3,93639503;"      .";"      ."
69;"neuron projection development";5,23444567;"      .";"      .";"";"translation";-3,9287421;"      .";"      ."
70;"transcription from RNA polymerase II promoter";5,15839493;"      .";"      .";"";"4 iron, 4 sulfur cluster binding";-3,88541573;"      .";"      ."
71;"RNA polymerase II transcription factor activity, sequence-specific DNA binding";5,1519468;"      .";"      .";"";"regulation of actin filament polymerization";-3,86844025;"      .";"      ."
72;"cell junction";5,1474623;"      .";"      .";"";"Arp2/3 protein complex";-3,86189692;"      .";"      ."
73;"potassium ion transmembrane transport";5,0936516;"      .";"      .";"";"proton transport";-3,82783527;"      .";"      ."
74;"voltage-gated potassium channel complex";5,08248619;"      .";"      .";"";"translational initiation";-3,81640001;"      .";"      ."
75;"calcium ion-regulated exocytosis of neurotransmitter";5,07143642;"      .";"      .";"";"heme biosynthetic process";-3,80534845;"      .";"      ."
76;"hindbrain development";5,03208644;"      .";"      .";"";"ribosome biogenesis";-3,79810359;"      .";"      ."
77;"positive regulation of transcription from RNA polymerase II promoter";5,01382753;"      .";"      .";"";"Arp2/3 complex-mediated actin nucleation";-3,78388459;"      .";"      ."
78;"sodium ion transport";5,01310637;"      .";"      .";"";"endopeptidase inhibitor activity";-3,74963569;"      .";"      ."
79;"embryonic retina morphogenesis in camera-type eye";5,00790599;"      .";"      .";"";"protein transport";-3,72156917;"      .";"      ."
80;"visual perception";4,97393106;"      .";"      .";"";"extrinsic component of membrane";-3,71436225;"      .";"      ."
81;"cell surface receptor signaling pathway";4,94912801;"      .";"      .";"";"ribosome binding";-3,71382567;"      .";"      ."
82;"calcium ion transmembrane transport";4,94736691;"      .";"      .";"";"ATP hydrolysis coupled proton transport";-3,70207542;"      .";"      ."
83;"synaptic vesicle endocytosis";4,92117302;"      .";"      .";"";"translation initiation factor activity";-3,69503971;"      .";"      ."
84;"potassium channel activity";4,90611703;"      .";"      .";"";"early endosome";-3,57310307;"      .";"      ."
85;"microtubule binding";4,88907699;"      .";"      .";"";"ligase activity";-3,4929646;"      .";"      ."
86;"clathrin binding";4,87722341;"      .";"      .";"";"actin cytoskeleton";-3,49043503;"      .";"      ."
87;"Wnt-protein binding";4,87372799;"      .";"      .";"";"protein catabolic process";-3,48427124;"      .";"      ."
88;"tubulin binding";4,87193132;"      .";"      .";"";"NADP binding";-3,47274741;"      .";"      ."
89;"voltage-gated potassium channel activity";4,80730558;"      .";"      .";"";"proton-transporting ATPase activity, rotational mechanism";-3,42569244;"      .";"      ."
90;"Wnt-activated receptor activity";4,80508604;"      .";"      .";"";"cellular response to oxidative stress";-3,4158935;"      .";"      ."
91;"fin regeneration";4,73868217;"      .";"      .";"";"mitochondrial transport";-3,36997542;"      .";"      ."
92;"anatomical structure morphogenesis";4,71888425;"      .";"      .";"";"DNA-dependent DNA replication";-3,36691142;"      .";"      ."
93;"voltage-gated calcium channel activity";4,6725711;"      .";"      .";"";"endosome membrane";-3,35409917;"      .";"      ."
94;"synapse assembly";4,63986087;"      .";"      .";"";"cell redox homeostasis";-3,33285073;"      .";"      ."
95;"voltage-gated calcium channel complex";4,6338119;"      .";"      .";"";"unfolded protein binding";-3,33006218;"      .";"      ."
96;"pectoral fin development";4,63120044;"      .";"      .";"";"rRNA processing";-3,31933112;"      .";"      ."
97;"regulation of neurogenesis";4,63039387;"      .";"      .";"";"vacuolar transport";-3,31592406;"      .";"      ."
98;"insulin-like growth factor binding";4,63036619;"      .";"      .";"";"cholesterol efflux";-3,30414835;"      .";"      ."
99;"chemical synaptic transmission";4,60100596;"      .";"      .";"";"vesicle-mediated transport";-3,29493531;"      .";"      ."
100;"high voltage-gated calcium channel activity";4,58757432;"      .";"      .";"";"glucose transmembrane transport";-3,28861399;"      .";"      ."
101;"neuropilin binding";4,57836435;"      .";"      .";"";"hydrogen ion transmembrane transporter activity";-3,24689013;"      .";"      ."
102;"basement membrane";4,45774953;"      .";"      .";"";"threonine-type endopeptidase activity";-3,24354179;"      .";"      ."
103;"BMP signaling pathway";4,45077932;"      .";"      .";"";"NADH dehydrogenase (ubiquinone) activity";-3,22928297;"      .";"      ."
104;"voltage-gated sodium channel activity";4,41966434;"      .";"      .";"";"respiratory chain";-3,22172346;"      .";"      ."
105;"eye development";4,39614769;"      .";"      .";"";"NAD binding";-3,21816542;"      .";"      ."
106;"negative regulation of canonical Wnt signaling pathway";4,39225784;"      .";"      .";"";"proteasome core complex";-3,17297827;"      .";"      ."
107;"closure of optic fissure";4,36907359;"      .";"      .";"";"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides";-3,1153641;"      .";"      ."
108;"synaptic vesicle";4,33345227;"      .";"      .";"";"cholesterol binding";-3,1094714;"      .";"      ."
109;"non-canonical Wnt signaling pathway";4,30267941;"      .";"      .";"";"protein import into nucleus";-3,10924047;"      .";"      ."
110;"sodium ion transmembrane transport";4,27684709;"      .";"      .";"";"structural constituent of muscle";-3,10621887;"      .";"      ."
111;"structural molecule activity";4,25778022;"      .";"      .";"";"nucleotide biosynthetic process";-3,10428041;"      .";"      ."
112;"protein kinase activity";4,24133858;"      .";"      .";"";"cholesterol transporter activity";-3,09699967;"      .";"      ."
113;"GABA-A receptor complex";4,21765908;"      .";"      .";"";"protein deubiquitination";-3,07037647;"      .";"      ."
114;"cell morphogenesis";4,20889375;"      .";"      .";"";"aspartic-type endopeptidase activity";-3,06045306;"      .";"      ."
115;"calcium channel activity";4,19647183;"      .";"      .";"";"non-membrane spanning protein tyrosine kinase activity";-3,03370948;"      .";"      ."
116;"endocrine pancreas development";4,19051671;"      .";"      .";"";"protein disulfide oxidoreductase activity";-3,02856477;"      .";"      ."
117;"positive regulation of transcription, DNA-templated";4,17991999;"      .";"      .";"";"protein transporter activity";-2,99117588;"      .";"      ."
118;"otic placode formation";4,14413893;"      .";"      .";"";"endocytosis";-2,97509726;"      .";"      ."
119;"protein dimerization activity";4,13258421;"      .";"      .";"";"chaperone binding";-2,9636184;"      .";"      ."
120;"negative regulation of BMP signaling pathway";4,13065325;"      .";"      .";"";"cellular oxidant detoxification";-2,9567118;"      .";"      ."
121;"striated muscle cell development";4,12523321;"      .";"      .";"";"trans-Golgi network";-2,95355264;"      .";"      ."
122;"sprouting angiogenesis";4,11606555;"      .";"      .";"";"cell";-2,94338888;"      .";"      ."
123;"regulation of postsynaptic membrane potential";4,09964653;"      .";"      .";"";"nuclear pore";-2,93748081;"      .";"      ."
124;"extracellular ligand-gated ion channel activity";4,0972154;"      .";"      .";"";"late endosome";-2,90338639;"      .";"      ."
125;"transmembrane receptor protein tyrosine kinase signaling pathway";4,03454728;"      .";"      .";"";"mitochondrial outer membrane";-2,89691664;"      .";"      ."
126;"spinal cord motor neuron differentiation";4,02107022;"      .";"      .";"";"blood coagulation";-2,8836831;"      .";"      ."
127;"negative regulation of JAK-STAT cascade";4,00942286;"      .";"      .";"";"peptidase activity";-2,8808186;"      .";"      ."
128;"embryonic cranial skeleton morphogenesis";4,0093467;"      .";"      .";"";"mitochondrial large ribosomal subunit";-2,86383033;"      .";"      ."
129;"AMPA glutamate receptor complex";4,00651248;"      .";"      .";"";"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)";-2,83247676;"      .";"      ."
130;"calcium ion transport";3,94851412;"      .";"      .";"";"small-subunit processome";-2,81571428;"      .";"      ."
131;"symporter activity";3,94634839;"      .";"      .";"";"DNA replication initiation";-2,81512562;"      .";"      ."
132;"RNA polymerase II core promoter proximal region sequence-specific DNA binding";3,94621465;"      .";"      .";"";"protein folding";-2,79397736;"      .";"      ."
133;"regulation of calcium ion-dependent exocytosis";3,94348718;"      .";"      .";"";"regulation of endocytosis";-2,79060718;"      .";"      ."
134;"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding";3,91957809;"      .";"      .";"";"oxidoreductase activity, acting on NAD(P)H";-2,78369584;"      .";"      ."
135;"protein homooligomerization";3,90954547;"      .";"      .";"";"endoplasmic reticulum membrane";-2,78347618;"      .";"      ."
136;"modulation of synaptic transmission";3,90628282;"      .";"      .";"";"biosynthetic process";-2,74815591;"      .";"      ."
137;"beta-catenin binding";3,89535815;"      .";"      .";"";"vesicle";-2,74098759;"      .";"      ."
138;"collagen fibril organization";3,87499623;"      .";"      .";"";"autophagy";-2,73496352;"      .";"      ."
139;"PDZ domain binding";3,87017237;"      .";"      .";"";"nuclease activity";-2,71642972;"      .";"      ."
140;"protein kinase inhibitor activity";3,83912425;"      .";"      .";"";"blood microparticle";-2,71009273;"      .";"      ."
141;"neuronal action potential";3,82602189;"      .";"      .";"";"nucleotide-excision repair";-2,7089682;"      .";"      ."
142;"clathrin-coated vesicle";3,81137363;"      .";"      .";"";"transporter activity";-2,69878026;"      .";"      ."
143;"transcription regulatory region DNA binding";3,78633763;"      .";"      .";"";"ER to Golgi vesicle-mediated transport";-2,69140364;"      .";"      ."
144;"GABA-A receptor activity";3,77678959;"      .";"      .";"";"mitochondrial respiratory chain complex I";-2,68542583;"      .";"      ."
145;"notochord morphogenesis";3,75902536;"      .";"      .";"";"ATP synthesis coupled proton transport";-2,68485792;"      .";"      ."
146;"transmembrane signaling receptor activity";3,75855882;"      .";"      .";"";"proteasome assembly";-2,66851004;"      .";"      ."
147;"axonogenesis";3,74656098;"      .";"      .";"";"extrinsic component of cytoplasmic side of plasma membrane";-2,6591494;"      .";"      ."
148;"embryonic pectoral fin morphogenesis";3,74297642;"      .";"      .";"";"myofibril assembly";-2,65798249;"      .";"      ."
149;"regulation of microtubule polymerization or depolymerization";3,73832793;"      .";"      .";"";"lyase activity";-2,65658961;"      .";"      ."
150;"vasculogenesis";3,73826856;"      .";"      .";"";"sodium-independent organic anion transmembrane transporter activity";-2,65391816;"      .";"      ."
151;"midbrain development";3,73657139;"      .";"      .";"";"sodium-independent organic anion transport";-2,65391816;"      .";"      ."
152;"protein phosphorylation";3,71216102;"      .";"      .";"";"protein kinase binding";-2,64105027;"      .";"      ."
153;"lymphangiogenesis";3,70576731;"      .";"      .";"";"protein binding involved in protein folding";-2,58914503;"      .";"      ."
154;"negative regulation of protein kinase activity";3,69965105;"      .";"      .";"";"melanocyte differentiation";-2,58225408;"      .";"      ."
155;"peripheral nervous system neuron axonogenesis";3,69861676;"      .";"      .";"";"DNA-directed 5'-3' RNA polymerase activity";-2,57442299;"      .";"      ."
156;"smoothened signaling pathway";3,68458042;"      .";"      .";"";"pyridoxal phosphate binding";-2,56334391;"      .";"      ."
157;"pharyngeal system development";3,67314004;"      .";"      .";"";"phosphatidylinositol binding";-2,55547344;"      .";"      ."
158;"syntaxin binding";3,65801975;"      .";"      .";"";"helicase activity";-2,54395667;"      .";"      ."
159;"oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor";3,65734972;"      .";"      .";"";"thiol-dependent ubiquitinyl hydrolase activity";-2,54058138;"      .";"      ."
160;"spectrin binding";3,62523072;"      .";"      .";"";"mitochondrial electron transport, NADH to ubiquinone";-2,52295694;"      .";"      ."
161;"motor neuron axon guidance";3,60904575;"      .";"      .";"";"pseudouridine synthesis";-2,51959298;"      .";"      ."
162;"regulation of cytoskeleton organization";3,58795665;"      .";"      .";"";"peptidyl-tyrosine autophosphorylation";-2,51622688;"      .";"      ."
163;"vasculature development";3,57127873;"      .";"      .";"";"fatty acid metabolic process";-2,51425226;"      .";"      ."
164;"negative regulation of transcription from RNA polymerase II promoter";3,56069008;"      .";"      .";"";"proteasome regulatory particle, base subcomplex";-2,5126643;"      .";"      ."
165;"regulation of cell growth";3,53937714;"      .";"      .";"";"isomerase activity";-2,49500705;"      .";"      ."
166;"negative chemotaxis";3,52691877;"      .";"      .";"";"antioxidant activity";-2,49102075;"      .";"      ."
167;"semicircular canal morphogenesis";3,52360436;"      .";"      .";"";"nucleic acid phosphodiester bond hydrolysis";-2,48647621;"      .";"      ."
168;"embryonic viscerocranium morphogenesis";3,52232339;"      .";"      .";"";"proteolysis";-2,47725857;"      .";"      ."
169;"metalloendopeptidase activity";3,50784187;"      .";"      .";"";"acyl-CoA dehydrogenase activity";-2,47315827;"      .";"      ."
170;"sodium channel activity";3,49367281;"      .";"      .";"";"cholesterol biosynthetic process";-2,47312349;"      .";"      ."
171;"steroid hormone receptor activity";3,45379972;"      .";"      .";"";"glutathione transferase activity";-2,46805405;"      .";"      ."
172;"cell migration involved in gastrulation";3,44937492;"      .";"      .";"";"double-strand break repair via homologous recombination";-2,46103224;"      .";"      ."
173;"adenohypophysis development";3,44450318;"      .";"      .";"";"cellular response to DNA damage stimulus";-2,45987463;"      .";"      ."
174;"inner ear morphogenesis";3,42691802;"      .";"      .";"";"aminoacyl-tRNA ligase activity";-2,44476483;"      .";"      ."
175;"microtubule cytoskeleton organization";3,41454887;"      .";"      .";"";"lipid binding";-2,44416445;"      .";"      ."
176;"clathrin coat assembly";3,40967222;"      .";"      .";"";"S-adenosylmethionine-dependent methyltransferase activity";-2,42244852;"      .";"      ."
177;"forebrain development";3,40760215;"      .";"      .";"";"endosomal transport";-2,41479349;"      .";"      ."
178;"transmembrane receptor protein serine/threonine kinase signaling pathway";3,40076475;"      .";"      .";"";"macrophage differentiation";-2,41466272;"      .";"      ."
179;"steroid hormone mediated signaling pathway";3,39683971;"      .";"      .";"";"phosphatidylinositol dephosphorylation";-2,39161839;"      .";"      ."
180;"intermediate filament";3,39252961;"      .";"      .";"";"regulation of translational fidelity";-2,38213972;"      .";"      ."
181;"neuron migration";3,39065973;"      .";"      .";"";"cysteine-type endopeptidase inhibitor activity";-2,37713962;"      .";"      ."
182;"notochord development";3,35809637;"      .";"      .";"";"endosome organization";-2,37565694;"      .";"      ."
183;"microtubule";3,33982521;"      .";"      .";"";"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor";-2,37309009;"      .";"      ."
184;"neurogenesis";3,33879464;"      .";"      .";"";"'de novo' protein folding";-2,35914693;"      .";"      ."
185;"anterior/posterior pattern specification";3,33030938;"      .";"      .";"";"tRNA methylation";-2,35704887;"      .";"      ."
186;"extracellular space";3,2887704;"      .";"      .";"";"small GTPase mediated signal transduction";-2,33995584;"      .";"      ."
187;"animal organ morphogenesis";3,28290304;"      .";"      .";"";"proteasome core complex, alpha-subunit complex";-2,32841623;"      .";"      ."
188;"regulation of synaptic transmission, glutamatergic";3,27185488;"      .";"      .";"";"NLS-bearing protein import into nucleus";-2,32030301;"      .";"      ."
189;"signal transducer, downstream of receptor, with serine/threonine kinase activity";3,26192613;"      .";"      .";"";"tRNA aminoacylation for protein translation";-2,31793902;"      .";"      ."
190;"phosphatidylinositol 3-kinase binding";3,2489673;"      .";"      .";"";"activation of GTPase activity";-2,31106687;"      .";"      ."
191;"hypothalamus development";3,22419362;"      .";"      .";"";"Rab GTPase binding";-2,3089536;"      .";"      ."
192;"glutamate receptor activity";3,21232449;"      .";"      .";"";"steroid hydroxylase activity";-2,30073157;"      .";"      ."
193;"chromatin";3,20670034;"      .";"      .";"";"nucleotide binding";-2,2989955;"      .";"      ."
194;"hormone activity";3,17144633;"      .";"      .";"";"iron-sulfur cluster assembly";-2,29873227;"      .";"      ."
195;"larval locomotory behavior";3,15195148;"      .";"      .";"";"aminopeptidase activity";-2,28539624;"      .";"      ."
196;"ventral spinal cord interneuron differentiation";3,09909157;"      .";"      .";"";"regulation of heart rate";-2,28141917;"      .";"      ."
197;"microtubule motor activity";3,09489194;"      .";"      .";"";"cysteine-type endopeptidase activity involved in execution phase of apoptosis";-2,26643657;"      .";"      ."
198;"synaptic vesicle membrane";3,09458393;"      .";"      .";"";"enzyme activator activity";-2,26538368;"      .";"      ."
199;"cytoskeletal anchoring at nuclear membrane";3,08609225;"      .";"      .";"";"DNA damage checkpoint";-2,24895236;"      .";"      ."
200;"regulation of canonical Wnt signaling pathway";3,08288966;"      .";"      .";"";"actin filament polymerization";-2,24359156;"      .";"      ."
201;"cartilage morphogenesis";3,08110013;"      .";"      .";"";"ribosomal large subunit biogenesis";-2,24306073;"      .";"      ."
202;"serine-type endopeptidase inhibitor activity";3,07044755;"      .";"      .";"";"regulation of vesicle fusion";-2,23815783;"      .";"      ."
203;"transcription factor complex";3,01998686;"      .";"      .";"";"mitochondrial intermembrane space";-2,23648285;"      .";"      ."
204;"RNA polymerase II regulatory region sequence-specific DNA binding";2,97606073;"      .";"      .";"";"tRNA binding";-2,22492884;"      .";"      ."
205;"neurotransmitter transport";2,96510148;"      .";"      .";"";"regulation of translation";-2,22020701;"      .";"      ."
206;"retinoic acid receptor signaling pathway";2,95337631;"      .";"      .";"";"thrombin-activated receptor activity";-2,21913655;"      .";"      ."
207;"cytoskeleton-dependent intracellular transport";2,93231115;"      .";"      .";"";"thrombin-activated receptor signaling pathway";-2,21913655;"      .";"      ."
208;"nucleosomal DNA binding";2,9224267;"      .";"      .";"";"tRNA modification";-2,21815439;"      .";"      ."
209;"synapse organization";2,92110637;"      .";"      .";"";"membrane disruption in other organism";-2,20139337;"      .";"      ."
210;"neural tube formation";2,91389362;"      .";"      .";"";"chaperonin-containing T-complex";-2,19142473;"      .";"      ."
211;"kinesin complex";2,90548599;"      .";"      .";"";"defense response to bacterium";-2,19135132;"      .";"      ."
212;"endothelial cell proliferation";2,90419725;"      .";"      .";"";"precatalytic spliceosome";-2,1905549;"      .";"      ."
213;"intracellular receptor signaling pathway";2,89488868;"      .";"      .";"";"phosphatidylinositol phosphorylation";-2,190291;"      .";"      ."
214;"histone-lysine N-methyltransferase activity";2,88607263;"      .";"      .";"";"aminoacyl-tRNA editing activity";-2,17342931;"      .";"      ."
215;"regulation of neuron differentiation";2,85485194;"      .";"      .";"";"proton-transporting V-type ATPase, V1 domain";-2,17194898;"      .";"      ."
216;"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding";2,85469817;"      .";"      .";"";"RNA modification";-2,17079501;"      .";"      ."
217;"semaphorin-plexin signaling pathway";2,83832988;"      .";"      .";"";"methylation";-2,16434117;"      .";"      ."
218;"semaphorin receptor activity";2,83832988;"      .";"      .";"";"phosphotransferase activity, alcohol group as acceptor";-2,15660533;"      .";"      ."
219;"floor plate formation";2,82748345;"      .";"      .";"";"fatty acid beta-oxidation";-2,1562439;"      .";"      ."
220;"acetylgalactosaminyltransferase activity";2,82257254;"      .";"      .";"";"pseudouridine synthase activity";-2,13526962;"      .";"      ."
221;"negative regulation of cell death";2,82236503;"      .";"      .";"";"mitochondrial fusion";-2,12545923;"      .";"      ."
222;"calmodulin binding";2,82099292;"      .";"      .";"";"ATP metabolic process";-2,1219567;"      .";"      ."
223;"extracellular matrix organization";2,80857796;"      .";"      .";"";"gluconeogenesis";-2,11567047;"      .";"      ."
224;"positive regulation of neuron differentiation";2,79778397;"      .";"      .";"";"defense response to virus";-2,09481044;"      .";"      ."
225;"muscle fiber development";2,79380549;"      .";"      .";"";"ADP transport";-2,09254483;"      .";"      ."
226;"heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules";2,79188972;"      .";"      .";"";"ATP transport";-2,09254483;"      .";"      ."
227;"transmembrane receptor protein serine/threonine kinase activity";2,78405211;"      .";"      .";"";"antigen processing and presentation";-2,08915435;"      .";"      ."
228;"central nervous system projection neuron axonogenesis";2,77808907;"      .";"      .";"";"response to activity";-2,07057803;"      .";"      ."
229;"signal transducer activity";2,77484107;"      .";"      .";"";"negative regulation of neuron apoptotic process";-2,06797431;"      .";"      ."
230;"regulation of exocytosis";2,75250699;"      .";"      .";"";"BLOC-1 complex";-2,06653417;"      .";"      ."
231;"axon extension";2,75002147;"      .";"      .";"";"mitochondrial small ribosomal subunit";-2,0540873;"      .";"      ."
232;"primitive erythrocyte differentiation";2,74289755;"      .";"      .";"";"oxidoreductase activity, acting on the CH-CH group of donors";-2,05159379;"      .";"      ."
233;"positive regulation of BMP signaling pathway";2,73877461;"      .";"      .";"";"cilium organization";-2,03604743;"      .";"      ."
234;"transition metal ion binding";2,72756998;"      .";"      .";"";"cellular amino acid metabolic process";-2,03424517;"      .";"      ."
235;"pancreas development";2,72667954;"      .";"      .";"";"GDP-dissociation inhibitor activity";-2,03084999;"      .";"      ."
