"Rank";"Upregulated";"GSZ";"p.value";"fdr";".";"Downregulated";"GSZ.";"p.value.";"fdr."
71;"ribosome biogenesis";3,31917884;"      .";"      .";"";"photoreceptor activity";-4,70957577;"      .";"      ."
72;"cell development";3,30725775;"      .";"      .";"";"cholesterol binding";-4,67726426;"      .";"      ."
73;"DNA-dependent DNA replication";3,27084972;"      .";"      .";"";"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding";-4,67328186;"      .";"      ."
74;"methylation";3,26958286;"      .";"      .";"";"cellular response to estrogen stimulus";-4,65271813;"      .";"      ."
75;"RNA export from nucleus";3,17008873;"      .";"      .";"";"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding";-4,62778523;"      .";"      ."
76;"vascular endothelial growth factor receptor signaling pathway";3,15885178;"      .";"      .";"";"brain development";-4,58730486;"      .";"      ."
77;"DNA recombination";3,1183938;"      .";"      .";"";"cholesterol transporter activity";-4,57838192;"      .";"      ."
78;"cytokine activity";3,08944261;"      .";"      .";"";"lipid transport";-4,57568252;"      .";"      ."
79;"3'-5' exonuclease activity";3,08387974;"      .";"      .";"";"neuron development";-4,56809574;"      .";"      ."
80;"DNA-directed 5'-3' RNA polymerase activity";3,06518314;"      .";"      .";"";"extracellular region";-4,53515631;"      .";"      ."
81;"angiogenesis";3,0169968;"      .";"      .";"";"carboxylic acid metabolic process";-4,51981925;"      .";"      ."
82;"centriole";3,0096932;"      .";"      .";"";"endopeptidase inhibitor activity";-4,44175998;"      .";"      ."
83;"damaged DNA binding";3,00528605;"      .";"      .";"";"regulation of ion transmembrane transport";-4,39552607;"      .";"      ."
84;"mitochondrial transport";3,00134212;"      .";"      .";"";"voltage-gated ion channel activity";-4,39552607;"      .";"      ."
85;"artery development";2,94406633;"      .";"      .";"";"intracellular receptor signaling pathway";-4,39056959;"      .";"      ."
86;"endonuclease activity";2,91844811;"      .";"      .";"";"AMPA glutamate receptor complex";-4,35785739;"      .";"      ."
87;"blood vessel morphogenesis";2,89894859;"      .";"      .";"";"small molecule binding";-4,3441736;"      .";"      ."
88;"nucleocytoplasmic transporter activity";2,86889895;"      .";"      .";"";"axon guidance";-4,2965473;"      .";"      ."
89;"growth factor activity";2,85949803;"      .";"      .";"";"synaptic vesicle membrane";-4,28632029;"      .";"      ."
90;"mitotic spindle";2,84336252;"      .";"      .";"";"integral component of plasma membrane";-4,26333817;"      .";"      ."
91;"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides";2,84306804;"      .";"      .";"";"circadian regulation of gene expression";-4,25711278;"      .";"      ."
92;"double-strand break repair via homologous recombination";2,83977442;"      .";"      .";"";"positive regulation of neurogenesis";-4,2463483;"      .";"      ."
93;"lymphangiogenesis";2,83809594;"      .";"      .";"";"protein-chromophore linkage";-4,23380712;"      .";"      ."
94;"embryonic heart tube development";2,82881779;"      .";"      .";"";"potassium ion binding";-4,188678;"      .";"      ."
95;"structural constituent of nuclear pore";2,80845174;"      .";"      .";"";"calcium channel activity";-4,17239785;"      .";"      ."
96;"defense response to Gram-positive bacterium";2,79286696;"      .";"      .";"";"melanocyte differentiation";-4,13424236;"      .";"      ."
97;"telomere maintenance";2,78847223;"      .";"      .";"";"regulation of muscle contraction";-4,12067421;"      .";"      ."
98;"primitive erythrocyte differentiation";2,73953389;"      .";"      .";"";"transferase activity, transferring phosphorus-containing groups";-4,10663379;"      .";"      ."
99;"nuclear membrane";2,70237327;"      .";"      .";"";"catalytic activity";-4,10573773;"      .";"      ."
100;"mitotic spindle assembly";2,6990323;"      .";"      .";"";"melanosome organization";-4,09776249;"      .";"      ."
101;"P-body";2,69213897;"      .";"      .";"";"neuron projection morphogenesis";-4,09492005;"      .";"      ."
102;"regulation of apoptotic process";2,68436709;"      .";"      .";"";"negative regulation of angiogenesis";-4,09064262;"      .";"      ."
103;"induction of positive chemotaxis";2,67313265;"      .";"      .";"";"cholesterol homeostasis";-4,09029679;"      .";"      ."
104;"positive regulation of cysteine-type endopeptidase activity involved in apoptotic process";2,66728179;"      .";"      .";"";"transition metal ion binding";-4,08357907;"      .";"      ."
105;"positive regulation of BMP signaling pathway";2,65714769;"      .";"      .";"";"melanosome";-4,06807134;"      .";"      ."
106;"erythrocyte maturation";2,65356749;"      .";"      .";"";"sarcoplasmic reticulum";-4,04496166;"      .";"      ."
107;"heme binding";2,65250136;"      .";"      .";"";"cell adhesion molecule binding";-4,00077487;"      .";"      ."
108;"mitochondrial inner membrane";2,62309069;"      .";"      .";"";"SNARE complex";-3,95910829;"      .";"      ."
109;"tRNA methylation";2,60634791;"      .";"      .";"";"BLOC-1 complex";-3,95573526;"      .";"      ."
110;"non-membrane spanning protein tyrosine kinase activity";2,57104036;"      .";"      .";"";"spectrin binding";-3,9039843;"      .";"      ."
111;"mRNA splicing, via spliceosome";2,54900467;"      .";"      .";"";"midbrain development";-3,90109451;"      .";"      ."
112;"centrosome";2,53931793;"      .";"      .";"";"voltage-gated calcium channel activity";-3,87657841;"      .";"      ."
113;"thymus development";2,53675844;"      .";"      .";"";"modulation of synaptic transmission";-3,86655128;"      .";"      ."
114;"protein ubiquitination";2,49867183;"      .";"      .";"";"ATP hydrolysis coupled cation transmembrane transport";-3,84114804;"      .";"      ."
115;"gene silencing by RNA";2,47566938;"      .";"      .";"";"heterotrimeric G-protein complex";-3,79582985;"      .";"      ."
116;"nuclear localization sequence binding";2,47358181;"      .";"      .";"";"cellular response to xenobiotic stimulus";-3,78924118;"      .";"      ."
117;"RNA processing";2,4509824;"      .";"      .";"";"hindbrain development";-3,77046858;"      .";"      ."
118;"translational initiation";2,40628;"      .";"      .";"";"fructose 6-phosphate metabolic process";-3,763995;"      .";"      ."
119;"double-strand break repair";2,40334638;"      .";"      .";"";"actin nucleation";-3,75458948;"      .";"      ."
120;"snoRNA binding";2,39451867;"      .";"      .";"";"larval locomotory behavior";-3,74514672;"      .";"      ."
121;"double-stranded DNA binding";2,37967655;"      .";"      .";"";"amyloid-beta binding";-3,72682031;"      .";"      ."
122;"mesoderm formation";2,36870101;"      .";"      .";"";"transcription from RNA polymerase II promoter";-3,68386368;"      .";"      ."
123;"ATP binding";2,34065962;"      .";"      .";"";"multicellular organism development";-3,65056072;"      .";"      ."
124;"dorsal/ventral pattern formation";2,33486179;"      .";"      .";"";"peripheral nervous system development";-3,63259027;"      .";"      ."
125;"mismatch repair";2,31323306;"      .";"      .";"";"steroid hormone receptor activity";-3,59154303;"      .";"      ."
126;"RNA secondary structure unwinding";2,30587488;"      .";"      .";"";"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds";-3,57570575;"      .";"      ."
127;"membrane disruption in other organism";2,30124778;"      .";"      .";"";"developmental pigmentation";-3,56527199;"      .";"      ."
128;"cardiac muscle cell differentiation";2,28377661;"      .";"      .";"";"synaptic vesicle fusion to presynaptic active zone membrane";-3,55974196;"      .";"      ."
129;"precatalytic spliceosome";2,27596058;"      .";"      .";"";"steroid hormone mediated signaling pathway";-3,55281704;"      .";"      ."
130;"digestive tract development";2,26977616;"      .";"      .";"";"serine-type carboxypeptidase activity";-3,55122847;"      .";"      ."
131;"transcription from RNA polymerase III promoter";2,24102228;"      .";"      .";"";"SNAP receptor activity";-3,54794562;"      .";"      ."
132;"cyclin-dependent protein kinase holoenzyme complex";2,23347859;"      .";"      .";"";"voltage-gated calcium channel complex";-3,54540615;"      .";"      ."
133;"eukaryotic translation initiation factor 3 complex";2,2266727;"      .";"      .";"";"GTP binding";-3,54286388;"      .";"      ."
134;"ATP-dependent chromatin remodeling";2,22549556;"      .";"      .";"";"neurotransmitter transport";-3,52344502;"      .";"      ."
135;"eukaryotic 48S preinitiation complex";2,21652675;"      .";"      .";"";"protein domain specific binding";-3,50914032;"      .";"      ."
136;"transferase activity";2,21518616;"      .";"      .";"";"symporter activity";-3,5090364;"      .";"      ."
137;"meiotic cell cycle";2,21375827;"      .";"      .";"";"protein binding, bridging";-3,50537139;"      .";"      ."
138;"neutrophil differentiation";2,20568261;"      .";"      .";"";"response to toxic substance";-3,4837697;"      .";"      ."
139;"transcription elongation from RNA polymerase II promoter";2,17270941;"      .";"      .";"";"transaminase activity";-3,46424713;"      .";"      ."
140;"NLS-bearing protein import into nucleus";2,16736623;"      .";"      .";"";"embryonic retina morphogenesis in camera-type eye";-3,44405622;"      .";"      ."
141;"spindle";2,13592241;"      .";"      .";"";"somite specification";-3,4377313;"      .";"      ."
142;"histone-lysine N-methyltransferase activity";2,11272472;"      .";"      .";"";"clathrin-coated vesicle";-3,40865303;"      .";"      ."
143;"spliceosomal complex";2,10674847;"      .";"      .";"";"microtubule cytoskeleton";-3,39554514;"      .";"      ."
144;"transcription factor binding";2,09872068;"      .";"      .";"";"membrane depolarization during action potential";-3,3914351;"      .";"      ."
145;"protein serine/threonine kinase activity";2,09628368;"      .";"      .";"";"GTPase activity";-3,38748042;"      .";"      ."
146;"aminoacyl-tRNA editing activity";2,07807031;"      .";"      .";"";"hypothalamus development";-3,38011444;"      .";"      ."
147;"DNA damage checkpoint";2,07294768;"      .";"      .";"";"phototransduction";-3,36960599;"      .";"      ."
148;"ubiquitin-protein transferase activity";2,04861101;"      .";"      .";"";"RNA polymerase II transcription factor activity, ligand-activated sequence-specific DNA binding";-3,33530782;"      .";"      ."
149;"mitochondrion";2,03141663;"      .";"      .";"";"syntaxin binding";-3,32520444;"      .";"      ."
150;"RNA phosphodiester bond hydrolysis, endonucleolytic";2,03067147;"      .";"      .";"";"regulation of exocytosis";-3,31666393;"      .";"      ."
151;"innate immune response";2,02151176;"      .";"      .";"";"dopaminergic neuron differentiation";-3,3042213;"      .";"      ."
152;"protein transporter activity";2,0196655;"      .";"      .";"";"photoreceptor outer segment";-3,295036;"      .";"      ."
153;"pseudouridine synthesis";2,00560835;"      .";"      .";"";"habenula development";-3,25491038;"      .";"      ."
154;"tRNA binding";2,00197799;"      .";"      .";"";"calcium ion-regulated exocytosis of neurotransmitter";-3,24692638;"      .";"      ."
155;"regulation of translational initiation";1,9960581;"      .";"      .";"";"spinal cord motor neuron differentiation";-3,24397336;"      .";"      ."
156;"exocytic vesicle";1,9903441;"      .";"      .";"";"neuronal cell body";-3,22171935;"      .";"      ."
157;"anaphase-promoting complex";1,9812303;"      .";"      .";"";"microtubule";-3,21418724;"      .";"      ."
158;"nuclear chromatin";1,98040874;"      .";"      .";"";"high voltage-gated calcium channel activity";-3,11338313;"      .";"      ."
159;"transcription factor activity, RNA polymerase II transcription factor recruiting";1,96961296;"      .";"      .";"";"lipid metabolic process";-3,11038113;"      .";"      ."
160;"protein N-linked glycosylation via asparagine";1,96791106;"      .";"      .";"";"swimming behavior";-3,09013909;"      .";"      ."
161;"translation initiation factor activity";1,96390529;"      .";"      .";"";"receptor-mediated endocytosis";-3,07140596;"      .";"      ."
162;"eukaryotic 43S preinitiation complex";1,96104592;"      .";"      .";"";"otic placode formation";-3,07066127;"      .";"      ."
163;"GPI anchor biosynthetic process";1,94198478;"      .";"      .";"";"proteolysis involved in cellular protein catabolic process";-3,04398661;"      .";"      ."
164;"base-excision repair";1,93199493;"      .";"      .";"";"eye development";-3,03851524;"      .";"      ."
165;"chromosome, telomeric region";1,92711126;"      .";"      .";"";"troponin complex";-3,03289665;"      .";"      ."
166;"adaptive immune response";1,9197306;"      .";"      .";"";"chemical synaptic transmission";-3,00704906;"      .";"      ."
167;"formation of translation preinitiation complex";1,91835696;"      .";"      .";"";"cellular response to nitrogen starvation";-2,98188912;"      .";"      ."
168;"protein folding";1,91816046;"      .";"      .";"";"lysosome";-2,9817614;"      .";"      ."
169;"SH3/SH2 adaptor activity";1,91469628;"      .";"      .";"";"actin filament";-2,9534752;"      .";"      ."
170;"positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway";1,90951935;"      .";"      .";"";"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor";-2,95030051;"      .";"      ."
171;"positive regulation of Rho protein signal transduction";1,90951935;"      .";"      .";"";"response to stimulus";-2,94268606;"      .";"      ."
172;"ribosomal large subunit biogenesis";1,88656535;"      .";"      .";"";"ATP hydrolysis coupled proton transport";-2,92954682;"      .";"      ."
173;"unfolded protein binding";1,88179999;"      .";"      .";"";"voltage-gated sodium channel complex";-2,92441677;"      .";"      ."
174;"nucleotide-excision repair";1,88099179;"      .";"      .";"";"trans-Golgi network";-2,86294539;"      .";"      ."
175;"spindle assembly";1,87150261;"      .";"      .";"";"clathrin binding";-2,84954916;"      .";"      ."
176;"regulation of mitotic cell cycle";1,86562762;"      .";"      .";"";"synapse organization";-2,83695294;"      .";"      ."
177;"ubiquitin protein ligase activity";1,84824978;"      .";"      .";"";"phospholipid binding";-2,80968858;"      .";"      ."
178;"mediator complex";1,83816769;"      .";"      .";"";"regulation of cytosolic calcium ion concentration";-2,79711604;"      .";"      ."
179;"spindle organization";1,83015928;"      .";"      .";"";"clathrin coat assembly";-2,78886783;"      .";"      ."
180;"protein phosphorylation";1,8284968;"      .";"      .";"";"PDZ domain binding";-2,78417657;"      .";"      ."
181;"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)";1,82578054;"      .";"      .";"";"scavenger receptor activity";-2,77563935;"      .";"      ."
182;"zinc ion binding";1,82337584;"      .";"      .";"";"circadian rhythm";-2,74676291;"      .";"      ."
183;"phospholipase C-activating G-protein coupled receptor signaling pathway";1,82135239;"      .";"      .";"";"skeletal system development";-2,74396206;"      .";"      ."
184;"miRNA mediated inhibition of translation";1,81858413;"      .";"      .";"";"synaptic vesicle endocytosis";-2,73773525;"      .";"      ."
185;"catalytic step 2 spliceosome";1,8144258;"      .";"      .";"";"tricarboxylic acid cycle";-2,73161032;"      .";"      ."
186;"RNA methylation";1,79694421;"      .";"      .";"";"calcium-dependent phospholipid binding";-2,72313055;"      .";"      ."
187;"cyclin-dependent protein serine/threonine kinase activity";1,79072746;"      .";"      .";"";"photoperiodism";-2,72072986;"      .";"      ."
188;"nuclear envelope";1,76846093;"      .";"      .";"";"transmembrane transporter activity";-2,70765356;"      .";"      ."
189;"macrophage differentiation";1,75936451;"      .";"      .";"";"G-protein beta/gamma-subunit complex binding";-2,70078911;"      .";"      ."
190;"glomerular filtration";1,74077485;"      .";"      .";"";"guanyl nucleotide binding";-2,70078911;"      .";"      ."
191;"protein kinase activity";1,73348214;"      .";"      .";"";"vesicle fusion";-2,67655685;"      .";"      ."
192;"mRNA polyadenylation";1,72736751;"      .";"      .";"";"extracellular space";-2,65674437;"      .";"      ."
193;"vesicle organization";1,72693794;"      .";"      .";"";"FK506 binding";-2,65322642;"      .";"      ."
194;"maturation of SSU-rRNA";1,72483688;"      .";"      .";"";"RNA polymerase II transcription coactivator activity";-2,64465489;"      .";"      ."
195;"positive regulation of angiogenesis";1,71677593;"      .";"      .";"";"peroxisome";-2,64059121;"      .";"      ."
196;"phosphatidylinositol phosphate kinase activity";1,71088672;"      .";"      .";"";"cartilage development";-2,63958073;"      .";"      ."
197;"heart contraction";1,70960397;"      .";"      .";"";"neural crest cell development";-2,60297262;"      .";"      ."
198;"pseudouridine synthase activity";1,70499689;"      .";"      .";"";"anterior/posterior pattern specification";-2,59870316;"      .";"      ."
199;"U2-type prespliceosome";1,70368459;"      .";"      .";"";"positive regulation of transcription from RNA polymerase II promoter";-2,58531004;"      .";"      ."
200;"preribosome, large subunit precursor";1,70061082;"      .";"      .";"";"axon extension";-2,5842804;"      .";"      ."
201;"adrenal gland development";1,70049737;"      .";"      .";"";"electron carrier activity";-2,57716471;"      .";"      ."
202;"BMP signaling pathway";1,70007238;"      .";"      .";"";"cation:chloride symporter activity";-2,5539844;"      .";"      ."
203;"activation of protein kinase activity";1,69917006;"      .";"      .";"";"glycogen biosynthetic process";-2,54599842;"      .";"      ."
204;"nuclear speck";1,69721133;"      .";"      .";"";"sodium-independent organic anion transmembrane transporter activity";-2,54454866;"      .";"      ."
205;"hydrolase activity, acting on glycosyl bonds";1,69652035;"      .";"      .";"";"sodium-independent organic anion transport";-2,54454866;"      .";"      ."
206;"RNA modification";1,68154013;"      .";"      .";"";"vesicle";-2,53780345;"      .";"      ."
207;"nuclear envelope organization";1,67714601;"      .";"      .";"";"ferric iron binding";-2,53531989;"      .";"      ."
208;"cardiac muscle tissue development";1,67487141;"      .";"      .";"";"neuronal action potential";-2,52618559;"      .";"      ."
209;"nucleobase-containing compound metabolic process";1,67238333;"      .";"      .";"";"G-protein coupled photoreceptor activity";-2,5260849;"      .";"      ."
210;"tRNA modification";1,66909;"      .";"      .";"";"sodium ion transmembrane transport";-2,51007428;"      .";"      ."
211;"histone acetyltransferase activity";1,65733817;"      .";"      .";"";"heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules";-2,4742348;"      .";"      ."
212;"nuclear chromosome, telomeric region";1,64479524;"      .";"      .";"";"axon regeneration";-2,4730253;"      .";"      ."
213;"mRNA processing";1,63362742;"      .";"      .";"";"metabolic process";-2,46525001;"      .";"      ."
214;"spindle pole";1,62089678;"      .";"      .";"";"proton-transporting ATPase activity, rotational mechanism";-2,4597804;"      .";"      ."
215;"adenosine receptor signaling pathway";1,61692219;"      .";"      .";"";"response to mechanical stimulus";-2,45860328;"      .";"      ."
216;"iron-sulfur cluster assembly";1,61264929;"      .";"      .";"";"purine nucleotide biosynthetic process";-2,43533448;"      .";"      ."
217;"rRNA binding";1,60947415;"      .";"      .";"";"serine-type peptidase activity";-2,41995285;"      .";"      ."
218;"embryonic heart tube morphogenesis";1,60917891;"      .";"      .";"";"signal transduction";-2,4132958;"      .";"      ."
219;"midbody";1,60904685;"      .";"      .";"";"regulation of neurogenesis";-2,41056932;"      .";"      ."
220;"chromatin";1,60762952;"      .";"      .";"";"peripheral nervous system neuron axonogenesis";-2,40631665;"      .";"      ."
221;"DNA-dependent ATPase activity";1,60628363;"      .";"      .";"";"platelet activation";-2,39918597;"      .";"      ."
222;"regulation of translational fidelity";1,60102216;"      .";"      .";"";"postsynapse";-2,39565535;"      .";"      ."
223;"histone lysine methylation";1,60096318;"      .";"      .";"";"hydrogen ion transmembrane transporter activity";-2,39229068;"      .";"      ."
224;"regulation of vascular endothelial growth factor receptor signaling pathway";1,60006565;"      .";"      .";"";"peptidase activity";-2,37173595;"      .";"      ."
225;"negative regulation of apoptotic process";1,59921233;"      .";"      .";"";"fructose metabolic process";-2,3706076;"      .";"      ."
226;"positive regulation of cell proliferation";1,59758507;"      .";"      .";"";"oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor";-2,34610657;"      .";"      ."
227;"RNA polymerase II transcription factor binding";1,59078627;"      .";"      .";"";"hydrolase activity";-2,34483208;"      .";"      ."
228;"endocytosis";1,5881475;"      .";"      .";"";"heparin binding";-2,33667337;"      .";"      ."
229;"nucleotidyltransferase activity";1,58773303;"      .";"      .";"";"vesicle-mediated transport";-2,33117264;"      .";"      ."
230;"Rho GTPase binding";1,58345319;"      .";"      .";"";"G-protein coupled acetylcholine receptor activity";-2,31724598;"      .";"      ."
231;"sterol biosynthetic process";1,58319883;"      .";"      .";"";"substrate-specific transmembrane transporter activity";-2,31274747;"      .";"      ."
232;"oligosaccharide metabolic process";1,57945142;"      .";"      .";"";"adenylate cyclase-modulating G-protein coupled receptor signaling pathway";-2,30040677;"      .";"      ."
233;"heart looping";1,57359314;"      .";"      .";"";"negative regulation of protein kinase activity";-2,29815985;"      .";"      ."
234;"protein methylation";1,56804042;"      .";"      .";"";"pyridoxal phosphate binding";-2,29752543;"      .";"      ."
235;"cilium movement";1,56507052;"      .";"      .";"";"nucleoside metabolic process";-2,2912326;"      .";"      ."
236;"mitotic sister chromatid cohesion";1,55887321;"      .";"      .";"";"endomembrane system";-2,28513894;"      .";"      ."
237;"endoderm development";1,55819385;"      .";"      .";"";"voltage-gated potassium channel complex";-2,27359118;"      .";"      ."
