"Rank";"Upregulated";"GSZ";"p.value";"fdr";".";"Downregulated";"GSZ.";"p.value.";"fdr."
33;"structural constituent of ribosome";5,78441767;"      .";"      .";"";"microtubule binding";-5,14983941;"      .";"      ."
34;"substrate-specific transmembrane transporter activity";5,77111496;"      .";"      .";"";"neurotransmitter secretion";-5,01502098;"      .";"      ."
35;"glycolytic process";5,75619631;"      .";"      .";"";"calcium ion-regulated exocytosis of neurotransmitter";-4,92802623;"      .";"      ."
36;"gluconeogenesis";5,72525591;"      .";"      .";"";"excitatory postsynaptic potential";-4,90192069;"      .";"      ."
37;"response to heat";5,72489634;"      .";"      .";"";"kinesin complex";-4,86117142;"      .";"      ."
38;"negative regulation of insulin receptor signaling pathway";5,65984457;"      .";"      .";"";"potassium ion transmembrane transport";-4,84351722;"      .";"      ."
39;"cysteine-type endopeptidase activity";5,61924085;"      .";"      .";"";"cerebellum development";-4,83054133;"      .";"      ."
40;"high-density lipoprotein particle";5,61901416;"      .";"      .";"";"chemical synaptic transmission";-4,78513791;"      .";"      ."
41;"ribosome";5,56447607;"      .";"      .";"";"regulation of microtubule polymerization or depolymerization";-4,76787835;"      .";"      ."
42;"actin filament organization";5,49068597;"      .";"      .";"";"erythrocyte differentiation";-4,72437719;"      .";"      ."
43;"skeletal muscle tissue development";5,40800721;"      .";"      .";"";"hyaluronic acid binding";-4,65730769;"      .";"      ."
44;"mitochondrion";5,37487188;"      .";"      .";"";"neuron projection development";-4,64427259;"      .";"      ."
45;"response to lipopolysaccharide";5,22209589;"      .";"      .";"";"brain development";-4,62818672;"      .";"      ."
46;"cholesterol homeostasis";5,2070224;"      .";"      .";"";"membrane disruption in other organism";-4,52579579;"      .";"      ."
47;"nucleoside metabolic process";5,16650073;"      .";"      .";"";"defense response to Gram-positive bacterium";-4,47877538;"      .";"      ."
48;"defense response to bacterium";5,11866509;"      .";"      .";"";"central nervous system development";-4,44642944;"      .";"      ."
49;"negative regulation of endopeptidase activity";5,10424664;"      .";"      .";"";"microtubule motor activity";-4,4218108;"      .";"      ."
50;"carbohydrate metabolic process";5,10277632;"      .";"      .";"";"otic placode formation";-4,42128105;"      .";"      ."
51;"peroxisome";4,98443319;"      .";"      .";"";"neuron projection";-4,36339142;"      .";"      ."
52;"hydrolase activity";4,97824105;"      .";"      .";"";"structural constituent of cytoskeleton";-4,36205351;"      .";"      ."
53;"lipid metabolic process";4,94318666;"      .";"      .";"";"clathrin binding";-4,35742718;"      .";"      ."
54;"purine nucleotide biosynthetic process";4,93718168;"      .";"      .";"";"neuron development";-4,31853703;"      .";"      ."
55;"cholesterol biosynthetic process";4,91957678;"      .";"      .";"";"ion transmembrane transport";-4,31253346;"      .";"      ."
56;"actin filament binding";4,91622876;"      .";"      .";"";"tubulin binding";-4,30868499;"      .";"      ."
57;"cytokine receptor activity";4,89577806;"      .";"      .";"";"protein dimerization activity";-4,27770851;"      .";"      ."
58;"respiratory chain";4,87183493;"      .";"      .";"";"skeletal system development";-4,24899783;"      .";"      ."
59;"cytosolic large ribosomal subunit";4,83707909;"      .";"      .";"";"GABA-A receptor complex";-4,2287346;"      .";"      ."
60;"neutrophil chemotaxis";4,79438991;"      .";"      .";"";"presynapse";-4,21859907;"      .";"      ."
61;"cholesterol efflux";4,79349976;"      .";"      .";"";"plasma membrane";-4,19580375;"      .";"      ."
62;"monooxygenase activity";4,77140669;"      .";"      .";"";"potassium channel activity";-4,18530391;"      .";"      ."
63;"cell";4,75983075;"      .";"      .";"";"microtubule cytoskeleton organization";-4,16471596;"      .";"      ."
64;"intracellular";4,74091856;"      .";"      .";"";"protein homooligomerization";-4,14295153;"      .";"      ."
65;"transporter activity";4,70919268;"      .";"      .";"";"DNA replication";-4,10444975;"      .";"      ."
66;"cellular response to estrogen stimulus";4,69361956;"      .";"      .";"";"AMPA glutamate receptor complex";-4,07198325;"      .";"      ."
67;"cellular response to xenobiotic stimulus";4,67701316;"      .";"      .";"";"camera-type eye development";-4,0666479;"      .";"      ."
68;"lipid binding";4,62414007;"      .";"      .";"";"voltage-gated potassium channel activity";-4,05329232;"      .";"      ."
69;"proteolysis involved in cellular protein catabolic process";4,60743526;"      .";"      .";"";"GABA-A receptor activity";-4,03523593;"      .";"      ."
70;"cytokine-mediated signaling pathway";4,58652527;"      .";"      .";"";"voltage-gated potassium channel complex";-4,03239229;"      .";"      ."
71;"response to xenobiotic stimulus";4,56796037;"      .";"      .";"";"microtubule-based movement";-3,98347349;"      .";"      ."
72;"translation";4,54797073;"      .";"      .";"";"phototransduction";-3,98331791;"      .";"      ."
73;"electron carrier activity";4,54520181;"      .";"      .";"";"extracellular ligand-gated ion channel activity";-3,97488352;"      .";"      ."
74;"receptor-mediated endocytosis";4,52740951;"      .";"      .";"";"positive regulation of sequence-specific DNA binding transcription factor activity";-3,95479671;"      .";"      ."
75;"regulation of cell proliferation";4,46036406;"      .";"      .";"";"synaptic vesicle endocytosis";-3,93784585;"      .";"      ."
76;"blood microparticle";4,41462308;"      .";"      .";"";"regulation of ion transmembrane transport";-3,92567852;"      .";"      ."
77;"flavin adenine dinucleotide binding";4,40542025;"      .";"      .";"";"voltage-gated ion channel activity";-3,92567852;"      .";"      ."
78;"chemokine-mediated signaling pathway";4,40148507;"      .";"      .";"";"Wnt signaling pathway";-3,89656654;"      .";"      ."
79;"platelet activation";4,38761724;"      .";"      .";"";"regulation of neurogenesis";-3,88365769;"      .";"      ."
80;"cellular_component";4,34830991;"      .";"      .";"";"voltage-gated calcium channel activity";-3,86576682;"      .";"      ."
81;"cholesterol binding";4,34459725;"      .";"      .";"";"ion transport";-3,7825206;"      .";"      ."
82;"trans-Golgi network";4,28675584;"      .";"      .";"";"Notch signaling pathway";-3,71899501;"      .";"      ."
83;"melanosome organization";4,267924;"      .";"      .";"";"protein binding";-3,71766195;"      .";"      ."
84;"cytosol";4,24139969;"      .";"      .";"";"ephrin receptor signaling pathway";-3,68678241;"      .";"      ."
85;"heart morphogenesis";4,20340499;"      .";"      .";"";"postsynaptic membrane";-3,64955014;"      .";"      ."
86;"transmembrane transport";4,1715426;"      .";"      .";"";"RNA binding";-3,61923025;"      .";"      ."
87;"scavenger receptor activity";4,17047871;"      .";"      .";"";"regulation of calcium ion-dependent exocytosis";-3,61546329;"      .";"      ."
88;"macrophage differentiation";4,15386931;"      .";"      .";"";"cell-cell signaling";-3,60581291;"      .";"      ."
89;"transmembrane transporter activity";4,15191046;"      .";"      .";"";"mitotic sister chromatid segregation";-3,60487345;"      .";"      ."
90;"cholesterol transporter activity";4,14957167;"      .";"      .";"";"cell cycle";-3,60278883;"      .";"      ."
91;"antigen processing and presentation";4,1224272;"      .";"      .";"";"chromatin binding";-3,59833385;"      .";"      ."
92;"chemotaxis";4,07212334;"      .";"      .";"";"positive regulation of neuron differentiation";-3,56900328;"      .";"      ."
93;"response to virus";4,04842398;"      .";"      .";"";"cell differentiation";-3,55915484;"      .";"      ."
94;"GTP binding";4,03965253;"      .";"      .";"";"voltage-gated sodium channel complex";-3,55480662;"      .";"      ."
95;"iron-sulfur cluster binding";4,02458034;"      .";"      .";"";"voltage-gated calcium channel complex";-3,53830992;"      .";"      ."
96;"glucose transmembrane transport";4,01961378;"      .";"      .";"";"hypothalamus development";-3,53598969;"      .";"      ."
97;"proteolysis";4,01188867;"      .";"      .";"";"synapse assembly";-3,51038214;"      .";"      ."
98;"FAD binding";3,97590632;"      .";"      .";"";"DNA duplex unwinding";-3,50878653;"      .";"      ."
99;"lipid transporter activity";3,97031446;"      .";"      .";"";"RNA polymerase II transcription factor activity, sequence-specific DNA binding";-3,5050771;"      .";"      ."
100;"glutathione transferase activity";3,96025626;"      .";"      .";"";"cell junction";-3,50331994;"      .";"      ."
101;"actin cytoskeleton";3,9529418;"      .";"      .";"";"cartilage development";-3,48207611;"      .";"      ."
102;"aromatic amino acid family metabolic process";3,90809943;"      .";"      .";"";"DNA repair";-3,47024124;"      .";"      ."
103;"cytosolic small ribosomal subunit";3,86804103;"      .";"      .";"";"retinal ganglion cell axon guidance";-3,36292963;"      .";"      ."
104;"non-membrane spanning protein tyrosine kinase activity";3,82201813;"      .";"      .";"";"ephrin receptor activity";-3,35654031;"      .";"      ."
105;"regulation of apoptotic process";3,80913827;"      .";"      .";"";"neuron differentiation";-3,34631849;"      .";"      ."
106;"chordate embryonic development";3,79403261;"      .";"      .";"";"cellular response to DNA damage stimulus";-3,34561781;"      .";"      ."
107;"fructose 6-phosphate metabolic process";3,78745452;"      .";"      .";"";"regulation of exocytosis";-3,33759336;"      .";"      ."
108;"lysosomal membrane";3,77429894;"      .";"      .";"";"sodium channel activity";-3,33691714;"      .";"      ."
109;"response to toxic substance";3,77136181;"      .";"      .";"";"photoreceptor outer segment";-3,33352372;"      .";"      ."
110;"GTPase activator activity";3,75981748;"      .";"      .";"";"non-canonical Wnt signaling pathway";-3,25449658;"      .";"      ."
111;"NADH dehydrogenase (ubiquinone) activity";3,75316447;"      .";"      .";"";"chromatin silencing";-3,24423117;"      .";"      ."
112;"extrinsic component of cytoplasmic side of plasma membrane";3,74860951;"      .";"      .";"";"mitotic cell cycle";-3,23428261;"      .";"      ."
113;"response to activity";3,69699108;"      .";"      .";"";"calcium ion binding";-3,2290542;"      .";"      ."
114;"heart development";3,66564554;"      .";"      .";"";"ventral spinal cord interneuron differentiation";-3,22188017;"      .";"      ."
115;"muscle contraction";3,65646537;"      .";"      .";"";"mRNA splicing, via spliceosome";-3,19394807;"      .";"      ."
116;"cytoplasm";3,64847936;"      .";"      .";"";"modulation of synaptic transmission";-3,1515476;"      .";"      ."
117;"circadian regulation of gene expression";3,62539569;"      .";"      .";"";"receptor activity";-3,13302894;"      .";"      ."
118;"mitochondrial outer membrane";3,61945614;"      .";"      .";"";"hindbrain development";-3,1270896;"      .";"      ."
119;"response to cytokine";3,58314021;"      .";"      .";"";"midbrain development";-3,105452;"      .";"      ."
120;"extracellular region";3,57356702;"      .";"      .";"";"regulation of Notch signaling pathway";-3,10325587;"      .";"      ."
121;"anion:anion antiporter activity";3,56651835;"      .";"      .";"";"larval locomotory behavior";-3,09766898;"      .";"      ."
122;"regulation of heart rate";3,56504952;"      .";"      .";"";"microtubule-based process";-3,05506312;"      .";"      ."
123;"sodium-independent organic anion transmembrane transporter activity";3,49966326;"      .";"      .";"";"G-protein coupled photoreceptor activity";-3,04821515;"      .";"      ."
124;"sodium-independent organic anion transport";3,49966326;"      .";"      .";"";"Wnt-activated receptor activity";-3,04309424;"      .";"      ."
125;"hydrogen ion transmembrane transport";3,49487447;"      .";"      .";"";"detection of visible light";-3,03089639;"      .";"      ."
126;"late endosome membrane";3,49326537;"      .";"      .";"";"eye development";-3,01831337;"      .";"      ."
127;"extrinsic apoptotic signaling pathway in absence of ligand";3,47258461;"      .";"      .";"";"histone binding";-3,01271016;"      .";"      ."
128;"L-alpha-amino acid transmembrane transport";3,4646101;"      .";"      .";"";"kinetochore";-2,99366554;"      .";"      ."
129;"cytochrome-c oxidase activity";3,44781677;"      .";"      .";"";"transcriptional repressor complex";-2,96387096;"      .";"      ."
130;"immune system process";3,44547404;"      .";"      .";"";"synapse organization";-2,96356576;"      .";"      ."
131;"cytoplasmic translation";3,44203125;"      .";"      .";"";"axon";-2,95748931;"      .";"      ."
132;"endomembrane system";3,43729146;"      .";"      .";"";"potassium ion transport";-2,938169;"      .";"      ."
133;"proton transport";3,40793085;"      .";"      .";"";"regulation of synaptic transmission, glutamatergic";-2,91242106;"      .";"      ."
134;"molecular_function";3,39981164;"      .";"      .";"";"mitotic cytokinesis";-2,88788155;"      .";"      ."
135;"tricarboxylic acid cycle";3,3689709;"      .";"      .";"";"chromatin";-2,8571232;"      .";"      ."
136;"mitochondrial respiratory chain complex I";3,35973754;"      .";"      .";"";"regulation of cytoskeleton organization";-2,84907384;"      .";"      ."
137;"camera-type eye morphogenesis";3,35455473;"      .";"      .";"";"cilium";-2,83789668;"      .";"      ."
138;"neutral amino acid transmembrane transporter activity";3,34305101;"      .";"      .";"";"collagen binding";-2,83590893;"      .";"      ."
139;"neutral amino acid transport";3,34305101;"      .";"      .";"";"canonical Wnt signaling pathway";-2,83248768;"      .";"      ."
140;"intrinsic apoptotic signaling pathway in response to DNA damage";3,33625655;"      .";"      .";"";"negative regulation of canonical Wnt signaling pathway";-2,80688784;"      .";"      ."
141;"response to methylmercury";3,31444921;"      .";"      .";"";"chromosome, centromeric region";-2,77460231;"      .";"      ."
142;"sulfate transport";3,31024283;"      .";"      .";"";"Wnt-protein binding";-2,77346204;"      .";"      ."
143;"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen";3,27638433;"      .";"      .";"";"DNA helicase activity";-2,75922189;"      .";"      ."
144;"NAD binding";3,27542009;"      .";"      .";"";"closure of optic fissure";-2,75602737;"      .";"      ."
145;"mitochondrial respiratory chain complex IV";3,25070231;"      .";"      .";"";"axonogenesis";-2,75265393;"      .";"      ."
146;"positive regulation of catalytic activity";3,24716027;"      .";"      .";"";"optic nerve development";-2,7363834;"      .";"      ."
147;"developmental pigmentation";3,24077205;"      .";"      .";"";"mitotic sister chromatid cohesion";-2,73471421;"      .";"      ."
148;"autophagy";3,24004579;"      .";"      .";"";"symporter activity";-2,73334698;"      .";"      ."
149;"positive regulation of NF-kappaB transcription factor activity";3,21761188;"      .";"      .";"";"embryonic hemopoiesis";-2,73026037;"      .";"      ."
150;"endoplasmic reticulum membrane";3,18981156;"      .";"      .";"";"cytokinesis";-2,71809265;"      .";"      ."
151;"mitochondrial electron transport, cytochrome c to oxygen";3,16615007;"      .";"      .";"";"negative regulation of peptidase activity";-2,71386109;"      .";"      ."
152;"actin filament polymerization";3,15889791;"      .";"      .";"";"peptidase inhibitor activity";-2,71386109;"      .";"      ."
153;"membrane";3,1527172;"      .";"      .";"";"retina development in camera-type eye";-2,67433082;"      .";"      ."
154;"peptidyl-tyrosine autophosphorylation";3,13685267;"      .";"      .";"";"cell division";-2,67365116;"      .";"      ."
155;"cholesterol metabolic process";3,11619952;"      .";"      .";"";"positive regulation of Wnt signaling pathway";-2,67098556;"      .";"      ."
156;"chemokine activity";3,10532259;"      .";"      .";"";"primitive erythrocyte differentiation";-2,66704743;"      .";"      ."
157;"enzyme activator activity";3,10390717;"      .";"      .";"";"protein phosphatase regulator activity";-2,66458345;"      .";"      ."
158;"melanosome transport";3,0996434;"      .";"      .";"";"anatomical structure morphogenesis";-2,65030932;"      .";"      ."
159;"innate immune response";3,09758417;"      .";"      .";"";"protein phosphatase type 2A complex";-2,63213556;"      .";"      ."
160;"integrin complex";3,06592192;"      .";"      .";"";"basement membrane";-2,59585537;"      .";"      ."
161;"activation of GTPase activity";3,04825101;"      .";"      .";"";"calmodulin binding";-2,59080462;"      .";"      ."
162;"cell chemotaxis";3,04368255;"      .";"      .";"";"glutamate receptor activity";-2,58362329;"      .";"      ."
163;"integrin-mediated signaling pathway";3,03798006;"      .";"      .";"";"DNA biosynthetic process";-2,58218225;"      .";"      ."
164;"phosphatidylinositol binding";3,03540427;"      .";"      .";"";"dorsal/ventral pattern formation";-2,58012595;"      .";"      ."
165;"release of sequestered calcium ion into cytosol";3,02476715;"      .";"      .";"";"structural molecule activity";-2,55354297;"      .";"      ."
166;"regulation of vesicle fusion";3,01615746;"      .";"      .";"";"mRNA processing";-2,54693291;"      .";"      ."
167;"vacuolar transport";3,01333549;"      .";"      .";"";"extracellular matrix organization";-2,53614461;"      .";"      ."
168;"chemokine receptor activity";3,00778584;"      .";"      .";"";"cytoskeleton";-2,50040958;"      .";"      ."
169;"motor activity";2,99701849;"      .";"      .";"";"cell surface receptor signaling pathway";-2,47320533;"      .";"      ."
170;"melanocyte differentiation";2,9723315;"      .";"      .";"";"vesicle fusion";-2,44618924;"      .";"      ."
171;"circadian rhythm";2,9640663;"      .";"      .";"";"regulation of transcription from RNA polymerase II promoter";-2,44097422;"      .";"      ."
172;"mitochondrial inner membrane";2,93220654;"      .";"      .";"";"syntaxin binding";-2,43980718;"      .";"      ."
173;"deaminase activity";2,91488671;"      .";"      .";"";"histone-lysine N-methyltransferase activity";-2,4363254;"      .";"      ."
174;"glycogen metabolic process";2,90711124;"      .";"      .";"";"heme biosynthetic process";-2,42927651;"      .";"      ."
175;"heart looping";2,90530593;"      .";"      .";"";"cell projection";-2,42178864;"      .";"      ."
176;"regulation of autophagy";2,90248314;"      .";"      .";"";"DNA replication initiation";-2,42016597;"      .";"      ."
177;"oxalate transmembrane transporter activity";2,89821712;"      .";"      .";"";"voltage-gated sodium channel activity";-2,41609135;"      .";"      ."
178;"oxalate transport";2,89821712;"      .";"      .";"";"acetylgalactosaminyltransferase activity";-2,41083229;"      .";"      ."
179;"tumor necrosis factor receptor binding";2,89757111;"      .";"      .";"";"helicase activity";-2,40945745;"      .";"      ."
180;"cellular response to hormone stimulus";2,89581478;"      .";"      .";"";"photoreceptor activity";-2,38198118;"      .";"      ."
181;"response to oxidative stress";2,89098245;"      .";"      .";"";"single-stranded DNA binding";-2,37846085;"      .";"      ."
182;"sarcolemma";2,88933143;"      .";"      .";"";"telomere maintenance";-2,34883223;"      .";"      ."
183;"steroid hydroxylase activity";2,88643619;"      .";"      .";"";"negative regulation of mitotic cell cycle";-2,34584395;"      .";"      ."
184;"lipid catabolic process";2,88037459;"      .";"      .";"";"regulation of ARF protein signal transduction";-2,33906612;"      .";"      ."
185;"secondary active sulfate transmembrane transporter activity";2,87019998;"      .";"      .";"";"negative regulation of BMP signaling pathway";-2,332659;"      .";"      ."
186;"regulation of actin filament polymerization";2,86024365;"      .";"      .";"";"PDZ domain binding";-2,30581473;"      .";"      ."
187;"aminopeptidase activity";2,8538177;"      .";"      .";"";"centrosome";-2,30437694;"      .";"      ."
188;"transaminase activity";2,85207789;"      .";"      .";"";"beta-catenin binding";-2,29909353;"      .";"      ."
189;"organic anion transmembrane transporter activity";2,85176572;"      .";"      .";"";"spinal cord motor neuron differentiation";-2,2990902;"      .";"      ."
190;"endosome membrane";2,84521329;"      .";"      .";"";"mitotic spindle";-2,29226552;"      .";"      ."
191;"regulation of heart contraction";2,84427422;"      .";"      .";"";"clathrin-coated vesicle";-2,28714184;"      .";"      ."
192;"sulfate transmembrane transport";2,83665848;"      .";"      .";"";"histone acetylation";-2,28601616;"      .";"      ."
193;"sulfate transmembrane transporter activity";2,83665848;"      .";"      .";"";"neural tube formation";-2,28065825;"      .";"      ."
194;"GTPase activity";2,83474604;"      .";"      .";"";"embryonic pectoral fin morphogenesis";-2,26911898;"      .";"      ."
195;"cysteine-type endopeptidase inhibitor activity";2,83070035;"      .";"      .";"";"SCF ubiquitin ligase complex";-2,24429366;"      .";"      ."
196;"cell migration";2,82444411;"      .";"      .";"";"fin development";-2,23334373;"      .";"      ."
197;"artery development";2,80029107;"      .";"      .";"";"clathrin coat assembly";-2,23229194;"      .";"      ."
198;"defense response to virus";2,79601543;"      .";"      .";"";"transcription factor activity, sequence-specific DNA binding";-2,22767331;"      .";"      ."
199;"organic anion transport";2,79551841;"      .";"      .";"";"sulfotransferase activity";-2,21188298;"      .";"      ."
200;"neutrophil differentiation";2,79227869;"      .";"      .";"";"base-excision repair";-2,1999782;"      .";"      ."
201;"cellular amino acid metabolic process";2,78853697;"      .";"      .";"";"spindle";-2,19931281;"      .";"      ."
202;"NADP binding";2,78654024;"      .";"      .";"";"transmembrane signaling receptor activity";-2,19460942;"      .";"      ."
203;"embryonic heart tube development";2,7588314;"      .";"      .";"";"histone lysine methylation";-2,18374943;"      .";"      ."
204;"small GTPase mediated signal transduction";2,75715565;"      .";"      .";"";"embryonic retina morphogenesis in camera-type eye";-2,17970349;"      .";"      ."
205;"fructose metabolic process";2,75275898;"      .";"      .";"";"regulation of cell morphogenesis";-2,17695873;"      .";"      ."
206;"lipid biosynthetic process";2,74830797;"      .";"      .";"";"motor neuron axon guidance";-2,16464301;"      .";"      ."
207;"cysteine-type peptidase activity";2,74253203;"      .";"      .";"";"mRNA polyadenylation";-2,15134719;"      .";"      ."
208;"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen";2,73944111;"      .";"      .";"";"forebrain development";-2,14455122;"      .";"      ."
209;"skeletal muscle fiber development";2,72154434;"      .";"      .";"";"chromosome segregation";-2,12770102;"      .";"      ."
210;"Arp2/3 complex-mediated actin nucleation";2,71339627;"      .";"      .";"";"G1/S transition of mitotic cell cycle";-2,11458492;"      .";"      ."
211;"cellular oxidant detoxification";2,70595864;"      .";"      .";"";"determination of dorsal identity";-2,11392498;"      .";"      ."
212;"tumor necrosis factor-activated receptor activity";2,70429804;"      .";"      .";"";"covalent chromatin modification";-2,11305399;"      .";"      ."
213;"positive regulation of apoptotic process";2,69694186;"      .";"      .";"";"high voltage-gated calcium channel activity";-2,11213703;"      .";"      ."
214;"Arp2/3 protein complex";2,69107937;"      .";"      .";"";"protein-chromophore linkage";-2,10726672;"      .";"      ."
215;"endosome";2,67836221;"      .";"      .";"";"regulation of postsynaptic membrane potential";-2,10714735;"      .";"      ."
216;"vesicle";2,67290035;"      .";"      .";"";"anterior/posterior pattern specification";-2,10375669;"      .";"      ."
217;"positive regulation of GTPase activity";2,65891873;"      .";"      .";"";"viral nucleocapsid";-2,09332864;"      .";"      ."
218;"extracellular space";2,65667132;"      .";"      .";"";"mitotic spindle assembly checkpoint";-2,08799092;"      .";"      ."
219;"steroid metabolic process";2,63562053;"      .";"      .";"";"presynaptic membrane";-2,08255974;"      .";"      ."
220;"glycogen biosynthetic process";2,63458538;"      .";"      .";"";"protein serine/threonine phosphatase activity";-2,06861436;"      .";"      ."
221;"magnesium ion binding";2,62312971;"      .";"      .";"";"transcription corepressor activity";-2,06420656;"      .";"      ."
222;"blood coagulation";2,58614622;"      .";"      .";"";"myelination";-2,06179448;"      .";"      ."
223;"fatty acid beta-oxidation";2,58455145;"      .";"      .";"";"synaptic vesicle membrane";-2,06035713;"      .";"      ."
224;"biosynthetic process";2,58102589;"      .";"      .";"";"protein complex assembly";-2,05697274;"      .";"      ."
225;"response to mechanical stimulus";2,58022304;"      .";"      .";"";"membrane depolarization during action potential";-2,0525561;"      .";"      ."
226;"regulatory region DNA binding";2,57742162;"      .";"      .";"";"histone acetyltransferase activity";-2,05021558;"      .";"      ."
227;"retina morphogenesis in camera-type eye";2,57469611;"      .";"      .";"";"protein glycosylation";-2,04507827;"      .";"      ."
228;"regulation of blood pressure";2,56836922;"      .";"      .";"";"channel regulator activity";-2,03085577;"      .";"      ."
229;"MyD88-dependent toll-like receptor signaling pathway";2,5679372;"      .";"      .";"";"regulation of AMPA receptor activity";-2,03085577;"      .";"      ."
230;"peptidase activity";2,56094214;"      .";"      .";"";"nuclear chromatin";-2,0275251;"      .";"      ."
231;"caveola";2,55518341;"      .";"      .";"";"DNA recombination";-2,02728346;"      .";"      ."
232;"G-protein coupled purinergic nucleotide receptor activity";2,55488655;"      .";"      .";"";"fibroblast growth factor receptor signaling pathway";-2,02696691;"      .";"      ."
233;"G-protein coupled purinergic nucleotide receptor signaling pathway";2,55488655;"      .";"      .";"";"lens development in camera-type eye";-2,01826999;"      .";"      ."
234;"liver development";2,55210412;"      .";"      .";"";"hematopoietic progenitor cell differentiation";-2,00627869;"      .";"      ."
235;"ATP synthesis coupled proton transport";2,55183675;"      .";"      .";"";"fin morphogenesis";-2,00532862;"      .";"      ."
236;"carbohydrate phosphorylation";2,54292406;"      .";"      .";"";"microtubule organizing center";-1,99758819;"      .";"      ."
237;"apoptotic process";2,53695545;"      .";"      .";"";"adenohypophysis development";-1,99415465;"      .";"      ."
238;"mitochondrial electron transport, NADH to ubiquinone";2,53440603;"      .";"      .";"";"synaptic vesicle";-1,9747208;"      .";"      ."
239;"intracellular receptor signaling pathway";2,53395421;"      .";"      .";"";"gastrulation with mouth forming second";-1,95738658;"      .";"      ."
240;"actin filament";2,52737901;"      .";"      .";"";"BMP signaling pathway";-1,95636762;"      .";"      ."
241;"apoptotic signaling pathway";2,52280893;"      .";"      .";"";"regulation of RNA splicing";-1,95395312;"      .";"      ."
