"Rank";"Upregulated";"GSZ";"p.value";"fdr";".";"Downregulated";"GSZ.";"p.value.";"fdr."
43;"DNA helicase activity";5,42029336;"      .";"      .";"";"extracellular region";-5,25063487;"      .";"      ."
44;"midbrain development";5,29055711;"      .";"      .";"";"calcium ion transport";-5,18289182;"      .";"      ."
45;"Wnt signaling pathway";5,27837108;"      .";"      .";"";"endopeptidase inhibitor activity";-5,09759404;"      .";"      ."
46;"RNA processing";5,27432072;"      .";"      .";"";"myosin complex";-5,09653701;"      .";"      ."
47;"single-stranded DNA binding";5,27080701;"      .";"      .";"";"regulation of muscle contraction";-5,02971796;"      .";"      ."
48;"adenohypophysis development";5,25832984;"      .";"      .";"";"calcium ion binding";-4,89412915;"      .";"      ."
49;"smoothened signaling pathway";5,23729215;"      .";"      .";"";"blood microparticle";-4,87356725;"      .";"      ."
50;"rRNA processing";5,22236896;"      .";"      .";"";"lipid metabolic process";-4,8297711;"      .";"      ."
51;"DNA-directed DNA polymerase activity";5,20835185;"      .";"      .";"";"potassium ion binding";-4,7770501;"      .";"      ."
52;"histone binding";5,18297676;"      .";"      .";"";"response to cytokine";-4,72824739;"      .";"      ."
53;"hemoglobin complex";5,05734077;"      .";"      .";"";"glutathione transferase activity";-4,70308756;"      .";"      ."
54;"floor plate formation";5,05021533;"      .";"      .";"";"lipid binding";-4,64403585;"      .";"      ."
55;"positive regulation of sequence-specific DNA binding transcription factor activity";5,0199156;"      .";"      .";"";"intracellular";-4,62791423;"      .";"      ."
56;"axon guidance";5,00093738;"      .";"      .";"";"endosome";-4,62239719;"      .";"      ."
57;"mRNA processing";4,9850259;"      .";"      .";"";"cytokine receptor activity";-4,61797216;"      .";"      ."
58;"methylation";4,94680662;"      .";"      .";"";"hydrogen ion transmembrane transporter activity";-4,5944454;"      .";"      ."
59;"otic placode formation";4,91245996;"      .";"      .";"";"vacuolar transport";-4,59114402;"      .";"      ."
60;"mitotic spindle assembly checkpoint";4,84492125;"      .";"      .";"";"photoperiodism";-4,56999649;"      .";"      ."
61;"hematopoietic progenitor cell differentiation";4,825178;"      .";"      .";"";"regulation of cell growth";-4,54592909;"      .";"      ."
62;"retinal ganglion cell axon guidance";4,81526303;"      .";"      .";"";"GTP binding";-4,51567261;"      .";"      ."
63;"neuron migration";4,79347235;"      .";"      .";"";"autophagy";-4,48642491;"      .";"      ."
64;"vasculogenesis";4,78250037;"      .";"      .";"";"negative regulation of protein kinase activity";-4,46681389;"      .";"      ."
65;"small-subunit processome";4,73475899;"      .";"      .";"";"calcium-dependent phospholipid binding";-4,46080712;"      .";"      ."
66;"regulation of transcription from RNA polymerase II promoter";4,71380431;"      .";"      .";"";"GTPase activity";-4,43573428;"      .";"      ."
67;"centrosome";4,67093591;"      .";"      .";"";"cellular_component";-4,43469357;"      .";"      ."
68;"nuclease activity";4,60705775;"      .";"      .";"";"phosphatidylinositol binding";-4,43106544;"      .";"      ."
69;"protein import into nucleus";4,57660079;"      .";"      .";"";"cholesterol efflux";-4,42444868;"      .";"      ."
70;"condensed chromosome kinetochore";4,57292258;"      .";"      .";"";"proton-transporting ATPase activity, rotational mechanism";-4,38349496;"      .";"      ."
71;"structural constituent of nuclear pore";4,5689977;"      .";"      .";"";"defense response to bacterium";-4,34497527;"      .";"      ."
72;"spliceosomal complex";4,50365834;"      .";"      .";"";"ion transmembrane transport";-4,32183298;"      .";"      ."
73;"midbrain-hindbrain boundary development";4,48229428;"      .";"      .";"";"lysosomal membrane";-4,31183449;"      .";"      ."
74;"regulation of neurogenesis";4,46513044;"      .";"      .";"";"synapse";-4,29961222;"      .";"      ."
75;"covalent chromatin modification";4,44355292;"      .";"      .";"";"neutrophil chemotaxis";-4,28948158;"      .";"      ."
76;"centriole";4,41048457;"      .";"      .";"";"photoreceptor outer segment";-4,2674643;"      .";"      ."
77;"embryonic viscerocranium morphogenesis";4,37624718;"      .";"      .";"";"transaminase activity";-4,26207217;"      .";"      ."
78;"transcriptional repressor complex";4,37526596;"      .";"      .";"";"fructose metabolic process";-4,24824132;"      .";"      ."
79;"G1/S transition of mitotic cell cycle";4,37462941;"      .";"      .";"";"ATP hydrolysis coupled proton transport";-4,23816949;"      .";"      ."
80;"negative regulation of neurogenesis";4,34844775;"      .";"      .";"";"extracellular-glutamate-gated ion channel activity";-4,23776729;"      .";"      ."
81;"RNA-directed DNA polymerase activity";4,33899429;"      .";"      .";"";"ionotropic glutamate receptor activity";-4,23776729;"      .";"      ."
82;"ATP-dependent DNA helicase activity";4,33492803;"      .";"      .";"";"ionotropic glutamate receptor signaling pathway";-4,23776729;"      .";"      ."
83;"ventral spinal cord interneuron differentiation";4,27536148;"      .";"      .";"";"cellular response to xenobiotic stimulus";-4,21598401;"      .";"      ."
84;"ribosome biogenesis";4,25383744;"      .";"      .";"";"response to methylmercury";-4,21260048;"      .";"      ."
85;"catalytic step 2 spliceosome";4,24570186;"      .";"      .";"";"response to lipopolysaccharide";-4,19853718;"      .";"      ."
86;"nucleocytoplasmic transporter activity";4,2369412;"      .";"      .";"";"cholesterol transporter activity";-4,17424272;"      .";"      ."
87;"nuclear pore";4,22663238;"      .";"      .";"";"calcium ion transmembrane transport";-4,17316898;"      .";"      ."
88;"RNA-dependent DNA biosynthetic process";4,19582251;"      .";"      .";"";"immune response";-4,16518958;"      .";"      ."
89;"striated muscle cell development";4,1808719;"      .";"      .";"";"protein binding, bridging";-4,16465815;"      .";"      ."
90;"chromosome segregation";4,15818153;"      .";"      .";"";"vesicle-mediated transport";-4,15319272;"      .";"      ."
91;"cell differentiation";4,15754361;"      .";"      .";"";"G-protein coupled photoreceptor activity";-4,13359695;"      .";"      ."
92;"nucleoplasm";4,14727144;"      .";"      .";"";"cytosol";-4,12332946;"      .";"      ."
93;"telomere maintenance";4,14512335;"      .";"      .";"";"heterotrimeric G-protein complex";-4,11261167;"      .";"      ."
94;"neuron differentiation";4,13957666;"      .";"      .";"";"fructose 6-phosphate metabolic process";-4,10122539;"      .";"      ."
95;"ATP-dependent RNA helicase activity";4,12541094;"      .";"      .";"";"chloride transmembrane transport";-4,08557645;"      .";"      ."
96;"embryonic camera-type eye development";4,1190163;"      .";"      .";"";"response to oxidative stress";-4,06259095;"      .";"      ."
97;"mitotic spindle assembly";4,06355093;"      .";"      .";"";"aromatic amino acid family metabolic process";-4,06189736;"      .";"      ."
98;"peripheral nervous system neuron axonogenesis";4,05754576;"      .";"      .";"";"sodium ion transmembrane transport";-4,05531297;"      .";"      ."
99;"RNA export from nucleus";4,05434023;"      .";"      .";"";"cholesterol binding";-4,05226685;"      .";"      ."
100;"erythrocyte differentiation";4,03959982;"      .";"      .";"";"late endosome membrane";-4,05144408;"      .";"      ."
101;"brain development";4,01783706;"      .";"      .";"";"ossification";-3,9965123;"      .";"      ."
102;"spindle assembly";3,98750003;"      .";"      .";"";"intracellular receptor signaling pathway";-3,98213481;"      .";"      ."
103;"oxygen binding";3,97764631;"      .";"      .";"";"inflammatory response";-3,93895038;"      .";"      ."
104;"oxygen transport";3,97764631;"      .";"      .";"";"sodium-independent organic anion transmembrane transporter activity";-3,92550771;"      .";"      ."
105;"oxygen transporter activity";3,97764631;"      .";"      .";"";"sodium-independent organic anion transport";-3,92550771;"      .";"      ."
106;"structural constituent of cytoskeleton";3,9749561;"      .";"      .";"";"protein kinase inhibitor activity";-3,92035475;"      .";"      ."
107;"ephrin receptor binding";3,95638558;"      .";"      .";"";"BLOC-1 complex";-3,89293768;"      .";"      ."
108;"Wnt-protein binding";3,93830236;"      .";"      .";"";"respiratory chain";-3,88995682;"      .";"      ."
109;"chromatin";3,91883561;"      .";"      .";"";"response to toxic substance";-3,87512869;"      .";"      ."
110;"damaged DNA binding";3,90948154;"      .";"      .";"";"regulation of cell proliferation";-3,87188176;"      .";"      ."
111;"basement membrane";3,89430851;"      .";"      .";"";"flavin adenine dinucleotide binding";-3,85552929;"      .";"      ."
112;"lymphangiogenesis";3,88914773;"      .";"      .";"";"signal transducer activity";-3,80818684;"      .";"      ."
113;"somitogenesis";3,88492103;"      .";"      .";"";"transferase activity, transferring phosphorus-containing groups";-3,80450755;"      .";"      ."
114;"Ran GTPase binding";3,86896012;"      .";"      .";"";"biosynthetic process";-3,7685054;"      .";"      ."
115;"post-anal tail morphogenesis";3,84265555;"      .";"      .";"";"cellular response to estrogen stimulus";-3,7616825;"      .";"      ."
116;"cell migration involved in gastrulation";3,83835809;"      .";"      .";"";"cardiac muscle cell proliferation";-3,74710221;"      .";"      ."
117;"blood vessel development";3,82893678;"      .";"      .";"";"Rab GTPase binding";-3,74065507;"      .";"      ."
118;"enteric nervous system development";3,81812148;"      .";"      .";"";"proteinaceous extracellular matrix";-3,71796401;"      .";"      ."
119;"mesoderm development";3,81243504;"      .";"      .";"";"inorganic anion transport";-3,7043952;"      .";"      ."
120;"histone-lysine N-methyltransferase activity";3,7555598;"      .";"      .";"";"pyridoxal phosphate binding";-3,69476284;"      .";"      ."
121;"embryonic neurocranium morphogenesis";3,72785214;"      .";"      .";"";"negative regulation of JAK-STAT cascade";-3,68559278;"      .";"      ."
122;"embryonic retina morphogenesis in camera-type eye";3,70025998;"      .";"      .";"";"intracellular protein transport";-3,66465639;"      .";"      ."
123;"DNA-directed 5'-3' RNA polymerase activity";3,69492029;"      .";"      .";"";"endomembrane system";-3,64922814;"      .";"      ."
124;"precatalytic spliceosome";3,69072166;"      .";"      .";"";"extrinsic apoptotic signaling pathway in absence of ligand";-3,64481858;"      .";"      ."
125;"definitive hemopoiesis";3,68492584;"      .";"      .";"";"autophagosome";-3,6199179;"      .";"      ."
126;"cytokinesis";3,68125952;"      .";"      .";"";"multicellular organismal response to stress";-3,61528121;"      .";"      ."
127;"RNA splicing";3,67634248;"      .";"      .";"";"regulation of ion transmembrane transport";-3,60031572;"      .";"      ."
128;"histone lysine methylation";3,6491365;"      .";"      .";"";"voltage-gated ion channel activity";-3,60031572;"      .";"      ."
129;"base-excision repair";3,63775991;"      .";"      .";"";"response to xenobiotic stimulus";-3,56759569;"      .";"      ."
130;"protein binding";3,62892539;"      .";"      .";"";"peroxisome";-3,56445662;"      .";"      ."
131;"lens development in camera-type eye";3,62468452;"      .";"      .";"";"chloride transport";-3,56097098;"      .";"      ."
132;"retina development in camera-type eye";3,61346151;"      .";"      .";"";"proton transport";-3,55406819;"      .";"      ."
133;"P-body";3,58238687;"      .";"      .";"";"glycogen biosynthetic process";-3,55331642;"      .";"      ."
134;"spinal cord motor neuron differentiation";3,55138882;"      .";"      .";"";"response to hypoxia";-3,54609155;"      .";"      ."
135;"embryonic hemopoiesis";3,54796032;"      .";"      .";"";"response to mechanical stimulus";-3,54295108;"      .";"      ."
136;"mismatch repair";3,52464218;"      .";"      .";"";"electron carrier activity";-3,52326538;"      .";"      ."
137;"3'-5' exonuclease activity";3,4854229;"      .";"      .";"";"G-protein coupled receptor signaling pathway";-3,51270083;"      .";"      ."
138;"DNA-dependent DNA replication";3,4571186;"      .";"      .";"";"extracellular matrix structural constituent";-3,50052969;"      .";"      ."
139;"double-stranded DNA binding";3,45350864;"      .";"      .";"";"actin filament binding";-3,46226701;"      .";"      ."
140;"mediator complex";3,44554735;"      .";"      .";"";"serine-type endopeptidase inhibitor activity";-3,43192775;"      .";"      ."
141;"determination of left/right symmetry";3,41547925;"      .";"      .";"";"lysosome";-3,4287654;"      .";"      ."
142;"embryonic pattern specification";3,40772167;"      .";"      .";"";"actin cytoskeleton organization";-3,42433009;"      .";"      ."
143;"U5 snRNP";3,40691288;"      .";"      .";"";"blood coagulation";-3,41658634;"      .";"      ."
144;"nuclear localization sequence binding";3,39510312;"      .";"      .";"";"monooxygenase activity";-3,41199695;"      .";"      ."
145;"neural tube formation";3,38474439;"      .";"      .";"";"regulation of heart rate";-3,4019642;"      .";"      ."
146;"Wnt-activated receptor activity";3,35676635;"      .";"      .";"";"regulation of vesicle fusion";-3,40121389;"      .";"      ."
147;"fibroblast growth factor receptor signaling pathway";3,33720436;"      .";"      .";"";"neuron projection";-3,39101207;"      .";"      ."
148;"histone acetylation";3,33416612;"      .";"      .";"";"cytoplasmic vesicle membrane";-3,38304921;"      .";"      ."
149;"pancreas development";3,33182575;"      .";"      .";"";"negative regulation of cell death";-3,38251326;"      .";"      ."
150;"microtubule motor activity";3,31867487;"      .";"      .";"";"nucleoside metabolic process";-3,36733814;"      .";"      ."
151;"microtubule";3,30642066;"      .";"      .";"";"calcium channel activity";-3,35609817;"      .";"      ."
152;"cerebellum development";3,29771391;"      .";"      .";"";"acyl-CoA dehydrogenase activity";-3,34932156;"      .";"      ."
153;"transcription factor activity, RNA polymerase II transcription factor recruiting";3,28368047;"      .";"      .";"";"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor";-3,33010447;"      .";"      ."
154;"spindle pole";3,28193344;"      .";"      .";"";"ATP synthesis coupled proton transport";-3,32709111;"      .";"      ."
155;"mRNA polyadenylation";3,28036715;"      .";"      .";"";"structural constituent of muscle";-3,32235516;"      .";"      ."
156;"closure of optic fissure";3,26861475;"      .";"      .";"";"presynapse";-3,31479816;"      .";"      ."
157;"response to ionizing radiation";3,25972128;"      .";"      .";"";"magnesium ion binding";-3,31245945;"      .";"      ."
158;"oligodendrocyte differentiation";3,20358619;"      .";"      .";"";"carbohydrate metabolic process";-3,31199932;"      .";"      ."
159;"RNA polymerase II transcription cofactor activity";3,19566398;"      .";"      .";"";"ARF guanyl-nucleotide exchange factor activity";-3,30632693;"      .";"      ."
160;"frizzled binding";3,18715136;"      .";"      .";"";"response to stimulus";-3,30075727;"      .";"      ."
161;"spliceosomal snRNP assembly";3,16544182;"      .";"      .";"";"syntaxin binding";-3,28766889;"      .";"      ."
162;"positive regulation of cell proliferation";3,16010338;"      .";"      .";"";"voltage-gated potassium channel activity";-3,27745753;"      .";"      ."
163;"snoRNA binding";3,14754315;"      .";"      .";"";"chloride channel activity";-3,27013244;"      .";"      ."
164;"heme biosynthetic process";3,14565412;"      .";"      .";"";"bicarbonate transport";-3,26650095;"      .";"      ."
165;"non-canonical Wnt signaling pathway";3,14337114;"      .";"      .";"";"detection of visible light";-3,2663043;"      .";"      ."
166;"canonical Wnt signaling pathway";3,14230347;"      .";"      .";"";"neurotransmitter transport";-3,26203041;"      .";"      ."
167;"dorsal/ventral pattern formation";3,13768794;"      .";"      .";"";"tricarboxylic acid cycle";-3,25212942;"      .";"      ."
168;"cilium";3,13302871;"      .";"      .";"";"regulation of intracellular pH";-3,24619246;"      .";"      ."
169;"nuclear speck";3,13280362;"      .";"      .";"";"inorganic anion exchanger activity";-3,23135067;"      .";"      ."
170;"U2-type prespliceosome";3,1123583;"      .";"      .";"";"insulin-like growth factor binding";-3,22691477;"      .";"      ."
171;"peripheral nervous system development";3,10908072;"      .";"      .";"";"neuronal cell body";-3,22301382;"      .";"      ."
172;"endonuclease activity";3,10872547;"      .";"      .";"";"anion transmembrane transport";-3,20597896;"      .";"      ."
173;"transcription regulatory region DNA binding";3,10817488;"      .";"      .";"";"antigen processing and presentation";-3,19208126;"      .";"      ."
174;"viral nucleocapsid";3,07519842;"      .";"      .";"";"actin filament organization";-3,17487364;"      .";"      ."
175;"cilium assembly";3,06332675;"      .";"      .";"";"cellular response to hormone stimulus";-3,16143627;"      .";"      ."
176;"double-strand break repair";3,05996101;"      .";"      .";"";"dephosphorylation";-3,14311181;"      .";"      ."
177;"optic nerve development";3,03730368;"      .";"      .";"";"transmembrane transporter activity";-3,14277711;"      .";"      ."
178;"gene silencing by RNA";3,0214314;"      .";"      .";"";"mitophagy";-3,13020926;"      .";"      ."
179;"mitotic spindle";3,01837015;"      .";"      .";"";"trans-Golgi network";-3,12981121;"      .";"      ."
180;"spindle";3,00604794;"      .";"      .";"";"ATP hydrolysis coupled cation transmembrane transport";-3,11387921;"      .";"      ."
181;"exonuclease activity";2,99101477;"      .";"      .";"";"mitochondrial outer membrane";-3,11229384;"      .";"      ."
182;"convergent extension";2,98543611;"      .";"      .";"";"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)";-3,10884933;"      .";"      ."
183;"neural crest cell migration";2,98495801;"      .";"      .";"";"cell";-3,10784668;"      .";"      ."
184;"regulation of RNA splicing";2,9676474;"      .";"      .";"";"negative regulation of protein serine/threonine kinase activity";-3,1048864;"      .";"      ."
185;"double-strand break repair via homologous recombination";2,94774332;"      .";"      .";"";"activation of GTPase activity";-3,10222004;"      .";"      ."
186;"microtubule-based movement";2,94148051;"      .";"      .";"";"secretory granule";-3,09084314;"      .";"      ."
187;"protein dimerization activity";2,93873876;"      .";"      .";"";"excitatory postsynaptic potential";-3,08946786;"      .";"      ."
188;"histone acetyltransferase activity";2,93171548;"      .";"      .";"";"cholesterol metabolic process";-3,08921079;"      .";"      ."
189;"cilium movement";2,91157045;"      .";"      .";"";"FAD binding";-3,08349247;"      .";"      ."
190;"positive regulation of angiogenesis";2,91003446;"      .";"      .";"";"ammonium transmembrane transporter activity";-3,06326779;"      .";"      ."
191;"microtubule organizing center";2,90514859;"      .";"      .";"";"regulation of ARF protein signal transduction";-3,0622897;"      .";"      ."
192;"forebrain development";2,86142032;"      .";"      .";"";"ammonium transmembrane transport";-3,05745178;"      .";"      ."
193;"nucleotidyltransferase activity";2,81472261;"      .";"      .";"";"hydrogen ion transmembrane transport";-3,02488393;"      .";"      ."
194;"bicellular tight junction";2,81050488;"      .";"      .";"";"adaptive immune response";-3,02481633;"      .";"      ."
195;"skeletal muscle cell differentiation";2,80697951;"      .";"      .";"";"potassium ion transport";-3,01748744;"      .";"      ."
196;"neural retina development";2,80407939;"      .";"      .";"";"response to heat";-3,01632748;"      .";"      ."
197;"RNA polymerase II transcription factor activity, sequence-specific DNA binding";2,7840232;"      .";"      .";"";"cellular response to nitrogen starvation";-2,99958255;"      .";"      ."
198;"pseudouridine synthesis";2,78085904;"      .";"      .";"";"positive regulation of GTPase activity";-2,98876829;"      .";"      ."
199;"odontogenesis";2,77157765;"      .";"      .";"";"NAD binding";-2,98473402;"      .";"      ."
200;"tRNA processing";2,76646296;"      .";"      .";"";"steroid hormone receptor activity";-2,98374616;"      .";"      ."
201;"regulation of gene expression";2,74567935;"      .";"      .";"";"chemical synaptic transmission";-2,98005179;"      .";"      ."
202;"positive regulation of Wnt signaling pathway";2,74213597;"      .";"      .";"";"phosphatidylinositol phosphorylation";-2,97150211;"      .";"      ."
203;"neural crest cell development";2,71965113;"      .";"      .";"";"regulation of apoptotic process";-2,97006847;"      .";"      ."
204;"cysteine-type peptidase activity";2,71292303;"      .";"      .";"";"integrin binding";-2,96922827;"      .";"      ."
205;"U2 snRNP";2,70959978;"      .";"      .";"";"steroid hormone mediated signaling pathway";-2,96120074;"      .";"      ."
206;"transcription corepressor activity";2,7086013;"      .";"      .";"";"iron ion transport";-2,95369824;"      .";"      ."
207;"commitment complex";2,70500941;"      .";"      .";"";"cellular oxidant detoxification";-2,94992634;"      .";"      ."
208;"mRNA export from nucleus";2,70403537;"      .";"      .";"";"PDZ domain binding";-2,94860287;"      .";"      ."
209;"embryonic pectoral fin morphogenesis";2,68707402;"      .";"      .";"";"intrinsic apoptotic signaling pathway in response to DNA damage";-2,94735884;"      .";"      ."
210;"adherens junction";2,67817071;"      .";"      .";"";"autophagosome assembly";-2,93744362;"      .";"      ."
211;"convergent extension involved in axis elongation";2,67074215;"      .";"      .";"";"small molecule binding";-2,93555546;"      .";"      ."
212;"transcription elongation from RNA polymerase II promoter";2,66973988;"      .";"      .";"";"striated muscle contraction";-2,93392082;"      .";"      ."
213;"positive regulation of DNA repair";2,66739987;"      .";"      .";"";"vacuolar acidification";-2,93102516;"      .";"      ."
214;"mitotic sister chromatid cohesion";2,66386485;"      .";"      .";"";"regulation of actin filament polymerization";-2,92712312;"      .";"      ."
215;"U4/U6 x U5 tri-snRNP complex";2,65989978;"      .";"      .";"";"potassium ion transmembrane transport";-2,92138419;"      .";"      ."
216;"RNA secondary structure unwinding";2,65872339;"      .";"      .";"";"response to zinc ion";-2,92109848;"      .";"      ."
217;"positive regulation of cell migration";2,6314795;"      .";"      .";"";"response to light stimulus";-2,89419377;"      .";"      ."
218;"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides";2,6286335;"      .";"      .";"";"receptor activity";-2,88977431;"      .";"      ."
219;"nervous system development";2,62777017;"      .";"      .";"";"cysteine-type endopeptidase inhibitor activity";-2,88247333;"      .";"      ."
220;"transcription cofactor activity";2,61658195;"      .";"      .";"";"synaptic vesicle endocytosis";-2,88202232;"      .";"      ."
221;"protein sumoylation";2,60408945;"      .";"      .";"";"mitochondrial inner membrane";-2,88120958;"      .";"      ."
222;"blood vessel morphogenesis";2,59589794;"      .";"      .";"";"mitochondrial membrane";-2,86936389;"      .";"      ."
223;"intracellular ribonucleoprotein complex";2,59546695;"      .";"      .";"";"cAMP binding";-2,85715906;"      .";"      ."
224;"mRNA binding";2,59389618;"      .";"      .";"";"synaptic vesicle membrane";-2,83991564;"      .";"      ."
225;"pronephros development";2,57530026;"      .";"      .";"";"circadian rhythm";-2,83550091;"      .";"      ."
226;"anaphase-promoting complex";2,56128143;"      .";"      .";"";"pre-autophagosomal structure";-2,82685086;"      .";"      ."
227;"tRNA methylation";2,55700247;"      .";"      .";"";"melanosome transport";-2,82347067;"      .";"      ."
228;"preribosome, large subunit precursor";2,55276321;"      .";"      .";"";"deaminase activity";-2,81729095;"      .";"      ."
229;"regulation of Notch signaling pathway";2,54911438;"      .";"      .";"";"substrate-specific transmembrane transporter activity";-2,81321332;"      .";"      ."
230;"cell communication";2,54053851;"      .";"      .";"";"ATPase activity, coupled to transmembrane movement of substances";-2,80116773;"      .";"      ."
231;"posterior lateral line development";2,53960611;"      .";"      .";"";"regulation of cell differentiation";-2,78660375;"      .";"      ."
232;"gastrulation with mouth forming second";2,53504129;"      .";"      .";"";"steroid metabolic process";-2,78593538;"      .";"      ."
233;"regulation of cell morphogenesis";2,52079379;"      .";"      .";"";"mitochondrion";-2,78592424;"      .";"      ."
234;"transcription factor activity, sequence-specific DNA binding";2,51885953;"      .";"      .";"";"molecular_function";-2,77354482;"      .";"      ."
235;"spliceosomal complex assembly";2,5174612;"      .";"      .";"";"cellular amino acid metabolic process";-2,76752102;"      .";"      ."
236;"positive regulation of neuron differentiation";2,51081486;"      .";"      .";"";"copper ion binding";-2,76411978;"      .";"      ."
237;"nuclear chromosome, telomeric region";2,50159627;"      .";"      .";"";"response to activity";-2,75370219;"      .";"      ."
238;"inner ear morphogenesis";2,5013814;"      .";"      .";"";"swimming behavior";-2,74745457;"      .";"      ."
239;"cyclin-dependent protein kinase holoenzyme complex";2,46302816;"      .";"      .";"";"calcium-transporting ATPase activity";-2,73612321;"      .";"      ."
240;"NLS-bearing protein import into nucleus";2,46043141;"      .";"      .";"";"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding";-2,71719287;"      .";"      ."
241;"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)";2,42634449;"      .";"      .";"";"response to virus";-2,7163342;"      .";"      ."
