"Rank";"Upregulated";"GSZ";"p.value";"fdr";".";"Downregulated";"GSZ.";"p.value.";"fdr."
65;"tRNA binding";4,27098385;"      .";"      .";"";"amyloid-beta binding";-5,15467876;"      .";"      ."
66;"chromosome, centromeric region";4,26943959;"      .";"      .";"";"transcription from RNA polymerase II promoter";-5,12301328;"      .";"      ."
67;"structural constituent of ribosome";4,23003994;"      .";"      .";"";"calcium channel activity";-5,1106852;"      .";"      ."
68;"tRNA aminoacylation for protein translation";4,21119976;"      .";"      .";"";"membrane depolarization during action potential";-5,06743557;"      .";"      ."
69;"DNA recombination";4,13234159;"      .";"      .";"";"gluconeogenesis";-5,06555986;"      .";"      ."
70;"translation initiation factor activity";4,07351789;"      .";"      .";"";"high voltage-gated calcium channel activity";-5,05364529;"      .";"      ."
71;"definitive hemopoiesis";4,00104817;"      .";"      .";"";"positive regulation of transcription from RNA polymerase II promoter";-5,05232375;"      .";"      ."
72;"primitive hemopoiesis";3,97330879;"      .";"      .";"";"pigmentation";-4,96989051;"      .";"      ."
73;"DNA helicase activity";3,97158257;"      .";"      .";"";"steroid hormone receptor activity";-4,91976128;"      .";"      ."
74;"chromosome segregation";3,93809896;"      .";"      .";"";"calcium-dependent phospholipid binding";-4,87339661;"      .";"      ."
75;"DNA-dependent DNA replication";3,91123994;"      .";"      .";"";"steroid hormone mediated signaling pathway";-4,86612011;"      .";"      ."
76;"structural constituent of nuclear pore";3,87075694;"      .";"      .";"";"carboxylic acid metabolic process";-4,85221443;"      .";"      ."
77;"snoRNA binding";3,86988015;"      .";"      .";"";"regulation of muscle contraction";-4,83683226;"      .";"      ."
78;"DNA-directed 5'-3' RNA polymerase activity";3,85315289;"      .";"      .";"";"transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding";-4,83466623;"      .";"      ."
79;"damaged DNA binding";3,79855712;"      .";"      .";"";"motor activity";-4,75985131;"      .";"      ."
80;"ATP-dependent DNA helicase activity";3,78710734;"      .";"      .";"";"troponin complex";-4,73821338;"      .";"      ."
81;"condensed chromosome kinetochore";3,78166776;"      .";"      .";"";"photoreceptor activity";-4,73430051;"      .";"      ."
82;"catalytic step 2 spliceosome";3,77114414;"      .";"      .";"";"syntaxin binding";-4,73250004;"      .";"      ."
83;"pseudouridine synthesis";3,71066341;"      .";"      .";"";"secretory granule";-4,71184207;"      .";"      ."
84;"ribosomal large subunit biogenesis";3,67945159;"      .";"      .";"";"regulation of transcription, DNA-templated";-4,7048841;"      .";"      ."
85;"artery development";3,66246965;"      .";"      .";"";"central nervous system development";-4,69545558;"      .";"      ."
86;"spliceosomal complex";3,6408231;"      .";"      .";"";"potassium ion binding";-4,62475347;"      .";"      ."
87;"RNA modification";3,59898711;"      .";"      .";"";"protein dimerization activity";-4,57889415;"      .";"      ."
88;"chromatin binding";3,5526915;"      .";"      .";"";"chemical synaptic transmission";-4,56725426;"      .";"      ."
89;"nucleocytoplasmic transporter activity";3,51996677;"      .";"      .";"";"serine-type endopeptidase inhibitor activity";-4,56097715;"      .";"      ."
90;"pseudouridine synthase activity";3,51523076;"      .";"      .";"";"blood microparticle";-4,55162195;"      .";"      ."
91;"protein transporter activity";3,51156587;"      .";"      .";"";"cholesterol biosynthetic process";-4,54499287;"      .";"      ."
92;"Ran GTPase binding";3,50199198;"      .";"      .";"";"negative regulation of angiogenesis";-4,54097952;"      .";"      ."
93;"mitotic spindle assembly";3,48936361;"      .";"      .";"";"neuron projection development";-4,53488072;"      .";"      ."
94;"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)";3,48810546;"      .";"      .";"";"AMPA glutamate receptor complex";-4,52077813;"      .";"      ."
95;"erythrocyte maturation";3,47972739;"      .";"      .";"";"swimming behavior";-4,50265786;"      .";"      ."
96;"mitotic spindle assembly checkpoint";3,46177361;"      .";"      .";"";"neurotransmitter transport";-4,49679033;"      .";"      ."
97;"nuclear localization sequence binding";3,45543773;"      .";"      .";"";"microtubule cytoskeleton organization";-4,49333947;"      .";"      ."
98;"SMAD protein signal transduction";3,44690136;"      .";"      .";"";"symporter activity";-4,4672367;"      .";"      ."
99;"positive regulation of pathway-restricted SMAD protein phosphorylation";3,43955365;"      .";"      .";"";"microtubule";-4,45613641;"      .";"      ."
100;"transforming growth factor beta receptor binding";3,43955365;"      .";"      .";"";"protein-chromophore linkage";-4,43547203;"      .";"      ."
101;"regulation of MAPK cascade";3,41625171;"      .";"      .";"";"cellular response to xenobiotic stimulus";-4,41505823;"      .";"      ."
102;"mRNA splicing, via spliceosome";3,41252085;"      .";"      .";"";"regeneration";-4,40487617;"      .";"      ."
103;"endoderm development";3,40457903;"      .";"      .";"";"presynapse";-4,40015657;"      .";"      ."
104;"mitochondrion";3,39707868;"      .";"      .";"";"response to mechanical stimulus";-4,37499955;"      .";"      ."
105;"blood vessel morphogenesis";3,38730253;"      .";"      .";"";"neuron projection morphogenesis";-4,36172795;"      .";"      ."
106;"RNA export from nucleus";3,37517208;"      .";"      .";"";"heterotrimeric G-protein complex";-4,3316081;"      .";"      ."
107;"preribosome, large subunit precursor";3,35030178;"      .";"      .";"";"actin nucleation";-4,32534765;"      .";"      ."
108;"eukaryotic translation initiation factor 3 complex";3,28592792;"      .";"      .";"";"oxidation-reduction process";-4,32165254;"      .";"      ."
109;"cytokinesis";3,27834521;"      .";"      .";"";"cholesterol homeostasis";-4,30340106;"      .";"      ."
110;"RNA secondary structure unwinding";3,27506976;"      .";"      .";"";"cellular calcium ion homeostasis";-4,29780708;"      .";"      ."
111;"telomere maintenance";3,21959256;"      .";"      .";"";"brain development";-4,27753807;"      .";"      ."
112;"histone binding";3,21426542;"      .";"      .";"";"calcium-transporting ATPase activity";-4,24278966;"      .";"      ."
113;"G1/S transition of mitotic cell cycle";3,20283357;"      .";"      .";"";"calcium ion-regulated exocytosis of neurotransmitter";-4,22334298;"      .";"      ."
114;"mitotic spindle";3,17482566;"      .";"      .";"";"hypothalamus development";-4,20736892;"      .";"      ."
115;"RNA methylation";3,15125966;"      .";"      .";"";"cholesterol efflux";-4,20218134;"      .";"      ."
116;"rRNA binding";3,11826797;"      .";"      .";"";"axon extension";-4,19996004;"      .";"      ."
117;"nuclear membrane";3,1180129;"      .";"      .";"";"integral component of plasma membrane";-4,18287992;"      .";"      ."
118;"tRNA modification";3,10932745;"      .";"      .";"";"midbrain development";-4,15442529;"      .";"      ."
119;"nucleotidyltransferase activity";3,04942336;"      .";"      .";"";"hindbrain development";-4,09536357;"      .";"      ."
120;"positive regulation of BMP signaling pathway";3,03492865;"      .";"      .";"";"protein binding, bridging";-4,09021186;"      .";"      ."
121;"protein N-linked glycosylation via asparagine";2,9997796;"      .";"      .";"";"aromatic amino acid family metabolic process";-4,01512906;"      .";"      ."
122;"positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway";2,97918247;"      .";"      .";"";"clathrin binding";-3,98072584;"      .";"      ."
123;"positive regulation of Rho protein signal transduction";2,97918247;"      .";"      .";"";"spectrin binding";-3,97210722;"      .";"      ."
124;"tRNA methylation";2,9620326;"      .";"      .";"";"photoreceptor outer segment";-3,86584333;"      .";"      ."
125;"RNA methyltransferase activity";2,94496249;"      .";"      .";"";"cell-cell signaling";-3,85364564;"      .";"      ."
126;"'de novo' protein folding";2,92313215;"      .";"      .";"";"neurogenesis";-3,82856575;"      .";"      ."
127;"cardiac muscle tissue development";2,90321406;"      .";"      .";"";"axon guidance";-3,81020783;"      .";"      ."
128;"3'-5' exonuclease activity";2,90253527;"      .";"      .";"";"phototransduction";-3,7349287;"      .";"      ."
129;"RNA-directed DNA polymerase activity";2,89828108;"      .";"      .";"";"cholesterol transporter activity";-3,69557472;"      .";"      ."
130;"precatalytic spliceosome";2,88975555;"      .";"      .";"";"sodium ion transmembrane transport";-3,69366891;"      .";"      ."
131;"tRNA aminoacylation";2,88176707;"      .";"      .";"";"neuronal cell body";-3,67542927;"      .";"      ."
132;"anaphase-promoting complex";2,86989927;"      .";"      .";"";"negative regulation of protein kinase activity";-3,67339134;"      .";"      ."
133;"mismatch repair";2,85509589;"      .";"      .";"";"negative regulation of insulin receptor signaling pathway";-3,66571158;"      .";"      ."
134;"meiotic cell cycle";2,8326376;"      .";"      .";"";"cholesterol binding";-3,63484051;"      .";"      ."
135;"vascular endothelial growth factor receptor signaling pathway";2,82863269;"      .";"      .";"";"voltage-gated sodium channel complex";-3,60693959;"      .";"      ."
136;"protein folding";2,82751537;"      .";"      .";"";"cell fate specification";-3,60176903;"      .";"      ."
137;"cardiac muscle cell differentiation";2,81528498;"      .";"      .";"";"glutathione transferase activity";-3,59771668;"      .";"      ."
138;"centriole";2,81466116;"      .";"      .";"";"fin regeneration";-3,55295264;"      .";"      ."
139;"protein binding involved in protein folding";2,80975701;"      .";"      .";"";"synaptic vesicle membrane";-3,52171422;"      .";"      ."
140;"transferase activity";2,80929533;"      .";"      .";"";"negative regulation of catalytic activity";-3,4926827;"      .";"      ."
141;"double-strand break repair";2,8007723;"      .";"      .";"";"fin development";-3,49260266;"      .";"      ."
142;"spindle assembly";2,79975931;"      .";"      .";"";"positive regulation of neurogenesis";-3,47973199;"      .";"      ."
143;"chaperonin-containing T-complex";2,78857931;"      .";"      .";"";"protein kinase inhibitor activity";-3,47575044;"      .";"      ."
144;"maturation of SSU-rRNA";2,77147936;"      .";"      .";"";"PDZ domain binding";-3,45374088;"      .";"      ."
145;"response to ionizing radiation";2,75991116;"      .";"      .";"";"transcription, DNA-templated";-3,42604719;"      .";"      ."
146;"base-excision repair";2,75962185;"      .";"      .";"";"kidney development";-3,41779581;"      .";"      ."
147;"transcription factor activity, RNA polymerase II transcription factor recruiting";2,74672606;"      .";"      .";"";"response to light stimulus";-3,41439823;"      .";"      ."
148;"ribosomal large subunit assembly";2,73977424;"      .";"      .";"";"G-protein beta/gamma-subunit complex binding";-3,39032004;"      .";"      ."
149;"NLS-bearing protein import into nucleus";2,73738897;"      .";"      .";"";"guanyl nucleotide binding";-3,39032004;"      .";"      ."
150;"RNA-dependent DNA biosynthetic process";2,72382044;"      .";"      .";"";"cell adhesion molecule binding";-3,37569495;"      .";"      ."
151;"unfolded protein binding";2,71476428;"      .";"      .";"";"actin filament binding";-3,37200895;"      .";"      ."
152;"double-stranded DNA binding";2,71295464;"      .";"      .";"";"cellular response to estrogen stimulus";-3,37163984;"      .";"      ."
153;"positive regulation of cysteine-type endopeptidase activity involved in apoptotic process";2,7089954;"      .";"      .";"";"RNA polymerase II transcription factor activity, sequence-specific DNA binding";-3,36032243;"      .";"      ."
154;"cell development";2,7004781;"      .";"      .";"";"response to activity";-3,35924673;"      .";"      ."
155;"U5 snRNP";2,67863897;"      .";"      .";"";"regulation of gene expression";-3,34251505;"      .";"      ."
156;"determination of pancreatic left/right asymmetry";2,67029638;"      .";"      .";"";"regulation of exocytosis";-3,33442314;"      .";"      ."
157;"histone lysine methylation";2,63829176;"      .";"      .";"";"skeletal muscle contraction";-3,3195586;"      .";"      ."
158;"aminoacyl-tRNA editing activity";2,61111558;"      .";"      .";"";"GABA-A receptor activity";-3,31270217;"      .";"      ."
159;"nucleotide-excision repair";2,60834852;"      .";"      .";"";"heparan sulfate proteoglycan binding";-3,29078776;"      .";"      ."
160;"double-strand break repair via homologous recombination";2,58470872;"      .";"      .";"";"voltage-gated potassium channel complex";-3,2851284;"      .";"      ."
161;"histone-lysine N-methyltransferase activity";2,578799;"      .";"      .";"";"vesicle fusion";-3,28161607;"      .";"      ."
162;"heme binding";2,5787443;"      .";"      .";"";"anterior/posterior pattern specification";-3,27299931;"      .";"      ."
163;"iron-sulfur cluster assembly";2,57088264;"      .";"      .";"";"lipid transporter activity";-3,26078645;"      .";"      ."
164;"ligase activity";2,56675431;"      .";"      .";"";"GABA-A receptor complex";-3,2503923;"      .";"      ."
165;"cyclin-dependent protein kinase holoenzyme complex";2,56051881;"      .";"      .";"";"response to toxic substance";-3,20048761;"      .";"      ."
166;"transcription from RNA polymerase I promoter";2,56019267;"      .";"      .";"";"synaptic vesicle endocytosis";-3,18604377;"      .";"      ."
167;"induction of positive chemotaxis";2,53195264;"      .";"      .";"";"adenylate cyclase-modulating G-protein coupled receptor signaling pathway";-3,17767576;"      .";"      ."
168;"lymphangiogenesis";2,5158942;"      .";"      .";"";"melanocyte differentiation";-3,16951069;"      .";"      ."
169;"thrombin-activated receptor activity";2,51246978;"      .";"      .";"";"ATP hydrolysis coupled cation transmembrane transport";-3,16839695;"      .";"      ."
170;"thrombin-activated receptor signaling pathway";2,51246978;"      .";"      .";"";"signal transduction";-3,15932706;"      .";"      ."
171;"RNA phosphodiester bond hydrolysis, endonucleolytic";2,4944902;"      .";"      .";"";"SNARE complex";-3,15653084;"      .";"      ."
172;"maturation of LSU-rRNA";2,4873816;"      .";"      .";"";"regulation of cytosolic calcium ion concentration";-3,15069575;"      .";"      ."
173;"embryonic viscerocranium morphogenesis";2,48567425;"      .";"      .";"";"vacuolar transport";-3,14603053;"      .";"      ."
174;"mitochondrial transport";2,47440831;"      .";"      .";"";"G-protein coupled photoreceptor activity";-3,14306568;"      .";"      ."
175;"hematopoietic stem cell differentiation";2,41946407;"      .";"      .";"";"negative regulation of JAK-STAT cascade";-3,14100191;"      .";"      ."
176;"positive regulation of angiogenesis";2,41001595;"      .";"      .";"";"melanosome";-3,12584605;"      .";"      ."
177;"embryonic heart tube development";2,40605028;"      .";"      .";"";"actin filament";-3,11975914;"      .";"      ."
178;"DNA-directed RNA polymerase I complex";2,39862566;"      .";"      .";"";"negative regulation of transcription from RNA polymerase II promoter";-3,10763748;"      .";"      ."
179;"RNA polymerase I activity";2,39862566;"      .";"      .";"";"voltage-gated sodium channel activity";-3,10598015;"      .";"      ."
180;"U1 snRNP";2,3808038;"      .";"      .";"";"circadian rhythm";-3,09145979;"      .";"      ."
181;"adrenal gland development";2,37908955;"      .";"      .";"";"transition metal ion binding";-3,08572933;"      .";"      ."
182;"thymus development";2,37447586;"      .";"      .";"";"regulation of cell proliferation";-3,06493582;"      .";"      ."
183;"Kupffer's vesicle development";2,36531684;"      .";"      .";"";"modulation of synaptic transmission";-3,05673318;"      .";"      ."
184;"mRNA processing";2,36393323;"      .";"      .";"";"fructose 6-phosphate metabolic process";-3,0224569;"      .";"      ."
185;"oligosaccharide metabolic process";2,36178136;"      .";"      .";"";"calmodulin binding";-3,00992658;"      .";"      ."
186;"centrosome";2,35667823;"      .";"      .";"";"neurotransmitter:sodium symporter activity";-2,97911523;"      .";"      ."
187;"mitochondrial inner membrane";2,35237904;"      .";"      .";"";"cysteine-type endopeptidase inhibitor activity";-2,96879074;"      .";"      ."
188;"U2-type prespliceosome";2,3480898;"      .";"      .";"";"calcium ion homeostasis";-2,9645952;"      .";"      ."
189;"positive regulation of cyclin-dependent protein serine/threonine kinase activity";2,34666833;"      .";"      .";"";"transferase activity, transferring phosphorus-containing groups";-2,94645463;"      .";"      ."
190;"U2 snRNP";2,31577541;"      .";"      .";"";"catalytic activity";-2,94239574;"      .";"      ."
191;"convergent extension";2,30861493;"      .";"      .";"";"negative regulation of transcription, DNA-templated";-2,92174267;"      .";"      ."
192;"formation of translation preinitiation complex";2,30533195;"      .";"      .";"";"regulation of cytoskeleton organization";-2,91945233;"      .";"      ."
193;"neuron migration";2,28245587;"      .";"      .";"";"actin cytoskeleton";-2,9095996;"      .";"      ."
194;"protein glycosylation";2,27695931;"      .";"      .";"";"chloride transmembrane transport";-2,905818;"      .";"      ."
195;"embryonic heart tube morphogenesis";2,27663945;"      .";"      .";"";"embryonic retina morphogenesis in camera-type eye";-2,89489448;"      .";"      ."
196;"spliceosomal snRNP assembly";2,24842122;"      .";"      .";"";"developmental pigmentation";-2,89063626;"      .";"      ."
197;"GPI anchor biosynthetic process";2,24538468;"      .";"      .";"";"chloride transport";-2,88732206;"      .";"      ."
198;"cytosolic large ribosomal subunit";2,23298233;"      .";"      .";"";"microtubule cytoskeleton";-2,87708348;"      .";"      ."
199;"mesoderm formation";2,22270047;"      .";"      .";"";"photoperiodism";-2,87489771;"      .";"      ."
200;"regulation of translational initiation";2,21858941;"      .";"      .";"";"neuromuscular junction development";-2,87206765;"      .";"      ."
201;"U4/U6 x U5 tri-snRNP complex";2,21848084;"      .";"      .";"";"voltage-gated potassium channel activity";-2,85910793;"      .";"      ."
202;"nucleoplasm";2,20885877;"      .";"      .";"";"transaminase activity";-2,84357207;"      .";"      ."
203;"left/right pattern formation";2,20407625;"      .";"      .";"";"response to xenobiotic stimulus";-2,81801787;"      .";"      ."
204;"mRNA export from nucleus";2,17970234;"      .";"      .";"";"cytoskeleton";-2,81674079;"      .";"      ."
205;"ribosome binding";2,17798565;"      .";"      .";"";"response to stimulus";-2,81638039;"      .";"      ."
206;"mesoderm development";2,17288816;"      .";"      .";"";"cardiac muscle contraction";-2,81013049;"      .";"      ."
207;"fibroblast growth factor receptor signaling pathway";2,17068639;"      .";"      .";"";"collagen trimer";-2,80087146;"      .";"      ."
208;"eukaryotic 48S preinitiation complex";2,1648597;"      .";"      .";"";"dopaminergic neuron differentiation";-2,78774681;"      .";"      ."
209;"RNA polymerase II transcription factor binding";2,16052214;"      .";"      .";"";"endocrine pancreas development";-2,77367017;"      .";"      ."
210;"iron ion binding";2,16045208;"      .";"      .";"";"clathrin-coated vesicle";-2,73146239;"      .";"      ."
211;"transcription from RNA polymerase III promoter";2,14745461;"      .";"      .";"";"sodium channel activity";-2,71049738;"      .";"      ."
212;"gene silencing by RNA";2,1462136;"      .";"      .";"";"potassium ion transmembrane transport";-2,70425572;"      .";"      ."
213;"regulation of translational fidelity";2,13598968;"      .";"      .";"";"vesicle";-2,67263229;"      .";"      ."
214;"eukaryotic 43S preinitiation complex";2,12554318;"      .";"      .";"";"sarcoplasmic reticulum";-2,66989949;"      .";"      ."
215;"nuclear chromosome, telomeric region";2,10710779;"      .";"      .";"";"neuronal action potential";-2,66269685;"      .";"      ."
216;"germ cell migration";2,09145391;"      .";"      .";"";"cytoplasmic vesicle";-2,6507759;"      .";"      ."
217;"DNA damage checkpoint";2,0731121;"      .";"      .";"";"potassium channel activity";-2,64836613;"      .";"      ."
218;"mitochondrial matrix";2,07182173;"      .";"      .";"";"BLOC-1 complex";-2,63925254;"      .";"      ."
219;"sprouting angiogenesis";2,06273332;"      .";"      .";"";"RNA polymerase II regulatory region sequence-specific DNA binding";-2,63897149;"      .";"      ."
220;"P-body";2,05607086;"      .";"      .";"";"protein homodimerization activity";-2,63897008;"      .";"      ."
221;"RNA splicing";2,01262169;"      .";"      .";"";"lipid biosynthetic process";-2,63136629;"      .";"      ."
222;"viral nucleocapsid";2,00007889;"      .";"      .";"";"muscle fiber development";-2,59198457;"      .";"      ."
223;"chromosome, telomeric region";1,99528837;"      .";"      .";"";"inward rectifier potassium channel activity";-2,57654386;"      .";"      ."
224;"transferase activity, transferring acyl groups";1,98595879;"      .";"      .";"";"cartilage development";-2,57643319;"      .";"      ."
225;"vasculature development";1,98571929;"      .";"      .";"";"eye development";-2,57609745;"      .";"      ."
226;"small ribosomal subunit";1,98204111;"      .";"      .";"";"response to cytokine";-2,5664603;"      .";"      ."
227;"endopeptidase activity";1,97533269;"      .";"      .";"";"transmembrane transporter activity";-2,54322248;"      .";"      ."
228;"commitment complex";1,97187938;"      .";"      .";"";"basolateral plasma membrane";-2,54309033;"      .";"      ."
229;"cytosolic small ribosomal subunit";1,97056871;"      .";"      .";"";"dopamine receptor signaling pathway";-2,53910549;"      .";"      ."
230;"spindle organization";1,94365418;"      .";"      .";"";"platelet activation";-2,53617143;"      .";"      ."
231;"DNA integration";1,94288831;"      .";"      .";"";"GTP binding";-2,53071407;"      .";"      ."
232;"regulation of cell adhesion";1,9243379;"      .";"      .";"";"extracellular ligand-gated ion channel activity";-2,51655958;"      .";"      ."
233;"growth factor activity";1,92324476;"      .";"      .";"";"calmodulin-dependent protein kinase activity";-2,50776504;"      .";"      ."
234;"integral component of nuclear inner membrane";1,9215719;"      .";"      .";"";"autophagosome";-2,4924872;"      .";"      ."
235;"determination of liver left/right asymmetry";1,90564349;"      .";"      .";"";"serine-type carboxypeptidase activity";-2,49155756;"      .";"      ."
236;"ATP binding";1,90301994;"      .";"      .";"";"mitochondrial membrane";-2,4863717;"      .";"      ."
237;"defense response";1,88677185;"      .";"      .";"";"SNAP receptor activity";-2,47765095;"      .";"      ."
238;"mitochondrial translation";1,87679576;"      .";"      .";"";"protein domain specific binding";-2,46796069;"      .";"      ."
239;"DNA topological change";1,87575634;"      .";"      .";"";"postsynapse";-2,4676869;"      .";"      ."
