"Rank";"Upregulated";"GSZ";"p.value";"fdr";".";"Downregulated";"GSZ.";"p.value.";"fdr."
25;"cholesterol transporter activity";4,91905901;"      .";"      .";"";"negative regulation of canonical Wnt signaling pathway";-4,57287415;"      .";"      ."
26;"GTPase activity";4,89772763;"      .";"      .";"";"regulation of transcription from RNA polymerase II promoter";-4,55911783;"      .";"      ."
27;"phototransduction";4,84737555;"      .";"      .";"";"nucleosomal DNA binding";-4,27294053;"      .";"      ."
28;"catalytic activity";4,72384703;"      .";"      .";"";"protein binding";-4,24469192;"      .";"      ."
29;"endosome";4,66982841;"      .";"      .";"";"embryonic hemopoiesis";-4,16133421;"      .";"      ."
30;"cytosol";4,64687743;"      .";"      .";"";"centrosome";-4,11718671;"      .";"      ."
31;"lysosome";4,55621993;"      .";"      .";"";"protein kinase activity";-4,1001729;"      .";"      ."
32;"GTP binding";4,5271427;"      .";"      .";"";"axon guidance";-4,05572524;"      .";"      ."
33;"transaminase activity";4,5101993;"      .";"      .";"";"neuron migration";-3,98455692;"      .";"      ."
34;"myosin complex";4,42491562;"      .";"      .";"";"chromatin binding";-3,97712104;"      .";"      ."
35;"nucleoside metabolic process";4,40926161;"      .";"      .";"";"ATP-activated inward rectifier potassium channel activity";-3,9514058;"      .";"      ."
36;"cellular response to estrogen stimulus";4,37214345;"      .";"      .";"";"protein phosphorylation";-3,92437894;"      .";"      ."
37;"glutathione transferase activity";4,25930009;"      .";"      .";"";"membrane depolarization during action potential";-3,87387797;"      .";"      ."
38;"gluconeogenesis";4,24756896;"      .";"      .";"";"transcription, DNA-templated";-3,85364003;"      .";"      ."
39;"photoreceptor outer segment";4,19893829;"      .";"      .";"";"RNA binding";-3,838668;"      .";"      ."
40;"heart contraction";4,06055494;"      .";"      .";"";"retinal ganglion cell axon guidance";-3,77214212;"      .";"      ."
41;"NAD binding";4,05828095;"      .";"      .";"";"high voltage-gated calcium channel activity";-3,71972076;"      .";"      ."
42;"cardiac muscle contraction";4,04490022;"      .";"      .";"";"voltage-gated calcium channel activity";-3,71872827;"      .";"      ."
43;"peroxisome";3,99964298;"      .";"      .";"";"Wnt-protein binding";-3,70177268;"      .";"      ."
44;"iron-sulfur cluster binding";3,97583155;"      .";"      .";"";"voltage-gated calcium channel complex";-3,67058387;"      .";"      ."
45;"G-protein coupled photoreceptor activity";3,96931125;"      .";"      .";"";"cell morphogenesis";-3,66666458;"      .";"      ."
46;"skeletal muscle contraction";3,96748026;"      .";"      .";"";"heme biosynthetic process";-3,63539149;"      .";"      ."
47;"cysteine-type endopeptidase inhibitor activity";3,92269658;"      .";"      .";"";"ephrin receptor activity";-3,62921185;"      .";"      ."
48;"transmembrane transporter activity";3,91497828;"      .";"      .";"";"myeloid cell differentiation";-3,6290847;"      .";"      ."
49;"visual perception";3,90224073;"      .";"      .";"";"Wnt signaling pathway";-3,62703851;"      .";"      ."
50;"endomembrane system";3,89616063;"      .";"      .";"";"transcription from RNA polymerase II promoter";-3,61762136;"      .";"      ."
51;"electron carrier activity";3,86323015;"      .";"      .";"";"RNA polymerase II transcription factor activity, sequence-specific DNA binding";-3,61588073;"      .";"      ."
52;"small molecule binding";3,78810992;"      .";"      .";"";"lymphangiogenesis";-3,60096157;"      .";"      ."
53;"circadian regulation of gene expression";3,75486234;"      .";"      .";"";"cell development";-3,59656452;"      .";"      ."
54;"GTP biosynthetic process";3,75325028;"      .";"      .";"";"canonical Wnt signaling pathway";-3,56266993;"      .";"      ."
55;"trans-Golgi network";3,72436997;"      .";"      .";"";"cell-cell signaling";-3,55503452;"      .";"      ."
56;"2 iron, 2 sulfur cluster binding";3,64336667;"      .";"      .";"";"cyclin-dependent protein kinase holoenzyme complex";-3,54450398;"      .";"      ."
57;"melanosome";3,58650909;"      .";"      .";"";"histone-lysine N-methyltransferase activity";-3,50343417;"      .";"      ."
58;"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor";3,52112139;"      .";"      .";"";"plasma membrane";-3,47159717;"      .";"      ."
59;"endosome membrane";3,51675743;"      .";"      .";"";"cell differentiation";-3,43792023;"      .";"      ."
60;"substrate-specific transmembrane transporter activity";3,50254354;"      .";"      .";"";"potassium ion transport";-3,42165291;"      .";"      ."
61;"pyridoxal phosphate binding";3,45356454;"      .";"      .";"";"cerebellum development";-3,41140766;"      .";"      ."
62;"sodium-independent organic anion transmembrane transporter activity";3,44025158;"      .";"      .";"";"positive regulation of BMP signaling pathway";-3,3977447;"      .";"      ."
63;"sodium-independent organic anion transport";3,44025158;"      .";"      .";"";"ion channel activity";-3,35516314;"      .";"      ."
64;"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen";3,42204559;"      .";"      .";"";"transcription regulatory region DNA binding";-3,32186543;"      .";"      ."
65;"response to cadmium ion";3,39573499;"      .";"      .";"";"potassium ion import";-3,30783106;"      .";"      ."
66;"flavin adenine dinucleotide binding";3,3784418;"      .";"      .";"";"protein tyrosine kinase activity";-3,29002505;"      .";"      ."
67;"antigen processing and presentation";3,34817097;"      .";"      .";"";"beta-catenin binding";-3,27132595;"      .";"      ."
68;"nucleoside diphosphate kinase activity";3,34185608;"      .";"      .";"";"embryonic viscerocranium morphogenesis";-3,25251763;"      .";"      ."
69;"nucleoside diphosphate phosphorylation";3,34185608;"      .";"      .";"";"peripheral nervous system neuron axonogenesis";-3,20363516;"      .";"      ."
70;"purine nucleotide biosynthetic process";3,31435779;"      .";"      .";"";"hindbrain development";-3,18461723;"      .";"      ."
71;"ATP synthesis coupled proton transport";3,26793523;"      .";"      .";"";"regulation of MAPK cascade";-3,18220208;"      .";"      ."
72;"vesicle organization";3,2653171;"      .";"      .";"";"anatomical structure morphogenesis";-3,16031718;"      .";"      ."
73;"response to bacterium";3,2565817;"      .";"      .";"";"ATP binding";-3,15141742;"      .";"      ."
74;"actin binding";3,25239361;"      .";"      .";"";"semicircular canal morphogenesis";-3,13474001;"      .";"      ."
75;"tricarboxylic acid cycle";3,24987578;"      .";"      .";"";"peptidyl-tyrosine phosphorylation";-3,11941204;"      .";"      ."
76;"dioxygenase activity";3,23949426;"      .";"      .";"";"extracellular matrix";-3,08094205;"      .";"      ."
77;"hydrogen ion transmembrane transporter activity";3,239204;"      .";"      .";"";"calmodulin binding";-3,06605712;"      .";"      ."
78;"detection of visible light";3,20879223;"      .";"      .";"";"Wnt-activated receptor activity";-3,0630209;"      .";"      ."
79;"protein binding, bridging";3,20702412;"      .";"      .";"";"positive regulation of transcription from RNA polymerase II promoter";-3,05642327;"      .";"      ."
80;"vacuolar transport";3,19677576;"      .";"      .";"";"transmembrane signaling receptor activity";-3,0507168;"      .";"      ."
81;"molecular_function";3,18381783;"      .";"      .";"";"floor plate formation";-3,04121021;"      .";"      ."
82;"UTP biosynthetic process";3,18172876;"      .";"      .";"";"determination of liver left/right asymmetry";-3,02876885;"      .";"      ."
83;"serine-type endopeptidase inhibitor activity";3,18093799;"      .";"      .";"";"ephrin receptor binding";-3,02348449;"      .";"      ."
84;"ATP hydrolysis coupled proton transport";3,1803203;"      .";"      .";"";"cell surface receptor signaling pathway";-3,01087804;"      .";"      ."
85;"proteolysis involved in cellular protein catabolic process";3,17755842;"      .";"      .";"";"positive regulation of pathway-restricted SMAD protein phosphorylation";-3,00609271;"      .";"      ."
86;"carboxypeptidase activity";3,17137957;"      .";"      .";"";"transforming growth factor beta receptor binding";-3,00609271;"      .";"      ."
87;"extrinsic component of membrane";3,13804324;"      .";"      .";"";"chromatin";-2,99678255;"      .";"      ."
88;"melanosome organization";3,08039879;"      .";"      .";"";"smoothened signaling pathway";-2,98779037;"      .";"      ."
89;"cytokine-mediated signaling pathway";3,05804708;"      .";"      .";"";"SMAD protein signal transduction";-2,98769535;"      .";"      ."
90;"response to stimulus";3,05410933;"      .";"      .";"";"inward rectifier potassium channel activity";-2,97879246;"      .";"      ."
91;"mitochondrion";3,05194656;"      .";"      .";"";"non-canonical Wnt signaling pathway";-2,97569171;"      .";"      ."
92;"cellular calcium ion homeostasis";3,05102211;"      .";"      .";"";"bicellular tight junction";-2,97238872;"      .";"      ."
93;"steroid hydroxylase activity";3,03952639;"      .";"      .";"";"dorsal/ventral pattern formation";-2,94189908;"      .";"      ."
94;"CTP biosynthetic process";3,02997488;"      .";"      .";"";"kinetochore";-2,92245388;"      .";"      ."
95;"melanosome transport";3,02850934;"      .";"      .";"";"cartilage development";-2,92157926;"      .";"      ."
96;"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides";3,02703582;"      .";"      .";"";"anterior/posterior pattern specification";-2,9016967;"      .";"      ."
97;"aromatic amino acid family metabolic process";3,02241175;"      .";"      .";"";"convergent extension";-2,8625189;"      .";"      ."
98;"amyloid-beta binding";3,01150946;"      .";"      .";"";"brain development";-2,85505588;"      .";"      ."
99;"monooxygenase activity";2,96104544;"      .";"      .";"";"G1/S transition of mitotic cell cycle";-2,81454682;"      .";"      ."
100;"lipid transporter activity";2,94080084;"      .";"      .";"";"adherens junction";-2,81230734;"      .";"      ."
101;"cellular response to xenobiotic stimulus";2,93063372;"      .";"      .";"";"regulation of small GTPase mediated signal transduction";-2,80732034;"      .";"      ."
102;"proton-transporting ATPase activity, rotational mechanism";2,92205414;"      .";"      .";"";"carbohydrate transport";-2,8052794;"      .";"      ."
103;"antioxidant activity";2,91477092;"      .";"      .";"";"regulation of canonical Wnt signaling pathway";-2,76895851;"      .";"      ."
104;"4 iron, 4 sulfur cluster binding";2,91445036;"      .";"      .";"";"hyaluronic acid binding";-2,7595021;"      .";"      ."
105;"glutathione peroxidase activity";2,89505533;"      .";"      .";"";"calcium ion binding";-2,75349447;"      .";"      ."
106;"cellular oxidant detoxification";2,88815688;"      .";"      .";"";"positive regulation of cyclin-dependent protein serine/threonine kinase activity";-2,74360802;"      .";"      ."
107;"iron ion transport";2,85185345;"      .";"      .";"";"mitotic spindle assembly";-2,74076129;"      .";"      ."
108;"cytokine receptor activity";2,82971566;"      .";"      .";"";"sprouting angiogenesis";-2,73758039;"      .";"      ."
109;"iron ion binding";2,80153191;"      .";"      .";"";"motor neuron axon guidance";-2,7261255;"      .";"      ."
110;"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)";2,79422231;"      .";"      .";"";"Notch signaling pathway";-2,68850898;"      .";"      ."
111;"SNARE complex";2,78341646;"      .";"      .";"";"integral component of membrane";-2,68351489;"      .";"      ."
112;"vesicle";2,76995806;"      .";"      .";"";"defense response";-2,66167844;"      .";"      ."
113;"acyl-CoA dehydrogenase activity";2,7526253;"      .";"      .";"";"negative regulation of BMP signaling pathway";-2,65833518;"      .";"      ."
114;"extracellular region";2,72880503;"      .";"      .";"";"positive regulation of Wnt signaling pathway";-2,65146761;"      .";"      ."
115;"intermediate filament";2,72510882;"      .";"      .";"";"actomyosin structure organization";-2,63948497;"      .";"      ."
116;"blood coagulation";2,67740182;"      .";"      .";"";"integral component of plasma membrane";-2,63948028;"      .";"      ."
117;"regulation of mitotic nuclear division";2,64205383;"      .";"      .";"";"primitive erythrocyte differentiation";-2,63224254;"      .";"      ."
118;"ferric iron binding";2,62561034;"      .";"      .";"";"mitotic sister chromatid segregation";-2,6309794;"      .";"      ."
119;"NAD biosynthetic process";2,60972389;"      .";"      .";"";"endocrine pancreas development";-2,62396992;"      .";"      ."
120;"fructose metabolic process";2,59233379;"      .";"      .";"";"embryonic camera-type eye development";-2,62084526;"      .";"      ."
121;"polysaccharide binding";2,56916182;"      .";"      .";"";"establishment or maintenance of epithelial cell apical/basal polarity";-2,61615005;"      .";"      ."
122;"defense response to bacterium";2,55958099;"      .";"      .";"";"ion transport";-2,60737716;"      .";"      ."
123;"negative regulation of insulin receptor signaling pathway";2,53707985;"      .";"      .";"";"calcium-activated potassium channel activity";-2,58213017;"      .";"      ."
124;"lyase activity";2,52892938;"      .";"      .";"";"protein tyrosine phosphatase activity";-2,57554464;"      .";"      ."
125;"immune response";2,52551439;"      .";"      .";"";"regulation of gene expression";-2,57317748;"      .";"      ."
126;"heterotrimeric G-protein complex";2,50705101;"      .";"      .";"";"peptidyl-tyrosine dephosphorylation";-2,56986769;"      .";"      ."
127;"secretory granule";2,49639881;"      .";"      .";"";"sodium ion transport";-2,56753947;"      .";"      ."
128;"regulation of actin filament polymerization";2,48709952;"      .";"      .";"";"embryonic pectoral fin morphogenesis";-2,56392182;"      .";"      ."
129;"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds";2,48097425;"      .";"      .";"";"protein import into nucleus";-2,56321682;"      .";"      ."
130;"NAD+ ADP-ribosyltransferase activity";2,44352412;"      .";"      .";"";"transcription factor complex";-2,5571072;"      .";"      ."
131;"cardiac muscle tissue development";2,44172467;"      .";"      .";"";"protein dephosphorylation";-2,55403506;"      .";"      ."
132;"response to stress";2,44131757;"      .";"      .";"";"spinal cord motor neuron differentiation";-2,53849553;"      .";"      ."
133;"protein transport";2,42009377;"      .";"      .";"";"embryonic neurocranium morphogenesis";-2,53011112;"      .";"      ."
134;"response to copper ion";2,39397775;"      .";"      .";"";"histone lysine methylation";-2,52702608;"      .";"      ."
135;"extracellular space";2,38070807;"      .";"      .";"";"protein serine/threonine kinase activity";-2,526754;"      .";"      ."
136;"O-acyltransferase activity";2,37248531;"      .";"      .";"";"base-excision repair";-2,52582321;"      .";"      ."
137;"lipid metabolic process";2,37092395;"      .";"      .";"";"neuron differentiation";-2,51822653;"      .";"      ."
138;"motor activity";2,363914;"      .";"      .";"";"basement membrane";-2,484808;"      .";"      ."
139;"BLOC-1 complex";2,35523044;"      .";"      .";"";"semaphorin-plexin signaling pathway";-2,4835074;"      .";"      ."
140;"aspartic-type endopeptidase activity";2,34830427;"      .";"      .";"";"semaphorin receptor activity";-2,4835074;"      .";"      ."
141;"response to xenobiotic stimulus";2,33593199;"      .";"      .";"";"microtubule-based movement";-2,48090957;"      .";"      ."
142;"connexin complex";2,3335027;"      .";"      .";"";"cytoskeleton";-2,47694409;"      .";"      ."
143;"extrinsic apoptotic signaling pathway in absence of ligand";2,30437086;"      .";"      .";"";"synapse";-2,47551269;"      .";"      ."
144;"platelet activation";2,29988631;"      .";"      .";"";"neuropilin binding";-2,461934;"      .";"      ."
145;"biological_process";2,294896;"      .";"      .";"";"adenohypophysis development";-2,46187999;"      .";"      ."
146;"nucleotide biosynthetic process";2,28614643;"      .";"      .";"";"midbrain development";-2,43890508;"      .";"      ."
147;"isomerase activity";2,2757121;"      .";"      .";"";"microtubule motor activity";-2,43590897;"      .";"      ."
148;"vacuolar acidification";2,25715891;"      .";"      .";"";"pectoral fin development";-2,42599438;"      .";"      ."
149;"manganese ion binding";2,24813911;"      .";"      .";"";"MAP kinase kinase kinase activity";-2,4127895;"      .";"      ."
150;"water transmembrane transporter activity";2,23781057;"      .";"      .";"";"extracellular ligand-gated ion channel activity";-2,40105818;"      .";"      ."
151;"gap junction";2,23483052;"      .";"      .";"";"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding";-2,38291597;"      .";"      ."
152;"cell";2,23368237;"      .";"      .";"";"hematopoietic progenitor cell differentiation";-2,38237285;"      .";"      ."
153;"peptidase activity";2,23092086;"      .";"      .";"";"ATP-dependent RNA helicase activity";-2,37983944;"      .";"      ."
154;"intracellular protein transport";2,21338393;"      .";"      .";"";"DNA replication initiation";-2,36867901;"      .";"      ."
155;"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen";2,20768124;"      .";"      .";"";"neural crest cell migration";-2,35842454;"      .";"      ."
156;"autophagosome assembly";2,16912948;"      .";"      .";"";"mRNA splicing, via spliceosome";-2,35783902;"      .";"      ."
157;"glycogen metabolic process";2,16687421;"      .";"      .";"";"closure of optic fissure";-2,3506958;"      .";"      ."
158;"hydrolase activity, acting on ester bonds";2,15569474;"      .";"      .";"";"positive regulation of cell proliferation";-2,34672787;"      .";"      ."
159;"SNAP receptor activity";2,13205383;"      .";"      .";"";"angiogenesis";-2,3412423;"      .";"      ."
160;"activation of MAPKKK activity";2,12179585;"      .";"      .";"";"neuron development";-2,33275386;"      .";"      ."
161;"regulation of heart contraction";2,1209981;"      .";"      .";"";"kinase activity";-2,31628255;"      .";"      ."
162;"response to methylmercury";2,11997811;"      .";"      .";"";"vascular endothelial growth factor receptor signaling pathway";-2,29919347;"      .";"      ."
163;"melanocyte differentiation";2,09925006;"      .";"      .";"";"exocrine pancreas development";-2,28549645;"      .";"      ."
164;"oxalate transmembrane transporter activity";2,09533348;"      .";"      .";"";"ventral spinal cord interneuron differentiation";-2,27971216;"      .";"      ."
165;"oxalate transport";2,09533348;"      .";"      .";"";"microtubule organizing center";-2,27662147;"      .";"      ."
166;"water transport";2,08882784;"      .";"      .";"";"regulation of postsynaptic membrane potential";-2,26905917;"      .";"      ."
167;"cellular response to hormone stimulus";2,0790134;"      .";"      .";"";"protein ubiquitination involved in ubiquitin-dependent protein catabolic process";-2,26374669;"      .";"      ."
168;"iron ion homeostasis";2,07537748;"      .";"      .";"";"transmembrane receptor protein tyrosine kinase activity";-2,26165398;"      .";"      ."
169;"Rab GTPase binding";2,0647259;"      .";"      .";"";"histone acetyltransferase activity";-2,24355789;"      .";"      ."
170;"axon regeneration";2,04793472;"      .";"      .";"";"thrombocyte differentiation";-2,23516996;"      .";"      ."
171;"actin filament polymerization";2,04490383;"      .";"      .";"";"RNA export from nucleus";-2,22726004;"      .";"      ."
172;"respiratory chain";2,03190065;"      .";"      .";"";"miRNA mediated inhibition of translation";-2,21183614;"      .";"      ."
173;"oxidoreductase activity, acting on the CH-CH group of donors";2,02825058;"      .";"      .";"";"nuclear localization sequence binding";-2,2116831;"      .";"      ."
174;"response to toxic substance";2,02098475;"      .";"      .";"";"histone acetylation";-2,19585148;"      .";"      ."
175;"epiboly involved in gastrulation with mouth forming second";2,01830313;"      .";"      .";"";"ion channel binding";-2,1936673;"      .";"      ."
176;"negative regulation of neuron apoptotic process";2,01089171;"      .";"      .";"";"chromatin silencing";-2,18766789;"      .";"      ."
177;"cell redox homeostasis";2,01068373;"      .";"      .";"";"nucleocytoplasmic transporter activity";-2,18726639;"      .";"      ."
178;"actin filament binding";2,00860195;"      .";"      .";"";"extracellular matrix structural constituent";-2,18687219;"      .";"      ."
179;"protein catabolic process";2,00813733;"      .";"      .";"";"activation of MAPKK activity";-2,17812777;"      .";"      ."
180;"anion:anion antiporter activity";1,99460287;"      .";"      .";"";"modulation of synaptic transmission";-2,17735336;"      .";"      ."
181;"hydrolase activity";1,99268351;"      .";"      .";"";"cell projection";-2,16047765;"      .";"      ."
182;"autophagy";1,96861081;"      .";"      .";"";"germ cell migration";-2,15466957;"      .";"      ."
183;"cytosolic large ribosomal subunit";1,96324057;"      .";"      .";"";"phospholipid-translocating ATPase activity";-2,15431696;"      .";"      ."
184;"proteolysis";1,95141418;"      .";"      .";"";"phospholipid translocation";-2,15431696;"      .";"      ."
185;"carboxylic acid metabolic process";1,95102628;"      .";"      .";"";"BMP signaling pathway";-2,14825359;"      .";"      ."
186;"mitochondrial electron transport, ubiquinol to cytochrome c";1,94673819;"      .";"      .";"";"acetylgalactosaminyltransferase activity";-2,14699431;"      .";"      ."
187;"fatty acid beta-oxidation";1,93816737;"      .";"      .";"";"pancreas development";-2,14415408;"      .";"      ."
188;"vesicle docking";1,91938249;"      .";"      .";"";"phosphorylation";-2,12996534;"      .";"      ."
189;"developmental pigmentation";1,9101841;"      .";"      .";"";"regulation of neurogenesis";-2,12766087;"      .";"      ."
190;"mitochondrial inner membrane";1,90952085;"      .";"      .";"";"calcium ion transmembrane transport";-2,1263044;"      .";"      ."
191;"Arp2/3 complex-mediated actin nucleation";1,90426992;"      .";"      .";"";"neuronal action potential";-2,11701349;"      .";"      ."
192;"response to heat";1,90084932;"      .";"      .";"";"nuclear membrane";-2,1106781;"      .";"      ."
193;"structural constituent of ribosome";1,89798699;"      .";"      .";"";"structural constituent of cytoskeleton";-2,09977106;"      .";"      ."
194;"response to oxidative stress";1,89296708;"      .";"      .";"";"zinc ion binding";-2,08551063;"      .";"      ."
195;"vesicle-mediated transport";1,88339936;"      .";"      .";"";"gastrulation with mouth forming second";-2,08363379;"      .";"      ."
196;"autophagosome";1,8809896;"      .";"      .";"";"transcription from RNA polymerase III promoter";-2,07254361;"      .";"      ."
197;"ribosome";1,88061819;"      .";"      .";"";"voltage-gated sodium channel complex";-2,06572542;"      .";"      ."
198;"structural constituent of muscle";1,87866452;"      .";"      .";"";"peptide catabolic process";-2,05096895;"      .";"      ."
199;"response to cytokine";1,87003782;"      .";"      .";"";"fin morphogenesis";-2,04605323;"      .";"      ."
200;"endoplasmic reticulum";1,86465049;"      .";"      .";"";"definitive hemopoiesis";-2,03998624;"      .";"      ."
201;"proton transport";1,85825332;"      .";"      .";"";"amino acid transmembrane transport";-2,0362921;"      .";"      ."
202;"peptide cross-linking";1,85209866;"      .";"      .";"";"regulation of pH";-2,03569453;"      .";"      ."
203;"protein-glutamine gamma-glutamyltransferase activity";1,85209866;"      .";"      .";"";"bicellular tight junction assembly";-2,02508192;"      .";"      ."
204;"sulfate transmembrane transport";1,83426047;"      .";"      .";"";"mitotic spindle assembly checkpoint";-2,01807653;"      .";"      ."
205;"sulfate transmembrane transporter activity";1,83426047;"      .";"      .";"";"lens development in camera-type eye";-2,01400113;"      .";"      ."
206;"proton-transporting V-type ATPase, V1 domain";1,82150064;"      .";"      .";"";"potassium channel activity";-2,00501471;"      .";"      ."
207;"cysteine-type peptidase activity";1,82081671;"      .";"      .";"";"transmembrane receptor protein tyrosine kinase signaling pathway";-2,00398176;"      .";"      ."
208;"mitochondrial respiratory chain complex I";1,79494312;"      .";"      .";"";"phospholipid transport";-2,00143626;"      .";"      ."
209;"sulfate transport";1,79291909;"      .";"      .";"";"regulation of cell morphogenesis";-1,9917007;"      .";"      ."
210;"sphingolipid metabolic process";1,79218884;"      .";"      .";"";"nuclear speck";-1,98148792;"      .";"      ."
211;"multicellular organismal response to stress";1,79185581;"      .";"      .";"";"histone acetyltransferase complex";-1,97274266;"      .";"      ."
212;"inositol-1,4,5-trisphosphate 3-kinase activity";1,78547461;"      .";"      .";"";"negative chemotaxis";-1,95489836;"      .";"      ."
213;"secondary active sulfate transmembrane transporter activity";1,78021824;"      .";"      .";"";"guanyl-nucleotide exchange factor activity";-1,95469614;"      .";"      ."
214;"translation";1,77020283;"      .";"      .";"";"growth factor activity";-1,9510957;"      .";"      ."
215;"hormone-mediated signaling pathway";1,75980387;"      .";"      .";"";"RNA polymerase II transcription factor binding";-1,94284474;"      .";"      ."
216;"cysteine-type endopeptidase activity";1,75504126;"      .";"      .";"";"mitotic cell cycle";-1,92207466;"      .";"      ."
217;"hormone activity";1,75199216;"      .";"      .";"";"DNA replication";-1,9144603;"      .";"      ."
218;"phosphatidylinositol binding";1,74466438;"      .";"      .";"";"voltage-gated potassium channel activity";-1,91361967;"      .";"      ."
219;"endosomal transport";1,74189417;"      .";"      .";"";"transcription coactivator activity";-1,91208552;"      .";"      ."
220;"response to activity";1,735812;"      .";"      .";"";"intrahepatic bile duct development";-1,90701512;"      .";"      ."
221;"regulation of endocytosis";1,73278071;"      .";"      .";"";"ubiquitin-protein transferase activity";-1,90308111;"      .";"      ."
222;"actin filament organization";1,71821879;"      .";"      .";"";"helicase activity";-1,90301678;"      .";"      ."
223;"actin nucleation";1,70840692;"      .";"      .";"";"glomerular visceral epithelial cell development";-1,89937976;"      .";"      ."
224;"receptor binding";1,70065978;"      .";"      .";"";"dynein complex";-1,89690023;"      .";"      ."
225;"intracellular receptor signaling pathway";1,68795732;"      .";"      .";"";"positive regulation of cysteine-type endopeptidase activity involved in apoptotic process";-1,89671075;"      .";"      ."
226;"syntaxin binding";1,68395415;"      .";"      .";"";"positive regulation of DNA repair";-1,89228027;"      .";"      ."
227;"circadian rhythm";1,68372083;"      .";"      .";"";"AMPA glutamate receptor complex";-1,89159963;"      .";"      ."
228;"striated muscle myosin thick filament assembly";1,67925709;"      .";"      .";"";"metalloendopeptidase activity";-1,8910685;"      .";"      ."
229;"glycolytic process";1,66651293;"      .";"      .";"";"fibroblast growth factor receptor signaling pathway";-1,88840951;"      .";"      ."
230;"G-protein beta/gamma-subunit complex binding";1,66492672;"      .";"      .";"";"calcium channel activity";-1,86918464;"      .";"      ."
231;"guanyl nucleotide binding";1,66492672;"      .";"      .";"";"amino acid transmembrane transporter activity";-1,85997936;"      .";"      ."
232;"actin filament";1,66362761;"      .";"      .";"";"potassium ion transmembrane transport";-1,85997307;"      .";"      ."
233;"late endosome membrane";1,65680951;"      .";"      .";"";"retina development in camera-type eye";-1,85913636;"      .";"      ."
234;"endoplasmic reticulum membrane";1,65046164;"      .";"      .";"";"posterior lateral line neuromast primordium migration";-1,85738794;"      .";"      ."
235;"neutrophil chemotaxis";1,64390454;"      .";"      .";"";"transferase activity";-1,84215619;"      .";"      ."
