"";"Rank";"ID";"Symbol";"mean expression";"SD";"max delta e";"min delta e";"correlation";"->t.score";"->p.value";"Metagene";"Chromosome";"Description"
"ENSDARG00000076844";11;"ENSDARG00000076844";"zgc:162150";8,75361882398589;4,7810552429627;4,43983527736594;-6,92009932781053;0,979259127473711;19,3327119504449;"8.06910094297564e-13      .";"1 x 1";"16 NA";"zgc:162150 [Source:ZFIN;Acc:ZDB-GENE-070410-23]"
"ENSDARG00000011400";12;"ENSDARG00000011400";"tnnc1a";6,72940693416142;3,45680146948272;4,42048654527134;-4,69804695269409;0,66494720044884;3,56115022847159;"0.00130221701170274      .";"4 x 1";"23 NA";"troponin C type 1a (slow) [Source:ZFIN;Acc:ZDB-GENE-030523-1]"
"ENSDARG00000025912";13;"ENSDARG00000025912";"bscl2l";9,57387434334224;4,6706969035437;4,40386402899848;-6,50574948382095;0,990360854745251;28,6001482343149;"1.77635683940025e-15      .";"1 x 1";"14 NA";"Bernardinelli-Seip congenital lipodystrophy 2, like [Source:ZFIN;Acc:ZDB-GENE-050320-130]"
"ENSDARG00000100719";14;"ENSDARG00000100719";"uraha";7,45241564229428;4,00835308733386;4,39803791309652;-5,48490402575649;0,97451523126373;17,3771291996036;"4.12991862930312e-12      .";"1 x 1";"18 NA";"urate (5-hydroxyiso-) hydrolase a [Source:ZFIN;Acc:ZDB-GENE-060825-253]"
"ENSDARG00000058553";15;"ENSDARG00000058553";"sprb";7,46565225901544;3,77323842147216;4,38696829974965;-5,44526576226385;0,969341503777401;15,779776872342;"1.78249637272643e-11      .";"1 x 1";"8 NA";"sepiapterin reductase b [Source:ZFIN;Acc:ZDB-GENE-070719-1]"
"ENSDARG00000045269";16;"ENSDARG00000045269";"";11,1617202977558;3,52701633651836;4,38297267954974;-5,44157449664962;0,944264771458773;11,4739032092537;"1.96411320541046e-09      .";"1 x 1";"12 NA";"6-pyruvoyltetrahydropterin synthase [Source:ZFIN;Acc:ZDB-GENE-070615-3]"
"ENSDARG00000056028";17;"ENSDARG00000056028";"slc22a7a";11,0559821937813;4,64100929949875;4,33609537614469;-7,45668120546079;0,977610197403239;18,5836165459011;"1.48014933643026e-12      .";"1 x 1";"11 NA";"solute carrier family 22 (organic anion transporter), member 7a [Source:ZFIN;Acc:ZDB-GENE-050506-52]"
"ENSDARG00000032976";18;"ENSDARG00000032976";"cmlc1";8,30665621164561;3,70885268749854;4,32242738105974;-6,44488103472253;0,733234513087718;4,31329741634589;"0.000267806909525992      .";"3 x 1";"5 NA";"cardiac myosin light chain-1 [Source:ZFIN;Acc:ZDB-GENE-030522-1]"
"ENSDARG00000029894";19;"ENSDARG00000029894";"slc2a15a";9,71703427991723;4,10632156575538;4,31110043593335;-6,33849339230626;0,949446270821221;12,0975701909074;"9.14767372961478e-10      .";"1 x 1";"13 NA";"solute carrier family 2 (facilitated glucose transporter), member 15a [Source:ZFIN;Acc:ZDB-GENE-060531-109]"
"ENSDARG00000013598";20;"ENSDARG00000013598";"tnfb";6,83120028652271;3,08514083289119;4,30028456567685;-4,53736247109121;0,792048219042645;5,18985764398649;"4.47103336306265e-05      .";"1 x 3";"15 NA";"tumor necrosis factor b (TNF superfamily, member 2) [Source:ZFIN;Acc:ZDB-GENE-050601-2]"
"ENSDARG00000028257";21;"ENSDARG00000028257";"cyb561a3b";6,27827546780602;3,60405172341934;4,29118334403811;-4,58111937414769;0,983356125002673;21,649269410921;"1.40554234917545e-13      .";"1 x 1";"21 NA";"cytochrome b561 family, member A3b [Source:ZFIN;Acc:ZDB-GENE-091204-222]"
"ENSDARG00000068876";22;"ENSDARG00000068876";"zgc:153031";7,31449769453459;3,85886985363717;4,28808009977214;-5,31974738927456;0,972733192623977;16,7765403556509;"7.05235869702392e-12      .";"1 x 1";"18 NA";"zgc:153031 [Source:ZFIN;Acc:ZDB-GENE-060929-1190]"
"ENSDARG00000071475";23;"ENSDARG00000071475";"aox5";11,6859646144294;4,28337617844696;4,28797183858117;-6,62320092031971;0,955253332374083;12,9180418242817;"3.51053408564894e-10      .";"1 x 1";"22 NA";"aldehyde oxidase 5 [Source:ZFIN;Acc:ZDB-GENE-001205-2]"
"ENSDARG00000101324";24;"ENSDARG00000101324";"apoa1b";10,1879808897838;2,91821427529643;4,287360791877;-6,22659417849153;0,771280760300011;4,84704930297879;"8.91953167543313e-05      .";"1 x 4";"15 NA";"apolipoprotein A-Ib [Source:ZFIN;Acc:ZDB-GENE-050302-172]"
"ENSDARG00000103789";25;"ENSDARG00000103789";"tmem130";8,58827926905333;4,41366852002649;4,28612627863159;-5,95447759253221;0,974473292997151;17,3622859156406;"4.18398649060236e-12      .";"1 x 1";"12 NA";"transmembrane protein 130 [Source:ZFIN;Acc:ZDB-GENE-080204-23]"
"ENSDARG00000024189";26;"ENSDARG00000024189";"pnocb";5,18657973637019;2,38675371356384;4,25168679783619;-3,15176398466384;0,671357838926677;3,62341180864061;"0.0011417177566968      .";"4 x 2";"20 NA";"prepronociceptin b [Source:ZFIN;Acc:ZDB-GENE-040114-1]"
"ENSDARG00000070991";27;"ENSDARG00000070991";"mlpha";8,49887198709829;4,25240284680354;4,20750369425998;-6,0884385931294;0,985906267864541;23,5723694494522;"3.75255382323303e-14      .";"1 x 1";"6 NA";"melanophilin a [Source:ZFIN;Acc:ZDB-GENE-050208-724]"
"ENSDARG00000090637";28;"ENSDARG00000090637";"myh6";8,0358473296379;3,57348289691512;4,18548477253519;-5,40777765748143;0,786656963243592;5,09665877376286;"5.38727650718496e-05      .";"2 x 1";"20 NA";"myosin, heavy chain 6, cardiac muscle, alpha [Source:ZFIN;Acc:ZDB-GENE-031112-1]"
"ENSDARG00000045601";29;"ENSDARG00000045601";"cax1";9,06941906750084;4,23428203041282;4,1388822092733;-6,82895596926325;0,952359374950968;12,490857279124;"5.74277070342077e-10      .";"1 x 1";"4 NA";"cation/H+ exchanger protein 1 [Source:ZFIN;Acc:ZDB-GENE-030131-3044]"
"ENSDARG00000045792";30;"ENSDARG00000045792";"si:dkey-106n21.1";8,76956913728841;3,56159879048528;4,13872254062007;-5,77943513288816;0,951450255275149;12,3644231729977;"6.66107724534015e-10      .";"1 x 1";"25 NA";"si:dkey-106n21.1 [Source:ZFIN;Acc:ZDB-GENE-131120-167]"
"ENSDARG00000020610";31;"ENSDARG00000020610";"tnnt2a";6,3824946610407;2,89500622408929;4,1294449297807;-4,39614228187073;0,746916546002517;4,49328655238217;"0.000184311428988004      .";"4 x 1";"23 NA";"troponin T type 2a (cardiac) [Source:ZFIN;Acc:ZDB-GENE-000626-1]"
"ENSDARG00000015866";32;"ENSDARG00000015866";"apoa2";9,52012170958838;3,11169143802055;4,09280905061893;-6,88632003306726;0,797835296987985;5,29353294003729;"3.63813358925658e-05      .";"1 x 4";"16 NA";"apolipoprotein A-II [Source:ZFIN;Acc:ZDB-GENE-030131-1046]"
"ENSDARG00000052708";33;"ENSDARG00000052708";"tnni1b";7,690002810294;3,10467023066484;4,08398101881009;-4,68512686622511;0,729688986576863;4,26856503115795;"0.000293982136537529      .";"4 x 1";"6 NA";"troponin I type 1b (skeletal, slow) [Source:ZFIN;Acc:ZDB-GENE-041212-37]"
"ENSDARG00000003902";34;"ENSDARG00000003902";"ctsl.1";7,49978488671908;3,03594381775542;4,07799383397545;-5,32060892658883;0,844410848811684;6,3051483012689;"5.23528165929932e-06      .";"1 x 4";"17 NA";"cathepsin L.1 [Source:ZFIN;Acc:ZDB-GENE-040718-61]"
"ENSDARG00000042780";35;"ENSDARG00000042780";"apoba";8,12639166898248;2,50616473620002;4,01980464546296;-5,55563958499523;0,827408427798661;5,89321556641265;"1.13408326444242e-05      .";"1 x 4";"17 NA";"apolipoprotein Ba [Source:ZFIN;Acc:ZDB-GENE-070702-4]"
"ENSDARG00000097208";36;"ENSDARG00000097208";"alkbh3";8,15320258324648;3,76319471989184;4,01425873298717;-5,7530883979853;0,951410557861692;12,3589813308224;"6.70392963364463e-10      .";"1 x 1";"25 NA";"si:ch1073-281m9.1 [Source:ZFIN;Acc:ZDB-GENE-131127-435]"
"ENSDARG00000063288";37;"ENSDARG00000063288";"slc2a11b";10,7574820506727;3,88940806504631;4,00316843017727;-6,21919500664261;0,956728292206982;13,1516828758428;"2.69742450598187e-10      .";"1 x 1";"5 NA";"solute carrier family 2 (facilitated glucose transporter), member 11b [Source:ZFIN;Acc:ZDB-GENE-070705-96]"
"ENSDARG00000052960";38;"ENSDARG00000052960";"nppa";6,16058308438113;2,87777396379685;3,9410859444357;-4,22198374760159;0,81312922479868;5,58771811543186;"2.04175968889775e-05      .";"3 x 1";"8 NA";"natriuretic peptide A [Source:ZFIN;Acc:ZDB-GENE-030131-95]"
"ENSDARG00000104068";39;"ENSDARG00000104068";"gstp1";11,7107696689132;3,54237821881404;3,93393861376411;-4,94780744496877;0,973042280696234;16,876482506554;"6.44395647952933e-12      .";"1 x 1";"14 NA";"glutathione S-transferase pi 1 [Source:ZFIN;Acc:ZDB-GENE-020806-4]"
"ENSDARG00000020143";40;"ENSDARG00000020143";"pah";9,50026204146357;2,62317945842444;3,91790264225536;-7,08909919318892;0,756356758031524;4,62490834120289;"0.000140493956682586      .";"1 x 2";"4 NA";"phenylalanine hydroxylase [Source:ZFIN;Acc:ZDB-GENE-031006-2]"
"ENSDARG00000076970";41;"ENSDARG00000076970";"si:ch211-165b10.3";6,4623856562145;3,6051307499759;3,87201912702092;-4,46810420699411;0,990621614334844;29,0007606617279;"1.4432899320127e-15      .";"1 x 1";"2 NA";"si:ch211-165b10.3 [Source:ZFIN;Acc:ZDB-GENE-131121-6]"
"ENSDARG00000053973";42;"ENSDARG00000053973";"fetub";6,91907333720782;2,27856343009701;3,8460497528691;-4,24195661478049;0,751437133578071;4,55551250461483;"0.000162080260609931      .";"1 x 4";"22 NA";"fetuin B [Source:ZFIN;Acc:ZDB-GENE-050208-4]"
"ENSDARG00000075015";43;"ENSDARG00000075015";"soul5";7,53920363698151;2,7715364704825;3,83248328313332;-5,01074897975008;0,877304061624812;7,31185765719008;"8.72698935006078e-07      .";"1 x 3";"3 NA";"heme-binding protein soul5 [Source:ZFIN;Acc:ZDB-GENE-110718-2]"
"ENSDARG00000006215";44;"ENSDARG00000006215";"akr1b1";10,5232010167236;3,49559039663324;3,8149565479716;-5,77506434298381;0,975304617665494;17,6634427522792;"3.21875859299325e-12      .";"1 x 1";"4 NA";"aldo-keto reductase family 1, member B1 (aldose reductase) [Source:ZFIN;Acc:ZDB-GENE-040625-7]"
"ENSDARG00000041998";45;"ENSDARG00000041998";"zgc:113337";9,38031583729548;4,05540552068628;3,79307769886359;-7,08167619041553;0,970923357155387;16,2232530026359;"1.17257314968811e-11      .";"1 x 1";"9 NA";"zgc:113337 [Source:ZFIN;Acc:ZDB-GENE-050306-20]"
"ENSDARG00000053269";46;"ENSDARG00000053269";"slc2a15b";10,3532723146732;3,59848376098502;3,75363759943795;-5,75850433860306;0,950035684286894;12,1744305945022;"8.34406543859245e-10      .";"1 x 1";"1 NA";"solute carrier family 2 (facilitated glucose transporter), member 15b [Source:ZFIN;Acc:ZDB-GENE-050508-1]"
"ENSDARG00000090682";47;"ENSDARG00000090682";"si:ch211-108c6.2";9,21469938761589;4,05162904090392;3,74715027021698;-6,93718060798909;0,958721545907457;13,4866602326011;"1.86142323777005e-10      .";"1 x 1";"5 NA";"si:ch211-108c6.2 [Source:ZFIN;Acc:ZDB-GENE-040724-7]"
"ENSDARG00000102020";48;"ENSDARG00000102020";"pnpla3";7,03059292396527;3,17208259871397;3,72661034691874;-4,83797704366014;0,955925226474145;13,0230511173505;"3.11697223587259e-10      .";"1 x 1";"4 NA";"patatin-like phospholipase domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-040718-27]"
"ENSDARG00000097964";49;"ENSDARG00000097964";"arhgef33";8,91498900474662;3,27263843467536;3,71409458795873;-5,25290316316262;0,978332641999868;18,9013967112194;"1.14108722470974e-12      .";"1 x 1";"17 NA";"Rho guanine nucleotide exchange factor (GEF) 33 [Source:ZFIN;Acc:ZDB-GENE-131121-574]"
"ENSDARG00000069159";50;"ENSDARG00000069159";"rab38b";6,54216908239546;2,94901804812261;3,69264851290827;-4,12177089089205;0,928613902790093;10,0107290440735;"1.35308608761875e-08      .";"1 x 1";"10 NA";"RAB38b, member of RAS oncogene family [Source:ZFIN;Acc:ZDB-GENE-091204-345]"
"ENSDARG00000103466";51;"ENSDARG00000103466";"ccl35.1";4,71645469039953;2,48561542744637;3,67446555059777;-2,46186860702404;0,826913727254441;5,88206555532729;"1.15843133753346e-05      .";"1 x 4";"25 NA";"chemokine (C-C motif) ligand 35, duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-081022-33]"
"ENSDARG00000099200";52;"ENSDARG00000099200";"";6,91606935228373;2,35277540744301;3,65956581949136;-4,27668024288988;0,82308867243854;5,79728830906493;"1.36222889188797e-05      .";"1 x 4";"19 NA";"zgc:123103 [Source:ZFIN;Acc:ZDB-GENE-051030-105]"
"ENSDARG00000052497";53;"ENSDARG00000052497";"zgc:110789";6,24510597319162;2,59730889533138;3,65926349051307;-3,83678926101363;0,923170076814084;9,60655479633506;"2.39372353050271e-08      .";"1 x 1";"18 NA";"zgc:110789 [Source:ZFIN;Acc:ZDB-GENE-050306-38]"
"ENSDARG00000016771";54;"ENSDARG00000016771";"";9,81613898975614;2,3617485441678;3,6537706080348;-5,23919245107716;0,778771250854312;4,96579822990438;"7.01115247258022e-05      .";"1 x 4";"2 NA";"transferrin-a [Source:ZFIN;Acc:ZDB-GENE-980526-35]"
"ENSDARG00000041569";55;"ENSDARG00000041569";"ces2";6,13264077943498;2,51049892717785;3,63695513018131;-3,54596848318776;0,794703103709629;5,23693763070703;"4.07081510536145e-05      .";"1 x 4";"18 NA";"carboxylesterase 2 (intestine, liver) [Source:ZFIN;Acc:ZDB-GENE-061013-99]"
"ENSDARG00000069630";56;"ENSDARG00000069630";"tat";9,07572056702666;3,87403889529122;3,62582760010426;-6,81201208332777;0,959037859343828;13,5420061420506;"1.75207848229775e-10      .";"1 x 1";"18 NA";"tyrosine aminotransferase [Source:ZFIN;Acc:ZDB-GENE-030131-1144]"
"ENSDARG00000004954";57;"ENSDARG00000004954";"grna";7,36660717952344;2,59552949022201;3,6254996064841;-4,81474317181832;0,842151249459489;6,24693334280357;"5.83140941023963e-06      .";"1 x 3";"3 NA";"granulin a [Source:ZFIN;Acc:ZDB-GENE-030131-8434]"
"ENSDARG00000091813";58;"ENSDARG00000091813";"si:dkey-21a6.5";8,13582656762197;3,44125619732511;3,6133691157864;-5,93747425840402;0,949369283089144;12,0876275447442;"9.25745147206669e-10      .";"1 x 1";"17 NA";"si:dkey-21a6.5 [Source:ZFIN;Acc:ZDB-GENE-131121-257]"
"ENSDARG00000070110";59;"ENSDARG00000070110";"opn5";8,09489147488379;3,7434050324237;3,58202803124119;-5,95747810422168;0,966478819594986;15,0573326139024;"3.60791396758486e-11      .";"1 x 1";"20 NA";"opsin 5 [Source:ZFIN;Acc:ZDB-GENE-041001-179]"
"ENSDARG00000102004";60;"ENSDARG00000102004";"apoea";6,5139519771697;2,44465792039714;3,5646603370029;-4,08310562026856;0,897684378594104;8,14893201572659;"2.18082957137433e-07      .";"1 x 3";"19 NA";"apolipoprotein Ea [Source:ZFIN;Acc:ZDB-GENE-010724-18]"
"ENSDARG00000101749";61;"ENSDARG00000101749";"zgc:92161";6,44554505469099;2,73220342866524;3,55388448011567;-3,81688128778214;0,942356130912189;11,2650742803743;"2.55571852569858e-09      .";"1 x 1";"3 NA";"zgc:92161 [Source:ZFIN;Acc:ZDB-GENE-040912-22]"
"ENSDARG00000076250";62;"ENSDARG00000076250";"rasef";9,30082870153584;3,75041092777214;3,54632096938953;-6,06741607649508;0,967162938240838;15,2214955696376;"3.06586978027212e-11      .";"1 x 1";"8 NA";"RAS and EF-hand domain containing [Source:ZFIN;Acc:ZDB-GENE-081105-157]"
"ENSDARG00000040528";63;"ENSDARG00000040528";"lgals3bpb";8,26601573080436;2,75529760877191;3,53563843488265;-5,98035395952648;0,804170194329284;5,41165142873319;"2.88123251519501e-05      .";"1 x 4";"3 NA";"lectin, galactoside-binding, soluble, 3 binding protein b [Source:ZFIN;Acc:ZDB-GENE-040426-2262]"
"ENSDARG00000057148";64;"ENSDARG00000057148";"";9,09510366246963;3,31870934867777;3,52983032760179;-5,96051644596962;0,925447298344272;9,77044112729656;"1.89545341644504e-08      .";"1 x 1";"13 NA";"molybdenum cofactor sulfurase [Source:ZFIN;Acc:ZDB-GENE-050327-94]"
"ENSDARG00000039077";65;"ENSDARG00000039077";"tyr";10,0465770569976;2,78473536515681;3,50745483616962;-4,81956425675186;0,927477216758572;9,92273477705478;"1.52978210099519e-08      .";"1 x 1";"15 NA";"tyrosinase [Source:ZFIN;Acc:ZDB-GENE-991026-3]"
"ENSDARG00000092985";66;"ENSDARG00000092985";"";6,22868583815888;2,59764912529203;3,49150936609822;-3,83206827174956;0,865154487507458;6,90045935698363;"1.78479658274888e-06      .";"1 x 4";"21 NA";""
"ENSDARG00000103019";67;"ENSDARG00000103019";"gstp2";6,97057412372581;3,05960842004669;3,47674046648087;-4,27679797677491;0,969483307964999;15,8181411916348;"1.71835878859383e-11      .";"1 x 1";"14 NA";"glutathione S-transferase pi 2 [Source:ZFIN;Acc:ZDB-GENE-050601-1]"
"ENSDARG00000040298";68;"ENSDARG00000040298";"apoa4b.1";6,52927955088227;2,43954297606455;3,47461324163546;-4,03217021050255;0,819554840428624;5,7211431950105;"1.57695012799053e-05      .";"1 x 4";"16 NA";"apolipoprotein A-IV b, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030131-1263]"
"ENSDARG00000044767";69;"ENSDARG00000044767";"LOC799194";7,43213756988541;3,17770871256342;3,42833927142329;-5,26107290261717;0,964086278461498;14,5199595594592;"6.21593887473182e-11      .";"1 x 1";"3 NA";"tetraspanin 10 [Source:ZFIN;Acc:ZDB-GENE-041111-201]"
"ENSDARG00000039626";70;"ENSDARG00000039626";"nrgna";8,23795717905601;3,21296130238476;3,42095118892548;-5,95527427556729;0,870131478315101;7,06247385149466;"1.34287738040584e-06      .";"1 x 3";"5 NA";"neurogranin (protein kinase C substrate, RC3) a [Source:ZFIN;Acc:ZDB-GENE-090710-4]"
"ENSDARG00000079858";71;"ENSDARG00000079858";"tmem163a";8,86250336943728;2,93888470136614;3,3990019987517;-6,51884295727052;0,877250923146385;7,30993549479366;"8.75574788006261e-07      .";"1 x 1";"9 NA";"transmembrane protein 163a [Source:ZFIN;Acc:ZDB-GENE-081104-429]"
"ENSDARG00000102986";72;"ENSDARG00000102986";"csf1ra";11,7783139610549;3,09453941004125;3,38919868884885;-4,26543088758423;0,9895145755367;27,4041045974284;"3.5527136788005e-15      .";"1 x 1";"14 NA";"colony stimulating factor 1 receptor, a [Source:ZFIN;Acc:ZDB-GENE-001205-1]"
"ENSDARG00000062481";73;"ENSDARG00000062481";"mlphb";9,0020069690811;3,35460173482294;3,38912644555146;-5,31853647328171;0,967473164181956;15,297610580415;"2.84445800247113e-11      .";"1 x 1";"9 NA";"melanophilin b [Source:ZFIN;Acc:ZDB-GENE-070803-2]"
"ENSDARG00000092170";74;"ENSDARG00000092170";"apoc1";7,46856263327096;2,86300224847484;3,35228786503299;-5,17891629455814;0,860046456650598;6,74261026459315;"2.36296105771139e-06      .";"1 x 2";"16 NA";"apolipoprotein C-I [Source:ZFIN;Acc:ZDB-GENE-030131-1074]"
"ENSDARG00000058734";75;"ENSDARG00000058734";"prdx1";9,82232477913719;2,13424600027553;3,3434877699808;-2,8976253676229;0,913829584499072;9,00107706031607;"5.81621606432492e-08      .";"3 x 1";"2 NA";"peroxiredoxin 1 [Source:ZFIN;Acc:ZDB-GENE-050320-35]"
"ENSDARG00000061634";76;"ENSDARG00000061634";"aifm4";7,46922936314292;1,80287070297324;3,31945149441543;-2,40721446158098;0,887157611037419;7,68989751059094;"4.61304029197862e-07      .";"4 x 1";"15 NA";"apoptosis-inducing factor, mitochondrion-associated, 4 [Source:ZFIN;Acc:ZDB-GENE-070112-2282]"
"ENSDARG00000046030";77;"ENSDARG00000046030";"zgc:110339";11,29094428702;3,22206766217623;3,29866396593463;-4,69051972636817;0,991158191042977;29,8799261583334;"8.88178419700125e-16      .";"1 x 1";"25 NA";"zgc:110339 [Source:ZFIN;Acc:ZDB-GENE-050417-323]"
"ENSDARG00000032496";78;"ENSDARG00000032496";"pon1";7,33177281174681;2,47131820310462;3,28854168714763;-4,86242736780777;0,943701047723989;11,4111532472103;"2.12496198415124e-09      .";"1 x 1";"16 NA";"paraoxonase 1 [Source:ZFIN;Acc:ZDB-GENE-040912-6]"
"ENSDARG00000100152";79;"ENSDARG00000100152";"c25h12orf75";6,06317851470455;2,51742906250852;3,28074484083869;-3,49203852173757;0,941004061217613;11,123135017571;"3.06332736954573e-09      .";"1 x 1";"25 NA";""
"ENSDARG00000025595";80;"ENSDARG00000025595";"agmo";8,12391860119512;2,79913055815805;3,2805436640552;-5,57747968937733;0,89665657039951;8,10121842045825;"2.35450426711026e-07      .";"1 x 3";"15 NA";"alkylglycerol monooxygenase [Source:ZFIN;Acc:ZDB-GENE-040426-2207]"
"ENSDARG00000041691";81;"ENSDARG00000041691";"bhlhe41";9,0008884962752;3,01734280585812;3,22679071046979;-6,20705641124366;0,954104733182736;12,7437773097667;"4.2839998215527e-10      .";"1 x 1";"18 NA";"basic helix-loop-helix family, member e41 [Source:ZFIN;Acc:ZDB-GENE-050419-146]"
"ENSDARG00000059391";82;"ENSDARG00000059391";"gyg1b";7,68591020108748;3,02342626138467;3,22235666429243;-5,15855502536952;0,930095664872818;10,1285234781636;"1.14950509111367e-08      .";"1 x 1";"24 NA";"glycogenin 1b [Source:ZFIN;Acc:ZDB-GENE-040625-30]"
"ENSDARG00000090873";83;"ENSDARG00000090873";"";7,46543925765189;2,21351324240741;3,22156245209105;-4,30341177247195;0,791245436911147;5,1757783853641;"4.59843127971205e-05      .";"2 x 4";"2 NA";"chemokine (C-C motif) ligand 34a, duplicate 4 [Source:ZFIN;Acc:ZDB-GENE-070912-32]"
"ENSDARG00000098012";84;"ENSDARG00000098012";"itgae.1";7,1955594638407;2,39218097726434;3,21378748592335;-4,06426227004956;0,879546952214978;7,39406958149143;"7.58497265440639e-07      .";"2 x 2";"15 NA";"integrin, alpha E, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-131121-125]"
"ENSDARG00000100890";85;"ENSDARG00000100890";"si:zfos-1069f5.1";8,11154218932019;2,92497730727767;3,20511068450917;-4,78949176205837;0,961205427414628;13,9389216438185;"1.1419243328703e-10      .";"1 x 1";"14 NA";"si:zfos-1069f5.1 [Source:ZFIN;Acc:ZDB-GENE-141215-70]"
"ENSDARG00000010977";86;"ENSDARG00000010977";"rab34b";8,13768996741684;3,1521967309082;3,20316368948343;-5,88744278902599;0,968373610514643;15,5247409680254;"2.27873275804313e-11      .";"1 x 1";"21 NA";"RAB34, member RAS oncogene family b [Source:ZFIN;Acc:ZDB-GENE-091118-61]"
"ENSDARG00000093608";87;"ENSDARG00000093608";"ccl34b.1";6,41976949875346;2,44463470381971;3,20280925095423;-3,89536465939345;0,829872867247831;5,94941558403784;"1.01919273849393e-05      .";"1 x 4";"24 NA";"chemokine (C-C motif) ligand 34b, duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-091204-276]"
"ENSDARG00000055290";88;"ENSDARG00000055290";"mpeg1.1";9,46059259184791;2,04363097913515;3,19088244824366;-2,67118860347126;0,890500266098727;7,82887108198133;"3.66644216986955e-07      .";"1 x 4";"8 NA";"macrophage expressed 1, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030131-7347]"
"ENSDARG00000019274";89;"ENSDARG00000019274";"rasd1";9,05151595706869;2,68497963772809;3,1895739085272;-4,36537990699584;0,968948102007229;15,6747021720957;"1.97146743374788e-11      .";"1 x 1";"12 NA";"RAS, dexamethasone-induced 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1473]"
"ENSDARG00000029905";90;"ENSDARG00000029905";"phyhd1";8,99921011640594;3,06568698274458;3,18548276094357;-4,03755657453013;0,988102894429437;25,6993462851268;"9.76996261670138e-15      .";"1 x 1";"21 NA";"phytanoyl-CoA dioxygenase domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-041114-159]"
