"";"Rank";"ID";"Symbol";"mean expression";"SD";"max delta e";"min delta e";"correlation";"->t.score";"->p.value";"Metagene";"Chromosome";"Description"
"ENSDARG00000006251";19;"ENSDARG00000006251";"ell2";9,04084072007364;0,834579488960889;2,41049600129176;-1,34118986569032;0,767457271177564;4,78837718100109;"0.0001005180124658      .";"40 x 34";"21 NA";"elongation factor, RNA polymerase II, 2 [Source:ZFIN;Acc:ZDB-GENE-030131-1717]"
"ENSDARG00000003217";20;"ENSDARG00000003217";"urb2";8,60966776713978;1,05059815635098;2,3853076969378;-1,75539713944554;0,620334344819908;3,16360929579492;"0.00301037560425577      .";"40 x 34";"13 NA";"URB2 ribosome biogenesis 2 homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-030131-2621]"
"ENSDARG00000017168";21;"ENSDARG00000017168";"nr2f1b";6,48971916188431;1,57358673053764;2,37894869040998;-3,19808178365361;0,734875783314286;4,33426075802972;"0.000256368400666007      .";"34 x 40";"10 NA";"nuclear receptor subfamily 2, group F, member 1b [Source:ZFIN;Acc:ZDB-GENE-040426-1438]"
"ENSDARG00000092806";22;"ENSDARG00000092806";"si:ch1073-110a20.2";3,49458003444097;0,987991781837324;2,36851326868735;-0,78809653276205;0,64965151668793;3,41817443597668;"0.00176122062497008      .";"40 x 35";"1 NA";"si:ch1073-110a20.2 [Source:ZFIN;Acc:ZDB-GENE-121214-96]"
"ENSDARG00000030367";23;"ENSDARG00000030367";"metrn";8,94741159881904;1,08370614210922;2,36704668448694;-1,48462801703134;0,837212080274043;6,1235708171863;"7.33976415734361e-06      .";"35 x 40";"24 NA";"meteorin, glial cell differentiation regulator [Source:ZFIN;Acc:ZDB-GENE-050102-1]"
"ENSDARG00000028335";24;"ENSDARG00000028335";"hmga1a";14,2198980450752;1,00459811530141;2,36429997209044;-1,03762002640218;0,852187636051426;6,51474390942376;"3.56444132776357e-06      .";"34 x 40";"23 NA";"high mobility group AT-hook 1a [Source:ZFIN;Acc:ZDB-GENE-010502-1]"
"ENSDARG00000003938";25;"ENSDARG00000003938";"rpa1";10,3770643784041;0,964618617555088;2,35923038953871;-1,2103990028081;0,835691466971775;6,08661813112243;"7.86655415718762e-06      .";"40 x 34";"15 NA";"replication protein A1 [Source:ZFIN;Acc:ZDB-GENE-030912-3]"
"ENSDARG00000098129";26;"ENSDARG00000098129";"si:dkeyp-97a10.1";4,19912668939185;0,887371675075185;2,3493233341649;-0,90306482033476;0,704927007218913;3,9754520081139;"0.000543350389297981      .";"40 x 35";"16 NA";"si:dkeyp-97a10.2 [Source:ZFIN;Acc:ZDB-GENE-090429-4]"
"ENSDARG00000068863";27;"ENSDARG00000068863";"si:dkey-98f17.5";6,00168594431057;1,08368254054957;2,33585956548974;-2,19743404471244;0,70722715791016;4,0013622550528;"0.000514536704580459      .";"40 x 35";"5 NA";"si:dkey-98f17.5 [Source:ZFIN;Acc:ZDB-GENE-060526-354]"
"ENSDARG00000075707";28;"ENSDARG00000075707";"wu:fb77a09";11,4637921429164;1,41787926592917;2,32380490601979;-2,09731631854306;0,732285984775973;4,30125671721971;"0.000274610246808749      .";"34 x 40";"17 NA";"nidogen 2a (osteonidogen) [Source:ZFIN;Acc:ZDB-GENE-030827-2]"
"ENSDARG00000011473";29;"ENSDARG00000011473";"calcrla";6,61169671665872;1,07344554380396;2,30570647789645;-1,88658171693471;0,803770709293166;5,40405281588035;"2.92463836102375e-05      .";"36 x 38";"9 NA";"calcitonin receptor-like a [Source:ZFIN;Acc:ZDB-GENE-040822-26]"
"ENSDARG00000003701";30;"ENSDARG00000003701";"cldng";3,054927465772;0,893106321195916;2,3033394289144;-0,577469577981956;0,751369244691015;4,55456727754431;"0.000162396604284853      .";"40 x 35";"1 NA";"claudin g [Source:ZFIN;Acc:ZDB-GENE-010328-7]"
"ENSDARG00000102371";31;"ENSDARG00000102371";"";4,82601696388088;0,972001716388934;2,29998951630482;-1,05033484629028;0,519142664687414;2,42962534918825;"0.0136304006577687      .";"40 x 32";"22 NA";""
"ENSDARG00000076532";32;"ENSDARG00000076532";"si:ch211-222l21.1";12,7834313607514;1,13160273957683;2,29608701313156;-1,78155642541734;0,80939091449973;5,51290254078274;"2.36239033180041e-05      .";"35 x 40";"11 NA";"si:ch211-222l21.1 [Source:ZFIN;Acc:ZDB-GENE-030131-247]"
"ENSDARG00000091679";33;"ENSDARG00000091679";"";6,77946436083742;0,995151624472794;2,29350032750601;-1,42274483697434;0,627477858853431;3,22347872030619;"0.00265454637836982      .";"40 x 35";"3 NA";""
"ENSDARG00000099266";34;"ENSDARG00000099266";"vasna";8,04957347778982;1,07996805732509;2,29062513067831;-2,2496325570096;0,644664695899626;3,37315279743031;"0.00193673119669713      .";"33 x 40";"22 NA";"vasorin a [Source:ZFIN;Acc:ZDB-GENE-050522-43]"
"ENSDARG00000070494";35;"ENSDARG00000070494";"pdgfra";10,6165790234014;1,26700133587471;2,28229099830079;-1,84792075534985;0,698727353564488;3,90684377610316;"0.000627770296462549      .";"34 x 40";"20 NA";"platelet-derived growth factor receptor, alpha polypeptide [Source:ZFIN;Acc:ZDB-GENE-990415-208]"
"ENSDARG00000040503";36;"ENSDARG00000040503";"LOC100334443";8,16912666597477;0,927734206837641;2,2738387769813;-2,17427845008658;0,638208251149341;3,31595419329857;"0.0021849564309141      .";"35 x 34";"18 NA";"sb:cb81 [Source:ZFIN;Acc:ZDB-GENE-030131-9939]"
"ENSDARG00000011273";37;"ENSDARG00000011273";"tlx2";6,39654744517874;0,791379543766419;2,27003268569795;-0,860234532931404;0,80239793275789;5,37809798267058;"3.07806146118139e-05      .";"38 x 36";"14 NA";"T-cell leukemia, homeobox 2 [Source:ZFIN;Acc:ZDB-GENE-020208-1]"
"ENSDARG00000037995";38;"ENSDARG00000037995";"gdf3";3,67922694008388;0,96945650009334;2,26700548086523;-0,845619049665632;0,637593355590819;3,31056915538951;"0.00220989073364264      .";"40 x 34";"17 NA";"growth differentiation factor 3 [Source:ZFIN;Acc:ZDB-GENE-980526-389]"
"ENSDARG00000067596";39;"ENSDARG00000067596";"";5,14966021562047;0,890851272058705;2,26622785125931;-1,3540522305576;0,666261791970634;3,57380059724441;"0.00126787605859868      .";"40 x 33";"9 NA";"Fanconi anemia, complementation group B [Source:ZFIN;Acc:ZDB-GENE-060510-1]"
"ENSDARG00000020621";40;"ENSDARG00000020621";"ap1b1";10,1292140549793;0,834160967999377;2,26469273479744;-1,00999966808146;0,697686793367093;3,89549946029452;"0.000642953356203346      .";"40 x 34";"5 NA";"adaptor-related protein complex 1, beta 1 subunit [Source:ZFIN;Acc:ZDB-GENE-061025-1]"
"ENSDARG00000015252";41;"ENSDARG00000015252";"st3gal3b";7,68726823442676;0,834288581324351;2,26361080945461;-1,0571926557329;0,701607225553264;3,93849440214233;"0.000587294081117462      .";"40 x 31";"2 NA";"ST3 beta-galactoside alpha-2,3-sialyltransferase 3b [Source:ZFIN;Acc:ZDB-GENE-050411-13]"
"ENSDARG00000043271";42;"ENSDARG00000043271";"morc3b";2,14906876251559;0,782403529869903;2,25295785016784;-0,437317630627283;0,727540698732636;4,24182083650078;"0.000310859427212762      .";"40 x 34";"1 NA";"MORC family CW-type zinc finger 3b [Source:ZFIN;Acc:ZDB-GENE-040801-98]"
"ENSDARG00000002304";43;"ENSDARG00000002304";"gins2";5,77150029198851;1,02908995297476;2,24827783906568;-1,72409813214797;0,64954138193726;3,41717198059328;"0.00176495086258788      .";"40 x 34";"18 NA";"GINS complex subunit 2 [Source:ZFIN;Acc:ZDB-GENE-050419-19]"
"ENSDARG00000052652";44;"ENSDARG00000052652";"fermt1";5,91313527674659;1,16758730119406;2,24583353932719;-2,2767219456382;0,737741041547826;4,37125599220966;"0.000237380612208904      .";"35 x 39";"20 NA";"fermitin family member 1 [Source:ZFIN;Acc:ZDB-GENE-030131-3264]"
"ENSDARG00000102178";45;"ENSDARG00000102178";"emilin2b";7,27430873101769;1,56265067738282;2,24310032384284;-3,7374446831873;0,730921694862832;4,28403284197551;"0.00028464905479908      .";"35 x 40";"7 NA";"elastin microfibril interfacer 2b [Source:ZFIN;Acc:ZDB-GENE-080416-1]"
"ENSDARG00000040944";46;"ENSDARG00000040944";"";6,424350151914;1,24468765133686;2,24094283090931;-2,3805815347828;0,741694395701661;4,42315437450669;"0.000213129252101041      .";"34 x 40";"16 NA";"ntl-dependent gene 5 [Source:ZFIN;Acc:ZDB-GENE-031030-7]"
"ENSDARG00000103020";47;"ENSDARG00000103020";"si:dkey-237i9.8";4,72692136559722;1,15571828168383;2,23212310118129;-1,31437399224601;0,599699657631619;2,99765456564464;"0.0042605428936382      .";"40 x 35";"6 NA";"si:dkey-237i9.8 [Source:ZFIN;Acc:ZDB-GENE-120215-145]"
"ENSDARG00000087670";48;"ENSDARG00000087670";"zgc:163040";8,69459607762212;1,09917906727067;2,23069722993985;-2,168920221663;0,687278882855885;3,78460842150693;"0.000812323754942446      .";"36 x 37";"25 NA";"histone 1, H4, like [Source:ZFIN;Acc:ZDB-GENE-070927-10]"
"ENSDARG00000007125";49;"ENSDARG00000007125";"asb6";6,4263998806585;0,920587202968903;2,217098456035;-1,29360403093208;0,745641579616339;4,47599415343898;"0.000191025564555525      .";"40 x 35";"8 NA";"ankyrin repeat and SOCS box containing 6 [Source:ZFIN;Acc:ZDB-GENE-050522-338]"
"ENSDARG00000097740";50;"ENSDARG00000097740";"LOC569097";6,46007190258603;0,894593886164098;2,21358088026326;-1,64985854427165;0,620952764340855;3,16874075476147;"0.00297811907502032      .";"40 x 31";"3 NA";"transcription elongation factor B (SIII), polypeptide 2 [Source:ZFIN;Acc:ZDB-GENE-020415-1]"
"ENSDARG00000077571";51;"ENSDARG00000077571";"zgc:174862";3,76003007122638;1,10001884866282;2,21273104905206;-1,03080328638495;0,648909512188997;3,41142783329446;"0.00178647740452131      .";"40 x 32";"23 NA";"zgc:174862 [Source:ZFIN;Acc:ZDB-GENE-080303-29]"
"ENSDARG00000054619";52;"ENSDARG00000054619";"fras1";9,81321420001092;1,09451051427901;2,21103903663052;-1,52061602414859;0,774980145430436;4,90504953986722;"7.92851391124838e-05      .";"34 x 40";"5 NA";"Fraser extracellular matrix complex subunit 1 [Source:ZFIN;Acc:ZDB-GENE-060526-68]"
"ENSDARG00000058346";53;"ENSDARG00000058346";"sass6";6,31467755464027;0,988263887001446;2,19178693861643;-1,52642505105264;0,802086532840867;5,37224390388183;"3.11379989430538e-05      .";"40 x 35";"22 NA";"SAS-6 centriolar assembly protein [Source:ZFIN;Acc:ZDB-GENE-040426-2784]"
"ENSDARG00000102015";54;"ENSDARG00000102015";"";8,99665853078404;1,02162884571765;2,19008783136078;-1,55296507648274;0,666853960778729;3,57951860045142;"0.00125265231184946      .";"32 x 40";"5 NA";""
"ENSDARG00000013153";55;"ENSDARG00000013153";"";4,22098773472915;0,856880959306676;2,18878321419529;-0,854676710398221;0,737389092448048;4,36668410116693;"0.000239647387254571      .";"40 x 34";"16 NA";"DENN/MADD domain containing 3b [Source:ZFIN;Acc:ZDB-GENE-091230-7]"
"ENSDARG00000069998";56;"ENSDARG00000069998";"si:ch211-145b13.6";4,03259271143652;0,840884369571295;2,18668197443969;-0,748946889798946;0,672879833717694;3,63840861974604;"0.0011061139420645      .";"40 x 35";"1 NA";"si:ch211-145b13.6 [Source:ZFIN;Acc:ZDB-GENE-090313-36]"
"ENSDARG00000089361";57;"ENSDARG00000089361";"wu:fb59d01";5,47911428738098;0,990480382739082;2,18540629418088;-1,59787182965525;0,612574947561546;3,10002658592012;"0.00343974854109663      .";"40 x 35";"10 NA";"wu:fb59d01 [Source:ZFIN;Acc:ZDB-GENE-030131-1098]"
"ENSDARG00000062147";58;"ENSDARG00000062147";"otc";4,0452714588075;0,878274197768668;2,1789326360877;-0,816322287361021;0,641861104461811;3,34816689603296;"0.00204152026923432      .";"40 x 34";"9 NA";"ornithine carbamoyltransferase [Source:ZFIN;Acc:ZDB-GENE-070912-422]"
"ENSDARG00000104392";59;"ENSDARG00000104392";"";5,13905717859045;1,03069911192551;2,17707771824233;-1,36391535180521;0,841297371877522;6,22523137388666;"6.07133352636957e-06      .";"40 x 35";"1 NA";"ERI1 exoribonuclease family member 2 [Source:ZFIN;Acc:ZDB-GENE-050522-292]"
"ENSDARG00000086815";60;"ENSDARG00000086815";"si:dkeyp-67a8.2";9,27679942398001;0,938519461631298;2,17453729738539;-1,49751657910273;0,725552254993056;4,2173029178304;"0.000327195995441842      .";"40 x 35";"7 NA";"si:dkeyp-67a8.2 [Source:ZFIN;Acc:ZDB-GENE-070912-664]"
"ENSDARG00000014017";61;"ENSDARG00000014017";"rrm1";10,9257328424004;0,811027619457166;2,17399241488405;-0,776563336959173;0,870848844946719;7,08654051010497;"1.28770054808047e-06      .";"37 x 34";"21 NA";"ribonucleotide reductase M1 polypeptide [Source:ZFIN;Acc:ZDB-GENE-990415-247]"
"ENSDARG00000045641";62;"ENSDARG00000045641";"usp3";7,65107912431075;0,860632849581889;2,1690119003959;-1,23909760984244;0,85846006797262;6,69520657496638;"2.57242847467865e-06      .";"37 x 37";"25 NA";"ubiquitin specific peptidase 3 [Source:ZFIN;Acc:ZDB-GENE-030131-5142]"
"ENSDARG00000079253";63;"ENSDARG00000079253";"plch1";7,6792170371034;1,38413453600346;2,16459513948814;-4,12761930276518;0,650626602582031;3,42706602286206;"0.00172847549262667      .";"33 x 40";"18 NA";"phospholipase C, eta 1 [Source:ZFIN;Acc:ZDB-GENE-060503-398]"
"ENSDARG00000056125";64;"ENSDARG00000056125";"myct1a";4,03925123536302;0,941089173061535;2,15800758536415;-0,836101439028515;0,781397557467821;5,008689496629;"6.42973350043485e-05      .";"40 x 35";"20 NA";"myc target 1a [Source:ZFIN;Acc:ZDB-GENE-041001-143]"
"ENSDARG00000091205";65;"ENSDARG00000091205";"LOC570115";9,25036963617246;0,857299452149955;2,15712898070621;-1,13314061507024;0,744452348741986;4,45996441428449;"0.000197472260406339      .";"37 x 35";"7 NA";"H2A histone family member X [Source:HGNC Symbol;Acc:HGNC:4739]"
"ENSDARG00000102395";66;"ENSDARG00000102395";"";8,18676661361332;1,03276192537442;2,15483833619233;-1,33178950471848;0,656959634515582;3,48554023151289;"0.00152772360784437      .";"34 x 37";"KN150172.1 NA";"hyaluronan and proteoglycan link protein 1 [Source:HGNC Symbol;Acc:HGNC:2380]"
"ENSDARG00000079012";67;"ENSDARG00000079012";"cbfa2t3";9,99943212179413;1,277574633411;2,14940812029914;-2,25382959663659;0,685824892674588;3,7694771786581;"0.00083868205898785      .";"34 x 40";"7 NA";"core-binding factor, runt domain, alpha subunit 2; translocated to, 3 [Source:ZFIN;Acc:ZDB-GENE-070209-2]"
"ENSDARG00000042563";68;"ENSDARG00000042563";"mis18bp1";7,02154948865238;0,986561706167966;2,14352185259126;-2,09646096180296;0,805059197240908;5,42863581412379;"2.78660042645207e-05      .";"40 x 35";"17 NA";"MIS18 binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-030616-151]"
"ENSDARG00000089622";69;"ENSDARG00000089622";"";3,18397419298693;0,780233833015953;2,142863811692;-0,539568249245987;0,786883388677923;5,10051009994854;"5.34582589523103e-05      .";"40 x 34";"6 NA";"FYVE, RhoGEF and PH domain containing 5b [Source:ZFIN;Acc:ZDB-GENE-130925-3]"
"ENSDARG00000089071";70;"ENSDARG00000089071";"ushbp1";6,44293335966595;0,949689537575888;2,14032120513237;-1,12222887727766;0,644734563557744;3,37377842056181;"0.00193417708086696      .";"40 x 35";"11 NA";"Usher syndrome 1C binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-121024-2]"
"ENSDARG00000007099";71;"ENSDARG00000007099";"cx43.4";9,59992274628113;1,07596213568639;2,13910224969826;-1,59312623298914;0,797321465085726;5,28416887666106;"3.70630879431566e-05      .";"34 x 40";"9 NA";"connexin 43.4 [Source:ZFIN;Acc:ZDB-GENE-990415-38]"
"ENSDARG00000101670";72;"ENSDARG00000101670";"kntc1";9,50814791104546;0,951239630541625;2,13704545474348;-1,01472192047915;0,937857936190723;10,8104368680142;"4.59560645094115e-09      .";"38 x 36";"5 NA";"kinetochore associated 1 [Source:ZFIN;Acc:ZDB-GENE-050208-92]"
"ENSDARG00000042525";73;"ENSDARG00000042525";"ebf2";7,83002422640587;1,13437551144344;2,13417502635997;-1,9327257283444;0,707072880482184;3,99961648489246;"0.000516428653192458      .";"35 x 40";"5 NA";"early B-cell factor 2 [Source:ZFIN;Acc:ZDB-GENE-990715-11]"
"ENSDARG00000051775";74;"ENSDARG00000051775";"zgc:110434";6,01849024055644;0,852375492346447;2,13303820462549;-1,18237476796953;0,829616972020737;5,94352868795732;"1.03063960341654e-05      .";"37 x 36";"25 NA";"zgc:110434 [Source:ZFIN;Acc:ZDB-GENE-050522-93]"
"ENSDARG00000033089";75;"ENSDARG00000033089";"";7,19404686488453;1,02703219441771;2,13280529670903;-1,82725312630577;0,824465753512358;5,82752069527611;"1.28559490043534e-05      .";"35 x 38";"21 NA";""
"ENSDARG00000024967";76;"ENSDARG00000024967";"fancg";5,53741628842936;0,996215105683626;2,13218423833437;-1,71820654894602;0,540540761762438;2,569971750775;"0.0102777257154638      .";"40 x 32";"5 NA";"Fanconi anemia, complementation group G [Source:ZFIN;Acc:ZDB-GENE-050417-103]"
"ENSDARG00000075211";77;"ENSDARG00000075211";"chd7";12,7948538410792;0,947299337591719;2,13083610753029;-1,26518246763304;0,772640402864787;4,86822271512798;"8.54379760627522e-05      .";"32 x 40";"2 NA";"chromodomain helicase DNA binding protein 7 [Source:ZFIN;Acc:ZDB-GENE-070912-179]"
"ENSDARG00000016651";78;"ENSDARG00000016651";"znf106a";10,7447549192594;0,832457321174282;2,12965062842549;-1,11463540095538;0,838789120411453;6,16239657647364;"6.82559917319914e-06      .";"40 x 35";"17 NA";"zinc finger protein 106a [Source:ZFIN;Acc:ZDB-GENE-040718-21]"
"ENSDARG00000078399";79;"ENSDARG00000078399";"acsl2";6,23439217393182;1,17060306617635;2,1240514037263;-2,30502518364199;0,727433639078002;4,24049502079527;"0.000311721267952203      .";"35 x 40";"8 NA";"acyl-CoA synthetase long-chain family member 2 [Source:ZFIN;Acc:ZDB-GENE-130530-851]"
"ENSDARG00000018461";80;"ENSDARG00000018461";"zgc:56095";9,43845738438867;0,787736011379899;2,12216433794264;-0,787570132453546;0,738671699396338;4,38338318105041;"0.000231473054466469      .";"40 x 35";"24 NA";"zgc:56095 [Source:ZFIN;Acc:ZDB-GENE-040426-1948]"
"ENSDARG00000008407";81;"ENSDARG00000008407";"tspan7b";7,61074026497011;1,13686970417248;2,118674163803;-1,57233447271228;0,645205945058031;3,37800314545971;"0.00191701691828361      .";"33 x 40";"22 NA";"tetraspanin 7b [Source:ZFIN;Acc:ZDB-GENE-040927-5]"
"ENSDARG00000038066";82;"ENSDARG00000038066";"kpna2";9,89946001631159;0,901957080956656;2,11197329364144;-1,10350906302259;0,894113700361933;7,98600968322893;"2.83638691089827e-07      .";"39 x 35";"3 NA";"karyopherin alpha 2 (RAG cohort 1, importin alpha 1) [Source:ZFIN;Acc:ZDB-GENE-040718-22]"
"ENSDARG00000089908";83;"ENSDARG00000089908";"si:ch211-265o23.1";6,27009393959541;1,01721976466971;2,11142237924941;-1,56189889523523;0,833177925461096;6,02654880668126;"8.80826041749216e-06      .";"38 x 36";"4 NA";"si:ch211-265o23.1 [Source:ZFIN;Acc:ZDB-GENE-060503-509]"
"ENSDARG00000063297";84;"ENSDARG00000063297";"abcb6a";7,27401557482224;0,82480718925932;2,10688490005556;-1,01470128151661;0,777746785268204;4,94924826258891;"7.24970533692026e-05      .";"39 x 35";"1 NA";"ATP-binding cassette, sub-family B (MDR/TAP), member 6a [Source:ZFIN;Acc:ZDB-GENE-050517-9]"
"ENSDARG00000079233";85;"ENSDARG00000079233";"si:ch211-160f23.5";7,75329335166552;0,949734819018811;2,10323681325687;-1,62126863004143;0,774754540631329;4,90147679675333;"7.98615978877537e-05      .";"40 x 34";"17 NA";"si:ch211-160f23.5 [Source:ZFIN;Acc:ZDB-GENE-030131-704]"
"ENSDARG00000043720";86;"ENSDARG00000043720";"cdc45";7,27852446048525;0,932264445431293;2,09975505955259;-1,47964909761114;0,782450785718265;5,02608106466478;"6.20832143505279e-05      .";"40 x 34";"8 NA";"CDC45 cell division cycle 45 homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-040426-2710]"
"ENSDARG00000005993";87;"ENSDARG00000005993";"prc1b";7,6689136526147;0,787520129005992;2,09751224734483;-0,891067094100594;0,835304739701323;6,0772946552268;"8.00557205105079e-06      .";"40 x 34";"7 NA";"protein regulator of cytokinesis 1b [Source:ZFIN;Acc:ZDB-GENE-040426-777]"
"ENSDARG00000004713";88;"ENSDARG00000004713";"mad2l1";7,85453423215249;0,853124441141038;2,09703731028239;-1,534476052098;0,661796404944268;3,53107040982921;"0.00138764997544771      .";"38 x 33";"7 NA";"MAD2 mitotic arrest deficient-like 1 (yeast) [Source:ZFIN;Acc:ZDB-GENE-030515-3]"
"ENSDARG00000015070";89;"ENSDARG00000015070";"pola2";7,69903937313534;0,817980909958432;2,09259579424488;-0,884165029195731;0,843782188474481;6,28883590135319;"5.39563975898716e-06      .";"40 x 34";"8 NA";"polymerase (DNA directed), alpha 2 [Source:ZFIN;Acc:ZDB-GENE-030131-778]"
"ENSDARG00000098233";90;"ENSDARG00000098233";"LOC101886482";8,63386374300451;1,18103887785395;2,08768501348638;-1,81816537416101;0,831063412289842;5,97696348880564;"9.67353495950896e-06      .";"35 x 40";"20 NA";"T-cell lymphoma invasion and metastasis 2b [Source:ZFIN;Acc:ZDB-GENE-111019-2]"
"ENSDARG00000087020";91;"ENSDARG00000087020";"";3,62883922208259;0,8990097334232;2,08403780875218;-0,769942317661859;0,652384782826144;3,44317289121099;"0.0016706934323526      .";"40 x 34";"24 NA";"si:ch73-334d15.2 [Source:ZFIN;Acc:ZDB-GENE-091204-158]"
"ENSDARG00000076657";92;"ENSDARG00000076657";"plagl2";8,87235250319389;0,850978671152351;2,07726283845533;-1,04365490457221;0,879457046309616;7,39073290351237;"7.62813804011664e-07      .";"35 x 37";"23 NA";"pleiomorphic adenoma gene-like 2 [Source:ZFIN;Acc:ZDB-GENE-020806-1]"
