"";"Rank";"ID";"Symbol";"mean expression";"SD";"max delta e";"min delta e";"correlation";"->t.score";"->p.value";"Metagene";"Chromosome";"Description"
"ENSDARG00000105274";14;"ENSDARG00000105274";"";8,64718964980389;2,17879735360545;4,54626445154794;-3,73072381527996;0,845827609988252;6,34224445488192;"4.88879191418157e-06      .";"1 x 36";"KN150214.1 NA";""
"ENSDARG00000042529";15;"ENSDARG00000042529";"gnat2";6,37187910880179;2,42906864015971;4,54549381932434;-4,05644140282481;0,872184806225639;7,13186163054625;"1.19012706156774e-06      .";"1 x 36";"8 NA";"guanine nucleotide binding protein (G protein), alpha transducing activity polypeptide 2 [Source:ZFIN;Acc:ZDB-GENE-011128-10]"
"ENSDARG00000044862";16;"ENSDARG00000044862";"opn1lw1";4,72352925053153;2,16944745609141;4,24724415205577;-2,49860280375207;0,82841385056745;5,91601106123465;"1.08594253502847e-05      .";"1 x 35";"11 NA";"opsin 1 (cone pigments), long-wave-sensitive, 1 [Source:ZFIN;Acc:ZDB-GENE-990604-41]"
"ENSDARG00000012366";17;"ENSDARG00000012366";"fbp2";4,49689436564723;1,78533876184122;4,22585513947134;-1,92535117873157;0,678713040008504;3,69667612822777;"0.00097802447400186      .";"1 x 33";"5 NA";"fructose-1,6-bisphosphatase 2 [Source:ZFIN;Acc:ZDB-GENE-040822-23]"
"ENSDARG00000056873";18;"ENSDARG00000056873";"and3";5,18360516412716;1,63981096591379;4,18992959158216;-2,48056404811997;0,744892562795023;4,46588693659251;"0.000195064933601774      .";"1 x 31";"10 NA";"actinodin3 [Source:ZFIN;Acc:ZDB-GENE-040724-185]"
"ENSDARG00000034588";19;"ENSDARG00000034588";"scn4ab";6,0970119804399;1,99114139231217;4,18521997710896;-3,5491748815134;0,841276260215544;6,22469683322782;"6.07737095736915e-06      .";"1 x 36";"3 NA";"sodium channel, voltage-gated, type IV, alpha, b [Source:ZFIN;Acc:ZDB-GENE-051201-1]"
"ENSDARG00000102558";20;"ENSDARG00000102558";"pde6h";5,34560318293427;2,15649899900696;4,16299071689539;-2,82697494444731;0,778522383840685;4,9617686092256;"7.06848288530848e-05      .";"1 x 35";"6 NA";"phosphodiesterase 6H, cGMP-specific, cone, gamma [Source:ZFIN;Acc:ZDB-GENE-040426-1754]"
"ENSDARG00000023082";21;"ENSDARG00000023082";"krt1-19d";5,48261177920056;2,288322052013;4,1211599706248;-3,11806382423876;0,820138693755871;5,73358401664239;"1.53960475934856e-05      .";"1 x 30";"19 NA";"keratin, type 1, gene 19d [Source:ZFIN;Acc:ZDB-GENE-060316-1]"
"ENSDARG00000020602";22;"ENSDARG00000020602";"grk7a";5,33254833286461;2,18203947567593;4,10603957936707;-2,90378584682252;0,851162949399501;6,4862674152554;"3.75422451170948e-06      .";"1 x 35";"2 NA";"G protein-coupled receptor kinase 7a [Source:ZFIN;Acc:ZDB-GENE-050824-1]"
"ENSDARG00000014840";23;"ENSDARG00000014840";"prph2b";4,60232166341595;2,04380118646713;4,04967518518222;-2,2935496730094;0,859336830688945;6,72131395456101;"2.4547743509018e-06      .";"1 x 35";"13 NA";"peripherin 2b (retinal degeneration, slow) [Source:ZFIN;Acc:ZDB-GENE-000616-9]"
"ENSDARG00000071173";24;"ENSDARG00000071173";"slc12a10.2";5,9560979625648;2,32848106673285;4,03437201691292;-3,47957179744746;0,823279803547347;5,80146530583596;"1.35136510044376e-05      .";"1 x 36";"7 NA";"solute carrier family 12 (sodium/potassium/chloride transporters), member 10, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-060503-425]"
"ENSDARG00000098475";25;"ENSDARG00000098475";"arr3b";6,0128595104997;2,55384684330088;3,99208587064563;-3,61383311535388;0,897909941389711;8,15949431905121;"2.14423230726624e-07      .";"1 x 36";"14 NA";"arrestin 3b, retinal (X-arrestin) [Source:ZFIN;Acc:ZDB-GENE-030616-74]"
"ENSDARG00000035891";26;"ENSDARG00000035891";"acana";8,1342906115029;2,70380375631461;3,81612963126208;-5,55249246942052;0,94016748377227;11,0376590219334;"3.41944861315113e-09      .";"1 x 37";"7 NA";"aggrecan a [Source:ZFIN;Acc:ZDB-GENE-050208-221]"
"ENSDARG00000056248";27;"ENSDARG00000056248";"si:dkey-183i3.5";7,42748374811242;2,61764631495168;3,77057896313003;-5,03350672258472;0,811835025160759;5,56159111674648;"2.1482800334427e-05      .";"1 x 37";"21 NA";"si:dkey-183i3.5 [Source:ZFIN;Acc:ZDB-GENE-030131-8568]"
"ENSDARG00000001993";28;"ENSDARG00000001993";"myhb";7,67992293388851;2,66863122686119;3,6878174779775;-5,36210642156216;0,756521235924476;4,62725963183952;"0.000139816343023957      .";"1 x 36";"6 NA";"myosin, heavy chain b [Source:ZFIN;Acc:ZDB-GENE-081124-1]"
"ENSDARG00000103543";29;"ENSDARG00000103543";"gngt2b";4,60900931439897;1,90203143327304;3,6304053324065;-1,95356127025617;0,794339986171985;5,23045076437715;"4.12368913110805e-05      .";"1 x 34";"12 NA";"guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 2b [Source:ZFIN;Acc:ZDB-GENE-091020-4]"
"ENSDARG00000014496";30;"ENSDARG00000014496";"trpv6";6,63641125689354;1,85630093227124;3,62731467316493;-3,67613624533957;0,793371021880633;5,21321501087264;"4.26764298454563e-05      .";"1 x 37";"16 NA";"transient receptor potential cation channel, subfamily V, member 6 [Source:ZFIN;Acc:ZDB-GENE-040624-12]"
"ENSDARG00000043806";31;"ENSDARG00000043806";"";7,5496132826157;2,47281433816931;3,58719646461033;-4,99268575293944;0,942340734595491;11,2634307813689;"2.56105892049163e-09      .";"1 x 37";"10 NA";"periostin, osteoblast specific factor a [Source:ZFIN;Acc:ZDB-GENE-091113-23]"
"ENSDARG00000036186";32;"ENSDARG00000036186";"mbpa";5,43041642150739;2,24135095969357;3,57899939672961;-2,80637699224159;0,808346254814056;5,49234704380991;"2.45929717417326e-05      .";"1 x 35";"19 NA";"myelin basic protein a [Source:ZFIN;Acc:ZDB-GENE-030128-2]"
"ENSDARG00000058556";33;"ENSDARG00000058556";"";4,84658368555342;1,96682730597569;3,5737844732951;-2,39957560597157;0,831933847672669;5,99727223455081;"9.30893931216925e-06      .";"1 x 36";"25 NA";"mucin 5.2 [Source:ZFIN;Acc:ZDB-GENE-121108-1]"
"ENSDARG00000090268";34;"ENSDARG00000090268";"krtt1c19e";10,3186710792636;2,40855304503208;3,56398312635009;-5,56469275767405;0,755058282550206;4,60641769972339;"0.000145941154455098      .";"1 x 37";"19 NA";"keratin type 1 c19e [Source:ZFIN;Acc:ZDB-GENE-050506-95]"
"ENSDARG00000045799";35;"ENSDARG00000045799";"acanb";7,15495926066635;2,62645134870975;3,51028401597873;-4,72906753898271;0,955418613986848;12,9436581324174;"3.40991457292716e-10      .";"1 x 37";"25 NA";"aggrecan b [Source:ZFIN;Acc:ZDB-GENE-100422-16]"
"ENSDARG00000001760";36;"ENSDARG00000001760";"";7,61167917305189;2,43142225403724;3,49981692647723;-5,20757845202916;0,938775612116621;10,8992293187916;"4.09190104022628e-09      .";"1 x 37";"16 NA";"tenascin XBa [Source:ZFIN;Acc:ZDB-GENE-070103-5]"
"ENSDARG00000078052";37;"ENSDARG00000078052";"";7,25802399251923;2,21267744001457;3,44223470480309;-4,64254603012354;0,818084573347554;5,69005401337672;"1.67443293164204e-05      .";"1 x 37";"8 NA";"elastin microfibril interfacer 3a [Source:ZFIN;Acc:ZDB-GENE-080612-2]"
"ENSDARG00000069415";38;"ENSDARG00000069415";"col17a1a";7,75523046479722;1,96792560363926;3,39466301463555;-5,13327328194761;0,836048306359072;6,09524767445297;"7.74011679305353e-06      .";"1 x 36";"1 NA";"collagen, type XVII, alpha 1a [Source:ZFIN;Acc:ZDB-GENE-090313-107]"
"ENSDARG00000019902";39;"ENSDARG00000019902";"rcvrn2";6,88281900976919;2,3012823239756;3,3776998683412;-4,25598623050071;0,966372657981842;15,0323002339237;"3.69910768682757e-11      .";"1 x 37";"16 NA";"recoverin 2 [Source:ZFIN;Acc:ZDB-GENE-030131-7590]"
"ENSDARG00000101199";40;"ENSDARG00000101199";"rbp4";8,90734697621315;2,73680563892067;3,36034975885597;-6,43458136436215;0,857151599201831;6,65665825524985;"2.75700646579224e-06      .";"1 x 37";"12 NA";"retinol binding protein 4, plasma [Source:ZFIN;Acc:ZDB-GENE-000210-19]"
"ENSDARG00000073699";41;"ENSDARG00000073699";"col9a1a";9,57435876670432;2,01625291458631;3,34624565851257;-3,34213148084142;0,966799198893584;15,1335905744974;"3.34448024830181e-11      .";"1 x 36";"11 NA";"collagen, type IX, alpha 1a [Source:ZFIN;Acc:ZDB-GENE-080721-25]"
"ENSDARG00000092730";42;"ENSDARG00000092730";"si:dkey-22i16.3";5,1943058502207;2,1486206999653;3,33149435265334;-2,54505843970958;0,826612142241614;5,87528936778209;"1.17349259511901e-05      .";"1 x 35";"1 NA";"si:dkey-22i16.3 [Source:ZFIN;Acc:ZDB-GENE-071005-4]"
"ENSDARG00000009018";43;"ENSDARG00000009018";"rhbg";7,29924531577514;2,14704247265133;3,31783810904287;-4,5348868992767;0,898544031916159;8,18936482391291;"2.04417905713683e-07      .";"1 x 37";"16 NA";"Rh family, B glycoprotein (gene/pseudogene) [Source:ZFIN;Acc:ZDB-GENE-030131-9542]"
"ENSDARG00000026820";44;"ENSDARG00000026820";"gc3";5,65666206512957;1,61730896906779;3,26031269276855;-2,37092893806922;0,900044705352552;8,26112628676187;"1.82330464726377e-07      .";"1 x 34";"5 NA";"guanylyl cyclase 3 [Source:ZFIN;Acc:ZDB-GENE-011128-9]"
"ENSDARG00000060439";45;"ENSDARG00000060439";"clcn2c";4,82551916739361;1,5914013748626;3,25932262809971;-1,88459378220383;0,746875026750012;4,49272166748945;"0.000184526906896298      .";"1 x 34";"15 NA";"chloride channel 2c [Source:ZFIN;Acc:ZDB-GENE-050506-73]"
"ENSDARG00000024492";46;"ENSDARG00000024492";"col9a2";10,3385436410053;2,13794018045179;3,25498986293065;-4,12479717124063;0,967622112024696;15,3345370901535;"2.74319456039507e-11      .";"1 x 37";"19 NA";"procollagen, type IX, alpha 2 [Source:ZFIN;Acc:ZDB-GENE-030131-9786]"
"ENSDARG00000061436";47;"ENSDARG00000061436";"col6a2";10,7298869269978;1,47615572679268;3,24785144534295;-2,13406097101149;0,827219715978322;5,88895709294048;"1.14331916943877e-05      .";"1 x 34";"11 NA";"collagen, type VI, alpha 2 [Source:ZFIN;Acc:ZDB-GENE-070501-7]"
"ENSDARG00000059163";48;"ENSDARG00000059163";"irbp";5,59493257232008;1,58275316969646;3,23416608670315;-2,34219397479343;0,945402426817336;11,6034011789825;"1.67142788498609e-09      .";"1 x 35";"12 NA";"interphotoreceptor retinoid-binding protein [Source:ZFIN;Acc:ZDB-GENE-990415-132]"
"ENSDARG00000042988";49;"ENSDARG00000042988";"slc24a2";5,42724028956912;1,52451412941565;3,19038353714875;-2,16117122260536;0,839321913435039;6,17563123654007;"6.65900862251156e-06      .";"1 x 34";"1 NA";"solute carrier family 24 (sodium/potassium/calcium exchanger), member 2 [Source:ZFIN;Acc:ZDB-GENE-060825-277]"
"ENSDARG00000074908";50;"ENSDARG00000074908";"col6a1";10,2856979202006;1,39546939990571;3,17417119829527;-1,92246341560623;0,843017708310055;6,26912027998769;"5.59629466378997e-06      .";"1 x 34";"11 NA";"collagen, type VI, alpha 1 [Source:ZFIN;Acc:ZDB-GENE-070501-6]"
"ENSDARG00000055192";51;"ENSDARG00000055192";"";6,76506244487159;2,2653224376064;3,11632106995843;-4,11710089344449;0,819625439532472;5,72264463653394;"1.57239369704687e-05      .";"1 x 36";"2 NA";"zgc:136930 [Source:ZFIN;Acc:ZDB-GENE-060312-16]"
"ENSDARG00000063133";52;"ENSDARG00000063133";"slc4a10a";8,1719246096392;1,76580877639746;3,09902541148655;-4,77682053252901;0,782942731962483;5,03424242258208;"6.10713673465657e-05      .";"1 x 36";"11 NA";"solute carrier family 4, sodium bicarbonate transporter, member 10a [Source:ZFIN;Acc:ZDB-GENE-100215-3]"
"ENSDARG00000102414";53;"ENSDARG00000102414";"wu:fd14a01";7,1194672135096;1,99768743720957;3,08676348840552;-4,32427908062716;0,670879333893989;3,61871420125718;"0.00115310457118512      .";"1 x 35";"22 NA";"myosin, heavy polypeptide 1.1, skeletal muscle [Source:ZFIN;Acc:ZDB-GENE-000322-5]"
"ENSDARG00000044935";54;"ENSDARG00000044935";"hpdb";5,83114465829437;1,92242244360501;3,07026233965537;-2,92199498146528;0,884646112314779;7,58924442446417;"5.45641896332327e-07      .";"1 x 35";"8 NA";"4-hydroxyphenylpyruvate dioxygenase b [Source:ZFIN;Acc:ZDB-GENE-040808-62]"
"ENSDARG00000104023";55;"ENSDARG00000104023";"mag";5,53484520269537;1,65883575342288;3,03397081726821;-2,508922463066;0,815447824268793;5,63513985396035;"1.86215345774343e-05      .";"1 x 34";"15 NA";"myelin associated glycoprotein [Source:ZFIN;Acc:ZDB-GENE-041217-24]"
"ENSDARG00000058695";56;"ENSDARG00000058695";"";5,12780013621644;1,91378130104045;2,98096496033365;-2,27117756686694;0,925254316534652;9,75627424388057;"1.93386432423281e-08      .";"1 x 36";"2 NA";"discoidin domain receptor tyrosine kinase 2b [Source:ZFIN;Acc:ZDB-GENE-060503-361]"
"ENSDARG00000011640";57;"ENSDARG00000011640";"syt5b";7,30068209060589;1,72478537566555;2,97606327904903;-3,87207137209638;0,832731317380679;6,01600474989263;"8.98528058623782e-06      .";"1 x 35";"24 NA";"synaptotagmin Vb [Source:ZFIN;Acc:ZDB-GENE-050522-134]"
"ENSDARG00000101258";58;"ENSDARG00000101258";"";8,76923993698399;1,42071260798027;2,96512557869949;-1,50643486479635;0,7893837576508;5,1434023849801;"4.90577240430667e-05      .";"1 x 33";"16 NA";"collagen, type XXVII, alpha 1a [Source:ZFIN;Acc:ZDB-GENE-100119-1]"
"ENSDARG00000043242";59;"ENSDARG00000043242";"si:dkey-222f2.1";6,84220047631699;1,8190410483508;2,95133745260651;-3,70581281049928;0,735957698016597;4,34817004125013;"0.000249054431567086      .";"1 x 36";"22 NA";"si:dkey-222f2.1 [Source:ZFIN;Acc:ZDB-GENE-050208-726]"
"ENSDARG00000034424";60;"ENSDARG00000034424";"atp1b2b";5,4236519820535;1,50961958616453;2,93593403935837;-2,18111031250854;0,791814727702876;5,18575523306959;"4.50777467132513e-05      .";"1 x 34";"5 NA";"ATPase, Na+/K+ transporting, beta 2b polypeptide [Source:ZFIN;Acc:ZDB-GENE-010718-1]"
"ENSDARG00000015947";61;"ENSDARG00000015947";"matn4";11,2685106398842;1,57717311864093;2,91083546277949;-1,97524201794153;0,826467772706345;5,87205124991382;"1.18076143258428e-05      .";"1 x 34";"6 NA";"matrilin 4 [Source:ZFIN;Acc:ZDB-GENE-050208-64]"
"ENSDARG00000057427";62;"ENSDARG00000057427";"sv2ba";5,65867094998355;1,94863671754039;2,90834976693181;-2,73252632335262;0,815323630592551;5,63257945161552;"1.87142021278452e-05      .";"1 x 34";"7 NA";"synaptic vesicle glycoprotein 2Ba [Source:ZFIN;Acc:ZDB-GENE-070209-134]"
"ENSDARG00000045180";63;"ENSDARG00000045180";"acta2";7,78230995668705;1,87089297414927;2,90147652794941;-4,34310636724423;0,66123154874207;3,52571329525788;"0.00140344211157117      .";"1 x 34";"12 NA";"actin, alpha 2, smooth muscle, aorta [Source:ZFIN;Acc:ZDB-GENE-030131-1229]"
"ENSDARG00000034007";64;"ENSDARG00000034007";"prom1b";6,86987901603758;2,08019644056563;2,88529272514088;-3,99789101354842;0,942266652042149;11,2555316685355;"2.5868911457394e-09      .";"1 x 37";"1 NA";"prominin 1 b [Source:ZFIN;Acc:ZDB-GENE-031003-1]"
"ENSDARG00000054451";65;"ENSDARG00000054451";"loxl1";7,16316350245756;1,81161830105466;2,88487021129373;-3,94965420693662;0,925466472484874;9,77185159746016;"1.89167339570417e-08      .";"1 x 36";"18 NA";"lysyl oxidase-like 1 [Source:ZFIN;Acc:ZDB-GENE-060503-693]"
"ENSDARG00000027236";66;"ENSDARG00000027236";"rs1a";6,54318945304119;2,04095817988474;2,88178696059546;-3,64585197589453;0,948359451370611;11,9592240704645;"1.0807169603666e-09      .";"1 x 37";"11 NA";"retinoschisin 1a [Source:ZFIN;Acc:ZDB-GENE-040801-171]"
"ENSDARG00000040274";67;"ENSDARG00000040274";"scamp5b";5,15169443812186;1,44898469870004;2,88168430840361;-1,83683477178419;0,851480201891247;6,49505502163824;"3.69456150084435e-06      .";"1 x 33";"18 NA";"secretory carrier membrane protein 5b [Source:ZFIN;Acc:ZDB-GENE-120215-76]"
"ENSDARG00000061576";68;"ENSDARG00000061576";"gldn";5,12151006025523;1,53737070343769;2,87634744405621;-1,94351245541315;0,855661822906454;6,61335936036167;"2.98089306538518e-06      .";"1 x 35";"18 NA";"gliomedin [Source:ZFIN;Acc:ZDB-GENE-050119-4]"
"ENSDARG00000020581";69;"ENSDARG00000020581";"otofb";6,0255562532986;1,92581196016921;2,84123223034818;-2,89952090344194;0,841906264555;6,24069042234342;"5.89940026385349e-06      .";"1 x 36";"17 NA";"otoferlin b [Source:ZFIN;Acc:ZDB-GENE-110406-5]"
"ENSDARG00000002644";70;"ENSDARG00000002644";"rgs5a";6,24453923655699;1,41047086999343;2,80770436463143;-2,64203208088337;0,793258072337801;5,21121286870226;"4.28469744269133e-05      .";"1 x 34";"6 NA";"regulator of G protein signaling 5a [Source:ZFIN;Acc:ZDB-GENE-030131-7570]"
"ENSDARG00000063631";71;"ENSDARG00000063631";"ch1073-291c23.1";8,30789305211409;1,56683961250735;2,74948559107651;-3,23374982388325;0,894129572786281;7,98671662009676;"2.83313351001624e-07      .";"1 x 36";"13 NA";"ch1073-291c23.1 [Source:ZFIN;Acc:ZDB-GENE-050208-114]"
"ENSDARG00000011407";72;"ENSDARG00000011407";"col2a1b";12,183041978935;1,55041635033375;2,74264796967451;-1,88439333805328;0,813365968060528;5,59252377220157;"2.02276945365787e-05      .";"1 x 34";"11 NA";"collagen, type II, alpha 1b [Source:ZFIN;Acc:ZDB-GENE-050302-9]"
"ENSDARG00000056037";73;"ENSDARG00000056037";"";6,38343418540136;1,52396103358292;2,73357830498226;-2,74262375684074;0,770605649577431;4,83659695679518;"9.11122324855906e-05      .";"1 x 34";"23 NA";"inter-alpha-trypsin inhibitor heavy chain family, member 6 [Source:ZFIN;Acc:ZDB-GENE-050603-1]"
"ENSDARG00000055053";74;"ENSDARG00000055053";"itih1";5,10677867425915;2,01378053433372;2,71193255850259;-2,49376497788107;0,86818713248294;6,9981660640115;"1.50276964416829e-06      .";"1 x 35";"11 NA";"inter-alpha-trypsin inhibitor heavy chain 1 [Source:ZFIN;Acc:ZDB-GENE-130530-650]"
"ENSDARG00000035694";75;"ENSDARG00000035694";"stm";9,09626872931707;1,69573393656391;2,70022508934378;-3,05517791021813;0,783082529250167;5,03656609792476;"6.07863904187322e-05      .";"1 x 30";"19 NA";"starmaker [Source:ZFIN;Acc:ZDB-GENE-031112-4]"
"ENSDARG00000100133";76;"ENSDARG00000100133";"lect1";8,3722653069247;2,0329798706624;2,66572402705746;-5,73968454098937;0,899640240486082;8,24163502044662;"1.88070157003395e-07      .";"1 x 37";"9 NA";"leukocyte cell derived chemotaxin 1 [Source:ZFIN;Acc:ZDB-GENE-010713-1]"
"ENSDARG00000098308";77;"ENSDARG00000098308";"";5,61214469638932;1,3780679006762;2,66198784982792;-2,18057412970608;0,76488215115876;4,74956529606833;"0.000108808570838503      .";"1 x 31";"23 NA";""
"ENSDARG00000040466";78;"ENSDARG00000040466";"vil1";5,76817863545634;1,20892062610435;2,65582172066246;-1,83336802044194;0,722062955484013;4,17481587494585;"0.000357598507633949      .";"1 x 30";"9 NA";"villin 1 [Source:ZFIN;Acc:ZDB-GENE-040426-799]"
"ENSDARG00000029689";79;"ENSDARG00000029689";"tkta";6,91914065135444;1,95603785669212;2,64854347097818;-3,9420847361444;0,921820151347444;9,51266942752271;"2.73971698661057e-08      .";"1 x 37";"11 NA";"transketolase a [Source:ZFIN;Acc:ZDB-GENE-130530-578]"
"ENSDARG00000058371";80;"ENSDARG00000058371";"krt5";10,7938002361537;1,5193911216443;2,64657762553329;-3,36884094539481;0,805260497500226;5,43249604429368;"2.76554362338421e-05      .";"1 x 30";"23 NA";"keratin 5 [Source:ZFIN;Acc:ZDB-GENE-991110-23]"
"ENSDARG00000058117";81;"ENSDARG00000058117";"snap25b";7,98533837535617;1,94670234165162;2,63787515470976;-5,24653225864373;0,864111294113545;6,86755383555859;"1.89178496579068e-06      .";"1 x 37";"17 NA";"synaptosomal-associated protein, 25b [Source:ZFIN;Acc:ZDB-GENE-980526-392]"
"ENSDARG00000003210";82;"ENSDARG00000003210";"";5,42097602448872;1,71721396422029;2,63214181117749;-2,22483263191146;0,824098988261907;5,81943742049189;"1.30563644347159e-05      .";"1 x 36";"18 NA";"si:ch73-86n2.1 [Source:ZFIN;Acc:ZDB-GENE-091204-400]"
"ENSDARG00000062487";83;"ENSDARG00000062487";"si:dkey-6n6.1";6,57140161004845;1,56331164248748;2,60385967483046;-3,20668126235342;0,858821265933337;6,7059347488036;"2.52338542572339e-06      .";"1 x 36";"8 NA";"si:dkey-6n6.1 [Source:ZFIN;Acc:ZDB-GENE-060503-80]"
"ENSDARG00000100288";84;"ENSDARG00000100288";"";4,71157047441701;1,40845997124993;2,57495586695413;-1,55773608060807;0,861687749168783;6,79244553854336;"2.16183015822047e-06      .";"1 x 33";"22 NA";"interphotoreceptor matrix proteoglycan 2b [Source:ZFIN;Acc:ZDB-GENE-081031-56]"
"ENSDARG00000100691";85;"ENSDARG00000100691";"prss35";8,22616018621489;1,99395921398269;2,56982041054816;-5,35639651064401;0,867844184129742;6,98696047343725;"1.53260574708991e-06      .";"1 x 37";"16 NA";"protease, serine, 35 [Source:ZFIN;Acc:ZDB-GENE-040704-55]"
"ENSDARG00000007788";86;"ENSDARG00000007788";"atp2b1b";7,18473235559849;1,55822231145323;2,53203182749653;-2,48335135479712;0,898921930104699;8,20729307016218;"1.98648963944947e-07      .";"1 x 35";"25 NA";"ATPase, Ca++ transporting, plasma membrane 1b [Source:ZFIN;Acc:ZDB-GENE-080409-1]"
"ENSDARG00000021405";87;"ENSDARG00000021405";"chd3";8,27472952348264;2,32734851941806;2,52465921710986;-5,6469261194271;0,860153330193526;6,74583058263023;"2.34939232246489e-06      .";"1 x 37";"7 NA";"chromodomain helicase DNA binding protein 3 [Source:ZFIN;Acc:ZDB-GENE-121031-4]"
"ENSDARG00000036422";88;"ENSDARG00000036422";"ntn5";7,16433369192044;1,44088119488802;2,50391040686063;-3,18336422529305;0,812663285741971;5,5782838881797;"2.07957863032071e-05      .";"1 x 33";"7 NA";"netrin 5 [Source:ZFIN;Acc:ZDB-GENE-130530-593]"
"ENSDARG00000027582";89;"ENSDARG00000027582";"angptl7";8,72161702495613;1,54711105980049;2,48392950812339;-2,43224351524516;0,863778351089974;6,85712566571164;"1.92707070323372e-06      .";"1 x 35";"8 NA";"angiopoietin-like 7 [Source:ZFIN;Acc:ZDB-GENE-041010-175]"
"ENSDARG00000086391";90;"ENSDARG00000086391";"cald1b";4,51512004439416;1,3240623902117;2,46825358123079;-1,49314335854887;0,846494070366859;6,35985735331812;"4.73271827150512e-06      .";"1 x 33";"25 NA";"caldesmon 1b [Source:ZFIN;Acc:ZDB-GENE-090313-229]"
