"";"Rank";"ID";"Symbol";"mean expression";"SD";"max delta e";"min delta e";"correlation";"->t.score";"->p.value";"Metagene";"Chromosome";"Description"
"ENSDARG00000025912";20;"ENSDARG00000025912";"bscl2l";9,57387434334224;4,6706969035437;4,40386402899848;-6,50574948382095;0,982887236839226;21,3429579322775;"1.7519319328585e-13      .";"1 x 1";"14 NA";"Bernardinelli-Seip congenital lipodystrophy 2, like [Source:ZFIN;Acc:ZDB-GENE-050320-130]"
"ENSDARG00000100719";21;"ENSDARG00000100719";"uraha";7,45241564229428;4,00835308733386;4,39803791309652;-5,48490402575649;0,956947799771996;13,1874535579004;"2.59168242422447e-10      .";"1 x 1";"18 NA";"urate (5-hydroxyiso-) hydrolase a [Source:ZFIN;Acc:ZDB-GENE-060825-253]"
"ENSDARG00000058553";22;"ENSDARG00000058553";"sprb";7,46565225901544;3,77323842147216;4,38696829974965;-5,44526576226385;0,957457306827568;13,2715231835776;"2.36004105147458e-10      .";"1 x 1";"8 NA";"sepiapterin reductase b [Source:ZFIN;Acc:ZDB-GENE-070719-1]"
"ENSDARG00000045269";23;"ENSDARG00000045269";"";11,1617202977558;3,52701633651836;4,38297267954974;-5,44157449664962;0,919592901053449;9,36275883731171;"3.40558701239502e-08      .";"1 x 1";"12 NA";"6-pyruvoyltetrahydropterin synthase [Source:ZFIN;Acc:ZDB-GENE-070615-3]"
"ENSDARG00000013522";24;"ENSDARG00000013522";"pck1";6,18970166869726;2,60100925894419;4,35897376180136;-3,87640517368514;0,814755313226238;5,62089243150966;"1.91432848133388e-05      .";"1 x 5";"6 NA";"phosphoenolpyruvate carboxykinase 1 (soluble) [Source:ZFIN;Acc:ZDB-GENE-030909-11]"
"ENSDARG00000056028";25;"ENSDARG00000056028";"slc22a7a";11,0559821937813;4,64100929949875;4,33609537614469;-7,45668120546079;0,965880399135214;14,9177329002541;"4.14871470511002e-11      .";"1 x 1";"11 NA";"solute carrier family 22 (organic anion transporter), member 7a [Source:ZFIN;Acc:ZDB-GENE-050506-52]"
"ENSDARG00000032976";26;"ENSDARG00000032976";"cmlc1";8,30665621164561;3,70885268749854;4,32242738105974;-6,44488103472253;0,699808985431145;3,91868722536605;"0.000612304816688281      .";"3 x 1";"5 NA";"cardiac myosin light chain-1 [Source:ZFIN;Acc:ZDB-GENE-030522-1]"
"ENSDARG00000029894";27;"ENSDARG00000029894";"slc2a15a";9,71703427991723;4,10632156575538;4,31110043593335;-6,33849339230626;0,927156621530781;9,8982757816936;"1.5830989408272e-08      .";"1 x 1";"13 NA";"solute carrier family 2 (facilitated glucose transporter), member 15a [Source:ZFIN;Acc:ZDB-GENE-060531-109]"
"ENSDARG00000013598";28;"ENSDARG00000013598";"tnfb";6,83120028652271;3,08514083289119;4,30028456567685;-4,53736247109121;0,822711857333302;5,78907123238035;"1.3838653086351e-05      .";"1 x 3";"15 NA";"tumor necrosis factor b (TNF superfamily, member 2) [Source:ZFIN;Acc:ZDB-GENE-050601-2]"
"ENSDARG00000028257";29;"ENSDARG00000028257";"cyb561a3b";6,27827546780602;3,60405172341934;4,29118334403811;-4,58111937414769;0,971891815572255;16,5127717093647;"8.9696028382491e-12      .";"1 x 1";"21 NA";"cytochrome b561 family, member A3b [Source:ZFIN;Acc:ZDB-GENE-091204-222]"
"ENSDARG00000068876";30;"ENSDARG00000068876";"zgc:153031";7,31449769453459;3,85886985363717;4,28808009977214;-5,31974738927456;0,96539197829248;14,8064416789121;"4.64116522991276e-11      .";"1 x 1";"18 NA";"zgc:153031 [Source:ZFIN;Acc:ZDB-GENE-060929-1190]"
"ENSDARG00000071475";31;"ENSDARG00000071475";"aox5";11,6859646144294;4,28337617844696;4,28797183858117;-6,62320092031971;0,9349956886953;10,545289770219;"6.52865983497009e-09      .";"1 x 1";"22 NA";"aldehyde oxidase 5 [Source:ZFIN;Acc:ZDB-GENE-001205-2]"
"ENSDARG00000101324";32;"ENSDARG00000101324";"apoa1b";10,1879808897838;2,91821427529643;4,287360791877;-6,22659417849153;0,819630372293618;5,7227495719706;"1.57207575919305e-05      .";"1 x 4";"15 NA";"apolipoprotein A-Ib [Source:ZFIN;Acc:ZDB-GENE-050302-172]"
"ENSDARG00000103789";33;"ENSDARG00000103789";"tmem130";8,58827926905333;4,41366852002649;4,28612627863159;-5,95447759253221;0,957575835301887;13,291292683596;"2.30881536111838e-10      .";"1 x 1";"12 NA";"transmembrane protein 130 [Source:ZFIN;Acc:ZDB-GENE-080204-23]"
"ENSDARG00000055278";34;"ENSDARG00000055278";"cfb";5,86142666818787;2,8771963930941;4,28292431771575;-3,74769495879919;0,764923378799851;4,75018231149491;"0.000108671433650231      .";"1 x 5";"21 NA";"complement factor B [Source:ZFIN;Acc:ZDB-GENE-980526-487]"
"ENSDARG00000045516";35;"ENSDARG00000045516";"itih2";6,26530395248321;2,45606371509553;4,26836105547857;-3,95365632451447;0,717669045579676;4,12225841543046;"0.000399207159357928      .";"1 x 5";"4 NA";"inter-alpha-trypsin inhibitor heavy chain 2 [Source:ZFIN;Acc:ZDB-GENE-040426-1942]"
"ENSDARG00000087359";36;"ENSDARG00000087359";"c3a.2";5,59593058267322;2,65070191828318;4,26610050358999;-3,35852768562892;0,618368594308673;3,14736159652542;"0.00311479573018114      .";"1 x 5";"1 NA";"complement component c3a, duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-990415-36]"
"ENSDARG00000024189";37;"ENSDARG00000024189";"pnocb";5,18657973637019;2,38675371356384;4,25168679783619;-3,15176398466384;0,650382117523689;3,42483386614368;"0.0017366385001587      .";"4 x 2";"20 NA";"prepronociceptin b [Source:ZFIN;Acc:ZDB-GENE-040114-1]"
"ENSDARG00000037281";38;"ENSDARG00000037281";"fgg";6,96395624139971;2,74970059900424;4,21788758926045;-4,69309333065795;0,841075543480046;6,21961961121606;"6.13502834034829e-06      .";"1 x 5";"1 NA";"fibrinogen gamma chain [Source:ZFIN;Acc:ZDB-GENE-040426-1998]"
"ENSDARG00000070991";39;"ENSDARG00000070991";"mlpha";8,49887198709829;4,25240284680354;4,20750369425998;-6,0884385931294;0,980924285495942;20,1846458089401;"4.15223411209809e-13      .";"1 x 1";"6 NA";"melanophilin a [Source:ZFIN;Acc:ZDB-GENE-050208-724]"
"ENSDARG00000090637";40;"ENSDARG00000090637";"myh6";8,0358473296379;3,57348289691512;4,18548477253519;-5,40777765748143;0,758215961703423;4,65160674362981;"0.000132993223847411      .";"2 x 1";"20 NA";"myosin, heavy chain 6, cardiac muscle, alpha [Source:ZFIN;Acc:ZDB-GENE-031112-1]"
"ENSDARG00000045601";41;"ENSDARG00000045601";"cax1";9,06941906750084;4,23428203041282;4,1388822092733;-6,82895596926325;0,937626701201125;10,7883628702697;"4.73071248840995e-09      .";"1 x 1";"4 NA";"cation/H+ exchanger protein 1 [Source:ZFIN;Acc:ZDB-GENE-030131-3044]"
"ENSDARG00000045792";42;"ENSDARG00000045792";"si:dkey-106n21.1";8,76956913728841;3,56159879048528;4,13872254062007;-5,77943513288816;0,92815565823271;9,97501315779807;"1.42206360020936e-08      .";"1 x 1";"25 NA";"si:dkey-106n21.1 [Source:ZFIN;Acc:ZDB-GENE-131120-167]"
"ENSDARG00000020610";43;"ENSDARG00000020610";"tnnt2a";6,3824946610407;2,89500622408929;4,1294449297807;-4,39614228187073;0,719065122028307;4,13884555659456;"0.00038557058330646      .";"4 x 1";"23 NA";"troponin T type 2a (cardiac) [Source:ZFIN;Acc:ZDB-GENE-000626-1]"
"ENSDARG00000015866";44;"ENSDARG00000015866";"apoa2";9,52012170958838;3,11169143802055;4,09280905061893;-6,88632003306726;0,842948126280007;6,26733233242458;"5.61487113914794e-06      .";"1 x 4";"16 NA";"apolipoprotein A-II [Source:ZFIN;Acc:ZDB-GENE-030131-1046]"
"ENSDARG00000052708";45;"ENSDARG00000052708";"tnni1b";7,690002810294;3,10467023066484;4,08398101881009;-4,68512686622511;0,703364795192211;3,95799680221713;"0.000563675474679171      .";"4 x 1";"6 NA";"troponin I type 1b (skeletal, slow) [Source:ZFIN;Acc:ZDB-GENE-041212-37]"
"ENSDARG00000003902";46;"ENSDARG00000003902";"ctsl.1";7,49978488671908;3,03594381775542;4,07799383397545;-5,32060892658883;0,882723204122025;7,51424326430421;"6.1889771330037e-07      .";"1 x 4";"17 NA";"cathepsin L.1 [Source:ZFIN;Acc:ZDB-GENE-040718-61]"
"ENSDARG00000012694";47;"ENSDARG00000012694";"c3a.1";8,47491433589512;2,17801990687547;4,03611962748689;-3,76671929153495;0,758484058076363;4,65547854292354;"0.000131939989619578      .";"1 x 5";"1 NA";"complement component c3a, duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-990415-35]"
"ENSDARG00000018351";48;"ENSDARG00000018351";"hpda";5,51902743987609;2,26722093856383;4,02051331530055;-2,94067843964387;0,68242278309641;3,73440373957096;"0.000903132472652723      .";"1 x 5";"5 NA";"4-hydroxyphenylpyruvate dioxygenase a [Source:ZFIN;Acc:ZDB-GENE-040426-986]"
"ENSDARG00000042780";49;"ENSDARG00000042780";"apoba";8,12639166898248;2,50616473620002;4,01980464546296;-5,55563958499523;0,861517423393844;6,78723577470377;"2.18199405987995e-06      .";"1 x 4";"17 NA";"apolipoprotein Ba [Source:ZFIN;Acc:ZDB-GENE-070702-4]"
"ENSDARG00000097208";50;"ENSDARG00000097208";"alkbh3";8,15320258324648;3,76319471989184;4,01425873298717;-5,7530883979853;0,960274602692673;13,7645764675841;"1.37637679031855e-10      .";"1 x 1";"25 NA";"si:ch1073-281m9.1 [Source:ZFIN;Acc:ZDB-GENE-131127-435]"
"ENSDARG00000063288";51;"ENSDARG00000063288";"slc2a11b";10,7574820506727;3,88940806504631;4,00316843017727;-6,21919500664261;0,936396950993656;10,6729338936346;"5.50877143901118e-09      .";"1 x 1";"5 NA";"solute carrier family 2 (facilitated glucose transporter), member 11b [Source:ZFIN;Acc:ZDB-GENE-070705-96]"
"ENSDARG00000022767";52;"ENSDARG00000022767";"apobb.1";10,7427432911202;2,19121821164179;3,96498018546999;-4,18381774546021;0,827369646306864;5,89233990659833;"1.13597608253357e-05      .";"1 x 5";"20 NA";"apolipoprotein Bb, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030131-9732]"
"ENSDARG00000076838";53;"ENSDARG00000076838";"apom";5,89746475013348;2,98086640140348;3,96171811587789;-3,80172598531967;0,70988522638934;4,03162126131289;"0.000482834945742194      .";"1 x 5";"2 NA";"apolipoprotein M [Source:ZFIN;Acc:ZDB-GENE-010605-5]"
"ENSDARG00000052960";54;"ENSDARG00000052960";"nppa";6,16058308438113;2,87777396379685;3,9410859444357;-4,22198374760159;0,784206692882782;5,05532368843017;"5.85354424893492e-05      .";"3 x 1";"8 NA";"natriuretic peptide A [Source:ZFIN;Acc:ZDB-GENE-030131-95]"
"ENSDARG00000104068";55;"ENSDARG00000104068";"gstp1";11,7107696689132;3,54237821881404;3,93393861376411;-4,94780744496877;0,967102594081435;15,2068130626278;"3.11064507485526e-11      .";"1 x 1";"14 NA";"glutathione S-transferase pi 1 [Source:ZFIN;Acc:ZDB-GENE-020806-4]"
"ENSDARG00000020143";56;"ENSDARG00000020143";"pah";9,50026204146357;2,62317945842444;3,91790264225536;-7,08909919318892;0,740966439771583;4,41352216964214;"0.000217431382738997      .";"1 x 2";"4 NA";"phenylalanine hydroxylase [Source:ZFIN;Acc:ZDB-GENE-031006-2]"
"ENSDARG00000093068";57;"ENSDARG00000093068";"LOC792509";5,73344803892851;2,42591413547782;3,91431321019401;-3,17762237925751;0,62082762374695;3,167701599862;"0.00298462362338037      .";"1 x 5";"22 NA";"complement component c3b, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030131-2211]"
"ENSDARG00000007024";58;"ENSDARG00000007024";"";5,71384764118968;2,46105753629126;3,89884706835789;-3,29026660305665;0,761357535655622;4,69732942525107;"0.000121085577509117      .";"1 x 5";"11 NA";"urate oxidase [Source:ZFIN;Acc:ZDB-GENE-030826-24]"
"ENSDARG00000076970";59;"ENSDARG00000076970";"si:ch211-165b10.3";6,4623856562145;3,6051307499759;3,87201912702092;-4,46810420699411;0,984455237711881;22,4203954859381;"8.17124146124115e-14      .";"1 x 1";"2 NA";"si:ch211-165b10.3 [Source:ZFIN;Acc:ZDB-GENE-131121-6]"
"ENSDARG00000053973";60;"ENSDARG00000053973";"fetub";6,91907333720782;2,27856343009701;3,8460497528691;-4,24195661478049;0,782414838236278;5,02548565124713;"6.21577052232203e-05      .";"1 x 4";"22 NA";"fetuin B [Source:ZFIN;Acc:ZDB-GENE-050208-4]"
"ENSDARG00000075015";61;"ENSDARG00000075015";"soul5";7,53920363698151;2,7715364704825;3,83248328313332;-5,01074897975008;0,898736525748034;8,1984852450663;"2.01461496818212e-07      .";"1 x 3";"3 NA";"heme-binding protein soul5 [Source:ZFIN;Acc:ZDB-GENE-110718-2]"
"ENSDARG00000006215";62;"ENSDARG00000006215";"akr1b1";10,5232010167236;3,49559039663324;3,8149565479716;-5,77506434298381;0,962542433864473;14,200399759388;"8.66207106042793e-11      .";"1 x 1";"4 NA";"aldo-keto reductase family 1, member B1 (aldose reductase) [Source:ZFIN;Acc:ZDB-GENE-040625-7]"
"ENSDARG00000077872";63;"ENSDARG00000077872";"";5,33825031927679;2,23442206537254;3,8128026183398;-2,67152249790651;0,765799932766412;4,76333427065044;"0.000105790034063524      .";"1 x 5";"15 NA";""
"ENSDARG00000036041";64;"ENSDARG00000036041";"f2";5,85124540001132;2,16987668689385;3,79474690297303;-3,21554279599383;0,752542877150947;4,57095488873027;"0.000157000314585098      .";"1 x 5";"7 NA";"coagulation factor II (thrombin) [Source:ZFIN;Acc:ZDB-GENE-030131-4606]"
"ENSDARG00000041998";65;"ENSDARG00000041998";"zgc:113337";9,38031583729548;4,05540552068628;3,79307769886359;-7,08167619041553;0,977524706793503;18,5470179424177;"1.52566848043989e-12      .";"1 x 1";"9 NA";"zgc:113337 [Source:ZFIN;Acc:ZDB-GENE-050306-20]"
"ENSDARG00000053269";66;"ENSDARG00000053269";"slc2a15b";10,3532723146732;3,59848376098502;3,75363759943795;-5,75850433860306;0,928293774361448;9,98574330756995;"1.40095965939224e-08      .";"1 x 1";"1 NA";"solute carrier family 2 (facilitated glucose transporter), member 15b [Source:ZFIN;Acc:ZDB-GENE-050508-1]"
"ENSDARG00000098700";67;"ENSDARG00000098700";"il1b";6,81892133615638;2,56955876157519;3,74972198961209;-3,98055571145669;0,609167753685674;3,07256473916369;"0.00364330867331031      .";"2 x 5";"10 NA";"interleukin 1, beta [Source:ZFIN;Acc:ZDB-GENE-040702-2]"
"ENSDARG00000090682";68;"ENSDARG00000090682";"si:ch211-108c6.2";9,21469938761589;4,05162904090392;3,74715027021698;-6,93718060798909;0,952274028205768;12,4788381686405;"5.82401571413982e-10      .";"1 x 1";"5 NA";"si:ch211-108c6.2 [Source:ZFIN;Acc:ZDB-GENE-040724-7]"
"ENSDARG00000102020";69;"ENSDARG00000102020";"pnpla3";7,03059292396527;3,17208259871397;3,72661034691874;-4,83797704366014;0,96628428464135;15,011550937803;"3.77654574279518e-11      .";"1 x 1";"4 NA";"patatin-like phospholipase domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-040718-27]"
"ENSDARG00000095820";70;"ENSDARG00000095820";"";4,7270843228704;2,15718949665563;3,71739676179081;-2,40882271289288;0,644371215230975;3,37052643235682;"0.00194748996131722      .";"2 x 5";"22 NA";""
"ENSDARG00000097964";71;"ENSDARG00000097964";"arhgef33";8,91498900474662;3,27263843467536;3,71409458795873;-5,25290316316262;0,970187719330221;16,0126923567703;"1.42870160146913e-11      .";"1 x 1";"17 NA";"Rho guanine nucleotide exchange factor (GEF) 33 [Source:ZFIN;Acc:ZDB-GENE-131121-574]"
"ENSDARG00000056314";72;"ENSDARG00000056314";"a2ml";7,48656168435061;2,13783873471539;3,70018467779421;-2,907674637643;0,798335283052966;5,30267514356487;"3.57282087464217e-05      .";"1 x 5";"15 NA";"alpha-2-macroglobulin-like [Source:ZFIN;Acc:ZDB-GENE-090212-1]"
"ENSDARG00000069159";73;"ENSDARG00000069159";"rab38b";6,54216908239546;2,94901804812261;3,69264851290827;-4,12177089089205;0,911707762840386;8,87653830577167;"7.01749700571241e-08      .";"1 x 1";"10 NA";"RAB38b, member of RAS oncogene family [Source:ZFIN;Acc:ZDB-GENE-091204-345]"
"ENSDARG00000103466";74;"ENSDARG00000103466";"ccl35.1";4,71645469039953;2,48561542744637;3,67446555059777;-2,46186860702404;0,860132567614356;6,74520469659248;"2.35202310361338e-06      .";"1 x 4";"25 NA";"chemokine (C-C motif) ligand 35, duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-081022-33]"
"ENSDARG00000099200";75;"ENSDARG00000099200";"";6,91606935228373;2,35277540744301;3,65956581949136;-4,27668024288988;0,856105259331122;6,62618253295669;"2.91267867202905e-06      .";"1 x 4";"19 NA";"zgc:123103 [Source:ZFIN;Acc:ZDB-GENE-051030-105]"
"ENSDARG00000052497";76;"ENSDARG00000052497";"zgc:110789";6,24510597319162;2,59730889533138;3,65926349051307;-3,83678926101363;0,90747912948206;8,64065936356363;"1.0064376887442e-07      .";"1 x 1";"18 NA";"zgc:110789 [Source:ZFIN;Acc:ZDB-GENE-050306-38]"
"ENSDARG00000102456";77;"ENSDARG00000102456";"cfhl4";5,88065493668441;2,38706030897703;3,65454804452033;-3,33281783775791;0,817978795917066;5,68783041068369;"1.6816400619124e-05      .";"1 x 5";"22 NA";"complement factor H like 4 [Source:ZFIN;Acc:ZDB-GENE-030131-251]"
"ENSDARG00000016771";78;"ENSDARG00000016771";"";9,81613898975614;2,3617485441678;3,6537706080348;-5,23919245107716;0,812516887137891;5,57532615684295;"2.09158387514119e-05      .";"1 x 4";"2 NA";"transferrin-a [Source:ZFIN;Acc:ZDB-GENE-980526-35]"
"ENSDARG00000041569";79;"ENSDARG00000041569";"ces2";6,13264077943498;2,51049892717785;3,63695513018131;-3,54596848318776;0,833333090947937;6,03022115130622;"8.74746011769734e-06      .";"1 x 4";"18 NA";"carboxylesterase 2 (intestine, liver) [Source:ZFIN;Acc:ZDB-GENE-061013-99]"
"ENSDARG00000069630";80;"ENSDARG00000069630";"tat";9,07572056702666;3,87403889529122;3,62582760010426;-6,81201208332777;0,966022538885521;14,95056282899;"4.01425559459767e-11      .";"1 x 1";"18 NA";"tyrosine aminotransferase [Source:ZFIN;Acc:ZDB-GENE-030131-1144]"
"ENSDARG00000004954";81;"ENSDARG00000004954";"grna";7,36660717952344;2,59552949022201;3,6254996064841;-4,81474317181832;0,867333481684237;6,97034854565058;"1.57797976174656e-06      .";"1 x 3";"3 NA";"granulin a [Source:ZFIN;Acc:ZDB-GENE-030131-8434]"
"ENSDARG00000091813";82;"ENSDARG00000091813";"si:dkey-21a6.5";8,13582656762197;3,44125619732511;3,6133691157864;-5,93747425840402;0,935303483159826;10,5729834918894;"6.29160079590463e-09      .";"1 x 1";"17 NA";"si:dkey-21a6.5 [Source:ZFIN;Acc:ZDB-GENE-131121-257]"
"ENSDARG00000070110";83;"ENSDARG00000070110";"opn5";8,09489147488379;3,7434050324237;3,58202803124119;-5,95747810422168;0,958497508693056;13,4478353884942;"1.94241955853158e-10      .";"1 x 1";"20 NA";"opsin 5 [Source:ZFIN;Acc:ZDB-GENE-041001-179]"
"ENSDARG00000102004";84;"ENSDARG00000102004";"apoea";6,5139519771697;2,44465792039714;3,5646603370029;-4,08310562026856;0,916562385909862;9,1681055216673;"4.53414255030538e-08      .";"1 x 3";"19 NA";"apolipoprotein Ea [Source:ZFIN;Acc:ZDB-GENE-010724-18]"
"ENSDARG00000101749";85;"ENSDARG00000101749";"zgc:92161";6,44554505469099;2,73220342866524;3,55388448011567;-3,81688128778214;0,945488392524631;11,6133462954526;"1.65094127257959e-09      .";"1 x 1";"3 NA";"zgc:92161 [Source:ZFIN;Acc:ZDB-GENE-040912-22]"
"ENSDARG00000076250";86;"ENSDARG00000076250";"rasef";9,30082870153584;3,75041092777214;3,54632096938953;-6,06741607649508;0,951834961692438;12,4174992549401;"6.2579841308974e-10      .";"1 x 1";"8 NA";"RAS and EF-hand domain containing [Source:ZFIN;Acc:ZDB-GENE-081105-157]"
"ENSDARG00000040528";87;"ENSDARG00000040528";"lgals3bpb";8,26601573080436;2,75529760877191;3,53563843488265;-5,98035395952648;0,841440226343245;6,22885096717558;"6.03061531756488e-06      .";"1 x 4";"3 NA";"lectin, galactoside-binding, soluble, 3 binding protein b [Source:ZFIN;Acc:ZDB-GENE-040426-2262]"
"ENSDARG00000057148";88;"ENSDARG00000057148";"";9,09510366246963;3,31870934867777;3,52983032760179;-5,96051644596962;0,900677143453443;8,29182936465271;"1.73658968205537e-07      .";"1 x 1";"13 NA";"molybdenum cofactor sulfurase [Source:ZFIN;Acc:ZDB-GENE-050327-94]"
"ENSDARG00000039077";89;"ENSDARG00000039077";"tyr";10,0465770569976;2,78473536515681;3,50745483616962;-4,81956425675186;0,901058646329111;8,31048497041934;"1.68602349748248e-07      .";"1 x 1";"15 NA";"tyrosinase [Source:ZFIN;Acc:ZDB-GENE-991026-3]"
"ENSDARG00000092985";90;"ENSDARG00000092985";"";6,22868583815888;2,59764912529203;3,49150936609822;-3,83206827174956;0,897557476170701;8,14300414087691;"2.20165548681095e-07      .";"1 x 4";"21 NA";""
"ENSDARG00000103019";91;"ENSDARG00000103019";"gstp2";6,97057412372581;3,05960842004669;3,47674046648087;-4,27679797677491;0,962134904559919;14,1192621580849;"9.43318756441158e-11      .";"1 x 1";"14 NA";"glutathione S-transferase pi 2 [Source:ZFIN;Acc:ZDB-GENE-050601-1]"
