"";"Rank";"ID";"Symbol";"mean expression";"SD";"max delta e";"min delta e";"correlation";"->t.score";"->p.value";"Metagene";"Chromosome";"Description"
"ENSDARG00000093877";11;"ENSDARG00000093877";"LOC555374";5,14592327683957;1,5653851408466;3,34571678004502;-2,16499733296908;0,85618930934045;6,62861923276751;"2.8999013430564e-06      .";"40 x 1";"1 NA";"si:zfos-2330d3.7 [Source:ZFIN;Acc:ZDB-GENE-121214-112]"
"ENSDARG00000077285";12;"ENSDARG00000077285";"scarf1";5,73088678927197;1,50881890341755;3,13085878599483;-2,54368557013815;0,735613895587606;4,34374221477212;"0.0002513593971043      .";"40 x 1";"15 NA";"scavenger receptor class F, member 1 [Source:ZFIN;Acc:ZDB-GENE-030131-8778]"
"ENSDARG00000096331";13;"ENSDARG00000096331";"si:ch73-248e21.7";7,99222716492325;1,6447742714878;3,09836419841611;-2,5188882558119;0,932806901430035;10,3536903828821;"8.44976133507203e-09      .";"40 x 1";"3 NA";"si:ch73-248e21.7 [Source:ZFIN;Acc:ZDB-GENE-120215-231]"
"ENSDARG00000079252";14;"ENSDARG00000079252";"fam117ab";5,44284437074437;1,60631680563194;3,08167224148205;-2,39707889208217;0,800851896159766;5,34915414394088;"3.25898862563179e-05      .";"40 x 1";"12 NA";"family with sequence similarity 117, member Ab [Source:ZFIN;Acc:ZDB-GENE-080515-7]"
"ENSDARG00000055705";15;"ENSDARG00000055705";"f5";8,44931680339926;1,91380305635827;3,07465199455775;-4,20079716976579;0,767027896870446;4,78186694547218;"0.000101862090111648      .";"40 x 1";"9 NA";"coagulation factor V [Source:ZFIN;Acc:ZDB-GENE-030131-5531]"
"ENSDARG00000037852";16;"ENSDARG00000037852";"zgc:101663";7,21788901731007;1,53099436757525;2,95553602476284;-2,79825430260384;0,876589686330386;7,28611392029969;"9.12049344381494e-07      .";"40 x 1";"23 NA";"zgc:101663 [Source:ZFIN;Acc:ZDB-GENE-041114-149]"
"ENSDARG00000004433";17;"ENSDARG00000004433";"btk";6,95066190153072;1,64148059681281;2,90221341371132;-3,02939237656516;0,877789489273229;7,32947108974009;"8.4680188905395e-07      .";"40 x 1";"14 NA";"Bruton agammaglobulinemia tyrosine kinase [Source:ZFIN;Acc:ZDB-GENE-070531-1]"
"ENSDARG00000004378";18;"ENSDARG00000004378";"yrk";7,89717003891204;1,26711397210022;2,89662771078476;-1,95417419649584;0,910475116920368;8,80613823242893;"7.80951086021275e-08      .";"40 x 1";"19 NA";"Yes-related kinase [Source:ZFIN;Acc:ZDB-GENE-030131-9517]"
"ENSDARG00000061169";19;"ENSDARG00000061169";"larp1b";10,9739443064715;0,896657621442983;2,80131384207479;-1,10190720430045;0,862296308346055;6,81113260083073;"2.0910881073366e-06      .";"40 x 3";"17 NA";"La ribonucleoprotein domain family, member 1B [Source:ZFIN;Acc:ZDB-GENE-030131-4154]"
"ENSDARG00000094408";20;"ENSDARG00000094408";"si:ch1073-110a20.1";5,06901563409325;1,37456304090491;2,7536316693445;-1,59826984807969;0,837546627933608;6,13176407226094;"7.22800817698488e-06      .";"40 x 1";"1 NA";"si:ch1073-110a20.1 [Source:ZFIN;Acc:ZDB-GENE-121214-183]"
"ENSDARG00000036893";21;"ENSDARG00000036893";"f13a1b";9,96926529950659;1,3004845305125;2,73711038185168;-1,82820100500235;0,892156284214197;7,89996207576457;"3.26317635690465e-07      .";"40 x 1";"7 NA";"coagulation factor XIII, A1 polypeptide b [Source:ZFIN;Acc:ZDB-GENE-030131-9634]"
"ENSDARG00000093019";22;"ENSDARG00000093019";"";5,13888892323916;1,19026726461255;2,71950616323556;-1,60560635250215;0,743513102505022;4,44737159258113;"0.000202692075904842      .";"40 x 1";"8 NA";"si:dkey-83k24.5 [Source:ZFIN;Acc:ZDB-GENE-081104-440]"
"ENSDARG00000052638";23;"ENSDARG00000052638";"fam210b";7,49195037593151;1,17004428658523;2,70292650014827;-2,11194383861729;0,722330892473758;4,17805451683283;"0.000355183265077441      .";"40 x 2";"6 NA";"family with sequence similarity 210, member B [Source:ZFIN;Acc:ZDB-GENE-050913-122]"
"ENSDARG00000054363";24;"ENSDARG00000054363";"si:zfos-464b6.2";6,59408350538951;1,14313924873479;2,68326064349228;-1,67797471611253;0,890357488226929;7,8228129836137;"3.70314045872178e-07      .";"40 x 1";"18 NA";"si:zfos-464b6.2 [Source:ZFIN;Acc:ZDB-GENE-030131-5337]"
"ENSDARG00000052496";25;"ENSDARG00000052496";"hmha1a";7,50314003382807;1,19886998811356;2,67105170545754;-1,42264547906846;0,938376831510341;10,8604082343363;"4.30456226219178e-09      .";"40 x 1";"2 NA";"histocompatibility (minor) HA-1 a [Source:ZFIN;Acc:ZDB-GENE-140106-47]"
"ENSDARG00000031426";26;"ENSDARG00000031426";"csrnp1a";7,97373993277498;1,24117942613691;2,64947359729095;-1,46607206758595;0,750548491746604;4,54316602597336;"0.000166262373414883      .";"40 x 1";"2 NA";"cysteine-serine-rich nuclear protein 1a [Source:ZFIN;Acc:ZDB-GENE-070912-475]"
"ENSDARG00000103428";27;"ENSDARG00000103428";"ogdhb";9,92971453800896;0,983709098686084;2,6130642469;-1,17113518658689;0,856504225498007;6,63776654427192;"2.85245441200566e-06      .";"40 x 2";"10 NA";"oxoglutarate (alpha-ketoglutarate) dehydrogenase b (lipoamide) [Source:ZFIN;Acc:ZDB-GENE-090311-8]"
"ENSDARG00000023053";28;"ENSDARG00000023053";"fam129ab";7,15507639383694;0,969186281760111;2,5428833190547;-1,46401089226802;0,798747679068791;5,31023851725706;"3.51970209053754e-05      .";"40 x 1";"2 NA";"family with sequence similarity 129, member Ab [Source:ZFIN;Acc:ZDB-GENE-070912-688]"
"ENSDARG00000041724";29;"ENSDARG00000041724";"glipr2";7,14023052340244;1,55818096114131;2,53067032191207;-3,70748757580461;0,832633745875504;6,01370627253961;"9.02435671124024e-06      .";"40 x 1";"5 NA";"GLI pathogenesis-related 2 [Source:ZFIN;Acc:ZDB-GENE-030131-4424]"
"ENSDARG00000090396";30;"ENSDARG00000090396";"si:cabz01074946.1";6,47392409589592;1,43914107428418;2,53057464116021;-2,78164877795851;0,811919503951696;5,56328917506697;"2.14118545108777e-05      .";"40 x 1";"7 NA";"si:cabz01074946.1 [Source:ZFIN;Acc:ZDB-GENE-160113-134]"
"ENSDARG00000071013";31;"ENSDARG00000071013";"arl6ip6";6,17731559852481;1,19197627986805;2,51960217501734;-2,4979485503892;0,721520393858796;4,16826976657046;"0.000362531320406534      .";"40 x 3";"6 NA";"ADP-ribosylation factor-like 6 interacting protein 6 [Source:ZFIN;Acc:ZDB-GENE-070410-117]"
"ENSDARG00000077330";32;"ENSDARG00000077330";"sh3tc1";6,18727471956563;1,25370508080458;2,51107323967766;-1,77504895555735;0,792049442875304;5,18987916264638;"4.4708414568273e-05      .";"40 x 1";"7 NA";"SH3 domain and tetratricopeptide repeats 1 [Source:HGNC Symbol;Acc:HGNC:26009]"
"ENSDARG00000040080";33;"ENSDARG00000040080";"fli1b";7,08641757640757;1,31983164044606;2,49295846161977;-1,78825450933646;0,887587118183852;7,70742733106598;"4.48070171632509e-07      .";"40 x 1";"16 NA";"Fli-1 proto-oncogene, ETS transcription factor b [Source:ZFIN;Acc:ZDB-GENE-031114-3]"
"ENSDARG00000037883";34;"ENSDARG00000037883";"prcp";6,9419417570698;1,00420599453769;2,48258993623945;-1,5143063611594;0,849417990337468;6,43839122554305;"4.09737434181601e-06      .";"40 x 1";"15 NA";"prolylcarboxypeptidase (angiotensinase C) [Source:ZFIN;Acc:ZDB-GENE-040718-447]"
"ENSDARG00000053091";35;"ENSDARG00000053091";"si:ch211-204c21.1";10,3757250751531;1,08766579640545;2,44955853552676;-1,76543118632143;0,768966617495706;4,81138700552486;"9.59114386731574e-05      .";"40 x 1";"5 NA";"si:ch211-204c21.1 [Source:ZFIN;Acc:ZDB-GENE-030429-35]"
"ENSDARG00000020944";36;"ENSDARG00000020944";"ezra";6,99195555172201;1,22476577583307;2,44337593463451;-1,99172771212702;0,774805150523692;4,90227786182845;"7.97319736469682e-05      .";"40 x 1";"17 NA";"ezrin a [Source:ZFIN;Acc:ZDB-GENE-050522-18]"
"ENSDARG00000059857";37;"ENSDARG00000059857";"blvra";7,72579079255971;0,989667865972254;2,44009525019359;-1,80786014158169;0,711291681623287;4,04777210238924;"0.000466730135188387      .";"40 x 3";"2 NA";"biliverdin reductase A [Source:ZFIN;Acc:ZDB-GENE-060929-312]"
"ENSDARG00000026655";38;"ENSDARG00000026655";"tspo";8,79244867977852;0,940220139306987;2,43955383280433;-1,94468577829368;0,685930958758808;3,77057808319656;"0.000836735635858177      .";"39 x 2";"6 NA";"translocator protein [Source:ZFIN;Acc:ZDB-GENE-041010-125]"
"ENSDARG00000100677";39;"ENSDARG00000100677";"tmem205";7,94341005175967;0,94099737722061;2,43844318106127;-1,56746860349865;0,801538893079741;5,36197847117498;"3.17750673028971e-05      .";"40 x 1";"3 NA";"transmembrane protein 205 [Source:ZFIN;Acc:ZDB-GENE-070112-1692]"
"ENSDARG00000095746";40;"ENSDARG00000095746";"LOC108179162";4,1901043984785;1,05204799613401;2,42521957134369;-0,978261398649956;0,76757287077244;4,79013259445423;"0.000100158717972754      .";"40 x 3";"1 NA";"si:zfos-2330d3.7 [Source:ZFIN;Acc:ZDB-GENE-121214-112]"
"ENSDARG00000024295";41;"ENSDARG00000024295";"";9,42731718093608;1,07375154300365;2,397986033963;-1,75138638181958;0,870306748931045;7,06833677702024;"1.32921200801661e-06      .";"40 x 1";"11 NA";"solute carrier family 11 (proton-coupled divalent metal ion transporter), member 2 [Source:ZFIN;Acc:ZDB-GENE-021115-1]"
"ENSDARG00000096587";42;"ENSDARG00000096587";"";4,1860545060103;1,05834813372156;2,37808337490178;-1,00900097636083;0,881888649942341;7,48222848636271;"6.53236863379369e-07      .";"40 x 1";"12 NA";"integrin, alpha M (complement component 3 receptor 3 subunit) [Source:ZFIN;Acc:ZDB-GENE-110510-4]"
"ENSDARG00000022996";43;"ENSDARG00000022996";"setx";10,3654660789761;0,961255175143156;2,35096854464236;-1,56801969811679;0,862765826648764;6,82562869878184;"2.03787665431499e-06      .";"40 x 2";"21 NA";"senataxin [Source:ZFIN;Acc:ZDB-GENE-070402-1]"
"ENSDARG00000077605";44;"ENSDARG00000077605";"frrs1b";7,48247365852987;1,12390924410598;2,34915348674734;-1,99774426234772;0,706526602453487;3,99344409227926;"0.000523174436970253      .";"40 x 3";"24 NA";"ferric-chelate reductase 1b [Source:ZFIN;Acc:ZDB-GENE-080917-44]"
"ENSDARG00000056615";45;"ENSDARG00000056615";"cybb";8,10560885549766;1,31300360640346;2,33796273601323;-2,0215277537717;0,781303367548212;5,00713954720289;"6.44985584908886e-05      .";"40 x 1";"11 NA";"cytochrome b-245, beta polypeptide (chronic granulomatous disease) [Source:ZFIN;Acc:ZDB-GENE-040426-1380]"
"ENSDARG00000103054";46;"ENSDARG00000103054";"";9,76556088300485;0,902689497969458;2,32894153444051;-1,29408914255607;0,75558613435184;4,61391914886877;"0.000143705715249132      .";"40 x 3";"1 NA";"dynamin 2b [Source:ZFIN;Acc:ZDB-GENE-040426-2371]"
"ENSDARG00000074302";47;"ENSDARG00000074302";"gpr183b";4,16794064010914;0,844784943665656;2,32729258308057;-0,859182012930767;0,839584938040755;6,18218697735673;"6.5780588754949e-06      .";"40 x 3";"1 NA";"G protein-coupled receptor 183b [Source:ZFIN;Acc:ZDB-GENE-081031-74]"
"ENSDARG00000069335";48;"ENSDARG00000069335";"bcl6b";7,4710702890071;0,818827834025164;2,31663673071874;-1,1143681688468;0,797322531032519;5,28418826973988;"3.70616624942866e-05      .";"39 x 2";"7 NA";"B-cell CLL/lymphoma 6, member B [Source:ZFIN;Acc:ZDB-GENE-120907-1]"
"ENSDARG00000057353";49;"ENSDARG00000057353";"ehbp1l1a";7,86667235867647;0,903075355850777;2,30122332376014;-1,58219182467296;0,833904963970402;6,04379619304753;"8.52646395999024e-06      .";"40 x 3";"7 NA";"EH domain binding protein 1-like 1a [Source:ZFIN;Acc:ZDB-GENE-080917-27]"
"ENSDARG00000062328";50;"ENSDARG00000062328";"rasgrp2";5,66535856134817;0,894062465714835;2,29248724992362;-1,22177011572624;0,830668560958184;5,96779785157836;"9.84290557703993e-06      .";"40 x 3";"21 NA";"RAS guanyl releasing protein 2 (calcium and DAG-regulated) [Source:ZFIN;Acc:ZDB-GENE-091118-124]"
"ENSDARG00000052656";51;"ENSDARG00000052656";"si:ch211-193e13.5";4,99860541107421;1,36322383275685;2,27662123016153;-1,59745476187873;0,82506392410291;5,84075324456949;"1.25347178134838e-05      .";"40 x 1";"10 NA";"si:ch211-193e13.5 [Source:ZFIN;Acc:ZDB-GENE-081104-158]"
"ENSDARG00000089636";52;"ENSDARG00000089636";"LOC100002141";4,47264656543208;0,879758039769107;2,25822590385917;-0,98102364553896;0,877383495937836;7,31473318835373;"8.68415119703592e-07      .";"40 x 2";"22 NA";""
"ENSDARG00000058160";53;"ENSDARG00000058160";"tnfaip2b";4,81043384992985;1,02475639732999;2,24839485762558;-1,26824022629201;0,733223656406083;4,31315929353002;"0.000267883972689953      .";"40 x 1";"13 NA";"tumor necrosis factor, alpha-induced protein 2b [Source:ZFIN;Acc:ZDB-GENE-081107-56]"
"ENSDARG00000052978";54;"ENSDARG00000052978";"mbnl1";9,08640474114484;0,836318722043618;2,23414182768727;-0,877914633251255;0,813936277049409;5,60413424691766;"1.97763917482163e-05      .";"40 x 3";"2 NA";"muscleblind-like splicing regulator 1 [Source:ZFIN;Acc:ZDB-GENE-060929-704]"
"ENSDARG00000099690";55;"ENSDARG00000099690";"vaspa";4,68432262237961;0,935200137902426;2,23347988018936;-0,98756771169812;0,814764031424017;5,62107134979112;"1.9136639768158e-05      .";"40 x 1";"10 NA";"vasodilator-stimulated phosphoprotein a [Source:ZFIN;Acc:ZDB-GENE-070424-68]"
"ENSDARG00000060751";56;"ENSDARG00000060751";"taok3a";9,88982540180094;0,951818527752472;2,22374358856417;-1,32439974820955;0,897208276833261;8,12674596118374;"2.2598515259098e-07      .";"40 x 1";"5 NA";"TAO kinase 3a [Source:ZFIN;Acc:ZDB-GENE-100921-50]"
"ENSDARG00000057644";57;"ENSDARG00000057644";"adam8b";7,3161225405231;0,865662809103647;2,21908044068164;-0,773184105742053;0,858893452418149;6,7080833679695;"2.51368088943771e-06      .";"40 x 2";"12 NA";"ADAM metallopeptidase domain 8b [Source:ZFIN;Acc:ZDB-GENE-070808-1]"
"ENSDARG00000030938";58;"ENSDARG00000030938";"fermt3b";6,06926985002018;1,06063718490186;2,16536027510336;-2,05301200365759;0,797530044947113;5,28796621806929;"3.67850475418985e-05      .";"40 x 1";"14 NA";"fermitin family member 3b [Source:ZFIN;Acc:ZDB-GENE-040426-1366]"
"ENSDARG00000094485";59;"ENSDARG00000094485";"si:dkey-27h10.2";4,27690202400039;1,07102734501451;2,15685435071372;-1,02261809391498;0,846543377723073;6,3611646014785;"4.72134293638682e-06      .";"40 x 1";"1 NA";"si:dkey-27h10.2 [Source:ZFIN;Acc:ZDB-GENE-090313-296]"
"ENSDARG00000071288";60;"ENSDARG00000071288";"samhd1";6,46543188310504;0,957682975130715;2,15219194361284;-2,04140735023722;0,731403802169635;4,29010667530557;"0.0002810670567166      .";"40 x 3";"23 NA";"SAM domain and HD domain 1 [Source:ZFIN;Acc:ZDB-GENE-090313-386]"
"ENSDARG00000033735";61;"ENSDARG00000033735";"ncf1";7,41425771812306;1,66568760922245;2,14280381613444;-3,59602205315949;0,840088796544649;6,19478656647546;"6.42533872241557e-06      .";"40 x 1";"5 NA";"neutrophil cytosolic factor 1 [Source:ZFIN;Acc:ZDB-GENE-031006-6]"
"ENSDARG00000105294";62;"ENSDARG00000105294";"";3,91806852920979;0,831050417249883;2,13839239642887;-0,76452495016495;0,673141170531742;3,64099214024086;"0.00110009366083419      .";"39 x 3";"1 NA";""
"ENSDARG00000097909";63;"ENSDARG00000097909";"si:dkey-195m11.11";5,21469313396424;1,18708715189748;2,13145250813823;-1,51899500449141;0,827660460552395;5,89891281527841;"1.12184774330171e-05      .";"40 x 1";"6 NA";"si:dkey-195m11.11 [Source:ZFIN;Acc:ZDB-GENE-131127-648]"
"ENSDARG00000075180";64;"ENSDARG00000075180";"tmem14ca";4,02011156134862;0,837547907719883;2,11522275966592;-0,778495891260189;0,750673885729709;4,54490477422489;"0.000165666804409437      .";"40 x 3";"24 NA";"transmembrane protein 14Ca [Source:ZFIN;Acc:ZDB-GENE-060825-156]"
"ENSDARG00000034910";65;"ENSDARG00000034910";"";3,52524177955166;0,708622193353956;2,09568032652882;-0,590349170832407;0,765271162231585;4,75539286605416;"0.000107520379869719      .";"39 x 2";"1 NA";"si:ch211-152f2.2 [Source:ZFIN;Acc:ZDB-GENE-121214-75]"
"ENSDARG00000077054";66;"ENSDARG00000077054";"fam198b";5,3137946856375;0,840901995595471;2,09143890645708;-1,20206473847626;0,737278729682628;4,36525207280555;"0.000240361920429644      .";"40 x 3";"14 NA";"family with sequence similarity 198, member B [Source:ZFIN;Acc:ZDB-GENE-100105-1]"
"ENSDARG00000076484";67;"ENSDARG00000076484";"stab1";10,1203539181709;1,3220788778817;2,07988630797065;-1,99823022900903;0,891815534018831;7,88520843285884;"3.34286923031613e-07      .";"40 x 1";"22 NA";"stabilin 1 [Source:ZFIN;Acc:ZDB-GENE-050208-554]"
"ENSDARG00000043665";68;"ENSDARG00000043665";"glrx5";7,17852739903063;0,88130425445661;2,06457069739906;-0,982098409815728;0,758637515675298;4,65769725335726;"0.000131340290295157      .";"40 x 3";"20 NA";"glutaredoxin 5 homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-040426-1957]"
"ENSDARG00000077698";69;"ENSDARG00000077698";"rsad1";3,46677699823046;0,623766925375909;2,0495806613301;-0,528476918945391;0,766555537568611;4,77472299041023;"0.000103358217478089      .";"39 x 3";"3 NA";"radical S-adenosyl methionine domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-030131-2508]"
"ENSDARG00000067672";70;"ENSDARG00000067672";"card9";7,00388301733163;1,01261550717229;2,03625622273494;-1,77774315333629;0,745892902866976;4,47939405185195;"0.000189686052188609      .";"40 x 1";"5 NA";"caspase recruitment domain family, member 9 [Source:ZFIN;Acc:ZDB-GENE-060531-94]"
"ENSDARG00000019307";71;"ENSDARG00000019307";"dusp5";8,11890147159251;0,957508234979698;2,02685071276509;-1,86176544966362;0,893255102796916;7,94799101492993;"3.01725152862531e-07      .";"40 x 1";"22 NA";"dual specificity phosphatase 5 [Source:ZFIN;Acc:ZDB-GENE-010625-1]"
"ENSDARG00000101532";72;"ENSDARG00000101532";"";3,49850890770223;0,755452172235813;2,02292289403711;-0,58359108433273;0,828110442829111;5,90911295167049;"1.10028251720795e-05      .";"40 x 3";"1 NA";"si:ch211-1f22.3 [Source:ZFIN;Acc:ZDB-GENE-121214-89]"
"ENSDARG00000030020";73;"ENSDARG00000030020";"agfg1a";8,36418934082045;0,842362300142472;2,01111097914258;-1,71727038872888;0,767401260014469;4,78752704398464;"0.000100692491387666      .";"40 x 3";"15 NA";"ArfGAP with FG repeats 1a [Source:ZFIN;Acc:ZDB-GENE-030131-5808]"
"ENSDARG00000032102";74;"ENSDARG00000032102";"";8,92443203011989;0,832567680371242;1,99294089800624;-0,886996609400994;0,82671951347504;5,87770001142211;"1.16811138637374e-05      .";"40 x 3";"13 NA";"peroxiredoxin 3 [Source:ZFIN;Acc:ZDB-GENE-030826-18]"
"ENSDARG00000026017";75;"ENSDARG00000026017";"xpnpep2";3,63166214341754;0,756314608802315;1,98877240009281;-0,635859214840919;0,838827337859185;6,16334390958542;"6.81353200249202e-06      .";"40 x 3";"14 NA";"X-prolyl aminopeptidase (aminopeptidase P) 2, membrane-bound [Source:ZFIN;Acc:ZDB-GENE-040426-1151]"
"ENSDARG00000033182";76;"ENSDARG00000033182";"arl4ab";6,69989041172586;0,781507472135599;1,98872651847997;-1,33607272453155;0,613036504938167;3,10376785795672;"0.003412895608921      .";"39 x 3";"19 NA";"ADP-ribosylation factor-like 4ab [Source:ZFIN;Acc:ZDB-GENE-030219-167]"
"ENSDARG00000076189";77;"ENSDARG00000076189";"ccdc88b";7,28295467377766;1,15855445144792;1,98633668428974;-1,66007797367815;0,833956936629771;6,04503307261788;"8.50661830820165e-06      .";"40 x 1";"14 NA";"coiled-coil domain containing 88B [Source:ZFIN;Acc:ZDB-GENE-080303-31]"
"ENSDARG00000055713";78;"ENSDARG00000055713";"fmnl1a";8,85333010380055;1,20455374133991;1,97566296338815;-1,93907448482942;0,820119754584896;5,7331796021497;"1.54080422934966e-05      .";"40 x 1";"3 NA";"formin-like 1a [Source:ZFIN;Acc:ZDB-GENE-120215-83]"
"ENSDARG00000092862";79;"ENSDARG00000092862";"";5,08987889003965;0,788393283968108;1,969810925431;-0,974210679802723;0,896741807487482;8,10514971292346;"2.33966088059034e-07      .";"40 x 1";"18 NA";"si:ch211-260p9.3 [Source:ZFIN;Acc:ZDB-GENE-050419-185]"
"ENSDARG00000090767";80;"ENSDARG00000090767";"si:ch211-136m16.8";6,55253247827192;1,09853907811761;1,907985604839;-1,72295020536332;0,745030292167631;4,46774259924416;"0.000194316837787589      .";"40 x 1";"12 NA";"si:ch211-136m16.8 [Source:ZFIN;Acc:ZDB-GENE-121214-301]"
"ENSDARG00000088140";81;"ENSDARG00000088140";"hsd17b7";6,36918969647715;0,853430159643183;1,89326299904117;-1,22305354536397;0,636047282148598;3,29707619490541;"0.00227361192660247      .";"39 x 2";"6 NA";"hydroxysteroid (17-beta) dehydrogenase 7 [Source:ZFIN;Acc:ZDB-GENE-061013-378]"
"ENSDARG00000060860";82;"ENSDARG00000060860";"pstpip1a";3,80073346607648;0,646796652262865;1,8906349675587;-0,616076337624375;0,847698695734645;6,3919610351953;"4.46143050647496e-06      .";"39 x 2";"18 NA";"proline-serine-threonine phosphatase interacting protein 1a [Source:ZFIN;Acc:ZDB-GENE-050419-251]"
"ENSDARG00000027966";83;"ENSDARG00000027966";"ap1s3b";4,50479802516854;0,70328055348206;1,88309603656392;-0,721516254344201;0,815171550741304;5,62944730025049;"1.88282120208161e-05      .";"39 x 3";"2 NA";"adaptor-related protein complex 1, sigma 3 subunit, b [Source:ZFIN;Acc:ZDB-GENE-040912-62]"
"ENSDARG00000001452";84;"ENSDARG00000001452";"adam8a";8,60670843206908;0,862781701899394;1,87178506093873;-1,78806623953034;0,792510303879407;5,19799444501072;"4.39906992917294e-05      .";"40 x 1";"13 NA";"ADAM metallopeptidase domain 8a [Source:ZFIN;Acc:ZDB-GENE-030616-622]"
"ENSDARG00000032631";85;"ENSDARG00000032631";"ltb4r";6,07218210764781;1,25585437978387;1,86243061729844;-2,30253176404402;0,805279254241934;5,43285600448664;"2.76358850554992e-05      .";"40 x 1";"7 NA";"leukotriene B4 receptor [Source:ZFIN;Acc:ZDB-GENE-070705-164]"
"ENSDARG00000060094";86;"ENSDARG00000060094";"ptgis";4,43879099296934;0,730402254808129;1,86189749207995;-0,977576237788983;0,705804977934902;3,98531230090214;"0.000532197788401412      .";"39 x 1";"6 NA";"prostaglandin I2 (prostacyclin) synthase [Source:ZFIN;Acc:ZDB-GENE-070116-1]"
"ENSDARG00000104740";87;"ENSDARG00000104740";"";4,51096430806018;0,77485854354259;1,85604519403193;-0,751982114539879;0,800420437978715;5,34113015237618;"3.31106447970519e-05      .";"39 x 2";"4 NA";"si:ch211-223g7.6 [Source:ZFIN;Acc:ZDB-GENE-050420-222]"
"ENSDARG00000077782";88;"ENSDARG00000077782";"acer2";7,1957362720984;0,988664844898015;1,84627650257337;-2,15750863820709;0,752240250902884;4,56671970958991;"0.000158377118574693      .";"40 x 2";"7 NA";"alkaline ceramidase 2 [Source:ZFIN;Acc:ZDB-GENE-121026-1]"
"ENSDARG00000089706";89;"ENSDARG00000089706";"si:ch211-276a23.5";6,6224567750776;1,30842934638889;1,83909326947522;-2,78447562288331;0,585680382271977;2,89031444495719;"0.00532647637452688      .";"40 x 1";"7 NA";"si:ch211-276a23.5 [Source:ZFIN;Acc:ZDB-GENE-141215-4]"
"ENSDARG00000089933";90;"ENSDARG00000089933";"rasal3";5,87531737248458;0,890824717385705;1,83824454648406;-1,63979645780307;0,770061454336431;4,82820069294301;"9.26826494165311e-05      .";"40 x 1";"6 NA";"RAS protein activator like 3 [Source:ZFIN;Acc:ZDB-GENE-101130-3]"
