"";"Rank";"ID";"Symbol";"mean expression";"SD";"max delta e";"min delta e";"correlation";"->t.score";"->p.value";"Metagene";"Chromosome";"Description"
"ENSDARG00000069245";15;"ENSDARG00000069245";"matn3a";5,79069153540744;1,3404393374124;2,40861450282685;-2,3643713427395;0,641174337231658;3,34208134582542;"0.00206788313032136      .";"2 x 31";"20 NA";"matrilin 3a [Source:ZFIN;Acc:ZDB-GENE-040822-21]"
"ENSDARG00000077139";16;"ENSDARG00000077139";"";11,1871356452543;1,20390343980988;2,40639785868167;-2,84798611461495;0,784494169709448;5,06014116734274;"5.79712937222032e-05      .";"3 x 33";"9 NA";"collagen, type VI, alpha 3 [Source:ZFIN;Acc:ZDB-GENE-070501-8]"
"ENSDARG00000025670";17;"ENSDARG00000025670";"fstl3";5,48502323150298;1,4261982747717;2,39186313208693;-1,94119800530768;0,750082025490496;4,53670772912969;"0.000168493728210928      .";"1 x 33";"22 NA";"follistatin-like 3 (secreted glycoprotein) [Source:ZFIN;Acc:ZDB-GENE-050913-111]"
"ENSDARG00000070050";18;"ENSDARG00000070050";"sfrp2";8,33203993802853;1,04645208465884;2,38769532917268;-1,2792039307627;0,904525374870476;8,48483465277088;"1.28180638991893e-07      .";"2 x 32";"1 NA";"secreted frizzled-related protein 2 [Source:ZFIN;Acc:ZDB-GENE-061013-293]"
"ENSDARG00000098024";19;"ENSDARG00000098024";"si:dkey-262k9.2";7,38371233653753;1,41581278766784;2,37862779101779;-4,04792156155081;0,753338234003874;4,58211759875123;"0.000153429752255407      .";"1 x 31";"15 NA";"si:dkey-262k9.2 [Source:ZFIN;Acc:ZDB-GENE-131121-282]"
"ENSDARG00000030632";20;"ENSDARG00000030632";"ccdc3b";5,3197751578433;1,40268164048948;2,36724165864074;-2,12562252768417;0,754643042463955;4,60053125462369;"0.000147720194006995      .";"2 x 31";"11 NA";"coiled-coil domain containing 3b [Source:ZFIN;Acc:ZDB-GENE-050522-184]"
"ENSDARG00000008060";21;"ENSDARG00000008060";"scara3";4,86705106372506;1,34879938663919;2,31424615213727;-1,59766867455909;0,816557764470315;5,65812621149935;"1.78105664878636e-05      .";"2 x 33";"20 NA";"scavenger receptor class A, member 3 [Source:ZFIN;Acc:ZDB-GENE-041014-317]"
"ENSDARG00000067507";22;"ENSDARG00000067507";"kctd8";5,24893919827201;1,1333087403952;2,30106291702304;-1,61071781746182;0,73136833311181;4,28965934742745;"0.00028132929460345      .";"4 x 32";"14 NA";"potassium channel tetramerization domain containing 8 [Source:ZFIN;Acc:ZDB-GENE-060117-3]"
"ENSDARG00000102393";23;"ENSDARG00000102393";"arl3l1";4,71976307518395;1,32464599823424;2,27456279700099;-1,5786661630531;0,878453066466081;7,35370793097574;"8.12472984668133e-07      .";"1 x 32";"21 NA";"ADP-ribosylation factor-like 3, like 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1649]"
"ENSDARG00000010785";24;"ENSDARG00000010785";"thbs1b";11,2892954135036;1,06223051602469;2,26473647966371;-1,50810324032838;0,876750078725747;7,29187572225516;"9.03083882342059e-07      .";"2 x 32";"20 NA";"thrombospondin 1b [Source:ZFIN;Acc:ZDB-GENE-020708-1]"
"ENSDARG00000052057";25;"ENSDARG00000052057";"pcolceb";4,66300568649174;1,44882474039488;2,26460770331175;-1,53094842128729;0,860503269685356;6,75639891151517;"2.30543091317426e-06      .";"1 x 33";"7 NA";"procollagen C-endopeptidase enhancer b [Source:ZFIN;Acc:ZDB-GENE-080722-44]"
"ENSDARG00000077187";26;"ENSDARG00000077187";"";5,00608607612754;0,949350613857727;2,25671899606011;-1,36967274501916;0,838447965404153;6,15395362850537;"6.93413171060087e-06      .";"1 x 31";"20 NA";"interphotoreceptor matrix proteoglycan 1a [Source:ZFIN;Acc:ZDB-GENE-070424-197]"
"ENSDARG00000070511";27;"ENSDARG00000070511";"si:dkey-183j2.10";4,36588882394591;1,12886184664256;2,25283573423419;-1,2547351905822;0,677980837526983;3,68929220237892;"0.000993395686625709      .";"1 x 31";"11 NA";"si:dkey-183j2.10 [Source:ZFIN;Acc:ZDB-GENE-130530-729]"
"ENSDARG00000031678";28;"ENSDARG00000031678";"col5a2a";10,9870013576758;1,2571606765979;2,23065746321674;-2,17896727758192;0,954282100025185;12,7702678153138;"4.15566692169023e-10      .";"1 x 33";"9 NA";"collagen, type V, alpha 2a [Source:ZFIN;Acc:ZDB-GENE-030616-13]"
"ENSDARG00000010680";29;"ENSDARG00000010680";"gngt2a";5,00174732688949;0,963119828134334;2,19443402307177;-1,33310386788605;0,837498186540851;6,13057628834959;"7.24409936525561e-06      .";"2 x 32";"3 NA";"guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 2a [Source:ZFIN;Acc:ZDB-GENE-030131-7595]"
"ENSDARG00000027424";30;"ENSDARG00000027424";"slc25a3a";4,48225955585852;0,984802052895227;2,19184392335964;-1,1846123045153;0,768000318658054;4,79663340750595;"9.88395701311262e-05      .";"2 x 31";"4 NA";"solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 3a [Source:ZFIN;Acc:ZDB-GENE-040426-1673]"
"ENSDARG00000017634";31;"ENSDARG00000017634";"pdcb";4,1488900264085;1,04749908350131;2,17046365847072;-1,12296728677913;0,727849585507048;4,24564975062431;"0.000308384023327113      .";"1 x 31";"20 NA";"phosducin b [Source:ZFIN;Acc:ZDB-GENE-031023-2]"
"ENSDARG00000014646";32;"ENSDARG00000014646";"aoc2";8,96889713036795;0,953922697644651;2,14723085254877;-1,44254337230686;0,815681126508375;5,63995594422361;"1.84485122243228e-05      .";"1 x 31";"3 NA";"amine oxidase, copper containing 2 [Source:ZFIN;Acc:ZDB-GENE-050320-133]"
"ENSDARG00000069048";33;"ENSDARG00000069048";"serpinf1";8,23056013100987;1,23554986170258;2,14403874579294;-1,8511705305919;0,852856800776282;6,53348777971945;"3.44499724680425e-06      .";"2 x 33";"21 NA";"serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 1 [Source:ZFIN;Acc:ZDB-GENE-040912-2]"
"ENSDARG00000027360";34;"ENSDARG00000027360";"si:ch211-106h11.3";5,43838675718438;0,917392496005476;2,13618316450551;-1,35189470821142;0,730314097536611;4,27639762754637;"0.000289217795688357      .";"3 x 31";"3 NA";"si:ch211-106h11.3 [Source:ZFIN;Acc:ZDB-GENE-050208-296]"
"ENSDARG00000051915";35;"ENSDARG00000051915";"pde5ab";6,07920811994034;1,1632850153008;2,13373572292404;-2,03477426363815;0,787757653450589;5,11543158079868;"5.188305335313e-05      .";"1 x 31";"7 NA";"phosphodiesterase 5A, cGMP-specific, b [Source:ZFIN;Acc:ZDB-GENE-060824-4]"
"ENSDARG00000010933";36;"ENSDARG00000010933";"";6,14182381260918;1,17451180313184;2,10331751269219;-2,17470040681521;0,852081101725746;6,51177060082574;"3.58378133413773e-06      .";"1 x 32";"8 NA";"calcium channel, voltage-dependent, L type, alpha 1F subunit a [Source:ZFIN;Acc:ZDB-GENE-091204-7]"
"ENSDARG00000006896";37;"ENSDARG00000006896";"lhx6";5,98429616052805;1,5034968444215;2,09986101439765;-2,58957575595165;0,655919436286127;3,47584834227711;"0.00155931436179846      .";"3 x 32";"10 NA";"LIM homeobox 6 [Source:ZFIN;Acc:ZDB-GENE-041025-1]"
"ENSDARG00000025089";38;"ENSDARG00000025089";"loxl4";6,8914162274354;1,16909188374192;2,08569274869462;-3,05343507524111;0,876583854800302;7,28590463103073;"9.12376748152255e-07      .";"1 x 32";"13 NA";"lysyl oxidase-like 4 [Source:ZFIN;Acc:ZDB-GENE-080722-19]"
"ENSDARG00000099406";39;"ENSDARG00000099406";"lrit1b";3,99733944648559;1,12966252804883;2,06793812399175;-1,15261949112166;0,781631552384563;5,0125438244826;"6.3799736735537e-05      .";"3 x 31";"12 NA";"leucine-rich repeat, immunoglobulin-like and transmembrane domains 1b [Source:ZFIN;Acc:ZDB-GENE-060616-45]"
"ENSDARG00000003293";40;"ENSDARG00000003293";"sox9a";9,79693457905371;1,08793239537749;2,05106403208545;-1,08124363293212;0,890605069033915;7,83332500342788;"3.63970469541286e-07      .";"3 x 32";"12 NA";"SRY (sex determining region Y)-box 9a [Source:ZFIN;Acc:ZDB-GENE-001103-1]"
"ENSDARG00000019353";41;"ENSDARG00000019353";"sparc";11,6374014360318;1,00802431374783;2,04727146258201;-1,44193171632547;0,868410268673312;7,00547872814793;"1.48362642149458e-06      .";"2 x 31";"14 NA";"secreted protein, acidic, cysteine-rich (osteonectin) [Source:ZFIN;Acc:ZDB-GENE-030131-9]"
"ENSDARG00000071626";42;"ENSDARG00000071626";"ptgdsb.2";5,2387580539533;1,04836291266197;2,01985880630719;-1,56875042843232;0,83144700075107;5,98589565837968;"9.51138679605723e-06      .";"1 x 31";"24 NA";"prostaglandin D2 synthase b, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-030911-3]"
"ENSDARG00000094422";43;"ENSDARG00000094422";"";5,82408245191683;1,14047152879973;2,01599070611614;-1,89802123588295;0,849909454531484;6,4517977954151;"3.9981123189925e-06      .";"1 x 32";"24 NA";"si:dkey-12l12.1 [Source:ZFIN;Acc:ZDB-GENE-091204-232]"
"ENSDARG00000002507";44;"ENSDARG00000002507";"itga10";7,46615492577826;1,14440202503228;2,00801688750331;-2,56622672521405;0,811566579145211;5,55620203643248;"2.17095733514583e-05      .";"2 x 31";"16 NA";"integrin, alpha 10 [Source:ZFIN;Acc:ZDB-GENE-100922-54]"
"ENSDARG00000030107";45;"ENSDARG00000030107";"";8,86824596010505;0,960225877992363;2,00763668036728;-1,90586227336011;0,862135214627369;6,80617473950082;"2.10961808289056e-06      .";"1 x 31";"20 NA";"si:ch211-207i1.2 [Source:ZFIN;Acc:ZDB-GENE-041014-149]"
"ENSDARG00000102326";46;"ENSDARG00000102326";"";5,35604370205274;1,28165850582265;2,00138187612285;-1,96093962494254;0,691128951252123;3,82509401203473;"0.000745822343122482      .";"3 x 31";"25 NA";"potassium voltage-gated channel subfamily J member 11 [Source:HGNC Symbol;Acc:HGNC:6257]"
"ENSDARG00000060354";47;"ENSDARG00000060354";"samd7";5,35377954564326;1,10107478357893;1,97631753031798;-1,84646365968669;0,779585281036245;4,97902060207108;"6.82636795881209e-05      .";"3 x 32";"2 NA";"sterile alpha motif domain containing 7 [Source:ZFIN;Acc:ZDB-GENE-070912-549]"
"ENSDARG00000091428";48;"ENSDARG00000091428";"si:ch211-176g13.8";5,25564108548271;0,938869854805481;1,96846949416843;-1,39929839893576;0,902922990429633;8,40314584557204;"1.45678711427344e-07      .";"3 x 32";"10 NA";"si:ch211-176g13.8 [Source:ZFIN;Acc:ZDB-GENE-091204-303]"
"ENSDARG00000027495";49;"ENSDARG00000027495";"elovl4b";5,68582842921022;1,19888590766416;1,9592500147566;-1,68653500585063;0,77271697045448;4,86942000609096;"8.52304250302804e-05      .";"1 x 32";"23 NA";"ELOVL fatty acid elongase 4b [Source:ZFIN;Acc:ZDB-GENE-030131-7672]"
"ENSDARG00000013293";50;"ENSDARG00000013293";"crispld1b";5,81660303461001;1,02351295378424;1,95633226766981;-1,5944279038507;0,888338290792882;7,73831381965343;"4.25711289109287e-07      .";"1 x 31";"2 NA";"cysteine-rich secretory protein LCCL domain containing 1b [Source:ZFIN;Acc:ZDB-GENE-040426-1204]"
"ENSDARG00000091584";51;"ENSDARG00000091584";"si:ch73-217n20.1";6,17969627736491;1,068330626455;1,95253432393888;-2,13495599901445;0,674020634312255;3,64970468332928;"0.00108003205579488      .";"3 x 32";"23 NA";"si:ch73-217n20.1 [Source:ZFIN;Acc:ZDB-GENE-110411-232]"
"ENSDARG00000005776";52;"ENSDARG00000005776";"guk1b";4,13253119018334;1,05418310429081;1,94264458312752;-1,01277795465132;0,779497188188582;4,97758660749117;"6.8461639534334e-05      .";"2 x 32";"8 NA";"guanylate kinase 1b [Source:ZFIN;Acc:ZDB-GENE-020916-1]"
"ENSDARG00000093572";53;"ENSDARG00000093572";"lamc3";8,92690323838975;1,11900955186713;1,93966208749862;-1,87803046245035;0,756816737922377;4,63148913545595;"0.000138605851944029      .";"4 x 32";"5 NA";"laminin, gamma 3 [Source:ZFIN;Acc:ZDB-GENE-060531-121]"
"ENSDARG00000060877";54;"ENSDARG00000060877";"edil3b";4,79024080992045;1,04087655298028;1,93250275868331;-1,35416230677564;0,775473763865046;4,91288301510202;"7.80361190702017e-05      .";"4 x 32";"10 NA";"EGF-like repeats and discoidin I-like domains 3b [Source:ZFIN;Acc:ZDB-GENE-090312-42]"
"ENSDARG00000078266";55;"ENSDARG00000078266";"twist2";6,33822414424276;1,07479387960244;1,93059978316692;-2,19758687747938;0,906801757032722;8,60430328736057;"1.06458331483594e-07      .";"1 x 32";"9 NA";"twist2 [Source:ZFIN;Acc:ZDB-GENE-980526-235]"
"ENSDARG00000099299";56;"ENSDARG00000099299";"si:ch1073-83n3.2";5,0137606850676;1,04775289982189;1,92819649688425;-1,45881347320555;0,781397114335715;5,00868220257733;"6.42982804478498e-05      .";"1 x 32";"15 NA";"si:ch1073-83n3.2 [Source:ZFIN;Acc:ZDB-GENE-141219-10]"
"ENSDARG00000036086";57;"ENSDARG00000036086";"itga11a";7,30577354172639;1,32026775714355;1,91207411853238;-3,71658580638173;0,789658951189113;5,14816429227565;"4.85927354751947e-05      .";"1 x 33";"7 NA";"integrin, alpha 11a [Source:ZFIN;Acc:ZDB-GENE-050324-1]"
"ENSDARG00000008133";58;"ENSDARG00000008133";"foxl1";5,11552751179737;0,917986523059084;1,91141400112087;-1,32214939101105;0,820942075641556;5,75079210646416;"1.48945234301756e-05      .";"2 x 32";"18 NA";"forkhead box L1 [Source:ZFIN;Acc:ZDB-GENE-040426-1181]"
"ENSDARG00000020031";59;"ENSDARG00000020031";"cldn11a";6,7772344889744;1,05663571237101;1,91138244123144;-2,67395597279701;0,762838754445084;4,7191587133525;"0.000115791089251749      .";"3 x 33";"2 NA";"claudin 11a [Source:ZFIN;Acc:ZDB-GENE-040718-369]"
"ENSDARG00000101826";60;"ENSDARG00000101826";"";5,38182898519142;0,969212963748876;1,88953716509849;-1,58300059104273;0,671944394175291;3,62918142997134;"0.00112788632164651      .";"2 x 32";"3 NA";"zwilling [Source:ZFIN;Acc:ZDB-GENE-030131-8155]"
"ENSDARG00000012610";61;"ENSDARG00000012610";"saga";5,04339113561173;1,30466907796554;1,88716898215987;-1,72593535246337;0,782241943150792;5,02262372519884;"6.25170391257424e-05      .";"1 x 32";"2 NA";"S-antigen; retina and pineal gland (arrestin) a [Source:ZFIN;Acc:ZDB-GENE-040426-1538]"
"ENSDARG00000097528";62;"ENSDARG00000097528";"si:dkey-7j14.5";5,01539642133963;1,07218616431807;1,88684482203942;-1,53785295470921;0,621745637503955;3,17533387173055;"0.00293717395991044      .";"4 x 31";"16 NA";"si:dkey-7j14.5 [Source:ZFIN;Acc:ZDB-GENE-030131-8110]"
"ENSDARG00000042861";63;"ENSDARG00000042861";"ltk";6,74987633878374;1,11388076862072;1,8688005686279;-2,69266109753409;0,677872043425925;3,6881968008077;"0.000995696545266433      .";"2 x 32";"17 NA";"leukocyte receptor tyrosine kinase [Source:ZFIN;Acc:ZDB-GENE-030616-115]"
"ENSDARG00000104292";64;"ENSDARG00000104292";"ctgfb";6,2070336427519;1,06379455824654;1,86675639373207;-1,71109883881966;0,804799388805612;5,42366147983255;"2.81397886235935e-05      .";"4 x 32";"19 NA";"connective tissue growth factor b [Source:ZFIN;Acc:ZDB-GENE-070705-82]"
"ENSDARG00000002760";65;"ENSDARG00000002760";"gdf5";5,09822256165808;0,974361955694034;1,86630116855991;-1,52084475155823;0,851094531114119;6,48437567737597;"3.7671990924526e-06      .";"3 x 32";"6 NA";"growth differentiation factor 5 [Source:ZFIN;Acc:ZDB-GENE-990415-39]"
"ENSDARG00000089441";66;"ENSDARG00000089441";"si:ch211-105c13.3";6,06735715346066;1,13898123432362;1,85759762641411;-2,05034933675668;0,692292096305055;3,83744687232798;"0.000726643504060154      .";"1 x 31";"16 NA";"si:ch211-105c13.3 [Source:ZFIN;Acc:ZDB-GENE-030131-4483]"
"ENSDARG00000086819";67;"ENSDARG00000086819";"scn1a";4,60309736298415;0,980052834424471;1,84844766168905;-1,16432716966807;0,795045867764359;5,24307489432965;"4.02143388396059e-05      .";"3 x 32";"9 NA";"sodium channel, voltage-gated, type I, alpha [Source:ZFIN;Acc:ZDB-GENE-040426-751]"
"ENSDARG00000018967";68;"ENSDARG00000018967";"gabbr1a";6,43691803268734;1,01438134033299;1,83015209001355;-2,1106067451829;0,718616547445892;4,13350467519211;"0.000389909085972806      .";"4 x 32";"15 NA";"gamma-aminobutyric acid (GABA) B receptor, 1a [Source:ZFIN;Acc:ZDB-GENE-030904-5]"
"ENSDARG00000055398";69;"ENSDARG00000055398";"foxc1b";8,82555081209908;1,00233162823911;1,82500669932224;-1,96196950259508;0,806997684206488;5,46603265318386;"2.58938188675284e-05      .";"3 x 31";"20 NA";"forkhead box C1b [Source:ZFIN;Acc:ZDB-GENE-010302-2]"
"ENSDARG00000042172";70;"ENSDARG00000042172";"c7a";7,28136764670088;1,17753486962285;1,78431437250498;-2,06389556808346;0,669666866907507;3,60684783221238;"0.00118237691719747      .";"1 x 33";"8 NA";"complement component 7a [Source:ZFIN;Acc:ZDB-GENE-081104-392]"
"ENSDARG00000103713";71;"ENSDARG00000103713";"cd248a";9,54479487630245;0,984138481454426;1,77936917221099;-1,19138205664287;0,857071265800926;6,65430752392127;"2.76869965754045e-06      .";"3 x 31";"7 NA";"CD248 molecule, endosialin a [Source:ZFIN;Acc:ZDB-GENE-030131-2084]"
"ENSDARG00000095802";72;"ENSDARG00000095802";"si:ch1073-155h21.2";4,63140043047586;0,92816601778319;1,77769177893397;-1,0820468832643;0,829838482710932;5,94862386385723;"1.02072450280932e-05      .";"3 x 31";"20 NA";"si:ch1073-155h21.2 [Source:ZFIN;Acc:ZDB-GENE-110411-72]"
"ENSDARG00000037941";73;"ENSDARG00000037941";"syt5a";4,91986999528911;1,10058274313959;1,76912672904261;-1,34660985624829;0,653966271612526;3,45774371722869;"0.00162008016210113      .";"1 x 32";"3 NA";"synaptotagmin Va [Source:ZFIN;Acc:ZDB-GENE-040718-110]"
"ENSDARG00000103211";74;"ENSDARG00000103211";"si:dkey-19b23.8";7,26519301877745;1,30935338473288;1,73599047333318;-3,68693721391708;0,776363902051678;4,92706626137381;"7.58258050318483e-05      .";"1 x 31";"7 NA";"si:dkey-19b23.8 [Source:ZFIN;Acc:ZDB-GENE-030131-4634]"
"ENSDARG00000101363";75;"ENSDARG00000101363";"ano2";5,05966455869753;1,00272173971159;1,73336394712533;-1,42374224551366;0,810995637051843;5,5447745490167;"2.21986699625587e-05      .";"4 x 32";"4 NA";"anoctamin 2 [Source:ZFIN;Acc:ZDB-GENE-060503-62]"
"ENSDARG00000073716";76;"ENSDARG00000073716";"cpxm1a";6,8058491927693;0,962293657886345;1,7316803804473;-1,91478983437473;0,858344816119474;6,69179138667171;"2.58824844467931e-06      .";"3 x 33";"13 NA";"carboxypeptidase X (M14 family), member 1a [Source:ZFIN;Acc:ZDB-GENE-030131-5284]"
"ENSDARG00000061941";77;"ENSDARG00000061941";"trpv4";7,72650973017014;0,948338933775282;1,7292051696121;-1,88928605835867;0,759038478781561;4,66350305887115;"0.000129784190182614      .";"1 x 31";"5 NA";"transient receptor potential cation channel, subfamily V, member 4 [Source:ZFIN;Acc:ZDB-GENE-030912-7]"
"ENSDARG00000052982";78;"ENSDARG00000052982";"gabrr2a";3,95281178609563;0,88038206710261;1,72196382901827;-0,798017750088647;0,698822297234358;3,90788126961526;"0.00062639990629787      .";"4 x 32";"17 NA";"gamma-aminobutyric acid (GABA) A receptor, rho 2a [Source:ZFIN;Acc:ZDB-GENE-060825-164]"
"ENSDARG00000056922";79;"ENSDARG00000056922";"ltbp1";9,41367763807157;0,795856505410238;1,72037648194349;-1,07729131390328;0,884459854300902;7,58190286157468;"5.52394056496652e-07      .";"3 x 31";"17 NA";"latent transforming growth factor beta binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-091202-8]"
"ENSDARG00000002235";80;"ENSDARG00000002235";"mmp14a";9,25155708266371;0,916704483478315;1,72007412086559;-1,43386793980266;0,849448893544207;6,43923245156375;"4.09107111720708e-06      .";"4 x 31";"7 NA";"matrix metallopeptidase 14a (membrane-inserted) [Source:ZFIN;Acc:ZDB-GENE-030901-1]"
"ENSDARG00000027867";81;"ENSDARG00000027867";"paplna";5,91011199060565;0,828802042157757;1,70968018999647;-1,43219442791691;0,791988519287953;5,18880814653523;"4.48040322628129e-05      .";"4 x 31";"17 NA";"papilin a, proteoglycan-like sulfated glycoprotein [Source:ZFIN;Acc:ZDB-GENE-070815-4]"
"ENSDARG00000061852";82;"ENSDARG00000061852";"olfml3a";6,23051977081811;0,960714753061742;1,70203360062398;-1,808850647004;0,766520819833473;4,77419866243187;"0.000103468908470461      .";"4 x 32";"23 NA";"olfactomedin-like 3a [Source:ZFIN;Acc:ZDB-GENE-060825-31]"
"ENSDARG00000054058";83;"ENSDARG00000054058";"h1fx";8,74349965161657;1,28041566395204;1,69670856576136;-3,30612203605417;0,703240886291201;3,95661719766783;"0.000565314282407359      .";"1 x 33";"6 NA";"H1 histone family, member X [Source:ZFIN;Acc:ZDB-GENE-030131-1228]"
"ENSDARG00000028000";84;"ENSDARG00000028000";"pfkpa";8,01886299972025;0,869658225316895;1,68879145860125;-1,21531160772043;0,740685919521421;4,40981958951109;"0.000219108560904457      .";"4 x 32";"24 NA";"phosphofructokinase, platelet a [Source:ZFIN;Acc:ZDB-GENE-091112-22]"
"ENSDARG00000087657";85;"ENSDARG00000087657";"fasn";8,44699599925281;0,955051528747303;1,68163516479012;-1,45061182343997;0,83764220518942;6,13410904955337;"7.19634913992628e-06      .";"3 x 32";"12 NA";"fatty acid synthase [Source:ZFIN;Acc:ZDB-GENE-030131-7802]"
"ENSDARG00000037961";86;"ENSDARG00000037961";"rcn3";8,85865658391644;1,10176370821426;1,67805249461455;-1,71357527327712;0,853503118572008;6,55170377488577;"3.33290712184464e-06      .";"2 x 31";"3 NA";"reticulocalbin 3, EF-hand calcium binding domain [Source:ZFIN;Acc:ZDB-GENE-040625-175]"
"ENSDARG00000045747";87;"ENSDARG00000045747";"cped1";7,66205290775239;1,25545191232251;1,64562702829165;-4,13362497760198;0,774487393413115;4,89725223122794;"8.05487831943008e-05      .";"1 x 33";"4 NA";"cadherin-like and PC-esterase domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-041210-247]"
"ENSDARG00000016570";88;"ENSDARG00000016570";"prlra";5,93147695977982;1,04691110970357;1,6396059296287;-1,84733659135083;0,770405164147813;4,83350069069199;"9.16881494099631e-05      .";"1 x 31";"21 NA";"prolactin receptor a [Source:ZFIN;Acc:ZDB-GENE-080103-2]"
"ENSDARG00000059751";89;"ENSDARG00000059751";"abtb2a";6,72519934414083;1,01443096312023;1,62892327348102;-1,66684854456759;0,672923135589362;3,63883652069695;"0.00110511454549067      .";"3 x 31";"7 NA";"ankyrin repeat and BTB (POZ) domain containing 2a [Source:ZFIN;Acc:ZDB-GENE-100422-13]"
