"Rank";"Upregulated";"GSZ";"p.value";"fdr";".";"Downregulated";"GSZ.";"p.value.";"fdr."
44;"G-protein coupled photoreceptor activity";5,78391188;"      .";"      .";"";"lipid transport";-3,88366465;"      .";"      ."
45;"regulation of neurogenesis";5,71759386;"      .";"      .";"";"autophagy";-3,83278849;"      .";"      ."
46;"embryonic viscerocranium morphogenesis";5,59828021;"      .";"      .";"";"developmental pigmentation";-3,7674778;"      .";"      ."
47;"negative regulation of endopeptidase activity";5,50181742;"      .";"      .";"";"antigen processing and presentation";-3,74205922;"      .";"      ."
48;"notochord development";5,3883907;"      .";"      .";"";"GTPase activity";-3,71468351;"      .";"      ."
49;"heparin binding";5,1577971;"      .";"      .";"";"heme biosynthetic process";-3,70307187;"      .";"      ."
50;"extracellular space";5,14565688;"      .";"      .";"";"intracellular protein transport";-3,67605124;"      .";"      ."
51;"Wnt-protein binding";5,11349531;"      .";"      .";"";"non-membrane spanning protein tyrosine kinase activity";-3,6727427;"      .";"      ."
52;"oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor";5,09483714;"      .";"      .";"";"late endosome membrane";-3,6612846;"      .";"      ."
53;"protein heterodimerization activity";5,0774868;"      .";"      .";"";"proton-transporting ATPase activity, rotational mechanism";-3,65415708;"      .";"      ."
54;"cell differentiation";4,98261559;"      .";"      .";"";"nucleoside metabolic process";-3,64701607;"      .";"      ."
55;"canonical Wnt signaling pathway";4,97236243;"      .";"      .";"";"chylomicron";-3,62762811;"      .";"      ."
56;"anatomical structure morphogenesis";4,95395024;"      .";"      .";"";"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides";-3,62178362;"      .";"      ."
57;"small molecule binding";4,92476471;"      .";"      .";"";"steroid metabolic process";-3,60890065;"      .";"      ."
58;"cell surface receptor signaling pathway";4,90368026;"      .";"      .";"";"ATP hydrolysis coupled proton transport";-3,5735062;"      .";"      ."
59;"transcription, DNA-templated";4,89582357;"      .";"      .";"";"Z disc";-3,53032665;"      .";"      ."
60;"brain development";4,84860915;"      .";"      .";"";"iron-sulfur cluster binding";-3,49612652;"      .";"      ."
61;"nervous system development";4,84469666;"      .";"      .";"";"melanosome transport";-3,46423291;"      .";"      ."
62;"adenohypophysis development";4,84149213;"      .";"      .";"";"2 iron, 2 sulfur cluster binding";-3,43093266;"      .";"      ."
63;"muscle fiber development";4,79103013;"      .";"      .";"";"response to heat";-3,39752666;"      .";"      ."
64;"neuron differentiation";4,77399523;"      .";"      .";"";"structural constituent of ribosome";-3,3902673;"      .";"      ."
65;"ephrin receptor signaling pathway";4,76052289;"      .";"      .";"";"response to bacterium";-3,36996673;"      .";"      ."
66;"transmembrane receptor protein tyrosine kinase activity";4,75063594;"      .";"      .";"";"myeloid cell differentiation";-3,36798816;"      .";"      ."
67;"eye development";4,73305002;"      .";"      .";"";"cholesterol efflux";-3,33760881;"      .";"      ."
68;"midbrain development";4,72870952;"      .";"      .";"";"cysteine-type peptidase activity";-3,31694442;"      .";"      ."
69;"non-canonical Wnt signaling pathway";4,72189207;"      .";"      .";"";"mitochondrial inner membrane";-3,31510629;"      .";"      ."
70;"plasma membrane";4,64448066;"      .";"      .";"";"transmembrane transport";-3,29583637;"      .";"      ."
71;"Wnt-activated receptor activity";4,6195965;"      .";"      .";"";"endosome membrane";-3,2940728;"      .";"      ."
72;"neural crest cell migration";4,55973279;"      .";"      .";"";"electron carrier activity";-3,2803947;"      .";"      ."
73;"smoothened signaling pathway";4,54136187;"      .";"      .";"";"cardiac muscle tissue development";-3,26647863;"      .";"      ."
74;"semicircular canal morphogenesis";4,51561264;"      .";"      .";"";"protein catabolic process";-3,2527453;"      .";"      ."
75;"sodium ion transport";4,44880385;"      .";"      .";"";"carbohydrate metabolic process";-3,24196438;"      .";"      ."
76;"cell migration involved in gastrulation";4,40506217;"      .";"      .";"";"extrinsic apoptotic signaling pathway in absence of ligand";-3,22851515;"      .";"      ."
77;"BMP signaling pathway";4,3237192;"      .";"      .";"";"proton transport";-3,22183122;"      .";"      ."
78;"protein binding";4,3136124;"      .";"      .";"";"regulation of cell cycle";-3,20743849;"      .";"      ."
79;"response to stimulus";4,26606564;"      .";"      .";"";"striated muscle myosin thick filament assembly";-3,19033752;"      .";"      ."
80;"embryonic retina morphogenesis in camera-type eye";4,24455697;"      .";"      .";"";"cholesterol binding";-3,16919374;"      .";"      ."
81;"DNA replication";4,21753113;"      .";"      .";"";"cellular iron ion homeostasis";-3,16565584;"      .";"      ."
82;"detection of visible light";4,20634344;"      .";"      .";"";"response to virus";-3,14558864;"      .";"      ."
83;"neuron migration";4,05644158;"      .";"      .";"";"extrinsic component of cytoplasmic side of plasma membrane";-3,13753085;"      .";"      ."
84;"negative regulation of angiogenesis";4,03478038;"      .";"      .";"";"trans-Golgi network";-3,1026137;"      .";"      ."
85;"regulation of transcription from RNA polymerase II promoter";4,02680602;"      .";"      .";"";"response to drug";-3,10041696;"      .";"      ."
86;"RNA polymerase II transcription factor activity, sequence-specific DNA binding";3,9942763;"      .";"      .";"";"ribosome";-3,06752086;"      .";"      ."
87;"otic placode formation";3,97634897;"      .";"      .";"";"innate immune response";-3,03257327;"      .";"      ."
88;"chromatin binding";3,94034035;"      .";"      .";"";"hemoglobin biosynthetic process";-3,01179155;"      .";"      ."
89;"cell-matrix adhesion";3,91690237;"      .";"      .";"";"Rab GTPase binding";-2,99106339;"      .";"      ."
90;"negative regulation of peptidase activity";3,90942573;"      .";"      .";"";"endosomal transport";-2,98914337;"      .";"      ."
91;"peptidase inhibitor activity";3,90942573;"      .";"      .";"";"M band";-2,91790726;"      .";"      ."
92;"transcription from RNA polymerase II promoter";3,90057997;"      .";"      .";"";"secretory granule";-2,91075955;"      .";"      ."
93;"muscle organ development";3,88895854;"      .";"      .";"";"defense response to bacterium";-2,88987344;"      .";"      ."
94;"photoreceptor cell maintenance";3,88318528;"      .";"      .";"";"vesicle";-2,87242978;"      .";"      ."
95;"collagen fibril organization";3,87221857;"      .";"      .";"";"melanocyte differentiation";-2,86998509;"      .";"      ."
96;"embryonic pectoral fin morphogenesis";3,8665146;"      .";"      .";"";"cellular response to hormone stimulus";-2,86758398;"      .";"      ."
97;"neuropilin binding";3,83153673;"      .";"      .";"";"blood microparticle";-2,8065235;"      .";"      ."
98;"presynaptic active zone";3,81705126;"      .";"      .";"";"nucleotide biosynthetic process";-2,80042049;"      .";"      ."
99;"notochord morphogenesis";3,80057846;"      .";"      .";"";"mitochondrial outer membrane";-2,79108298;"      .";"      ."
100;"striated muscle cell development";3,77871176;"      .";"      .";"";"autophagosome assembly";-2,7708449;"      .";"      ."
101;"hindbrain development";3,74123459;"      .";"      .";"";"peptidyl-tyrosine autophosphorylation";-2,77055449;"      .";"      ."
102;"positive regulation of cell migration";3,73623368;"      .";"      .";"";"antioxidant activity";-2,73866238;"      .";"      ."
103;"microtubule binding";3,65259879;"      .";"      .";"";"biological_process";-2,73496126;"      .";"      ."
104;"signal transduction";3,65089374;"      .";"      .";"";"chemokine receptor activity";-2,68438303;"      .";"      ."
105;"posterior lateral line development";3,65078984;"      .";"      .";"";"biosynthetic process";-2,67659569;"      .";"      ."
106;"embryonic cranial skeleton morphogenesis";3,62236334;"      .";"      .";"";"iron ion binding";-2,67481659;"      .";"      ."
107;"ephrin receptor activity";3,5986253;"      .";"      .";"";"endocytosis";-2,66232019;"      .";"      ."
108;"closure of optic fissure";3,5483576;"      .";"      .";"";"erythrocyte maturation";-2,57698704;"      .";"      ."
109;"cytoskeleton";3,52676627;"      .";"      .";"";"cytosol";-2,57648221;"      .";"      ."
110;"inner ear morphogenesis";3,50932819;"      .";"      .";"";"hemoglobin complex";-2,57194039;"      .";"      ."
111;"chromatin";3,50228527;"      .";"      .";"";"response to methylmercury";-2,54455708;"      .";"      ."
112;"transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding";3,50227057;"      .";"      .";"";"mitophagy";-2,54378228;"      .";"      ."
113;"acetylgalactosaminyltransferase activity";3,48987493;"      .";"      .";"";"G-protein coupled acetylcholine receptor activity";-2,52645386;"      .";"      ."
114;"symporter activity";3,4366465;"      .";"      .";"";"regulation of heart rate";-2,51258427;"      .";"      ."
115;"floor plate formation";3,42185154;"      .";"      .";"";"cholesterol transporter activity";-2,5072301;"      .";"      ."
116;"metallocarboxypeptidase activity";3,41340093;"      .";"      .";"";"cyclin binding";-2,48260457;"      .";"      ."
117;"heterotrimeric G-protein complex";3,34545534;"      .";"      .";"";"immune response";-2,46438609;"      .";"      ."
118;"regulation of Notch signaling pathway";3,33369358;"      .";"      .";"";"regulation of vesicle fusion";-2,46141726;"      .";"      ."
119;"bicellular tight junction";3,32026347;"      .";"      .";"";"cytoplasm";-2,44297283;"      .";"      ."
120;"3',5'-cyclic-nucleotide phosphodiesterase activity";3,30766215;"      .";"      .";"";"SNARE binding";-2,41983946;"      .";"      ."
121;"protein dimerization activity";3,29321449;"      .";"      .";"";"vacuolar acidification";-2,41658393;"      .";"      ."
122;"insulin-like growth factor binding";3,28933329;"      .";"      .";"";"response to activity";-2,40308671;"      .";"      ."
123;"endocrine pancreas development";3,27437568;"      .";"      .";"";"cilium organization";-2,38403561;"      .";"      ."
124;"odontogenesis";3,2651325;"      .";"      .";"";"circadian rhythm";-2,37445741;"      .";"      ."
125;"cell morphogenesis";3,25774975;"      .";"      .";"";"artery development";-2,3734616;"      .";"      ."
126;"ion transport";3,24451711;"      .";"      .";"";"ligase activity";-2,37002644;"      .";"      ."
127;"peripheral nervous system neuron axonogenesis";3,22070446;"      .";"      .";"";"phosphatidylinositol binding";-2,36674872;"      .";"      ."
128;"metallopeptidase activity";3,20065788;"      .";"      .";"";"hydrolase activity, acting on glycosyl bonds";-2,36189613;"      .";"      ."
129;"negative regulation of canonical Wnt signaling pathway";3,18367654;"      .";"      .";"";"activation of GTPase activity";-2,34340447;"      .";"      ."
130;"cartilage morphogenesis";3,17472889;"      .";"      .";"";"proton-transporting V-type ATPase, V1 domain";-2,3378975;"      .";"      ."
131;"SMAD protein signal transduction";3,17447627;"      .";"      .";"";"late endosome";-2,33176356;"      .";"      ."
132;"inner ear development";3,16725067;"      .";"      .";"";"proton-transporting V-type ATPase, V0 domain";-2,3317587;"      .";"      ."
133;"generation of neurons";3,16052483;"      .";"      .";"";"inflammatory response";-2,3299326;"      .";"      ."
134;"transcription regulatory region DNA binding";3,15282056;"      .";"      .";"";"glycolytic process";-2,32524822;"      .";"      ."
135;"ion transmembrane transport";3,151864;"      .";"      .";"";"L-alpha-amino acid transmembrane transport";-2,3159855;"      .";"      ."
136;"sprouting angiogenesis";3,11301363;"      .";"      .";"";"aspartic-type endopeptidase activity";-2,30727939;"      .";"      ."
137;"ephrin receptor binding";3,11281733;"      .";"      .";"";"vesicle organization";-2,30684226;"      .";"      ."
138;"metalloendopeptidase activity";3,10314379;"      .";"      .";"";"response to copper ion";-2,30549526;"      .";"      ."
139;"regulation of gene expression";3,10263463;"      .";"      .";"";"tRNA processing";-2,30091614;"      .";"      ."
140;"guanylate cyclase complex, soluble";3,09844708;"      .";"      .";"";"positive regulation of catalytic activity";-2,29584866;"      .";"      ."
141;"positive regulation of pathway-restricted SMAD protein phosphorylation";3,07916166;"      .";"      .";"";"hydrolase activity";-2,29105734;"      .";"      ."
142;"transforming growth factor beta receptor binding";3,07916166;"      .";"      .";"";"ATP metabolic process";-2,28684655;"      .";"      ."
143;"receptor activity";3,06737606;"      .";"      .";"";"iron-sulfur cluster assembly";-2,28262164;"      .";"      ."
144;"cell development";3,05506255;"      .";"      .";"";"mitochondrial transport";-2,27595535;"      .";"      ."
145;"exocrine pancreas development";3,05224971;"      .";"      .";"";"inositol-1,4,5-trisphosphate 3-kinase activity";-2,26625512;"      .";"      ."
146;"centrosome";3,0420531;"      .";"      .";"";"hydrogen ion transmembrane transporter activity";-2,24255286;"      .";"      ."
147;"regulation of MAPK cascade";3,01016061;"      .";"      .";"";"neutrophil chemotaxis";-2,23801581;"      .";"      ."
148;"growth factor activity";2,99303974;"      .";"      .";"";"vacuolar transport";-2,23027512;"      .";"      ."
149;"positive regulation of sequence-specific DNA binding transcription factor activity";2,98180431;"      .";"      .";"";"iron ion transport";-2,2215539;"      .";"      ."
150;"forebrain development";2,96996793;"      .";"      .";"";"BLOC-1 complex";-2,18079532;"      .";"      ."
151;"glomerulus development";2,95895039;"      .";"      .";"";"carbohydrate phosphorylation";-2,16572903;"      .";"      ."
152;"pharyngeal system development";2,9495578;"      .";"      .";"";"protein ubiquitination";-2,14296626;"      .";"      ."
153;"peptidyl-tyrosine phosphorylation";2,92963496;"      .";"      .";"";"cellular oxidant detoxification";-2,1414898;"      .";"      ."
154;"regulation of cell migration";2,92869368;"      .";"      .";"";"peroxisome";-2,13241712;"      .";"      ."
155;"neural tube formation";2,92246272;"      .";"      .";"";"organic anion transport";-2,1214912;"      .";"      ."
156;"identical protein binding";2,91511419;"      .";"      .";"";"oxygen binding";-2,11997982;"      .";"      ."
157;"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding";2,91502059;"      .";"      .";"";"oxygen transport";-2,11997982;"      .";"      ."
158;"cyclic nucleotide biosynthetic process";2,9043201;"      .";"      .";"";"oxygen transporter activity";-2,11997982;"      .";"      ."
159;"phosphorus-oxygen lyase activity";2,9043201;"      .";"      .";"";"early endosome";-2,11604572;"      .";"      ."
160;"cGMP biosynthetic process";2,89845082;"      .";"      .";"";"glutathione transferase activity";-2,11029648;"      .";"      ."
161;"guanylate cyclase activity";2,89845082;"      .";"      .";"";"ribosomal small subunit assembly";-2,10619933;"      .";"      ."
162;"calcium ion transmembrane transport";2,89490929;"      .";"      .";"";"phosphatidylinositol phosphorylation";-2,09702969;"      .";"      ."
163;"positive regulation of transcription from RNA polymerase II promoter";2,86938657;"      .";"      .";"";"NAD binding";-2,09166112;"      .";"      ."
164;"embryonic neurocranium morphogenesis";2,85256215;"      .";"      .";"";"neutrophil differentiation";-2,09096415;"      .";"      ."
165;"frizzled binding";2,83752957;"      .";"      .";"";"integral component of peroxisomal membrane";-2,09043834;"      .";"      ."
166;"anterior/posterior pattern specification";2,82726559;"      .";"      .";"";"connexin complex";-2,08682945;"      .";"      ."
167;"cell fate commitment";2,82159475;"      .";"      .";"";"retrograde transport, endosome to Golgi";-2,08088447;"      .";"      ."
168;"ventral spinal cord interneuron differentiation";2,81426199;"      .";"      .";"";"cyclin-dependent protein serine/threonine kinase activity";-2,07536467;"      .";"      ."
169;"ATP-activated inward rectifier potassium channel activity";2,80605011;"      .";"      .";"";"lipid metabolic process";-2,06448425;"      .";"      ."
170;"lymphangiogenesis";2,79542285;"      .";"      .";"";"NAD+ ADP-ribosyltransferase activity";-2,06103207;"      .";"      ."
171;"positive regulation of cell proliferation";2,75672672;"      .";"      .";"";"neutral amino acid transmembrane transporter activity";-2,05535995;"      .";"      ."
172;"cilium";2,74650232;"      .";"      .";"";"neutral amino acid transport";-2,05535995;"      .";"      ."
173;"membrane depolarization during action potential";2,71740001;"      .";"      .";"";"cell";-2,04725226;"      .";"      ."
174;"dorsal convergence";2,71574898;"      .";"      .";"";"extrinsic component of membrane";-2,03886494;"      .";"      ."
175;"animal organ morphogenesis";2,70854466;"      .";"      .";"";"sodium-independent organic anion transmembrane transporter activity";-2,03492536;"      .";"      ."
176;"embryonic camera-type eye development";2,70170643;"      .";"      .";"";"sodium-independent organic anion transport";-2,03492536;"      .";"      ."
177;"ion channel activity";2,67421708;"      .";"      .";"";"tricarboxylic acid cycle";-2,02926166;"      .";"      ."
178;"fibroblast growth factor receptor signaling pathway";2,66226324;"      .";"      .";"";"NADP binding";-2,01663004;"      .";"      ."
179;"protein tyrosine kinase activity";2,65243593;"      .";"      .";"";"oxalate transmembrane transporter activity";-2,01647336;"      .";"      ."
180;"motor neuron axon guidance";2,64573836;"      .";"      .";"";"oxalate transport";-2,01647336;"      .";"      ."
181;"high voltage-gated calcium channel activity";2,64307155;"      .";"      .";"";"phosphotransferase activity, alcohol group as acceptor";-2,00655798;"      .";"      ."
182;"transition metal ion binding";2,62824803;"      .";"      .";"";"heme binding";-1,9939885;"      .";"      ."
183;"mitotic spindle";2,62472766;"      .";"      .";"";"sarcolemma";-1,99104742;"      .";"      ."
184;"neurogenesis";2,617839;"      .";"      .";"";"axon development";-1,98560295;"      .";"      ."
185;"extracellular-glutamate-gated ion channel activity";2,6104008;"      .";"      .";"";"vacuole";-1,98534049;"      .";"      ."
186;"ionotropic glutamate receptor activity";2,6104008;"      .";"      .";"";"cAMP binding";-1,98032344;"      .";"      ."
187;"ionotropic glutamate receptor signaling pathway";2,6104008;"      .";"      .";"";"mitochondrial matrix";-1,97789282;"      .";"      ."
188;"hypothalamus development";2,61001587;"      .";"      .";"";"vesicle docking";-1,94894281;"      .";"      ."
189;"spindle pole";2,60907281;"      .";"      .";"";"intracellular";-1,94070862;"      .";"      ."
190;"histone-lysine N-methyltransferase activity";2,59123794;"      .";"      .";"";"actin filament polymerization";-1,92002612;"      .";"      ."
191;"positive regulation of neuron differentiation";2,58960789;"      .";"      .";"";"gap junction";-1,90469862;"      .";"      ."
192;"serine-type endopeptidase activity";2,58785867;"      .";"      .";"";"structural constituent of muscle";-1,88840132;"      .";"      ."
193;"optic nerve development";2,57852924;"      .";"      .";"";"response to yeast";-1,87099619;"      .";"      ."
194;"negative chemotaxis";2,57792744;"      .";"      .";"";"hydrogen ion transmembrane transport";-1,86591053;"      .";"      ."
195;"photoperiodism";2,57120185;"      .";"      .";"";"cytokine-mediated signaling pathway";-1,85449006;"      .";"      ."
196;"somitogenesis";2,56249897;"      .";"      .";"";"hydrolase activity, hydrolyzing O-glycosyl compounds";-1,8496334;"      .";"      ."
197;"calmodulin binding";2,55699381;"      .";"      .";"";"secondary active sulfate transmembrane transporter activity";-1,83767357;"      .";"      ."
198;"posterior lateral line neuromast primordium migration";2,53775703;"      .";"      .";"";"sulfate transport";-1,83125537;"      .";"      ."
199;"neuron projection development";2,50447914;"      .";"      .";"";"organic anion transmembrane transporter activity";-1,82914425;"      .";"      ."
200;"midbrain-hindbrain boundary development";2,50269359;"      .";"      .";"";"superoxide metabolic process";-1,81610966;"      .";"      ."
201;"positive regulation of BMP signaling pathway";2,49184698;"      .";"      .";"";"sphingolipid metabolic process";-1,78656823;"      .";"      ."
202;"synapse organization";2,48664616;"      .";"      .";"";"ferric iron binding";-1,78448091;"      .";"      ."
203;"negative regulation of transcription, DNA-templated";2,48194362;"      .";"      .";"";"gluconeogenesis";-1,77228203;"      .";"      ."
204;"synaptic vesicle endocytosis";2,47899853;"      .";"      .";"";"anion:anion antiporter activity";-1,76607582;"      .";"      ."
205;"post-anal tail morphogenesis";2,47580668;"      .";"      .";"";"oxidoreductase activity, acting on the CH-CH group of donors";-1,7366158;"      .";"      ."
206;"neuron development";2,47101828;"      .";"      .";"";"single-stranded RNA binding";-1,73617917;"      .";"      ."
207;"protein kinase activity";2,45837595;"      .";"      .";"";"mitochondrial respiratory chain complex IV";-1,73366454;"      .";"      ."
208;"larval locomotory behavior";2,45316729;"      .";"      .";"";"sugar:proton symporter activity";-1,72495039;"      .";"      ."
209;"regulation of cytoskeleton organization";2,42028445;"      .";"      .";"";"macrophage differentiation";-1,72469159;"      .";"      ."
210;"p53 binding";2,41731766;"      .";"      .";"";"swimming behavior";-1,72274408;"      .";"      ."
211;"axonal fasciculation";2,41475422;"      .";"      .";"";"immune system process";-1,70791474;"      .";"      ."
212;"regulation of vascular endothelial growth factor receptor signaling pathway";2,41334609;"      .";"      .";"";"cellular response to nitrogen starvation";-1,70093972;"      .";"      ."
213;"convergent extension";2,40917049;"      .";"      .";"";"steroid hydroxylase activity";-1,69699306;"      .";"      ."
214;"Rho guanyl-nucleotide exchange factor activity";2,39824714;"      .";"      .";"";"exocyst localization";-1,6940675;"      .";"      ."
215;"myelination";2,39243216;"      .";"      .";"";"vacuolar proton-transporting V-type ATPase, V0 domain";-1,68036642;"      .";"      ."
216;"mitotic sister chromatid segregation";2,38916957;"      .";"      .";"";"glycogen metabolic process";-1,67545474;"      .";"      ."
217;"positive regulation of Wnt signaling pathway";2,38912253;"      .";"      .";"";"protein tyrosine/serine/threonine phosphatase activity";-1,6684534;"      .";"      ."
218;"oligodendrocyte differentiation";2,38542288;"      .";"      .";"";"positive regulation of NF-kappaB transcription factor activity";-1,66553195;"      .";"      ."
219;"determination of left/right symmetry";2,38382353;"      .";"      .";"";"glycogen biosynthetic process";-1,66073474;"      .";"      ."
220;"bone mineralization";2,37480731;"      .";"      .";"";"ER to Golgi vesicle-mediated transport";-1,65848854;"      .";"      ."
221;"cell-cell signaling";2,3745844;"      .";"      .";"";"pyridoxal phosphate binding";-1,65601596;"      .";"      ."
222;"voltage-gated sodium channel complex";2,37012152;"      .";"      .";"";"defense response to virus";-1,64955864;"      .";"      ."
223;"cytoskeleton-dependent intracellular transport";2,36792709;"      .";"      .";"";"cytosolic large ribosomal subunit";-1,64050787;"      .";"      ."
224;"serine-type peptidase activity";2,36113125;"      .";"      .";"";"mitochondrial large ribosomal subunit";-1,63741093;"      .";"      ."
225;"phosphatidylinositol phospholipase C activity";2,3586636;"      .";"      .";"";"lipid catabolic process";-1,63519691;"      .";"      ."
226;"response to light stimulus";2,34882473;"      .";"      .";"";"sulfate transmembrane transport";-1,62938238;"      .";"      ."
227;"transmembrane signaling receptor activity";2,33376311;"      .";"      .";"";"sulfate transmembrane transporter activity";-1,62938238;"      .";"      ."
228;"somite development";2,30737092;"      .";"      .";"";"thiol-dependent ubiquitin-specific protease activity";-1,62013907;"      .";"      ."
229;"histone binding";2,30532211;"      .";"      .";"";"dioxygenase activity";-1,6164068;"      .";"      ."
230;"endothelial cell proliferation";2,3031391;"      .";"      .";"";"chaperone binding";-1,61246761;"      .";"      ."
231;"signal transduction by protein phosphorylation";2,29766916;"      .";"      .";"";"ribosome binding";-1,61085459;"      .";"      ."
232;"peptide metabolic process";2,28369422;"      .";"      .";"";"cellular response to oxidative stress";-1,59215603;"      .";"      ."
233;"enteric nervous system development";2,27902638;"      .";"      .";"";"adaptive immune response";-1,58824972;"      .";"      ."
234;"ossification";2,27887024;"      .";"      .";"";"mitochondrial electron transport, cytochrome c to oxygen";-1,58602368;"      .";"      ."
235;"microtubule cytoskeleton organization";2,27403495;"      .";"      .";"";"synaptic transmission, cholinergic";-1,58352596;"      .";"      ."
236;"potassium ion transport";2,25429252;"      .";"      .";"";"response to xenobiotic stimulus";-1,57689945;"      .";"      ."
237;"voltage-gated calcium channel complex";2,24855263;"      .";"      .";"";"phospholipase A2 activity";-1,56324804;"      .";"      ."
238;"retinal cone cell development";2,24738584;"      .";"      .";"";"SNARE complex";-1,55002613;"      .";"      ."
239;"peripheral nervous system development";2,24484634;"      .";"      .";"";"cytochrome-c oxidase activity";-1,54709036;"      .";"      ."
240;"Notch signaling pathway";2,24074548;"      .";"      .";"";"autophagosome";-1,54249091;"      .";"      ."
