"Rank";"Upregulated";"GSZ";"p.value";"fdr";".";"Downregulated";"GSZ.";"p.value.";"fdr."
33;"GTP binding";0,15114323;"      .";"      .";"";"";0;"1      .";"1      ."
34;"proteolysis";0,15002031;"      .";"      .";"";"";0;"1      .";"1      ."
35;"RNA binding";0,14994598;"      .";"      .";"";"";0;"1      .";"1      ."
36;"signal transducer activity";0,14790387;"      .";"      .";"";"";0;"1      .";"1      ."
37;"protein serine/threonine kinase activity";0,14643105;"      .";"      .";"";"";0;"1      .";"1      ."
38;"phosphorylation";0,14433279;"      .";"      .";"";"";0;"1      .";"1      ."
39;"sequence-specific DNA binding";0,14176199;"      .";"      .";"";"";0;"1      .";"1      ."
40;"kinase activity";0,14013499;"      .";"      .";"";"";0;"1      .";"1      ."
41;"ion transport";0,13946361;"      .";"      .";"";"";0;"1      .";"1      ."
42;"catalytic activity";0,13851865;"      .";"      .";"";"";0;"1      .";"1      ."
43;"extracellular space";0,13495929;"      .";"      .";"";"";0;"1      .";"1      ."
44;"metabolic process";0,12924426;"      .";"      .";"";"";0;"1      .";"1      ."
45;"multicellular organism development";0,1289964;"      .";"      .";"";"";0;"1      .";"1      ."
46;"mitochondrion";0,12783083;"      .";"      .";"";"";0;"1      .";"1      ."
47;"intracellular signal transduction";0,12619571;"      .";"      .";"";"";0;"1      .";"1      ."
48;"positive regulation of GTPase activity";0,11906908;"      .";"      .";"";"";0;"1      .";"1      ."
49;"cytosol";0,11759676;"      .";"      .";"";"";0;"1      .";"1      ."
50;"GTPase activity";0,11686985;"      .";"      .";"";"";0;"1      .";"1      ."
51;"regulation of transcription from RNA polymerase II promoter";0,11658256;"      .";"      .";"";"";0;"1      .";"1      ."
52;"endoplasmic reticulum";0,11376159;"      .";"      .";"";"";0;"1      .";"1      ."
53;"peptidase activity";0,11231171;"      .";"      .";"";"";0;"1      .";"1      ."
54;"Golgi apparatus";0,11115138;"      .";"      .";"";"";0;"1      .";"1      ."
55;"cell adhesion";0,1101561;"      .";"      .";"";"";0;"1      .";"1      ."
56;"immune response";0,10576135;"      .";"      .";"";"";0;"1      .";"1      ."
57;"ion channel activity";0,10234879;"      .";"      .";"";"";0;"1      .";"1      ."
58;"cytoskeleton";0,10103799;"      .";"      .";"";"";0;"1      .";"1      ."
59;"protein ubiquitination";0,10013108;"      .";"      .";"";"";0;"1      .";"1      ."
60;"cell differentiation";0,09886555;"      .";"      .";"";"";0;"1      .";"1      ."
61;"iron ion binding";0,09722393;"      .";"      .";"";"";0;"1      .";"1      ."
62;"protein heterodimerization activity";0,09646729;"      .";"      .";"";"";0;"1      .";"1      ."
63;"receptor binding";0,09546154;"      .";"      .";"";"";0;"1      .";"1      ."
64;"chromosome";0,09520094;"      .";"      .";"";"";0;"1      .";"1      ."
65;"negative regulation of apoptotic process";0,09438972;"      .";"      .";"";"";0;"1      .";"1      ."
66;"actin binding";0,09376388;"      .";"      .";"";"";0;"1      .";"1      ."
67;"transporter activity";0,09256814;"      .";"      .";"";"";0;"1      .";"1      ."
68;"translation";0,09241419;"      .";"      .";"";"";0;"1      .";"1      ."
69;"transferase activity, transferring glycosyl groups";0,09169341;"      .";"      .";"";"";0;"1      .";"1      ."
70;"cell junction";0,09114854;"      .";"      .";"";"";0;"1      .";"1      ."
71;"heme binding";0,09080376;"      .";"      .";"";"";0;"1      .";"1      ."
72;"intracellular protein transport";0,0902302;"      .";"      .";"";"";0;"1      .";"1      ."
73;"GTPase activator activity";0,08992158;"      .";"      .";"";"";0;"1      .";"1      ."
74;"regulation of apoptotic process";0,08954974;"      .";"      .";"";"";0;"1      .";"1      ."
75;"endoplasmic reticulum membrane";0,08947995;"      .";"      .";"";"";0;"1      .";"1      ."
76;"regulation of mitotic cell cycle";0,08922319;"      .";"      .";"";"";0;"1      .";"1      ."
77;"protein binding";0,08795697;"      .";"      .";"";"";0;"1      .";"1      ."
78;"Golgi membrane";0,08788073;"      .";"      .";"";"";0;"1      .";"1      ."
79;"lipid metabolic process";0,08747965;"      .";"      .";"";"";0;"1      .";"1      ."
80;"monooxygenase activity";0,085554;"      .";"      .";"";"";0;"1      .";"1      ."
81;"positive regulation of transcription from RNA polymerase II promoter";0,08517754;"      .";"      .";"";"";0;"1      .";"1      ."
82;"protein dimerization activity";0,08504012;"      .";"      .";"";"";0;"1      .";"1      ."
83;"serine-type endopeptidase activity";0,08473055;"      .";"      .";"";"";0;"1      .";"1      ."
84;"dephosphorylation";0,08342863;"      .";"      .";"";"";0;"1      .";"1      ."
85;"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen";0,08334828;"      .";"      .";"";"";0;"1      .";"1      ."
86;"protein dephosphorylation";0,08334307;"      .";"      .";"";"";0;"1      .";"1      ."
87;"ion transmembrane transport";0,08316836;"      .";"      .";"";"";0;"1      .";"1      ."
88;"RNA polymerase II transcription factor activity, sequence-specific DNA binding";0,08297642;"      .";"      .";"";"";0;"1      .";"1      ."
89;"protein transport";0,0824362;"      .";"      .";"";"";0;"1      .";"1      ."
90;"nucleosome";0,08209207;"      .";"      .";"";"";0;"1      .";"1      ."
91;"small GTPase mediated signal transduction";0,08203926;"      .";"      .";"";"";0;"1      .";"1      ."
92;"nervous system development";0,08117291;"      .";"      .";"";"";0;"1      .";"1      ."
93;"protein autophosphorylation";0,0803253;"      .";"      .";"";"";0;"1      .";"1      ."
94;"carbohydrate metabolic process";0,08004959;"      .";"      .";"";"";0;"1      .";"1      ."
95;"homophilic cell adhesion via plasma membrane adhesion molecules";0,07960454;"      .";"      .";"";"";0;"1      .";"1      ."
96;"ubiquitin-protein transferase activity";0,07830082;"      .";"      .";"";"";0;"1      .";"1      ."
97;"ubiquitin protein ligase activity";0,07754689;"      .";"      .";"";"";0;"1      .";"1      ."
98;"ribosome";0,07723006;"      .";"      .";"";"";0;"1      .";"1      ."
99;"structural constituent of ribosome";0,07701708;"      .";"      .";"";"";0;"1      .";"1      ."
100;"structural molecule activity";0,07682976;"      .";"      .";"";"";0;"1      .";"1      ."
101;"microtubule binding";0,07669665;"      .";"      .";"";"";0;"1      .";"1      ."
102;"synapse";0,07656841;"      .";"      .";"";"";0;"1      .";"1      ."
103;"heart development";0,0763791;"      .";"      .";"";"";0;"1      .";"1      ."
104;"vesicle-mediated transport";0,07576309;"      .";"      .";"";"";0;"1      .";"1      ."
105;"cell surface receptor signaling pathway";0,07567592;"      .";"      .";"";"";0;"1      .";"1      ."
106;"DNA repair";0,07494108;"      .";"      .";"";"";0;"1      .";"1      ."
107;"proteinaceous extracellular matrix";0,07493458;"      .";"      .";"";"";0;"1      .";"1      ."
108;"cell surface";0,07453699;"      .";"      .";"";"";0;"1      .";"1      ."
109;"intracellular ribonucleoprotein complex";0,07400412;"      .";"      .";"";"";0;"1      .";"1      ."
110;"potassium ion transmembrane transport";0,07365403;"      .";"      .";"";"";0;"1      .";"1      ."
111;"mitochondrial inner membrane";0,07329956;"      .";"      .";"";"";0;"1      .";"1      ."
112;"methylation";0,07300081;"      .";"      .";"";"";0;"1      .";"1      ."
113;"brain development";0,07289423;"      .";"      .";"";"";0;"1      .";"1      ."
114;"phosphatase activity";0,07271739;"      .";"      .";"";"";0;"1      .";"1      ."
115;"inflammatory response";0,07241951;"      .";"      .";"";"";0;"1      .";"1      ."
116;"nucleolus";0,07205495;"      .";"      .";"";"";0;"1      .";"1      ."
117;"cilium assembly";0,07196973;"      .";"      .";"";"";0;"1      .";"1      ."
118;"potassium ion transport";0,0717018;"      .";"      .";"";"";0;"1      .";"1      ."
119;"methyltransferase activity";0,07032302;"      .";"      .";"";"";0;"1      .";"1      ."
120;"protein glycosylation";0,07028604;"      .";"      .";"";"";0;"1      .";"1      ."
121;"innate immune response";0,07008658;"      .";"      .";"";"";0;"1      .";"1      ."
122;"peptidyl-tyrosine dephosphorylation";0,06973303;"      .";"      .";"";"";0;"1      .";"1      ."
123;"protein tyrosine phosphatase activity";0,06947324;"      .";"      .";"";"";0;"1      .";"1      ."
124;"regulation of ion transmembrane transport";0,06943055;"      .";"      .";"";"";0;"1      .";"1      ."
125;"voltage-gated ion channel activity";0,06943055;"      .";"      .";"";"";0;"1      .";"1      ."
126;"nucleosome assembly";0,06939975;"      .";"      .";"";"";0;"1      .";"1      ."
127;"transmembrane signaling receptor activity";0,06887337;"      .";"      .";"";"";0;"1      .";"1      ."
128;"receptor activity";0,06885164;"      .";"      .";"";"";0;"1      .";"1      ."
129;"cysteine-type peptidase activity";0,06880336;"      .";"      .";"";"";0;"1      .";"1      ."
130;"growth factor activity";0,06877737;"      .";"      .";"";"";0;"1      .";"1      ."
131;"regulation of cell proliferation";0,06873007;"      .";"      .";"";"";0;"1      .";"1      ."
132;"ubiquitin-dependent protein catabolic process";0,06703759;"      .";"      .";"";"";0;"1      .";"1      ."
133;"angiogenesis";0,06690903;"      .";"      .";"";"";0;"1      .";"1      ."
134;"serine-type peptidase activity";0,06615557;"      .";"      .";"";"";0;"1      .";"1      ."
135;"transferase activity, transferring acyl groups";0,06586678;"      .";"      .";"";"";0;"1      .";"1      ."
136;"chordate embryonic development";0,06522772;"      .";"      .";"";"";0;"1      .";"1      ."
137;"Wnt signaling pathway";0,06480772;"      .";"      .";"";"";0;"1      .";"1      ."
138;"transcription from RNA polymerase II promoter";0,06479778;"      .";"      .";"";"";0;"1      .";"1      ."
139;"protein tyrosine kinase activity";0,06463299;"      .";"      .";"";"";0;"1      .";"1      ."
140;"apoptotic process";0,06462929;"      .";"      .";"";"";0;"1      .";"1      ."
141;"carbohydrate binding";0,06447147;"      .";"      .";"";"";0;"1      .";"1      ."
142;"negative regulation of endopeptidase activity";0,06438823;"      .";"      .";"";"";0;"1      .";"1      ."
143;"chromatin binding";0,06392801;"      .";"      .";"";"";0;"1      .";"1      ."
144;"microtubule";0,06390298;"      .";"      .";"";"";0;"1      .";"1      ."
145;"transmembrane receptor protein tyrosine kinase signaling pathway";0,06387879;"      .";"      .";"";"";0;"1      .";"1      ."
146;"cell cycle";0,06364579;"      .";"      .";"";"";0;"1      .";"1      ."
147;"endosome";0,06349387;"      .";"      .";"";"";0;"1      .";"1      ."
148;"phosphoprotein phosphatase activity";0,06328804;"      .";"      .";"";"";0;"1      .";"1      ."
149;"calcium ion transmembrane transport";0,06298242;"      .";"      .";"";"";0;"1      .";"1      ."
150;"motor activity";0,06288602;"      .";"      .";"";"";0;"1      .";"1      ."
151;"metalloendopeptidase activity";0,062792;"      .";"      .";"";"";0;"1      .";"1      ."
152;"negative regulation of transcription from RNA polymerase II promoter";0,06261132;"      .";"      .";"";"";0;"1      .";"1      ."
153;"lysosome";0,06206096;"      .";"      .";"";"";0;"1      .";"1      ."
154;"protein homodimerization activity";0,06150102;"      .";"      .";"";"";0;"1      .";"1      ."
155;"peptidyl-tyrosine phosphorylation";0,06146242;"      .";"      .";"";"";0;"1      .";"1      ."
156;"cell-cell signaling";0,06131978;"      .";"      .";"";"";0;"1      .";"1      ."
157;"regulation of Rho protein signal transduction";0,06126335;"      .";"      .";"";"";0;"1      .";"1      ."
158;"metallopeptidase activity";0,06090956;"      .";"      .";"";"";0;"1      .";"1      ."
159;"neuropeptide signaling pathway";0,06072677;"      .";"      .";"";"";0;"1      .";"1      ."
160;"Rho guanyl-nucleotide exchange factor activity";0,06001417;"      .";"      .";"";"";0;"1      .";"1      ."
161;"peptidyl-serine phosphorylation";0,05996669;"      .";"      .";"";"";0;"1      .";"1      ."
162;"transcription factor complex";0,05993084;"      .";"      .";"";"";0;"1      .";"1      ."
163;"cellular response to DNA damage stimulus";0,05923659;"      .";"      .";"";"";0;"1      .";"1      ."
164;"magnesium ion binding";0,05884292;"      .";"      .";"";"";0;"1      .";"1      ."
165;"visual perception";0,05882623;"      .";"      .";"";"";0;"1      .";"1      ."
166;"hormone activity";0,05867701;"      .";"      .";"";"";0;"1      .";"1      ."
167;"actin filament binding";0,05859184;"      .";"      .";"";"";0;"1      .";"1      ."
168;"positive regulation of transcription, DNA-templated";0,0585212;"      .";"      .";"";"";0;"1      .";"1      ."
169;"dorsal/ventral pattern formation";0,0585037;"      .";"      .";"";"";0;"1      .";"1      ."
170;"guanyl-nucleotide exchange factor activity";0,05763416;"      .";"      .";"";"";0;"1      .";"1      ."
171;"potassium channel activity";0,05763237;"      .";"      .";"";"";0;"1      .";"1      ."
172;"cytoskeleton organization";0,05749165;"      .";"      .";"";"";0;"1      .";"1      ."
173;"protein folding";0,05685215;"      .";"      .";"";"";0;"1      .";"1      ."
174;"phosphatidylinositol binding";0,05683634;"      .";"      .";"";"";0;"1      .";"1      ."
175;"mRNA processing";0,05670249;"      .";"      .";"";"";0;"1      .";"1      ."
176;"proteasome-mediated ubiquitin-dependent protein catabolic process";0,0566415;"      .";"      .";"";"";0;"1      .";"1      ."
177;"chemical synaptic transmission";0,05650936;"      .";"      .";"";"";0;"1      .";"1      ."
178;"cell";0,05633497;"      .";"      .";"";"";0;"1      .";"1      ."
179;"cation transmembrane transport";0,05627788;"      .";"      .";"";"";0;"1      .";"1      ."
180;"lipid binding";0,05624674;"      .";"      .";"";"";0;"1      .";"1      ."
181;"voltage-gated potassium channel activity";0,05606202;"      .";"      .";"";"";0;"1      .";"1      ."
182;"lyase activity";0,05594539;"      .";"      .";"";"";0;"1      .";"1      ."
183;"cytokine-mediated signaling pathway";0,055346;"      .";"      .";"";"";0;"1      .";"1      ."
184;"retina development in camera-type eye";0,05529381;"      .";"      .";"";"";0;"1      .";"1      ."
185;"cytokine activity";0,05524025;"      .";"      .";"";"";0;"1      .";"1      ."
186;"liver development";0,05518614;"      .";"      .";"";"";0;"1      .";"1      ."
187;"postsynaptic membrane";0,05517911;"      .";"      .";"";"";0;"1      .";"1      ."
188;"excitatory postsynaptic potential";0,0550526;"      .";"      .";"";"";0;"1      .";"1      ."
189;"heart looping";0,05501252;"      .";"      .";"";"";0;"1      .";"1      ."
190;"cysteine-type endopeptidase activity";0,05499763;"      .";"      .";"";"";0;"1      .";"1      ."
191;"isomerase activity";0,05484736;"      .";"      .";"";"";0;"1      .";"1      ."
192;"Rab GTPase binding";0,05481316;"      .";"      .";"";"";0;"1      .";"1      ."
193;"cell division";0,054799;"      .";"      .";"";"";0;"1      .";"1      ."
194;"embryonic viscerocranium morphogenesis";0,05473414;"      .";"      .";"";"";0;"1      .";"1      ."
195;"steroid hormone mediated signaling pathway";0,05472102;"      .";"      .";"";"";0;"1      .";"1      ."
196;"protein ubiquitination involved in ubiquitin-dependent protein catabolic process";0,05458088;"      .";"      .";"";"";0;"1      .";"1      ."
197;"microtubule-based movement";0,05449982;"      .";"      .";"";"";0;"1      .";"1      ."
198;"transcription regulatory region DNA binding";0,05445097;"      .";"      .";"";"";0;"1      .";"1      ."
199;"centrosome";0,05427467;"      .";"      .";"";"";0;"1      .";"1      ."
200;"determination of left/right symmetry";0,05421032;"      .";"      .";"";"";0;"1      .";"1      ."
201;"calcium channel activity";0,0540858;"      .";"      .";"";"";0;"1      .";"1      ."
202;"steroid hormone receptor activity";0,05404839;"      .";"      .";"";"";0;"1      .";"1      ."
203;"cell migration";0,05384873;"      .";"      .";"";"";0;"1      .";"1      ."
204;"negative regulation of transcription, DNA-templated";0,05364506;"      .";"      .";"";"";0;"1      .";"1      ."
205;"actin cytoskeleton organization";0,05357914;"      .";"      .";"";"";0;"1      .";"1      ."
206;"cartilage development";0,05353297;"      .";"      .";"";"";0;"1      .";"1      ."
207;"calcium ion transport";0,05313286;"      .";"      .";"";"";0;"1      .";"1      ."
208;"cilium";0,05292718;"      .";"      .";"";"";0;"1      .";"1      ."
209;"hemopoiesis";0,052885;"      .";"      .";"";"";0;"1      .";"1      ."
210;"axon guidance";0,05272354;"      .";"      .";"";"";0;"1      .";"1      ."
211;"DNA replication";0,05271957;"      .";"      .";"";"";0;"1      .";"1      ."
212;"neuron projection";0,05253141;"      .";"      .";"";"";0;"1      .";"1      ."
213;"endomembrane system";0,05249797;"      .";"      .";"";"";0;"1      .";"1      ."
214;"translational initiation";0,05239616;"      .";"      .";"";"";0;"1      .";"1      ."
215;"actin filament organization";0,05235535;"      .";"      .";"";"";0;"1      .";"1      ."
216;"microtubule motor activity";0,05234581;"      .";"      .";"";"";0;"1      .";"1      ."
217;"mRNA splicing, via spliceosome";0,05224466;"      .";"      .";"";"";0;"1      .";"1      ."
218;"protein tyrosine/serine/threonine phosphatase activity";0,05197031;"      .";"      .";"";"";0;"1      .";"1      ."
219;"sodium ion transmembrane transport";0,05193665;"      .";"      .";"";"";0;"1      .";"1      ."
220;"nucleic acid phosphodiester bond hydrolysis";0,05193065;"      .";"      .";"";"";0;"1      .";"1      ."
221;"regulation of catalytic activity";0,05169386;"      .";"      .";"";"";0;"1      .";"1      ."
222;"signal transduction by protein phosphorylation";0,05167454;"      .";"      .";"";"";0;"1      .";"1      ."
223;"calmodulin binding";0,0516742;"      .";"      .";"";"";0;"1      .";"1      ."
224;"bicellular tight junction";0,05162911;"      .";"      .";"";"";0;"1      .";"1      ."
225;"helicase activity";0,05131103;"      .";"      .";"";"";0;"1      .";"1      ."
226;"receptor-mediated endocytosis";0,05128248;"      .";"      .";"";"";0;"1      .";"1      ."
227;"lipid transport";0,05123035;"      .";"      .";"";"";0;"1      .";"1      ."
228;"translation initiation factor activity";0,05109263;"      .";"      .";"";"";0;"1      .";"1      ."
229;"protein deubiquitination";0,0509932;"      .";"      .";"";"";0;"1      .";"1      ."
230;"endocytosis";0,05097165;"      .";"      .";"";"";0;"1      .";"1      ."
231;"phosphoric diester hydrolase activity";0,05095304;"      .";"      .";"";"";0;"1      .";"1      ."
232;"protein homooligomerization";0,0509314;"      .";"      .";"";"";0;"1      .";"1      ."
233;"axonogenesis";0,05090594;"      .";"      .";"";"";0;"1      .";"1      ."
234;"unfolded protein binding";0,05087065;"      .";"      .";"";"";0;"1      .";"1      ."
235;"RNA processing";0,05084503;"      .";"      .";"";"";0;"1      .";"1      ."
236;"regulation of cell cycle";0,05082165;"      .";"      .";"";"";0;"1      .";"1      ."
237;"transmembrane transporter activity";0,05071415;"      .";"      .";"";"";0;"1      .";"1      ."
238;"cell projection";0,05067351;"      .";"      .";"";"";0;"1      .";"1      ."
239;"ligase activity";0,05053064;"      .";"      .";"";"";0;"1      .";"1      ."
240;"sprouting angiogenesis";0,05049668;"      .";"      .";"";"";0;"1      .";"1      ."
241;"extracellular ligand-gated ion channel activity";0,0503075;"      .";"      .";"";"";0;"1      .";"1      ."
242;"cytoplasmic vesicle";0,05015251;"      .";"      .";"";"";0;"1      .";"1      ."
243;"sodium ion transport";0,04978645;"      .";"      .";"";"";0;"1      .";"1      ."
244;"proteolysis involved in cellular protein catabolic process";0,04976162;"      .";"      .";"";"";0;"1      .";"1      ."
245;"transcription coactivator activity";0,0496957;"      .";"      .";"";"";0;"1      .";"1      ."
246;"thiol-dependent ubiquitinyl hydrolase activity";0,0494845;"      .";"      .";"";"";0;"1      .";"1      ."
247;"sulfotransferase activity";0,04947704;"      .";"      .";"";"";0;"1      .";"1      ."
248;"hydrolase activity, acting on glycosyl bonds";0,04943984;"      .";"      .";"";"";0;"1      .";"1      ."
249;"RNA polymerase II regulatory region sequence-specific DNA binding";0,04921789;"      .";"      .";"";"";0;"1      .";"1      ."
250;"nuclear chromatin";0,04919309;"      .";"      .";"";"";0;"1      .";"1      ."
251;"somitogenesis";0,04905391;"      .";"      .";"";"";0;"1      .";"1      ."
252;"serine-type endopeptidase inhibitor activity";0,04889595;"      .";"      .";"";"";0;"1      .";"1      ."
253;"covalent chromatin modification";0,04863407;"      .";"      .";"";"";0;"1      .";"1      ."
254;"protein polyubiquitination";0,04856246;"      .";"      .";"";"";0;"1      .";"1      ."
255;"cell communication";0,04845858;"      .";"      .";"";"";0;"1      .";"1      ."
256;"intermediate filament";0,04844596;"      .";"      .";"";"";0;"1      .";"1      ."
257;"chloride transmembrane transport";0,04840359;"      .";"      .";"";"";0;"1      .";"1      ."
258;"ubiquitin protein ligase binding";0,04812007;"      .";"      .";"";"";0;"1      .";"1      ."
259;"chloride transport";0,04799342;"      .";"      .";"";"";0;"1      .";"1      ."
260;"scavenger receptor activity";0,04731533;"      .";"      .";"";"";0;"1      .";"1      ."
261;"extracellular matrix";0,04725916;"      .";"      .";"";"";0;"1      .";"1      ."
262;"flavin adenine dinucleotide binding";0,0472518;"      .";"      .";"";"";0;"1      .";"1      ."
263;"syntaxin binding";0,04720918;"      .";"      .";"";"";0;"1      .";"1      ."
264;"cation transport";0,04720755;"      .";"      .";"";"";0;"1      .";"1      ."
265;"intracellular membrane-bounded organelle";0,04674641;"      .";"      .";"";"";0;"1      .";"1      ."
266;"mitochondrial outer membrane";0,04633274;"      .";"      .";"";"";0;"1      .";"1      ."
267;"mRNA binding";0,04632008;"      .";"      .";"";"";0;"1      .";"1      ."
268;"myosin complex";0,04628845;"      .";"      .";"";"";0;"1      .";"1      ."
269;"Kupffer's vesicle development";0,04624985;"      .";"      .";"";"";0;"1      .";"1      ."
270;"chemokine-mediated signaling pathway";0,04623838;"      .";"      .";"";"";0;"1      .";"1      ."
271;"response to hypoxia";0,04613583;"      .";"      .";"";"";0;"1      .";"1      ."
272;"fin regeneration";0,0460752;"      .";"      .";"";"";0;"1      .";"1      ."
273;"regulation of gene expression";0,04600025;"      .";"      .";"";"";0;"1      .";"1      ."
274;"cell migration involved in gastrulation";0,04598018;"      .";"      .";"";"";0;"1      .";"1      ."
275;"heart contraction";0,04580482;"      .";"      .";"";"";0;"1      .";"1      ."
276;"cell redox homeostasis";0,04566063;"      .";"      .";"";"";0;"1      .";"1      ."
277;"actin cytoskeleton";0,04560686;"      .";"      .";"";"";0;"1      .";"1      ."
278;"autophagy";0,04560474;"      .";"      .";"";"";0;"1      .";"1      ."
279;"symporter activity";0,04558681;"      .";"      .";"";"";0;"1      .";"1      ."
280;"RNA splicing";0,04555566;"      .";"      .";"";"";0;"1      .";"1      ."
281;"central nervous system development";0,04549658;"      .";"      .";"";"";0;"1      .";"1      ."
282;"voltage-gated potassium channel complex";0,04540118;"      .";"      .";"";"";0;"1      .";"1      ."
283;"MAPK cascade";0,04538056;"      .";"      .";"";"";0;"1      .";"1      ."
284;"neuron differentiation";0,04530681;"      .";"      .";"";"";0;"1      .";"1      ."
285;"pyridoxal phosphate binding";0,04526565;"      .";"      .";"";"";0;"1      .";"1      ."
286;"negative regulation of protein kinase activity";0,04522001;"      .";"      .";"";"";0;"1      .";"1      ."
287;"lipid catabolic process";0,04518626;"      .";"      .";"";"";0;"1      .";"1      ."
288;"ER to Golgi vesicle-mediated transport";0,04517198;"      .";"      .";"";"";0;"1      .";"1      ."
289;"microtubule cytoskeleton organization";0,0450873;"      .";"      .";"";"";0;"1      .";"1      ."
290;"biosynthetic process";0,0449165;"      .";"      .";"";"";0;"1      .";"1      ."
291;"lysosomal membrane";0,04486921;"      .";"      .";"";"";0;"1      .";"1      ."
292;"kinesin complex";0,04472707;"      .";"      .";"";"";0;"1      .";"1      ."
293;"positive regulation of apoptotic process";0,04458617;"      .";"      .";"";"";0;"1      .";"1      ."
294;"non-membrane spanning protein tyrosine kinase activity";0,04451319;"      .";"      .";"";"";0;"1      .";"1      ."
295;"chemotaxis";0,04435791;"      .";"      .";"";"";0;"1      .";"1      ."
296;"cytosolic large ribosomal subunit";0,04421956;"      .";"      .";"";"";0;"1      .";"1      ."
297;"proteasome complex";0,04419694;"      .";"      .";"";"";0;"1      .";"1      ."
298;"exocytosis";0,04409597;"      .";"      .";"";"";0;"1      .";"1      ."
299;"convergent extension involved in gastrulation";0,04408982;"      .";"      .";"";"";0;"1      .";"1      ."
300;"tRNA processing";0,04397169;"      .";"      .";"";"";0;"1      .";"1      ."
301;"transmembrane receptor protein tyrosine kinase activity";0,04393835;"      .";"      .";"";"";0;"1      .";"1      ."
302;"vasculature development";0,04392864;"      .";"      .";"";"";0;"1      .";"1      ."
303;"transferase activity, transferring hexosyl groups";0,0439245;"      .";"      .";"";"";0;"1      .";"1      ."
304;"neutrophil chemotaxis";0,0438915;"      .";"      .";"";"";0;"1      .";"1      ."
305;"calcium-dependent phospholipid binding";0,04388829;"      .";"      .";"";"";0;"1      .";"1      ."
306;"vesicle fusion";0,04380086;"      .";"      .";"";"";0;"1      .";"1      ."
307;"response to lipopolysaccharide";0,04377753;"      .";"      .";"";"";0;"1      .";"1      ."
308;"blood vessel development";0,04377456;"      .";"      .";"";"";0;"1      .";"1      ."
309;"anatomical structure morphogenesis";0,04368833;"      .";"      .";"";"";0;"1      .";"1      ."
310;"presynapse";0,04362501;"      .";"      .";"";"";0;"1      .";"1      ."
311;"camera-type eye development";0,04337175;"      .";"      .";"";"";0;"1      .";"1      ."
312;"ATPase activity";0,04337033;"      .";"      .";"";"";0;"1      .";"1      ."
313;"microtubule organizing center";0,04318483;"      .";"      .";"";"";0;"1      .";"1      ."
