"Rank";"Upregulated";"GSZ";"p.value";"fdr";".";"Downregulated";"GSZ.";"p.value.";"fdr."
60;"nuclease activity";4,77535758;"      .";"      .";"";"cellular_component";-4,49866626;"      .";"      ."
61;"histone binding";4,69297847;"      .";"      .";"";"neutrophil chemotaxis";-4,47281979;"      .";"      ."
62;"midbrain-hindbrain boundary development";4,69274615;"      .";"      .";"";"photoperiodism";-4,46474362;"      .";"      ."
63;"mRNA processing";4,60388024;"      .";"      .";"";"synapse";-4,46453126;"      .";"      ."
64;"RNA-directed DNA polymerase activity";4,58586585;"      .";"      .";"";"protein binding, bridging";-4,46268367;"      .";"      ."
65;"neuron migration";4,58387018;"      .";"      .";"";"response to cytokine";-4,45137852;"      .";"      ."
66;"mitotic spindle assembly checkpoint";4,56058655;"      .";"      .";"";"defense response to bacterium";-4,43224071;"      .";"      ."
67;"small-subunit processome";4,55145519;"      .";"      .";"";"negative regulation of protein kinase activity";-4,42538696;"      .";"      ."
68;"centrosome";4,52546305;"      .";"      .";"";"ion transmembrane transport";-4,41265568;"      .";"      ."
69;"hematopoietic progenitor cell differentiation";4,5183008;"      .";"      .";"";"immune response";-4,39698502;"      .";"      ."
70;"centriole";4,5175868;"      .";"      .";"";"GTPase activity";-4,39677719;"      .";"      ."
71;"condensed chromosome kinetochore";4,50880811;"      .";"      .";"";"cholesterol transporter activity";-4,39284792;"      .";"      ."
72;"regulation of neurogenesis";4,49270401;"      .";"      .";"";"G-protein coupled photoreceptor activity";-4,38209762;"      .";"      ."
73;"embryonic viscerocranium morphogenesis";4,46680364;"      .";"      .";"";"hydrogen ion transmembrane transporter activity";-4,35768642;"      .";"      ."
74;"retinal ganglion cell axon guidance";4,46139488;"      .";"      .";"";"autophagy";-4,33364992;"      .";"      ."
75;"RNA-dependent DNA biosynthetic process";4,43765118;"      .";"      .";"";"endosome";-4,31746481;"      .";"      ."
76;"neuron differentiation";4,40556362;"      .";"      .";"";"vacuolar transport";-4,3064936;"      .";"      ."
77;"negative regulation of neurogenesis";4,40248105;"      .";"      .";"";"extracellular-glutamate-gated ion channel activity";-4,30481668;"      .";"      ."
78;"transcriptional repressor complex";4,29264619;"      .";"      .";"";"ionotropic glutamate receptor activity";-4,30481668;"      .";"      ."
79;"covalent chromatin modification";4,24464179;"      .";"      .";"";"ionotropic glutamate receptor signaling pathway";-4,30481668;"      .";"      ."
80;"spliceosomal complex";4,22327522;"      .";"      .";"";"lysosomal membrane";-4,27277875;"      .";"      ."
81;"cell differentiation";4,2230862;"      .";"      .";"";"cholesterol binding";-4,27065106;"      .";"      ."
82;"striated muscle cell development";4,2102018;"      .";"      .";"";"calcium-dependent phospholipid binding";-4,26687451;"      .";"      ."
83;"protein import into nucleus";4,1973154;"      .";"      .";"";"calcium ion transmembrane transport";-4,26270443;"      .";"      ."
84;"ventral spinal cord interneuron differentiation";4,19539733;"      .";"      .";"";"fructose metabolic process";-4,25362504;"      .";"      ."
85;"structural constituent of nuclear pore";4,17785344;"      .";"      .";"";"phosphatidylinositol binding";-4,22037382;"      .";"      ."
86;"erythrocyte differentiation";4,17413894;"      .";"      .";"";"heterotrimeric G-protein complex";-4,21063147;"      .";"      ."
87;"spindle assembly";4,15574447;"      .";"      .";"";"vesicle-mediated transport";-4,13382126;"      .";"      ."
88;"ribosome biogenesis";4,1550284;"      .";"      .";"";"sodium ion transmembrane transport";-4,12916891;"      .";"      ."
89;"ATP-dependent DNA helicase activity";4,14887472;"      .";"      .";"";"chloride transmembrane transport";-4,12260374;"      .";"      ."
90;"telomere maintenance";4,13704993;"      .";"      .";"";"signal transducer activity";-4,08834138;"      .";"      ."
91;"G1/S transition of mitotic cell cycle";4,09770047;"      .";"      .";"";"proton-transporting ATPase activity, rotational mechanism";-4,085871;"      .";"      ."
92;"chromosome segregation";4,09572511;"      .";"      .";"";"transaminase activity";-4,07999917;"      .";"      ."
93;"enteric nervous system development";4,03468436;"      .";"      .";"";"response to lipopolysaccharide";-4,06637579;"      .";"      ."
94;"somitogenesis";4,02633616;"      .";"      .";"";"fructose 6-phosphate metabolic process";-4,04133572;"      .";"      ."
95;"mesoderm development";4,02396784;"      .";"      .";"";"cellular response to xenobiotic stimulus";-4,03615083;"      .";"      ."
96;"catalytic step 2 spliceosome";4,00198062;"      .";"      .";"";"response to methylmercury";-4,03602823;"      .";"      ."
97;"embryonic camera-type eye development";3,96269795;"      .";"      .";"";"cellular response to estrogen stimulus";-4,03198986;"      .";"      ."
98;"brain development";3,95736134;"      .";"      .";"";"inflammatory response";-4,02416694;"      .";"      ."
99;"nuclear pore";3,94129693;"      .";"      .";"";"cytosol";-3,98392107;"      .";"      ."
100;"ephrin receptor binding";3,93249184;"      .";"      .";"";"response to toxic substance";-3,96402061;"      .";"      ."
101;"nucleoplasm";3,92441388;"      .";"      .";"";"aromatic amino acid family metabolic process";-3,95906639;"      .";"      ."
102;"nucleocytoplasmic transporter activity";3,92167873;"      .";"      .";"";"late endosome membrane";-3,94977416;"      .";"      ."
103;"post-anal tail morphogenesis";3,8977074;"      .";"      .";"";"ATP hydrolysis coupled proton transport";-3,9421674;"      .";"      ."
104;"ATP-dependent RNA helicase activity";3,89286407;"      .";"      .";"";"protein kinase inhibitor activity";-3,93212117;"      .";"      ."
105;"oxygen binding";3,88932434;"      .";"      .";"";"G-protein coupled receptor signaling pathway";-3,93190075;"      .";"      ."
106;"oxygen transport";3,88932434;"      .";"      .";"";"ossification";-3,91489038;"      .";"      ."
107;"oxygen transporter activity";3,88932434;"      .";"      .";"";"sodium-independent organic anion transmembrane transporter activity";-3,88129877;"      .";"      ."
108;"mitotic spindle assembly";3,87866189;"      .";"      .";"";"sodium-independent organic anion transport";-3,88129877;"      .";"      ."
109;"chromatin";3,85911866;"      .";"      .";"";"response to oxidative stress";-3,86018767;"      .";"      ."
110;"damaged DNA binding";3,85242578;"      .";"      .";"";"regulation of cell proliferation";-3,83816302;"      .";"      ."
111;"embryonic neurocranium morphogenesis";3,81405705;"      .";"      .";"";"cardiac muscle cell proliferation";-3,77903257;"      .";"      ."
112;"blood vessel development";3,81344978;"      .";"      .";"";"BLOC-1 complex";-3,77544018;"      .";"      ."
113;"cell migration involved in gastrulation";3,81113042;"      .";"      .";"";"regulation of ion transmembrane transport";-3,75311173;"      .";"      ."
114;"double-stranded DNA binding";3,80802798;"      .";"      .";"";"voltage-gated ion channel activity";-3,75311173;"      .";"      ."
115;"peripheral nervous system neuron axonogenesis";3,80757128;"      .";"      .";"";"intracellular receptor signaling pathway";-3,73510634;"      .";"      ."
116;"lymphangiogenesis";3,80679216;"      .";"      .";"";"chloride transport";-3,7082091;"      .";"      ."
117;"structural constituent of cytoskeleton";3,79079998;"      .";"      .";"";"glycogen biosynthetic process";-3,6924116;"      .";"      ."
118;"basement membrane";3,75418574;"      .";"      .";"";"flavin adenine dinucleotide binding";-3,68246963;"      .";"      ."
119;"RNA export from nucleus";3,70013518;"      .";"      .";"";"negative regulation of JAK-STAT cascade";-3,6512567;"      .";"      ."
120;"base-excision repair";3,6869202;"      .";"      .";"";"biosynthetic process";-3,64302659;"      .";"      ."
121;"precatalytic spliceosome";3,67573568;"      .";"      .";"";"Rab GTPase binding";-3,63485342;"      .";"      ."
122;"Wnt-protein binding";3,66147845;"      .";"      .";"";"multicellular organismal response to stress";-3,62484529;"      .";"      ."
123;"DNA-directed 5'-3' RNA polymerase activity";3,6479264;"      .";"      .";"";"voltage-gated potassium channel activity";-3,61864746;"      .";"      ."
124;"protein binding";3,59255805;"      .";"      .";"";"peroxisome";-3,61818415;"      .";"      ."
125;"spinal cord motor neuron differentiation";3,56815111;"      .";"      .";"";"proteinaceous extracellular matrix";-3,61567687;"      .";"      ."
126;"Ran GTPase binding";3,5383801;"      .";"      .";"";"transferase activity, transferring phosphorus-containing groups";-3,59903816;"      .";"      ."
127;"determination of left/right symmetry";3,53024836;"      .";"      .";"";"inorganic anion transport";-3,57167219;"      .";"      ."
128;"definitive hemopoiesis";3,52986872;"      .";"      .";"";"respiratory chain";-3,56782996;"      .";"      ."
129;"RNA splicing";3,52812777;"      .";"      .";"";"intracellular protein transport";-3,55380525;"      .";"      ."
130;"P-body";3,52262398;"      .";"      .";"";"negative regulation of cell death";-3,55348511;"      .";"      ."
131;"embryonic retina morphogenesis in camera-type eye";3,51915708;"      .";"      .";"";"response to stimulus";-3,54592462;"      .";"      ."
132;"cytokinesis";3,50402204;"      .";"      .";"";"endomembrane system";-3,53949449;"      .";"      ."
133;"DNA-dependent DNA replication";3,49086777;"      .";"      .";"";"extrinsic apoptotic signaling pathway in absence of ligand";-3,48628712;"      .";"      ."
134;"lens development in camera-type eye";3,47094057;"      .";"      .";"";"monooxygenase activity";-3,4758657;"      .";"      ."
135;"embryonic pattern specification";3,47025292;"      .";"      .";"";"regulation of heart rate";-3,47420766;"      .";"      ."
136;"histone-lysine N-methyltransferase activity";3,45578563;"      .";"      .";"";"pyridoxal phosphate binding";-3,4636897;"      .";"      ."
137;"cerebellum development";3,44541049;"      .";"      .";"";"detection of visible light";-3,45882346;"      .";"      ."
138;"histone lysine methylation";3,42627754;"      .";"      .";"";"serine-type endopeptidase inhibitor activity";-3,45707623;"      .";"      ."
139;"retina development in camera-type eye";3,42318099;"      .";"      .";"";"blood coagulation";-3,43537137;"      .";"      ."
140;"frizzled binding";3,40714685;"      .";"      .";"";"neurotransmitter transport";-3,41447748;"      .";"      ."
141;"closure of optic fissure";3,39670007;"      .";"      .";"";"proton transport";-3,40831623;"      .";"      ."
142;"mismatch repair";3,39274187;"      .";"      .";"";"syntaxin binding";-3,39923845;"      .";"      ."
143;"mediator complex";3,34831234;"      .";"      .";"";"calcium channel activity";-3,39420922;"      .";"      ."
144;"embryonic hemopoiesis";3,33951076;"      .";"      .";"";"autophagosome";-3,39254334;"      .";"      ."
145;"oligodendrocyte differentiation";3,30557663;"      .";"      .";"";"presynapse";-3,38722772;"      .";"      ."
146;"cysteine-type peptidase activity";3,30356327;"      .";"      .";"";"insulin-like growth factor binding";-3,38551343;"      .";"      ."
147;"fibroblast growth factor receptor signaling pathway";3,29748525;"      .";"      .";"";"response to xenobiotic stimulus";-3,34011358;"      .";"      ."
148;"3'-5' exonuclease activity";3,29482008;"      .";"      .";"";"neuron projection";-3,3252633;"      .";"      ."
149;"transcription factor activity, RNA polymerase II transcription factor recruiting";3,29165703;"      .";"      .";"";"cytoplasmic vesicle membrane";-3,29522749;"      .";"      ."
150;"spindle pole";3,28693449;"      .";"      .";"";"neuronal cell body";-3,29272416;"      .";"      ."
151;"pancreas development";3,26223322;"      .";"      .";"";"nucleoside metabolic process";-3,26974206;"      .";"      ."
152;"response to ionizing radiation";3,23844326;"      .";"      .";"";"response to mechanical stimulus";-3,26320907;"      .";"      ."
153;"U5 snRNP";3,2251751;"      .";"      .";"";"regulation of vesicle fusion";-3,26260649;"      .";"      ."
154;"neural tube formation";3,21768877;"      .";"      .";"";"ARF guanyl-nucleotide exchange factor activity";-3,26157243;"      .";"      ."
155;"microtubule motor activity";3,21432185;"      .";"      .";"";"actin cytoskeleton organization";-3,25976162;"      .";"      ."
156;"cilium assembly";3,19257184;"      .";"      .";"";"response to hypoxia";-3,25850722;"      .";"      ."
157;"cilium";3,17082133;"      .";"      .";"";"extracellular matrix structural constituent";-3,25490797;"      .";"      ."
158;"cilium movement";3,17067205;"      .";"      .";"";"actin filament binding";-3,24771996;"      .";"      ."
159;"peripheral nervous system development";3,15184124;"      .";"      .";"";"potassium ion transport";-3,24713521;"      .";"      ."
160;"microtubule";3,14836383;"      .";"      .";"";"electron carrier activity";-3,22575674;"      .";"      ."
161;"Wnt-activated receptor activity";3,1314561;"      .";"      .";"";"FAD binding";-3,22489269;"      .";"      ."
162;"dorsal/ventral pattern formation";3,11989017;"      .";"      .";"";"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor";-3,21860381;"      .";"      ."
163;"mRNA polyadenylation";3,09302474;"      .";"      .";"";"chloride channel activity";-3,21029004;"      .";"      ."
164;"RNA polymerase II transcription cofactor activity";3,08960059;"      .";"      .";"";"potassium ion transmembrane transport";-3,2065888;"      .";"      ."
165;"convergent extension";3,08903664;"      .";"      .";"";"antigen processing and presentation";-3,19610593;"      .";"      ."
166;"nuclear localization sequence binding";3,08261063;"      .";"      .";"";"magnesium ion binding";-3,17845264;"      .";"      ."
167;"double-strand break repair";3,0768169;"      .";"      .";"";"positive regulation of GTPase activity";-3,16646386;"      .";"      ."
168;"histone acetylation";3,06853521;"      .";"      .";"";"ATP hydrolysis coupled cation transmembrane transport";-3,15336864;"      .";"      ."
169;"transcription regulatory region DNA binding";3,04782465;"      .";"      .";"";"acyl-CoA dehydrogenase activity";-3,15330226;"      .";"      ."
170;"spliceosomal snRNP assembly";3,04773466;"      .";"      .";"";"ATP synthesis coupled proton transport";-3,14732116;"      .";"      ."
171;"snoRNA binding";3,04699766;"      .";"      .";"";"excitatory postsynaptic potential";-3,14613009;"      .";"      ."
172;"endonuclease activity";3,04559158;"      .";"      .";"";"integrin binding";-3,13705894;"      .";"      ."
173;"heme biosynthetic process";3,03779769;"      .";"      .";"";"anion transmembrane transport";-3,13283924;"      .";"      ."
174;"double-strand break repair via homologous recombination";3,02607909;"      .";"      .";"";"regulation of intracellular pH";-3,13271759;"      .";"      ."
175;"positive regulation of angiogenesis";3,02201564;"      .";"      .";"";"inorganic anion exchanger activity";-3,12226793;"      .";"      ."
176;"exonuclease activity";3,00299769;"      .";"      .";"";"chemical synaptic transmission";-3,12032219;"      .";"      ."
177;"canonical Wnt signaling pathway";2,97322643;"      .";"      .";"";"transmembrane transporter activity";-3,11202782;"      .";"      ."
178;"neural crest cell migration";2,96249495;"      .";"      .";"";"bicarbonate transport";-3,10374536;"      .";"      ."
179;"protein dimerization activity";2,96087222;"      .";"      .";"";"structural constituent of muscle";-3,09111502;"      .";"      ."
180;"optic nerve development";2,96054122;"      .";"      .";"";"small molecule binding";-3,07607318;"      .";"      ."
181;"gene silencing by RNA";2,94667615;"      .";"      .";"";"dephosphorylation";-3,07241653;"      .";"      ."
182;"skeletal muscle cell differentiation";2,94164685;"      .";"      .";"";"carbohydrate metabolic process";-3,0570001;"      .";"      ."
183;"nuclear speck";2,9309624;"      .";"      .";"";"synaptic vesicle endocytosis";-3,05205573;"      .";"      ."
184;"RNA polymerase II transcription factor activity, sequence-specific DNA binding";2,9252354;"      .";"      .";"";"trans-Golgi network";-3,04146825;"      .";"      ."
185;"microtubule organizing center";2,92449968;"      .";"      .";"";"cholesterol metabolic process";-3,03342766;"      .";"      ."
186;"forebrain development";2,91334892;"      .";"      .";"";"cellular response to hormone stimulus";-3,03206895;"      .";"      ."
187;"positive regulation of cell proliferation";2,91134942;"      .";"      .";"";"regulation of ARF protein signal transduction";-3,01366323;"      .";"      ."
188;"non-canonical Wnt signaling pathway";2,9058619;"      .";"      .";"";"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)";-2,99601478;"      .";"      ."
189;"microtubule-based movement";2,90423391;"      .";"      .";"";"PDZ domain binding";-2,98990466;"      .";"      ."
190;"spindle";2,89675877;"      .";"      .";"";"mitochondrial outer membrane";-2,98475815;"      .";"      ."
191;"pseudouridine synthesis";2,88766636;"      .";"      .";"";"receptor activity";-2,98277692;"      .";"      ."
192;"transcription factor activity, sequence-specific DNA binding";2,87598535;"      .";"      .";"";"actin filament organization";-2,98207585;"      .";"      ."
193;"regulation of RNA splicing";2,87419994;"      .";"      .";"";"tricarboxylic acid cycle";-2,98003608;"      .";"      ."
194;"U2-type prespliceosome";2,8691206;"      .";"      .";"";"activation of GTPase activity";-2,96583777;"      .";"      ."
195;"tRNA processing";2,8623378;"      .";"      .";"";"response to zinc ion";-2,95852854;"      .";"      ."
196;"viral nucleocapsid";2,81245453;"      .";"      .";"";"cell";-2,95661328;"      .";"      ."
197;"gastrulation with mouth forming second";2,79870396;"      .";"      .";"";"cAMP binding";-2,95441454;"      .";"      ."
198;"positive regulation of Wnt signaling pathway";2,79380986;"      .";"      .";"";"hydrogen ion transmembrane transport";-2,94510367;"      .";"      ."
199;"myeloid cell differentiation";2,79282435;"      .";"      .";"";"ammonium transmembrane transport";-2,9438611;"      .";"      ."
200;"odontogenesis";2,79158876;"      .";"      .";"";"regulation of apoptotic process";-2,94317589;"      .";"      ."
201;"bicellular tight junction";2,78303519;"      .";"      .";"";"phosphatidylinositol phosphorylation";-2,94084103;"      .";"      ."
202;"positive regulation of cell migration";2,76425805;"      .";"      .";"";"striated muscle contraction";-2,93070965;"      .";"      ."
203;"cell fate commitment";2,73773674;"      .";"      .";"";"mitophagy";-2,9249876;"      .";"      ."
204;"histone acetyltransferase activity";2,73748187;"      .";"      .";"";"negative regulation of protein serine/threonine kinase activity";-2,92170345;"      .";"      ."
205;"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides";2,72619096;"      .";"      .";"";"NAD binding";-2,91781511;"      .";"      ."
206;"regulation of gene expression";2,70355874;"      .";"      .";"";"adaptive immune response";-2,9099737;"      .";"      ."
207;"mitotic spindle";2,69905585;"      .";"      .";"";"mitochondrial membrane";-2,89283005;"      .";"      ."
208;"neural crest cell development";2,64912893;"      .";"      .";"";"intrinsic apoptotic signaling pathway in response to DNA damage";-2,88562207;"      .";"      ."
209;"tRNA methylation";2,63968128;"      .";"      .";"";"ATPase activity, coupled to transmembrane movement of substances";-2,87610381;"      .";"      ."
210;"U4/U6 x U5 tri-snRNP complex";2,63390207;"      .";"      .";"";"calcium-transporting ATPase activity";-2,86560896;"      .";"      ."
211;"nucleotidyltransferase activity";2,63048984;"      .";"      .";"";"synaptic vesicle membrane";-2,85589899;"      .";"      ."
212;"nervous system development";2,6254268;"      .";"      .";"";"ammonium transmembrane transporter activity";-2,85464336;"      .";"      ."
213;"outer dynein arm assembly";2,61448968;"      .";"      .";"";"cellular response to nitrogen starvation";-2,84870362;"      .";"      ."
214;"neural retina development";2,58717915;"      .";"      .";"";"potassium channel activity";-2,83094418;"      .";"      ."
215;"mRNA export from nucleus";2,58418159;"      .";"      .";"";"response to light stimulus";-2,82349284;"      .";"      ."
216;"convergent extension involved in axis elongation";2,58305349;"      .";"      .";"";"GTPase activator activity";-2,81850124;"      .";"      ."
217;"anaphase-promoting complex";2,5667709;"      .";"      .";"";"cysteine-type endopeptidase inhibitor activity";-2,8082818;"      .";"      ."
218;"blood vessel morphogenesis";2,56637419;"      .";"      .";"";"deaminase activity";-2,80555893;"      .";"      ."
219;"posterior lateral line development";2,5650013;"      .";"      .";"";"response to activity";-2,80347114;"      .";"      ."
220;"commitment complex";2,55885308;"      .";"      .";"";"response to heat";-2,7979781;"      .";"      ."
221;"U2 snRNP";2,55600451;"      .";"      .";"";"circadian rhythm";-2,79388078;"      .";"      ."
222;"embryonic pectoral fin morphogenesis";2,52424774;"      .";"      .";"";"voltage-gated potassium channel complex";-2,77130512;"      .";"      ."
223;"adherens junction";2,52238509;"      .";"      .";"";"autophagosome assembly";-2,77084968;"      .";"      ."
224;"mitotic sister chromatid cohesion";2,50883218;"      .";"      .";"";"secretory granule";-2,76375299;"      .";"      ."
225;"RNA secondary structure unwinding";2,50604741;"      .";"      .";"";"protein kinase C activity";-2,76025531;"      .";"      ."
226;"intracellular ribonucleoprotein complex";2,50182101;"      .";"      .";"";"steroid metabolic process";-2,7583442;"      .";"      ."
227;"regulation of Notch signaling pathway";2,50074076;"      .";"      .";"";"iron ion transport";-2,7568334;"      .";"      ."
228;"transcription corepressor activity";2,49874457;"      .";"      .";"";"response to virus";-2,75456041;"      .";"      ."
229;"transcription factor complex";2,49512256;"      .";"      .";"";"steroid hormone receptor activity";-2,75128278;"      .";"      ."
230;"positive regulation of DNA repair";2,49018518;"      .";"      .";"";"adenylate cyclase-modulating G-protein coupled receptor signaling pathway";-2,73505982;"      .";"      ."
231;"transcription elongation from RNA polymerase II promoter";2,48731149;"      .";"      .";"";"steroid hormone mediated signaling pathway";-2,73380899;"      .";"      ."
232;"nuclear chromosome, telomeric region";2,45768715;"      .";"      .";"";"phosphatidylinositol 3-kinase signaling";-2,73367022;"      .";"      ."
233;"regulation of canonical Wnt signaling pathway";2,45017229;"      .";"      .";"";"regulation of actin filament polymerization";-2,72616524;"      .";"      ."
234;"preribosome, large subunit precursor";2,44532299;"      .";"      .";"";"cellular oxidant detoxification";-2,72282509;"      .";"      ."
235;"positive regulation of neuron differentiation";2,44405011;"      .";"      .";"";"regulation of cell differentiation";-2,71364054;"      .";"      ."
236;"RNA modification";2,44143548;"      .";"      .";"";"lysosome";-2,7083581;"      .";"      ."
237;"DNA-dependent ATPase activity";2,43919319;"      .";"      .";"";"response to copper ion";-2,70671848;"      .";"      ."
238;"cell projection organization";2,43738593;"      .";"      .";"";"molecular_function";-2,69958729;"      .";"      ."
239;"pronephros development";2,43211923;"      .";"      .";"";"symporter activity";-2,68532447;"      .";"      ."
240;"inner ear morphogenesis";2,42907057;"      .";"      .";"";"mitochondrial inner membrane";-2,68516974;"      .";"      ."
241;"ciliary basal body";2,42044952;"      .";"      .";"";"steroid hydroxylase activity";-2,68094833;"      .";"      ."
242;"protein sumoylation";2,41379711;"      .";"      .";"";"copper ion binding";-2,66239022;"      .";"      ."
