"Rank";"Upregulated";"GSZ";"p.value";"fdr";".";"Downregulated";"GSZ.";"p.value.";"fdr."
98;"eye development";4,56813171;"      .";"      .";"";"ATP hydrolysis coupled proton transport";-3,16914775;"      .";"      ."
99;"pectoral fin development";4,5577396;"      .";"      .";"";"non-membrane spanning protein tyrosine kinase activity";-3,16031366;"      .";"      ."
100;"Wnt-activated receptor activity";4,52150281;"      .";"      .";"";"vesicle-mediated transport";-3,14922786;"      .";"      ."
101;"synaptic vesicle";4,4811405;"      .";"      .";"";"unfolded protein binding";-3,13691857;"      .";"      ."
102;"regulation of neurogenesis";4,47559885;"      .";"      .";"";"vacuolar transport";-3,13472129;"      .";"      ."
103;"extracellular ligand-gated ion channel activity";4,47442671;"      .";"      .";"";"NAD binding";-3,10780579;"      .";"      ."
104;"calcium channel activity";4,47396878;"      .";"      .";"";"endosome membrane";-3,06872769;"      .";"      ."
105;"sodium ion transmembrane transport";4,47146613;"      .";"      .";"";"structural constituent of muscle";-3,05047905;"      .";"      ."
106;"calcium ion transport";4,42386329;"      .";"      .";"";"cell redox homeostasis";-3,0237761;"      .";"      ."
107;"fin regeneration";4,4021729;"      .";"      .";"";"protein deubiquitination";-2,99330954;"      .";"      ."
108;"neuropilin binding";4,39156332;"      .";"      .";"";"nucleotide biosynthetic process";-2,96768184;"      .";"      ."
109;"regulation of postsynaptic membrane potential";4,3912988;"      .";"      .";"";"chaperone binding";-2,95870831;"      .";"      ."
110;"synapse assembly";4,36004053;"      .";"      .";"";"hydrogen ion transmembrane transporter activity";-2,95844418;"      .";"      ."
111;"AMPA glutamate receptor complex";4,32141305;"      .";"      .";"";"mitochondrial large ribosomal subunit";-2,95623126;"      .";"      ."
112;"structural molecule activity";4,31077229;"      .";"      .";"";"proton-transporting ATPase activity, rotational mechanism";-2,92801925;"      .";"      ."
113;"positive regulation of transcription, DNA-templated";4,28289695;"      .";"      .";"";"respiratory chain";-2,91970826;"      .";"      ."
114;"protein homooligomerization";4,25396349;"      .";"      .";"";"threonine-type endopeptidase activity";-2,90654841;"      .";"      ."
115;"modulation of synaptic transmission";4,24628064;"      .";"      .";"";"trans-Golgi network";-2,89430347;"      .";"      ."
116;"closure of optic fissure";4,24356089;"      .";"      .";"";"NADH dehydrogenase (ubiquinone) activity";-2,89310928;"      .";"      ."
117;"BMP signaling pathway";4,22136311;"      .";"      .";"";"blood microparticle";-2,87796451;"      .";"      ."
118;"protein kinase activity";4,19125247;"      .";"      .";"";"mitochondrial outer membrane";-2,86422767;"      .";"      ."
119;"negative regulation of canonical Wnt signaling pathway";4,16238808;"      .";"      .";"";"protein import into nucleus";-2,84474504;"      .";"      ."
120;"negative regulation of BMP signaling pathway";4,13834816;"      .";"      .";"";"proteasome core complex";-2,84369821;"      .";"      ."
121;"GABA-A receptor activity";4,13159006;"      .";"      .";"";"aspartic-type endopeptidase activity";-2,84341513;"      .";"      ."
122;"protein dimerization activity";4,12519403;"      .";"      .";"";"nuclear pore";-2,84133531;"      .";"      ."
123;"negative regulation of JAK-STAT cascade";4,10775164;"      .";"      .";"";"vesicle";-2,83902273;"      .";"      ."
124;"non-canonical Wnt signaling pathway";4,10632212;"      .";"      .";"";"protein disulfide oxidoreductase activity";-2,83325117;"      .";"      ."
125;"regulation of calcium ion-dependent exocytosis";4,10238684;"      .";"      .";"";"cellular oxidant detoxification";-2,81370339;"      .";"      ."
126;"basement membrane";4,07265504;"      .";"      .";"";"nuclease activity";-2,79610593;"      .";"      ."
127;"cell morphogenesis";4,04248477;"      .";"      .";"";"protein transporter activity";-2,79567653;"      .";"      ."
128;"symporter activity";4,02545903;"      .";"      .";"";"nucleotide-excision repair";-2,77039862;"      .";"      ."
129;"striated muscle cell development";4,01667662;"      .";"      .";"";"extrinsic component of cytoplasmic side of plasma membrane";-2,74077662;"      .";"      ."
130;"neuronal action potential";4,01101993;"      .";"      .";"";"small-subunit processome";-2,73938309;"      .";"      ."
131;"endocrine pancreas development";3,94881443;"      .";"      .";"";"endocytosis";-2,72742303;"      .";"      ."
132;"protein kinase inhibitor activity";3,94834275;"      .";"      .";"";"DNA replication initiation";-2,72071642;"      .";"      ."
133;"PDZ domain binding";3,92702165;"      .";"      .";"";"peptidase activity";-2,70127741;"      .";"      ."
134;"syntaxin binding";3,90539151;"      .";"      .";"";"endoplasmic reticulum membrane";-2,7000767;"      .";"      ."
135;"sprouting angiogenesis";3,90495242;"      .";"      .";"";"autophagy";-2,68098158;"      .";"      ."
136;"embryonic cranial skeleton morphogenesis";3,88507505;"      .";"      .";"";"biosynthetic process";-2,6573622;"      .";"      ."
137;"axonogenesis";3,86137597;"      .";"      .";"";"protein kinase binding";-2,65149891;"      .";"      ."
138;"clathrin-coated vesicle";3,85953384;"      .";"      .";"";"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)";-2,65137357;"      .";"      ."
139;"spinal cord motor neuron differentiation";3,85395312;"      .";"      .";"";"isomerase activity";-2,64178504;"      .";"      ."
140;"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding";3,83419966;"      .";"      .";"";"cholesterol biosynthetic process";-2,6373715;"      .";"      ."
141;"negative regulation of protein kinase activity";3,83185609;"      .";"      .";"";"regulation of endocytosis";-2,63453158;"      .";"      ."
142;"otic placode formation";3,82260132;"      .";"      .";"";"oxidoreductase activity, acting on NAD(P)H";-2,63352849;"      .";"      ."
143;"transmembrane receptor protein tyrosine kinase signaling pathway";3,81956723;"      .";"      .";"";"protein folding";-2,63230459;"      .";"      ."
144;"RNA polymerase II core promoter proximal region sequence-specific DNA binding";3,78185233;"      .";"      .";"";"pseudouridine synthesis";-2,62537139;"      .";"      ."
145;"sodium channel activity";3,71659557;"      .";"      .";"";"peptidyl-tyrosine autophosphorylation";-2,61786167;"      .";"      ."
146;"protein phosphorylation";3,66921515;"      .";"      .";"";"fatty acid metabolic process";-2,60678323;"      .";"      ."
147;"collagen fibril organization";3,65637981;"      .";"      .";"";"melanocyte differentiation";-2,6028607;"      .";"      ."
148;"transmembrane signaling receptor activity";3,63482984;"      .";"      .";"";"myofibril assembly";-2,60176405;"      .";"      ."
149;"regulation of cell growth";3,63248736;"      .";"      .";"";"late endosome";-2,59575799;"      .";"      ."
150;"oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor";3,62704036;"      .";"      .";"";"macrophage differentiation";-2,59351578;"      .";"      ."
151;"notochord morphogenesis";3,62390073;"      .";"      .";"";"ER to Golgi vesicle-mediated transport";-2,59191298;"      .";"      ."
152;"embryonic pectoral fin morphogenesis";3,61536943;"      .";"      .";"";"double-strand break repair via homologous recombination";-2,57523856;"      .";"      ."
153;"vasculogenesis";3,60091241;"      .";"      .";"";"proteasome assembly";-2,56613135;"      .";"      ."
154;"midbrain development";3,59545749;"      .";"      .";"";"DNA-directed 5'-3' RNA polymerase activity";-2,55524359;"      .";"      ."
155;"regulation of synaptic transmission, glutamatergic";3,57372133;"      .";"      .";"";"transporter activity";-2,54847004;"      .";"      ."
156;"regulation of microtubule polymerization or depolymerization";3,56424142;"      .";"      .";"";"mitochondrial respiratory chain complex I";-2,52999375;"      .";"      ."
157;"beta-catenin binding";3,55868859;"      .";"      .";"";"S-adenosylmethionine-dependent methyltransferase activity";-2,52978809;"      .";"      ."
158;"smoothened signaling pathway";3,54095354;"      .";"      .";"";"nucleic acid phosphodiester bond hydrolysis";-2,50806887;"      .";"      ."
159;"negative regulation of transcription from RNA polymerase II promoter";3,52073001;"      .";"      .";"";"thiol-dependent ubiquitinyl hydrolase activity";-2,49388651;"      .";"      ."
160;"metalloendopeptidase activity";3,51183813;"      .";"      .";"";"cell";-2,48683317;"      .";"      ."
161;"glutamate receptor activity";3,50842063;"      .";"      .";"";"steroid hydroxylase activity";-2,47897127;"      .";"      ."
162;"motor neuron axon guidance";3,49299424;"      .";"      .";"";"cellular response to DNA damage stimulus";-2,45639871;"      .";"      ."
163;"transcription regulatory region DNA binding";3,48504866;"      .";"      .";"";"glutathione transferase activity";-2,4558117;"      .";"      ."
164;"lymphangiogenesis";3,48293377;"      .";"      .";"";"thrombin-activated receptor activity";-2,43642967;"      .";"      ."
165;"microtubule";3,47726602;"      .";"      .";"";"thrombin-activated receptor signaling pathway";-2,43642967;"      .";"      ."
166;"intermediate filament";3,46748005;"      .";"      .";"";"methylation";-2,43400625;"      .";"      ."
167;"microtubule cytoskeleton organization";3,45397554;"      .";"      .";"";"pyridoxal phosphate binding";-2,43336804;"      .";"      ."
168;"peripheral nervous system neuron axonogenesis";3,42428306;"      .";"      .";"";"lipid binding";-2,42887036;"      .";"      ."
169;"inner ear morphogenesis";3,41993122;"      .";"      .";"";"sodium-independent organic anion transmembrane transporter activity";-2,4137985;"      .";"      ."
170;"semicircular canal morphogenesis";3,40069779;"      .";"      .";"";"sodium-independent organic anion transport";-2,4137985;"      .";"      ."
171;"pharyngeal system development";3,36995501;"      .";"      .";"";"tRNA methylation";-2,41024206;"      .";"      ."
172;"clathrin coat assembly";3,35797369;"      .";"      .";"";"ATP synthesis coupled proton transport";-2,40667563;"      .";"      ."
173;"negative chemotaxis";3,35604595;"      .";"      .";"";"helicase activity";-2,4066072;"      .";"      ."
174;"steroid hormone receptor activity";3,34820576;"      .";"      .";"";"acyl-CoA dehydrogenase activity";-2,39935078;"      .";"      ."
175;"hormone activity";3,33869494;"      .";"      .";"";"cysteine-type endopeptidase inhibitor activity";-2,38921481;"      .";"      ."
176;"regulation of cytoskeleton organization";3,32587193;"      .";"      .";"";"tRNA modification";-2,37931642;"      .";"      ."
177;"spectrin binding";3,3173269;"      .";"      .";"";"cysteine-type endopeptidase activity involved in execution phase of apoptosis";-2,37825375;"      .";"      ."
178;"forebrain development";3,30386511;"      .";"      .";"";"protein binding involved in protein folding";-2,35997337;"      .";"      ."
179;"adenohypophysis development";3,29600688;"      .";"      .";"";"regulation of translational fidelity";-2,34008068;"      .";"      ."
180;"steroid hormone mediated signaling pathway";3,29088188;"      .";"      .";"";"iron-sulfur cluster assembly";-2,33996016;"      .";"      ."
181;"neurogenesis";3,27081759;"      .";"      .";"";"proteasome regulatory particle, base subcomplex";-2,32843943;"      .";"      ."
182;"vasculature development";3,26727285;"      .";"      .";"";"lyase activity";-2,32192343;"      .";"      ."
183;"embryonic viscerocranium morphogenesis";3,25154166;"      .";"      .";"";"enzyme activator activity";-2,312865;"      .";"      ."
184;"synaptic vesicle membrane";3,2474886;"      .";"      .";"";"endosomal transport";-2,30149367;"      .";"      ."
185;"neuron migration";3,21176418;"      .";"      .";"";"regulation of translation";-2,29960901;"      .";"      ."
186;"transmembrane receptor protein serine/threonine kinase signaling pathway";3,20126237;"      .";"      .";"";"phosphatidylinositol binding";-2,29200167;"      .";"      ."
187;"hypothalamus development";3,20027727;"      .";"      .";"";"aminoacyl-tRNA ligase activity";-2,28881044;"      .";"      ."
188;"cell migration involved in gastrulation";3,16820035;"      .";"      .";"";"phosphatidylinositol dephosphorylation";-2,27820254;"      .";"      ."
189;"microtubule motor activity";3,15191867;"      .";"      .";"";"membrane disruption in other organism";-2,27009547;"      .";"      ."
190;"notochord development";3,13897396;"      .";"      .";"";"proteolysis";-2,26783432;"      .";"      ."
191;"synapse organization";3,11781757;"      .";"      .";"";"mitochondrial electron transport, NADH to ubiquinone";-2,26419677;"      .";"      ."
192;"neurotransmitter transport";3,11556384;"      .";"      .";"";"actin filament polymerization";-2,24947464;"      .";"      ."
193;"animal organ morphogenesis";3,11353161;"      .";"      .";"";"defense response to virus";-2,24736137;"      .";"      ."
194;"ventral spinal cord interneuron differentiation";3,092522;"      .";"      .";"";"RNA modification";-2,23008496;"      .";"      ."
195;"larval locomotory behavior";3,08609794;"      .";"      .";"";"regulation of heart rate";-2,22469819;"      .";"      ."
196;"signal transducer, downstream of receptor, with serine/threonine kinase activity";3,07267918;"      .";"      .";"";"antioxidant activity";-2,21906951;"      .";"      ."
197;"phosphatidylinositol 3-kinase binding";3,04221066;"      .";"      .";"";"DNA damage checkpoint";-2,21626226;"      .";"      ."
198;"anterior/posterior pattern specification";3,02863627;"      .";"      .";"";"pseudouridine synthase activity";-2,20909308;"      .";"      ."
199;"extracellular space";3,02496908;"      .";"      .";"";"precatalytic spliceosome";-2,1951553;"      .";"      ."
200;"serine-type endopeptidase inhibitor activity";3,01132172;"      .";"      .";"";"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor";-2,19309895;"      .";"      ."
201;"cytoskeleton-dependent intracellular transport";2,96529522;"      .";"      .";"";"defense response to bacterium";-2,18783005;"      .";"      ."
202;"signal transducer activity";2,96197256;"      .";"      .";"";"mitochondrial intermembrane space";-2,17844806;"      .";"      ."
203;"transport";2,95567388;"      .";"      .";"";"NLS-bearing protein import into nucleus";-2,17016358;"      .";"      ."
204;"regulation of canonical Wnt signaling pathway";2,95019156;"      .";"      .";"";"tRNA aminoacylation for protein translation";-2,16494199;"      .";"      ."
205;"RNA polymerase II regulatory region sequence-specific DNA binding";2,94752535;"      .";"      .";"";"mitochondrial fusion";-2,16434949;"      .";"      ."
206;"negative regulation of cell death";2,92464713;"      .";"      .";"";"ribosomal large subunit biogenesis";-2,15635371;"      .";"      ."
207;"kinesin complex";2,91955102;"      .";"      .";"";"phosphotransferase activity, alcohol group as acceptor";-2,15530047;"      .";"      ."
208;"heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules";2,90954966;"      .";"      .";"";"'de novo' protein folding";-2,15398738;"      .";"      ."
209;"acetylgalactosaminyltransferase activity";2,90557325;"      .";"      .";"";"aminopeptidase activity";-2,14838976;"      .";"      ."
210;"chromatin";2,88188008;"      .";"      .";"";"fatty acid beta-oxidation";-2,14338903;"      .";"      ."
211;"calmodulin binding";2,85303126;"      .";"      .";"";"methyltransferase activity";-2,14267883;"      .";"      ."
212;"regulation of exocytosis";2,85153827;"      .";"      .";"";"tRNA binding";-2,14214043;"      .";"      ."
213;"intracellular receptor signaling pathway";2,83850662;"      .";"      .";"";"endosome organization";-2,139967;"      .";"      ."
214;"negative regulation of cell differentiation";2,79623192;"      .";"      .";"";"antigen processing and presentation";-2,1301439;"      .";"      ."
215;"transcription factor complex";2,78128984;"      .";"      .";"";"cilium organization";-2,11329467;"      .";"      ."
216;"calcium-transporting ATPase activity";2,77123127;"      .";"      .";"";"cardiac muscle cell proliferation";-2,09828218;"      .";"      ."
217;"intracellular signal transduction";2,77038972;"      .";"      .";"";"mRNA transport";-2,09293265;"      .";"      ."
218;"neural tube formation";2,76730177;"      .";"      .";"";"proteasome core complex, alpha-subunit complex";-2,08664854;"      .";"      ."
219;"retinoic acid receptor signaling pathway";2,75736165;"      .";"      .";"";"FMN binding";-2,08642776;"      .";"      ."
220;"regulation of neuron differentiation";2,75393126;"      .";"      .";"";"negative regulation of neuron apoptotic process";-2,07960245;"      .";"      ."
221;"regulation of cytosolic calcium ion concentration";2,74851109;"      .";"      .";"";"aminoacyl-tRNA editing activity";-2,07547555;"      .";"      ."
222;"cartilage morphogenesis";2,74605597;"      .";"      .";"";"BLOC-1 complex";-2,07419971;"      .";"      ."
223;"phosphatidylinositol phospholipase C activity";2,74590683;"      .";"      .";"";"ADP transport";-2,0722289;"      .";"      ."
224;"positive regulation of neuron differentiation";2,73963495;"      .";"      .";"";"ATP transport";-2,0722289;"      .";"      ."
225;"muscle fiber development";2,71857279;"      .";"      .";"";"response to activity";-2,05767108;"      .";"      ."
226;"cytoskeletal anchoring at nuclear membrane";2,71754812;"      .";"      .";"";"activation of GTPase activity";-2,04861933;"      .";"      ."
227;"endothelial cell proliferation";2,71542899;"      .";"      .";"";"phosphatidylinositol phosphorylation";-2,04092855;"      .";"      ."
228;"multicellular organismal response to stress";2,70941775;"      .";"      .";"";"small GTPase mediated signal transduction";-2,01969509;"      .";"      ."
229;"integrin binding";2,7022341;"      .";"      .";"";"transferase activity, transferring acyl groups other than amino-acyl groups";-2,01947905;"      .";"      ."
230;"transition metal ion binding";2,68875621;"      .";"      .";"";"connexin complex";-2,00363267;"      .";"      ."
231;"vesicle fusion";2,68208913;"      .";"      .";"";"GDP-dissociation inhibitor activity";-1,99698211;"      .";"      ."
232;"anion transmembrane transporter activity";2,68119718;"      .";"      .";"";"single-stranded DNA binding";-1,98592718;"      .";"      ."
233;"histone-lysine N-methyltransferase activity";2,67669907;"      .";"      .";"";"regulation of vesicle fusion";-1,98243255;"      .";"      ."
234;"bicellular tight junction";2,66346396;"      .";"      .";"";"mitochondrial small ribosomal subunit";-1,97426035;"      .";"      ."
235;"posterior lateral line development";2,65981929;"      .";"      .";"";"chaperonin-containing T-complex";-1,96828887;"      .";"      ."
236;"dopaminergic neuron differentiation";2,65578264;"      .";"      .";"";"mitochondrial translation";-1,95696927;"      .";"      ."
