"Rank";"Upregulated";"GSZ";"p.value";"fdr";".";"Downregulated";"GSZ.";"p.value.";"fdr."
26;"ATP hydrolysis coupled cation transmembrane transport";2,05071374;"      .";"      .";"";"cartilage morphogenesis";-2,84224777;"      .";"      ."
27;"nucleotide binding";2,04410292;"      .";"      .";"";"translational elongation";-2,84051484;"      .";"      ."
28;"hydrogen ion transmembrane transporter activity";2,00856732;"      .";"      .";"";"transferase activity, transferring acyl groups other than amino-acyl groups";-2,82276214;"      .";"      ."
29;"aminopeptidase activity";1,99455802;"      .";"      .";"";"cytokine activity";-2,8176986;"      .";"      ."
30;"phosphorylation";1,99056633;"      .";"      .";"";"ATP-activated inward rectifier potassium channel activity";-2,62692288;"      .";"      ."
31;"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides";1,96846901;"      .";"      .";"";"G-protein coupled receptor activity";-2,60005791;"      .";"      ."
32;"metalloaminopeptidase activity";1,95111611;"      .";"      .";"";"nucleotide metabolic process";-2,56967852;"      .";"      ."
33;"transferase activity";1,93673252;"      .";"      .";"";"MAP kinase kinase kinase kinase activity";-2,56499693;"      .";"      ."
34;"kinase activity";1,9191751;"      .";"      .";"";"calcium-activated potassium channel activity";-2,52537695;"      .";"      ."
35;"protein phosphorylation";1,88637632;"      .";"      .";"";"5'-nucleotidase activity";-2,45172843;"      .";"      ."
36;"protein kinase activity";1,86355687;"      .";"      .";"";"G-protein coupled receptor signaling pathway";-2,40291984;"      .";"      ."
37;"cellular calcium ion homeostasis";1,80814272;"      .";"      .";"";"cell cycle arrest";-2,35788345;"      .";"      ."
38;"endoplasmic reticulum";1,78310897;"      .";"      .";"";"neuron differentiation";-2,34212505;"      .";"      ."
39;"hydrolase activity, acting on ester bonds";1,75686879;"      .";"      .";"";"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen";-2,33226305;"      .";"      ."
40;"actin binding";1,72867315;"      .";"      .";"";"regulation of membrane potential";-2,31656846;"      .";"      ."
41;"adenylate cyclase activity";1,64357312;"      .";"      .";"";"extracellular region";-2,28737648;"      .";"      ."
42;"nucleus";1,58387029;"      .";"      .";"";"cilium movement";-2,22818092;"      .";"      ."
43;"biological_process";1,56704344;"      .";"      .";"";"negative regulation of JAK-STAT cascade";-2,19302145;"      .";"      ."
44;"mitochondrion";1,5488016;"      .";"      .";"";"phototransduction";-2,18847841;"      .";"      ."
45;"molecular_function";1,54504544;"      .";"      .";"";"detection of visible light";-2,17859727;"      .";"      ."
46;"negative regulation of transcription, DNA-templated";1,53652701;"      .";"      .";"";"G-protein coupled photoreceptor activity";-2,11100335;"      .";"      ."
47;"cytoskeleton";1,52422473;"      .";"      .";"";"photoreceptor outer segment";-2,1054333;"      .";"      ."
48;"intracellular membrane-bounded organelle";1,50286616;"      .";"      .";"";"protein-chromophore linkage";-2,09246775;"      .";"      ."
49;"protein serine/threonine kinase activity";1,46411202;"      .";"      .";"";"N-acetyltransferase activity";-2,07477469;"      .";"      ."
50;"cAMP biosynthetic process";1,46290647;"      .";"      .";"";"antiporter activity";-2,00787939;"      .";"      ."
51;"protein heterodimerization activity";1,44505828;"      .";"      .";"";"photoreceptor activity";-1,98129457;"      .";"      ."
52;"nucleolus";1,43761891;"      .";"      .";"";"hematopoietic stem cell differentiation";-1,98101504;"      .";"      ."
53;"motor activity";1,41881571;"      .";"      .";"";"type B pancreatic cell development";-1,95433395;"      .";"      ."
54;"lipid metabolic process";1,41325326;"      .";"      .";"";"store-operated calcium channel activity";-1,92012588;"      .";"      ."
55;"positive regulation of GTPase activity";1,38654003;"      .";"      .";"";"protein kinase inhibitor activity";-1,91327332;"      .";"      ."
56;"microtubule binding";1,38088843;"      .";"      .";"";"oxalate transmembrane transporter activity";-1,89360067;"      .";"      ."
57;"intracellular protein transport";1,35855276;"      .";"      .";"";"oxalate transport";-1,89360067;"      .";"      ."
58;"vesicle-mediated transport";1,34430092;"      .";"      .";"";"MyD88-dependent toll-like receptor signaling pathway";-1,87931555;"      .";"      ."
59;"actin filament organization";1,33492438;"      .";"      .";"";"secondary active sulfate transmembrane transporter activity";-1,86077259;"      .";"      ."
60;"peptidase activity";1,31358208;"      .";"      .";"";"bicarbonate transmembrane transporter activity";-1,85360521;"      .";"      ."
61;"calcium ion binding";1,29770804;"      .";"      .";"";"activation of MAPKKK activity";-1,76117907;"      .";"      ."
62;"SH3 domain binding";1,29740379;"      .";"      .";"";"signal transducer activity";-1,73935266;"      .";"      ."
63;"proteolysis";1,28199673;"      .";"      .";"";"membrane";-1,72772966;"      .";"      ."
64;"ligase activity";1,27582412;"      .";"      .";"";"negative regulation of cell death";-1,7135511;"      .";"      ."
65;"carboxylic ester hydrolase activity";1,27320681;"      .";"      .";"";"negative regulation of protein kinase activity";-1,66386404;"      .";"      ."
66;"cell cycle";1,24868462;"      .";"      .";"";"sulfate transmembrane transport";-1,65953746;"      .";"      ."
67;"mitochondrial inner membrane";1,24546822;"      .";"      .";"";"sulfate transmembrane transporter activity";-1,65953746;"      .";"      ."
68;"endoplasmic reticulum membrane";1,23501428;"      .";"      .";"";"amino acid transmembrane transport";-1,63785712;"      .";"      ."
69;"transporter activity";1,22250528;"      .";"      .";"";"channel regulator activity";-1,62964568;"      .";"      ."
70;"microtubule";1,22244699;"      .";"      .";"";"regulation of AMPA receptor activity";-1,62964568;"      .";"      ."
71;"calcium-dependent cysteine-type endopeptidase activity";1,21947891;"      .";"      .";"";"anatomical structure morphogenesis";-1,62470813;"      .";"      ."
72;"cellular response to DNA damage stimulus";1,21237221;"      .";"      .";"";"retina morphogenesis in camera-type eye";-1,62181811;"      .";"      ."
73;"phosphatase activity";1,20262126;"      .";"      .";"";"sulfate transport";-1,60545121;"      .";"      ."
74;"endosome";1,20197742;"      .";"      .";"";"endocrine pancreas development";-1,60194608;"      .";"      ."
75;"protein dephosphorylation";1,18847886;"      .";"      .";"";"meiotic cell cycle";-1,57885024;"      .";"      ."
76;"RNA phosphodiester bond hydrolysis, endonucleolytic";1,18791467;"      .";"      .";"";"oligodendrocyte development";-1,57446792;"      .";"      ."
77;"epidermal growth factor receptor signaling pathway";1,18461609;"      .";"      .";"";"anion:anion antiporter activity";-1,55763052;"      .";"      ."
78;"ARF guanyl-nucleotide exchange factor activity";1,17773795;"      .";"      .";"";"regulation of cytosolic calcium ion concentration";-1,55603342;"      .";"      ."
79;"regulation of ARF protein signal transduction";1,17695114;"      .";"      .";"";"pectoral fin development";-1,55523324;"      .";"      ."
80;"actin filament binding";1,17097406;"      .";"      .";"";"integral component of plasma membrane";-1,54996582;"      .";"      ."
81;"Golgi apparatus";1,16648061;"      .";"      .";"";"protein kinase binding";-1,53768826;"      .";"      ."
82;"catalytic activity";1,15199694;"      .";"      .";"";"ER to Golgi vesicle-mediated transport";-1,51019924;"      .";"      ."
83;"nucleic acid binding";1,13654214;"      .";"      .";"";"heart morphogenesis";-1,49545753;"      .";"      ."
84;"chromosome";1,12563548;"      .";"      .";"";"mesoderm development";-1,48378863;"      .";"      ."
85;"regulation of Rho protein signal transduction";1,11997931;"      .";"      .";"";"drug transmembrane transport";-1,47992451;"      .";"      ."
86;"cyclic nucleotide biosynthetic process";1,11581609;"      .";"      .";"";"proteinaceous extracellular matrix";-1,46190607;"      .";"      ."
87;"phosphorus-oxygen lyase activity";1,11581609;"      .";"      .";"";"chemical synaptic transmission";-1,45692773;"      .";"      ."
88;"guanylate cyclase complex, soluble";1,11380497;"      .";"      .";"";"negative regulation of peptidase activity";-1,45233661;"      .";"      ."
89;"cGMP biosynthetic process";1,11313514;"      .";"      .";"";"peptidase inhibitor activity";-1,45233661;"      .";"      ."
90;"guanylate cyclase activity";1,11313514;"      .";"      .";"";"growth factor activity";-1,44651634;"      .";"      ."
91;"nucleoplasm";1,09217959;"      .";"      .";"";"extracellular ligand-gated ion channel activity";-1,42340112;"      .";"      ."
92;"isomerase activity";1,09111892;"      .";"      .";"";"receptor activity";-1,42049161;"      .";"      ."
93;"cytoskeletal protein binding";1,0910032;"      .";"      .";"";"bicarbonate transport";-1,41430098;"      .";"      ."
94;"epiboly involved in gastrulation with mouth forming second";1,07015744;"      .";"      .";"";"positive regulation of cell proliferation";-1,4136821;"      .";"      ."
95;"lyase activity";1,06936993;"      .";"      .";"";"myeloid cell development";-1,39549233;"      .";"      ."
96;"lysosomal membrane";1,05826681;"      .";"      .";"";"heart jogging";-1,35472472;"      .";"      ."
97;"cellular response to xenobiotic stimulus";1,05335502;"      .";"      .";"";"double-stranded RNA binding";-1,34373196;"      .";"      ."
98;"membrane raft";1,03178596;"      .";"      .";"";"cell differentiation";-1,34265663;"      .";"      ."
99;"response to ionizing radiation";1,02997996;"      .";"      .";"";"collagen trimer";-1,32445202;"      .";"      ."
100;"response to bacterium";1,02665424;"      .";"      .";"";"dopamine receptor signaling pathway";-1,31132269;"      .";"      ."
101;"cytoskeleton organization";1,02611047;"      .";"      .";"";"single-stranded RNA binding";-1,28084394;"      .";"      ."
102;"ubiquitin-dependent protein catabolic process";1,02230692;"      .";"      .";"";"carbohydrate binding";-1,27441654;"      .";"      ."
103;"actomyosin structure organization";1,01405345;"      .";"      .";"";"fin regeneration";-1,26912959;"      .";"      ."
104;"mRNA processing";1,01384151;"      .";"      .";"";"transmission of nerve impulse";-1,25168786;"      .";"      ."
105;"small GTPase mediated signal transduction";1,00897081;"      .";"      .";"";"vasculogenesis";-1,24122814;"      .";"      ."
106;"receptor tyrosine kinase binding";1,00668933;"      .";"      .";"";"multicellular organism development";-1,17794808;"      .";"      ."
107;"protein folding";1,00311584;"      .";"      .";"";"lipid transport";-1,17488008;"      .";"      ."
108;"metabolic process";1,00215406;"      .";"      .";"";"animal organ morphogenesis";-1,16416439;"      .";"      ."
109;"protein transporter activity";0,99900866;"      .";"      .";"";"response to drug";-1,14810014;"      .";"      ."
110;"ubiquitin protein ligase binding";0,99743787;"      .";"      .";"";"spermatid development";-1,14466392;"      .";"      ."
111;"myosin complex";0,99410565;"      .";"      .";"";"AMPA glutamate receptor complex";-1,12672247;"      .";"      ."
112;"Z disc";0,98943207;"      .";"      .";"";"ion transmembrane transport";-1,11785724;"      .";"      ."
113;"regulation of cell cycle";0,98550325;"      .";"      .";"";"mitochondrial fusion";-1,10640273;"      .";"      ."
114;"kinesin complex";0,98343925;"      .";"      .";"";"transcription regulatory region sequence-specific DNA binding";-1,10623619;"      .";"      ."
115;"ubiquitin protein ligase activity";0,98293492;"      .";"      .";"";"anion transmembrane transport";-1,08917683;"      .";"      ."
116;"protein polyubiquitination";0,96753661;"      .";"      .";"";"RNA polymerase II transcription factor activity, sequence-specific DNA binding";-1,0861267;"      .";"      ."
117;"nucleosome";0,95948524;"      .";"      .";"";"insulin-like growth factor binding";-1,08563306;"      .";"      ."
118;"microtubule-based movement";0,95918957;"      .";"      .";"";"integrin binding";-1,07956493;"      .";"      ."
119;"phosphoprotein phosphatase activity";0,95794523;"      .";"      .";"";"chloride channel activity";-1,07217745;"      .";"      ."
120;"cell division";0,95552402;"      .";"      .";"";"cartilage development";-1,06572489;"      .";"      ."
121;"muscle contraction";0,9522467;"      .";"      .";"";"signal transduction";-1,06019141;"      .";"      ."
122;"intracellular signal transduction";0,94613632;"      .";"      .";"";"sequence-specific DNA binding";-1,05755643;"      .";"      ."
123;"guanyl-nucleotide exchange factor activity";0,94454253;"      .";"      .";"";"dopamine neurotransmitter receptor activity";-1,05700769;"      .";"      ."
124;"peptidyl-tyrosine dephosphorylation";0,93281056;"      .";"      .";"";"Wnt signaling pathway";-1,04488419;"      .";"      ."
125;"structural molecule activity";0,93035058;"      .";"      .";"";"actin polymerization or depolymerization";-1,04313748;"      .";"      ."
126;"protein tyrosine phosphatase activity";0,92970146;"      .";"      .";"";"transcription elongation from RNA polymerase II promoter";-1,03854227;"      .";"      ."
127;"muscle organ development";0,92830421;"      .";"      .";"";"GABA-A receptor activity";-1,0370326;"      .";"      ."
128;"chromatin binding";0,92540952;"      .";"      .";"";"stress-activated protein kinase signaling cascade";-1,00423983;"      .";"      ."
129;"gluconeogenesis";0,92175554;"      .";"      .";"";"calcium channel activity";-0,99647701;"      .";"      ."
130;"cellular response to estrogen stimulus";0,92142492;"      .";"      .";"";"amino acid transmembrane transporter activity";-0,99521408;"      .";"      ."
131;"FMN binding";0,91604829;"      .";"      .";"";"GABA-A receptor complex";-0,99331561;"      .";"      ."
132;"regulation of gene expression";0,90928493;"      .";"      .";"";"G-protein coupled serotonin receptor signaling pathway";-0,98917069;"      .";"      ."
133;"Rho guanyl-nucleotide exchange factor activity";0,89653668;"      .";"      .";"";"regulation of intracellular pH";-0,98417554;"      .";"      ."
134;"phospholipid binding";0,88869259;"      .";"      .";"";"erythrocyte development";-0,96499736;"      .";"      ."
135;"mRNA splicing, via spliceosome";0,88222124;"      .";"      .";"";"hemoglobin complex";-0,96445338;"      .";"      ."
136;"metallopeptidase activity";0,87620232;"      .";"      .";"";"defense response to virus";-0,95804399;"      .";"      ."
137;"Golgi membrane";0,87566361;"      .";"      .";"";"immune system process";-0,95198574;"      .";"      ."
138;"ATP-dependent microtubule motor activity, minus-end-directed";0,87438174;"      .";"      .";"";"unfolded protein binding";-0,95058854;"      .";"      ."
139;"protein tyrosine/serine/threonine phosphatase activity";0,87432319;"      .";"      .";"";"receptor binding";-0,94976275;"      .";"      ."
140;"cytoplasmic vesicle";0,86201291;"      .";"      .";"";"pronephric glomerulus morphogenesis";-0,94531286;"      .";"      ."
141;"translational initiation";0,86067126;"      .";"      .";"";"cytokine-mediated signaling pathway";-0,93619836;"      .";"      ."
142;"structural constituent of cytoskeleton";0,8595339;"      .";"      .";"";"spermatogenesis";-0,92836704;"      .";"      ."
143;"negative regulation of catalytic activity";0,85863054;"      .";"      .";"";"intrinsic component of the cytoplasmic side of the plasma membrane";-0,92343653;"      .";"      ."
144;"4 iron, 4 sulfur cluster binding";0,85801216;"      .";"      .";"";"extracellular space";-0,91586222;"      .";"      ."
145;"neuromast development";0,85489834;"      .";"      .";"";"chloride transport";-0,88084244;"      .";"      ."
146;"oxidoreductase activity, acting on the CH-CH group of donors";0,85351598;"      .";"      .";"";"B cell receptor signaling pathway";-0,87637347;"      .";"      ."
147;"nucleotidyltransferase activity";0,85188549;"      .";"      .";"";"camera-type eye development";-0,85946507;"      .";"      ."
148;"fatty acid metabolic process";0,84438399;"      .";"      .";"";"regulation of mitotic cell cycle";-0,85035368;"      .";"      ."
149;"central nervous system development";0,8411909;"      .";"      .";"";"cell chemotaxis";-0,84583301;"      .";"      ."
150;"apoptotic process";0,84028512;"      .";"      .";"";"negative regulation of adenylate cyclase activity";-0,84570344;"      .";"      ."
151;"proteasome-mediated ubiquitin-dependent protein catabolic process";0,83685966;"      .";"      .";"";"lipid binding";-0,83672715;"      .";"      ."
152;"cytosolic large ribosomal subunit";0,83645541;"      .";"      .";"";"acetylcholine-gated channel complex";-0,83395302;"      .";"      ."
153;"translation initiation factor activity";0,83511999;"      .";"      .";"";"heparin binding";-0,82722209;"      .";"      ."
154;"nuclear envelope";0,83292427;"      .";"      .";"";"regulatory region DNA binding";-0,82707851;"      .";"      ."
155;"RNA splicing";0,83189556;"      .";"      .";"";"negative regulation of Ras protein signal transduction";-0,81001179;"      .";"      ."
156;"regulation of cell proliferation";0,82612853;"      .";"      .";"";"regulation of cell growth";-0,80373418;"      .";"      ."
157;"proton transport";0,82450837;"      .";"      .";"";"copper ion binding";-0,79538896;"      .";"      ."
158;"NAD binding";0,82269141;"      .";"      .";"";"inflammatory response";-0,79150353;"      .";"      ."
159;"peroxisome";0,82134801;"      .";"      .";"";"regulation of MAPK cascade";-0,79116888;"      .";"      ."
160;"positive regulation of transcription from RNA polymerase II promoter";0,82007641;"      .";"      .";"";"acetylcholine-gated cation-selective channel activity";-0,79004339;"      .";"      ."
161;"transferase activity, transferring phosphorus-containing groups";0,81868545;"      .";"      .";"";"excitatory postsynaptic potential";-0,78468098;"      .";"      ."
162;"response to oxidative stress";0,81002082;"      .";"      .";"";"macrophage differentiation";-0,77585929;"      .";"      ."
163;"pigmentation";0,80799003;"      .";"      .";"";"RNA processing";-0,75876301;"      .";"      ."
164;"determination of heart left/right asymmetry";0,80710392;"      .";"      .";"";"chloride transmembrane transport";-0,75393336;"      .";"      ."
165;"cytokine receptor activity";0,80677896;"      .";"      .";"";"neuropeptide binding";-0,74590855;"      .";"      ."
166;"regulation of catalytic activity";0,80355832;"      .";"      .";"";"response to nicotine";-0,7252312;"      .";"      ."
167;"endopeptidase inhibitor activity";0,80214143;"      .";"      .";"";"connexin complex";-0,71223924;"      .";"      ."
168;"microtubule motor activity";0,79811101;"      .";"      .";"";"response to stimulus";-0,71081872;"      .";"      ."
169;"response to hypoxia";0,79394396;"      .";"      .";"";"phospholipase C-activating dopamine receptor signaling pathway";-0,70678122;"      .";"      ."
170;"mRNA binding";0,79327817;"      .";"      .";"";"positive regulation of Wnt signaling pathway";-0,70578894;"      .";"      ."
171;"cell";0,79194748;"      .";"      .";"";"external side of plasma membrane";-0,69965494;"      .";"      ."
172;"tricarboxylic acid cycle";0,78722485;"      .";"      .";"";"heme binding";-0,69477442;"      .";"      ."
173;"blood vessel development";0,78572774;"      .";"      .";"";"oxygen binding";-0,69411573;"      .";"      ."
174;"mitochondrial matrix";0,78309138;"      .";"      .";"";"oxygen transport";-0,69411573;"      .";"      ."
175;"transcription factor binding";0,77962763;"      .";"      .";"";"oxygen transporter activity";-0,69411573;"      .";"      ."
176;"protein deubiquitination";0,77457514;"      .";"      .";"";"erythrocyte differentiation";-0,69266864;"      .";"      ."
177;"proteasome complex";0,77416057;"      .";"      .";"";"voltage-gated calcium channel activity";-0,68782144;"      .";"      ."
178;"integrin-mediated signaling pathway";0,77287999;"      .";"      .";"";"postsynapse";-0,67781073;"      .";"      ."
179;"rRNA processing";0,77204621;"      .";"      .";"";"cell fate specification";-0,67370279;"      .";"      ."
180;"ribosome biogenesis";0,7716921;"      .";"      .";"";"synaptic transmission, cholinergic";-0,67191536;"      .";"      ."
181;"cellular oxidant detoxification";0,77121813;"      .";"      .";"";"G-protein coupled serotonin receptor activity";-0,66492439;"      .";"      ."
182;"glutathione transferase activity";0,76684108;"      .";"      .";"";"CCR chemokine receptor binding";-0,65895292;"      .";"      ."
183;"integrin complex";0,75752929;"      .";"      .";"";"cellular response to interferon-gamma";-0,65895292;"      .";"      ."
184;"intracellular receptor signaling pathway";0,75385673;"      .";"      .";"";"lymphocyte chemotaxis";-0,65895292;"      .";"      ."
185;"integral component of endoplasmic reticulum membrane";0,75222631;"      .";"      .";"";"monocyte chemotaxis";-0,65895292;"      .";"      ."
186;"fatty acid biosynthetic process";0,75074414;"      .";"      .";"";"gap junction";-0,65095226;"      .";"      ."
187;"spliceosomal complex";0,74653869;"      .";"      .";"";"positive regulation of cell migration";-0,64247617;"      .";"      ."
188;"thiol-dependent ubiquitin-specific protease activity";0,74341696;"      .";"      .";"";"otic placode formation";-0,64242269;"      .";"      ."
189;"embryonic cranial skeleton morphogenesis";0,74312879;"      .";"      .";"";"calcium ion transmembrane transport";-0,62772205;"      .";"      ."
190;"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor";0,73888654;"      .";"      .";"";"cellular response to interleukin-1";-0,62353829;"      .";"      ."
191;"Notch signaling pathway";0,73776806;"      .";"      .";"";"inner ear development";-0,622114;"      .";"      ."
192;"SMAD binding";0,737575;"      .";"      .";"";"cellular response to tumor necrosis factor";-0,6204662;"      .";"      ."
193;"positive regulation of transcription, DNA-templated";0,73726049;"      .";"      .";"";"cell junction";-0,61895989;"      .";"      ."
194;"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds";0,73723686;"      .";"      .";"";"sulfuric ester hydrolase activity";-0,6187634;"      .";"      ."
195;"thiol-dependent ubiquitinyl hydrolase activity";0,73481762;"      .";"      .";"";"regulation of postsynaptic membrane potential";-0,61798812;"      .";"      ."
196;"steroid hormone mediated signaling pathway";0,7343267;"      .";"      .";"";"neuropeptide signaling pathway";-0,61342301;"      .";"      ."
197;"peptidyl-tyrosine phosphorylation";0,73380363;"      .";"      .";"";"acetylcholine binding";-0,60982205;"      .";"      ."
198;"transferase activity, transferring glycosyl groups";0,7337764;"      .";"      .";"";"retinoic acid receptor signaling pathway";-0,6093051;"      .";"      ."
199;"helicase activity";0,73285212;"      .";"      .";"";"cell-cell signaling";-0,60675105;"      .";"      ."
200;"retina development in camera-type eye";0,73139578;"      .";"      .";"";"serine-type endopeptidase inhibitor activity";-0,59661252;"      .";"      ."
201;"endopeptidase activity";0,73090081;"      .";"      .";"";"embryonic camera-type eye development";-0,57990326;"      .";"      ."
202;"cellular response to oxidative stress";0,72878817;"      .";"      .";"";"neuromuscular synaptic transmission";-0,57534283;"      .";"      ."
203;"protein phosphatase regulator activity";0,72854932;"      .";"      .";"";"positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway";-0,56672175;"      .";"      ."
204;"cell migration involved in gastrulation";0,7264648;"      .";"      .";"";"positive regulation of Rho protein signal transduction";-0,56672175;"      .";"      ."
205;"cell adhesion";0,72448679;"      .";"      .";"";"cation transmembrane transport";-0,56344368;"      .";"      ."
206;"identical protein binding";0,72399218;"      .";"      .";"";"positive regulation of ERK1 and ERK2 cascade";-0,56337033;"      .";"      ."
207;"phosphatidylinositol phosphorylation";0,72247034;"      .";"      .";"";"iron ion binding";-0,5633064;"      .";"      ."
208;"axon extension";0,7206949;"      .";"      .";"";"mitochondrial intermembrane space";-0,56149663;"      .";"      ."
209;"steroid hormone receptor activity";0,71506134;"      .";"      .";"";"response to toxic substance";-0,56025451;"      .";"      ."
210;"nucleosome assembly";0,71276435;"      .";"      .";"";"MAPK cascade";-0,5584148;"      .";"      ."
211;"liver development";0,71220528;"      .";"      .";"";"visual perception";-0,55781919;"      .";"      ."
212;"biosynthetic process";0,71109574;"      .";"      .";"";"DNA-directed DNA polymerase activity";-0,55589148;"      .";"      ."
213;"oxidation-reduction process";0,7097009;"      .";"      .";"";"chemokine activity";-0,55251574;"      .";"      ."
214;"myofibril assembly";0,70854571;"      .";"      .";"";"synaptic vesicle membrane";-0,55099373;"      .";"      ."
215;"covalent chromatin modification";0,70691635;"      .";"      .";"";"cation transmembrane transporter activity";-0,5423798;"      .";"      ."
216;"peptidyl-prolyl cis-trans isomerase activity";0,70604109;"      .";"      .";"";"generation of neurons";-0,53788986;"      .";"      ."
217;"protein peptidyl-prolyl isomerization";0,70604109;"      .";"      .";"";"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen";-0,53189611;"      .";"      ."
218;"positive regulation of apoptotic process";0,70528328;"      .";"      .";"";"sodium channel activity";-0,52174956;"      .";"      ."
219;"eye development";0,70232774;"      .";"      .";"";"P granule";-0,52159959;"      .";"      ."
220;"protein tyrosine kinase activity";0,70185187;"      .";"      .";"";"magnesium ion binding";-0,51840514;"      .";"      ."
221;"intermediate filament";0,70044447;"      .";"      .";"";"negative regulation of neurogenesis";-0,50487312;"      .";"      ."
222;"insulin receptor signaling pathway";0,69905111;"      .";"      .";"";"synapse";-0,50486777;"      .";"      ."
223;"microtubule-based process";0,69480089;"      .";"      .";"";"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger";-0,50315984;"      .";"      ."
224;"negative regulation of cell proliferation";0,69351666;"      .";"      .";"";"immunoglobulin production";-0,50008627;"      .";"      ."
225;"dephosphorylation";0,69053869;"      .";"      .";"";"neutrophil chemotaxis";-0,49952912;"      .";"      ."
226;"cysteine-type peptidase activity";0,68253581;"      .";"      .";"";"phospholipase C-activating G-protein coupled receptor signaling pathway";-0,49090797;"      .";"      ."
227;"oxidoreductase activity";0,68253464;"      .";"      .";"";"embryonic heart tube morphogenesis";-0,48831331;"      .";"      ."
228;"skeletal muscle tissue development";0,68109643;"      .";"      .";"";"response to biotic stimulus";-0,47873174;"      .";"      ."
229;"homophilic cell adhesion via plasma membrane adhesion molecules";0,68103758;"      .";"      .";"";"blood microparticle";-0,47867137;"      .";"      ."
230;"protein ubiquitination";0,67632105;"      .";"      .";"";"determination of dorsal identity";-0,47744823;"      .";"      ."
231;"metalloendopeptidase activity";0,67386072;"      .";"      .";"";"heart looping";-0,47556655;"      .";"      ."
232;"3',5'-cyclic-nucleotide phosphodiesterase activity";0,67072645;"      .";"      .";"";"mitochondrial respiratory chain complex IV";-0,47418805;"      .";"      ."
233;"centrosome";0,67003754;"      .";"      .";"";"oligodendrocyte differentiation";-0,45845994;"      .";"      ."
234;"nitrogen compound metabolic process";0,6698629;"      .";"      .";"";"neuropeptide receptor activity";-0,45585933;"      .";"      ."
235;"cellular protein modification process";0,66966109;"      .";"      .";"";"positive regulation of cytosolic calcium ion concentration";-0,45005302;"      .";"      ."
